レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604100601,2026-04-10,06,01R,,backfill-from-daily,1,0.13,2,0.25,3,0.13,4,0.41,5,0.33,6,0.15
202604100602,2026-04-10,06,02R,,backfill-from-daily,1,0.12,2,0.19,3,0.25,4,0.21,5,0.18,6,0.21
202604100603,2026-04-10,06,03R,,backfill-from-daily,1,0.28,2,0.29,3,0.19,4,0.19,5,0.21,6,0.21
202604100604,2026-04-10,06,04R,,backfill-from-daily,1,-0.04,2,0.15,3,0.03,5,0.28,4,0.05,6,0.13
202604100605,2026-04-10,06,05R,,backfill-from-daily,1,-0.12,2,-0.02,3,-0.07,4,0.01,5,0.36,6,-0.01
202604100606,2026-04-10,06,06R,,backfill-from-daily,1,0.22,2,0.13,4,0.36,5,0.19,6,0.13,3,0.05
202604100607,2026-04-10,06,07R,,backfill-from-daily,1,0.04,2,0.02,3,-0.04,4,0.11,5,0.05,6,-0.01
202604100608,2026-04-10,06,08R,,backfill-from-daily,1,0.01,2,0.24,3,0.62,4,0.29,5,0.24,6,0.19
202604100609,2026-04-10,06,09R,,backfill-from-daily,1,0.14,2,0.48,3,0.17,4,0.38,5,0.62,6,0.22
202604100610,2026-04-10,06,10R,,backfill-from-daily,1,0.06,2,0.21,3,0.14,4,0.01,6,0.13,5,0.07
202604100611,2026-04-10,06,11R,,backfill-from-daily,1,0.06,2,0.21,6,0.23,3,0.13,4,0.08,5,-0.01
202604100612,2026-04-10,06,12R,,backfill-from-daily,1,0.15,2,0.18,3,0.01,4,0.08,5,-0.06,6,-0.12
202604100701,2026-04-10,07,01R,,backfill-from-daily,1,0.3,2,0.08,3,-0.01,4,0.31,5,0.11,6,0.15
202604100702,2026-04-10,07,02R,,backfill-from-daily,1,-0.03,2,-0.04,3,-0.02,4,0.02,5,0.21,6,0.05
202604100703,2026-04-10,07,03R,,backfill-from-daily,1,0.05,2,0.16,3,0.06,4,0.21,5,0.07,6,0.17
202604100704,2026-04-10,07,04R,,backfill-from-daily,1,0.05,2,0.01,3,-0.01,4,0.23,5,0.26,6,0.43
202604100705,2026-04-10,07,05R,,backfill-from-daily,1,0.01,2,0.1,3,0.02,4,0.2,5,0.09,6,0.12
202604100706,2026-04-10,07,06R,,backfill-from-daily,1,0.06,2,0.06,3,-0.11,4,0.18,6,-0.03,5,-0.02
202604100707,2026-04-10,07,07R,,backfill-from-daily,1,-0.02,2,-0.13,3,-0.11,4,0.22,5,0.29,6,0.11
202604100708,2026-04-10,07,08R,,backfill-from-daily,1,0.19,2,0.26,3,0.32,4,0.18,5,0.35,6,0.22
202604100709,2026-04-10,07,09R,,backfill-from-daily,1,0.08,2,0.2,3,0.17,4,0.15,5,0.16,6,0.22
202604100710,2026-04-10,07,10R,,backfill-from-daily,1,0.01,2,0.11,3,0.02,4,0.06,5,0.05,6,0.15
202604100711,2026-04-10,07,11R,,backfill-from-daily,1,0.0,2,-0.01,3,-0.07,4,0.01,5,0.06,6,0.0
202604100712,2026-04-10,07,12R,,backfill-from-daily,1,0.21,2,0.1,3,0.01,4,0.27,5,0.09,6,0.14
202604101101,2026-04-10,11,01R,,backfill-from-daily,1,0.18,2,0.13,3,0.21,4,0.06,5,0.32,6,0.11
202604101102,2026-04-10,11,02R,,backfill-from-daily,1,0.01,2,0.08,3,0.12,4,0.29,5,0.17,6,0.16
202604101103,2026-04-10,11,03R,,backfill-from-daily,1,0.31,2,0.09,3,0.07,4,0.24,5,0.2,6,0.14
202604101104,2026-04-10,11,04R,,backfill-from-daily,1,0.23,2,0.09,3,0.17,4,0.31,5,0.17,6,0.08
202604101105,2026-04-10,11,05R,,backfill-from-daily,1,0.11,2,0.1,3,0.12,4,0.24,5,0.35,6,0.15
202604101106,2026-04-10,11,06R,,backfill-from-daily,1,0.14,2,0.11,3,0.28,4,0.13,5,0.22,6,0.17
202604101107,2026-04-10,11,07R,,backfill-from-daily,1,0.15,2,0.28,3,0.2,4,0.13,5,0.12,6,0.14
202604101108,2026-04-10,11,08R,,backfill-from-daily,1,0.09,2,0.16,3,0.14,4,0.04,5,0.19,6,0.25
202604101109,2026-04-10,11,09R,,backfill-from-daily,1,0.15,2,0.01,3,0.03,4,0.11,5,0.19,6,0.05
202604101110,2026-04-10,11,10R,,backfill-from-daily,1,0.11,2,0.12,3,-0.08,4,0.01,5,0.04,6,0.26
202604101111,2026-04-10,11,11R,,backfill-from-daily,1,0.09,2,0.18,3,0.09,4,0.0,5,0.12,6,0.08
202604101112,2026-04-10,11,12R,,backfill-from-daily,1,-0.03,2,-0.01,3,0.08,4,0.03,5,0.01,6,0.13
202604101501,2026-04-10,15,01R,,backfill-from-daily,1,0.02,2,0.07,3,0.08,4,-0.05,5,0.05,6,0.01
202604101502,2026-04-10,15,02R,,backfill-from-daily,1,0.04,2,0.14,3,0.15,4,0.09,5,0.06,6,0.17
202604101503,2026-04-10,15,03R,,backfill-from-daily,1,0.05,2,0.16,3,0.03,4,0.06,5,0.01,6,-0.06
202604101504,2026-04-10,15,04R,,backfill-from-daily,1,0.17,2,0.32,3,0.26,4,0.21,5,0.08,6,0.05
202604101505,2026-04-10,15,05R,,backfill-from-daily,1,0.24,2,0.15,3,0.11,4,0.19,5,0.21,6,0.12
202604101506,2026-04-10,15,06R,,backfill-from-daily,1,0.0,2,0.01,3,-0.09,4,0.01,5,0.07,6,0.14
202604101507,2026-04-10,15,07R,,backfill-from-daily,1,0.18,2,0.08,3,0.16,4,0.14,5,0.11,6,0.06
202604101508,2026-04-10,15,08R,,backfill-from-daily,1,-0.03,2,0.08,3,0.05,4,0.07,5,0.01,6,0.35
202604101509,2026-04-10,15,09R,,backfill-from-daily,1,0.11,3,0.25,4,0.23,5,0.26,2,0.14,6,0.15
202604101510,2026-04-10,15,10R,,backfill-from-daily,1,-0.03,2,-0.07,3,-0.12,4,0.17,5,0.05,6,0.07
202604101511,2026-04-10,15,11R,,backfill-from-daily,1,-0.12,2,-0.01,3,0.05,4,0.04,5,0.07,6,0.05
202604101512,2026-04-10,15,12R,,backfill-from-daily,1,0.17,2,0.08,3,-0.04,4,0.07,5,0.05,6,-0.02
202604101701,2026-04-10,17,01R,,backfill-from-daily,1,0.09,2,0.04,3,0.19,6,0.11,4,0.06,5,0.08
202604101702,2026-04-10,17,02R,,backfill-from-daily,1,0.07,2,-0.02,3,0.12,4,0.06,5,0.12,6,0.13
202604101703,2026-04-10,17,03R,,backfill-from-daily,1,0.0,2,0.06,3,-0.02,5,0.21,4,0.21,6,0.06
202604101704,2026-04-10,17,04R,,backfill-from-daily,1,0.13,2,0.2,3,0.2,4,-0.02,5,0.27,6,0.21
202604101705,2026-04-10,17,05R,,backfill-from-daily,1,-0.04,2,0.08,3,0.25,4,0.04,5,-0.01,6,0.06
202604101706,2026-04-10,17,06R,,backfill-from-daily,1,0.11,2,0.21,3,0.14,4,0.08,5,0.09,6,0.08
202604101707,2026-04-10,17,07R,,backfill-from-daily,1,0.15,2,0.08,3,0.11,4,0.06,5,0.1,6,0.02
202604101708,2026-04-10,17,08R,,backfill-from-daily,1,0.03,3,0.09,4,0.16,5,0.13,6,0.05,2,0.09
202604101709,2026-04-10,17,09R,,backfill-from-daily,1,0.09,2,0.11,3,0.11,4,0.05,5,0.03,6,0.17
202604101710,2026-04-10,17,10R,,backfill-from-daily,1,0.22,2,0.18,3,0.01,4,0.09,5,0.12,6,0.21
202604101711,2026-04-10,17,11R,,backfill-from-daily,1,-0.01,2,0.08,3,-0.06,4,-0.12,5,-0.15,6,-0.18
202604101712,2026-04-10,17,12R,,backfill-from-daily,1,0.02,2,0.1,3,0.1,4,0.34,5,-0.02,6,-0.06
202604102301,2026-04-10,23,01R,,backfill-from-daily,1,0.27,2,0.21,3,0.31,4,0.36,5,0.24,6,0.54
202604102302,2026-04-10,23,02R,,backfill-from-daily,1,-0.01,2,0.3,3,0.01,4,0.12,5,0.12,6,0.36
202604102303,2026-04-10,23,03R,,backfill-from-daily,1,0.16,2,0.18,3,0.21,4,0.22,5,-0.07,6,-0.04
202604102304,2026-04-10,23,04R,,backfill-from-daily,1,0.21,2,0.08,3,0.04,4,0.14,5,0.33,6,0.2
202604102305,2026-04-10,23,05R,,backfill-from-daily,1,0.03,2,-0.01,3,-0.02,4,0.16,5,0.21,6,0.18
202604102306,2026-04-10,23,06R,,backfill-from-daily,1,0.16,2,0.07,3,0.04,4,-0.12,6,0.32,5,0.28
202604102307,2026-04-10,23,07R,,backfill-from-daily,1,0.14,2,-0.09,3,-0.01,4,0.18,5,0.21,6,0.15
202604102308,2026-04-10,23,08R,,backfill-from-daily,1,0.19,2,0.1,3,-0.01,4,0.18,5,0.1,6,0.12
202604102309,2026-04-10,23,09R,,backfill-from-daily,1,0.17,2,0.28,3,0.22,4,0.01,5,0.3,6,-0.02
202604102310,2026-04-10,23,10R,,backfill-from-daily,1,-0.04,2,-0.14,3,-0.05,4,-0.05,5,0.02,6,0.14
202604102311,2026-04-10,23,11R,,backfill-from-daily,1,0.04,2,-0.01,3,0.29,4,0.12,6,-0.11,5,-0.05
202604102312,2026-04-10,23,12R,,backfill-from-daily,1,0.07,2,0.09,3,0.07,4,0.08,,,5,0.09
202604102401,2026-04-10,24,01R,,backfill-from-daily,1,0.11,2,0.28,3,0.13,4,0.04,5,0.1,6,0.15
202604102402,2026-04-10,24,02R,,backfill-from-daily,1,0.05,2,0.1,3,0.18,4,0.23,5,0.12,6,-0.08
202604102403,2026-04-10,24,03R,,backfill-from-daily,1,0.15,2,0.18,3,0.08,4,0.01,5,0.03,6,0.1
202604102404,2026-04-10,24,04R,,backfill-from-daily,1,0.0,2,-0.08,3,0.01,6,0.18,4,-0.03,5,-0.02
202604102405,2026-04-10,24,05R,,backfill-from-daily,1,0.4,2,0.16,3,0.12,4,0.01,5,-0.03,6,-0.01
202604102406,2026-04-10,24,06R,,backfill-from-daily,1,0.24,2,0.06,3,0.1,4,0.22,5,0.01,6,0.01
202604102407,2026-04-10,24,07R,,backfill-from-daily,1,0.11,2,0.05,3,0.1,4,0.09,5,0.14,6,0.02
202604102408,2026-04-10,24,08R,,backfill-from-daily,1,0.02,2,0.01,3,0.04,4,0.46,5,0.03,6,0.18
202604102409,2026-04-10,24,09R,,backfill-from-daily,1,0.18,3,0.02,4,-0.02,5,0.0,2,0.38,6,0.07
202604102410,2026-04-10,24,10R,,backfill-from-daily,1,0.02,2,0.21,3,0.13,4,0.09,5,0.13,6,-0.06
202604102411,2026-04-10,24,11R,,backfill-from-daily,1,0.1,2,0.06,3,0.11,4,0.18,5,0.18,6,0.14
202604102412,2026-04-10,24,12R,,backfill-from-daily,1,0.01,2,0.05,3,0.08,4,0.02,5,0.09,6,0.07
