レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604300301,2026-04-30,03,01R,,backfill-from-daily,1,-0.02,2,0.07,3,0.07,4,0.02,5,0.02,6,-0.01
202604300302,2026-04-30,03,02R,,backfill-from-daily,1,0.18,2,0.11,3,0.04,4,0.12,5,0.27,6,0.13
202604300303,2026-04-30,03,03R,,backfill-from-daily,1,0.28,2,0.1,3,0.11,4,0.21,5,0.29,6,0.27
202604300304,2026-04-30,03,04R,,backfill-from-daily,1,-0.04,2,0.03,3,0.21,4,0.25,5,0.05,6,-0.04
202604300305,2026-04-30,03,05R,,backfill-from-daily,1,0.11,2,0.16,3,0.12,4,0.23,5,0.06,6,0.06
202604300306,2026-04-30,03,06R,,backfill-from-daily,1,0.22,2,0.12,3,0.09,4,0.33,5,0.11,6,0.01
202604300307,2026-04-30,03,07R,,backfill-from-daily,1,0.47,2,0.03,3,0.06,4,-0.21,5,-0.19,6,0.05
202604300308,2026-04-30,03,08R,,backfill-from-daily,1,0.09,2,0.19,3,0.27,4,0.08,5,0.19,6,0.21
202604300309,2026-04-30,03,09R,,backfill-from-daily,1,0.06,2,0.17,3,0.13,4,0.27,5,0.38,6,0.23
202604300310,2026-04-30,03,10R,,backfill-from-daily,1,0.12,2,0.13,3,0.21,4,0.09,5,0.19,6,0.18
202604300311,2026-04-30,03,11R,,backfill-from-daily,1,0.04,2,0.01,3,0.12,4,-0.06,5,-0.03,6,-0.04
202604300312,2026-04-30,03,12R,,backfill-from-daily,1,0.07,2,0.08,3,0.12,4,0.36,5,0.04,6,0.14
202604300501,2026-04-30,05,01R,,backfill-from-daily,1,0.07,2,-0.01,3,0.09,5,0.09,6,0.12,4,0.09
202604300502,2026-04-30,05,02R,,backfill-from-daily,1,0.0,2,0.01,3,0.03,4,0.22,5,-0.08,6,0.18
202604300503,2026-04-30,05,03R,,backfill-from-daily,1,-0.01,3,0.09,4,0.07,5,0.29,6,0.12,2,0.14
202604300504,2026-04-30,05,04R,,backfill-from-daily,1,0.25,2,0.31,3,0.13,4,0.06,5,0.04,6,0.19
202604300505,2026-04-30,05,05R,,backfill-from-daily,1,-0.1,2,-0.01,3,-0.11,4,0.09,5,0.11,6,0.04
202604300506,2026-04-30,05,06R,,backfill-from-daily,1,0.04,2,0.19,3,-0.02,4,0.23,5,0.27,6,0.17
202604300507,2026-04-30,05,07R,,backfill-from-daily,1,0.06,2,0.05,3,-0.03,4,-0.04,5,-0.07,6,-0.05
202604300508,2026-04-30,05,08R,,backfill-from-daily,1,0.26,2,0.17,3,0.16,5,0.04,4,0.13,6,0.09
202604300509,2026-04-30,05,09R,,backfill-from-daily,1,0.16,2,0.11,3,0.06,4,0.14,5,0.09,6,0.14
202604300510,2026-04-30,05,10R,,backfill-from-daily,1,0.05,2,0.01,3,0.07,4,0.03,5,0.01,6,0.09
202604300511,2026-04-30,05,11R,,backfill-from-daily,1,0.06,2,0.02,3,0.13,4,0.05,5,0.07,6,0.04
202604300512,2026-04-30,05,12R,,backfill-from-daily,1,0.04,2,0.19,3,0.19,4,-0.04,5,0.02,6,0.16
202604300901,2026-04-30,09,01R,,backfill-from-daily,1,0.01,2,0.08,3,0.04,4,-0.04,5,-0.05,6,0.08
