レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604050101,2026-04-05,01,01R,,backfill-from-daily,1,0.11,2,0.21,3,0.32,5,0.08,4,0.16,6,0.06
202604050102,2026-04-05,01,02R,,backfill-from-daily,1,-0.08,2,0.02,3,-0.02,4,-0.05,5,-0.07,6,0.01
202604050103,2026-04-05,01,03R,,backfill-from-daily,1,-0.09,2,-0.02,3,-0.1,4,0.03,5,0.02,6,0.08
202604050104,2026-04-05,01,04R,,backfill-from-daily,1,-0.01,5,0.08,3,0.01,4,0.05,6,0.17,2,-0.03
202604050105,2026-04-05,01,05R,,backfill-from-daily,1,0.09,2,0.15,3,0.16,6,0.06,4,0.22,5,0.12
202604050106,2026-04-05,01,06R,,backfill-from-daily,1,-0.06,2,0.18,3,0.0,4,0.07,5,0.11,6,0.36
202604050107,2026-04-05,01,07R,,backfill-from-daily,1,0.12,2,0.29,3,0.13,4,0.31,6,0.12,5,0.01
202604050108,2026-04-05,01,08R,,backfill-from-daily,1,0.03,2,0.15,3,0.12,4,0.06,5,0.12,6,0.13
202604050109,2026-04-05,01,09R,,backfill-from-daily,1,-0.11,2,-0.14,4,0.05,5,0.03,3,-0.1,6,0.03
202604050110,2026-04-05,01,10R,,backfill-from-daily,1,0.08,2,-0.07,5,0.15,3,0.18,4,-0.13,6,0.13
202604050111,2026-04-05,01,11R,,backfill-from-daily,1,0.04,2,0.04,3,0.01,4,-0.05,5,-0.03,6,-0.09
202604050112,2026-04-05,01,12R,,backfill-from-daily,1,0.23,2,0.22,3,0.21,4,0.22,5,0.06,6,0.17
202604050201,2026-04-05,02,01R,,backfill-from-daily,1,-0.19,2,0.22,3,-0.08,4,-0.04,5,0.11,6,0.11
202604050202,2026-04-05,02,02R,,backfill-from-daily,1,-0.05,3,0.01,4,0.02,5,0.24,6,-0.13,2,-0.06
202604050203,2026-04-05,02,03R,,backfill-from-daily,1,0.04,2,0.23,3,0.06,4,-0.01,5,-0.03,6,0.01
202604050204,2026-04-05,02,04R,,backfill-from-daily,1,0.13,2,0.08,3,0.16,4,0.27,5,0.23,6,0.22
202604050205,2026-04-05,02,05R,,backfill-from-daily,1,0.07,2,0.16,3,0.12,4,0.23,5,0.13,6,0.11
202604050206,2026-04-05,02,06R,,backfill-from-daily,1,0.32,2,0.21,3,0.18,4,0.07,5,0.21,6,0.16
202604050207,2026-04-05,02,07R,,backfill-from-daily,1,0.16,2,0.31,3,0.21,4,0.12,5,0.16,6,0.19
202604050208,2026-04-05,02,08R,,backfill-from-daily,1,0.24,2,0.18,3,0.05,4,-0.03,5,-0.02,6,0.06
202604050209,2026-04-05,02,09R,,backfill-from-daily,1,0.13,2,0.29,3,0.16,4,0.27,5,0.14,6,0.25
202604050210,2026-04-05,02,10R,,backfill-from-daily,1,0.08,2,0.08,3,0.19,4,0.11,5,0.05,6,0.15
202604050211,2026-04-05,02,11R,,backfill-from-daily,1,0.07,2,0.06,3,0.11,4,0.13,5,-0.13,6,0.09
202604050212,2026-04-05,02,12R,,backfill-from-daily,1,-0.05,2,-0.15,3,-0.08,4,0.01,5,-0.07,6,-0.02
202604050401,2026-04-05,04,01R,,backfill-from-daily,1,-0.03,2,-0.06,3,-0.02,4,0.08,5,0.17,6,0.11
202604050402,2026-04-05,04,02R,,backfill-from-daily,1,-0.03,2,0.18,3,0.16,4,0.18,5,0.13,6,0.1
202604050403,2026-04-05,04,03R,,backfill-from-daily,1,0.16,2,0.14,3,0.09,4,0.11,5,0.12,6,0.31
202604050404,2026-04-05,04,04R,,backfill-from-daily,1,0.04,2,-0.04,3,0.06,4,0.19,5,0.13,6,0.07
202604050405,2026-04-05,04,05R,,backfill-from-daily,1,0.01,2,-0.07,3,0.1,4,-0.08,5,0.07,6,0.25
202604050406,2026-04-05,04,06R,,backfill-from-daily,1,0.22,2,0.12,3,0.07,5,0.22,4,0.18,6,0.27
202604050407,2026-04-05,04,07R,,backfill-from-daily,1,0.04,2,0.05,3,0.05,4,0.04,5,0.07,6,0.11
202604050408,2026-04-05,04,08R,,backfill-from-daily,1,-0.09,2,-0.07,3,-0.13,4,-0.05,5,-0.09,6,-0.12
202604050409,2026-04-05,04,09R,,backfill-from-daily,1,0.12,2,0.03,3,0.07,4,0.19,5,0.11,6,-0.17
202604050410,2026-04-05,04,10R,,backfill-from-daily,1,0.05,2,-0.01,3,-0.04,4,-0.13,5,-0.07,6,-0.12
202604050411,2026-04-05,04,11R,,backfill-from-daily,1,0.09,2,0.09,3,0.24,4,0.01,5,0.15,6,-0.01
202604050412,2026-04-05,04,12R,,backfill-from-daily,1,0.09,2,0.08,3,0.1,4,0.08,5,-0.09,6,-0.04
202604050701,2026-04-05,07,01R,,backfill-from-daily,1,0.01,2,0.04,3,0.03,4,0.12,5,0.06,6,-0.01
202604050702,2026-04-05,07,02R,,backfill-from-daily,1,0.03,2,-0.03,3,-0.01,4,0.11,5,-0.04,6,0.18
202604050703,2026-04-05,07,03R,,backfill-from-daily,1,0.09,2,0.03,3,-0.01,4,0.06,5,0.13,6,0.15
202604050704,2026-04-05,07,04R,,backfill-from-daily,1,-0.09,2,-0.04,3,0.05,4,0.07,5,0.03,6,-0.13
202604050705,2026-04-05,07,05R,,backfill-from-daily,1,0.01,2,0.03,3,-0.08,5,0.15,6,0.03,4,-0.05
202604050706,2026-04-05,07,06R,,backfill-from-daily,1,-0.13,2,0.04,3,-0.03,5,0.04,6,0.1,4,-0.03
202604050707,2026-04-05,07,07R,,backfill-from-daily,1,0.21,2,0.04,3,0.05,4,-0.01,5,0.01,6,0.02
202604050708,2026-04-05,07,08R,,backfill-from-daily,1,0.08,2,0.19,3,0.1,4,0.13,5,-0.03,6,0.05
202604050709,2026-04-05,07,09R,,backfill-from-daily,1,0.21,2,0.26,3,0.44,4,-0.04,5,-0.05,6,-0.01
202604050710,2026-04-05,07,10R,,backfill-from-daily,1,0.08,2,0.09,3,0.04,4,0.13,5,0.09,6,0.17
202604050711,2026-04-05,07,11R,,backfill-from-daily,1,-0.08,2,0.23,3,0.21,4,0.09,5,0.03,6,-0.02
202604050712,2026-04-05,07,12R,,backfill-from-daily,1,0.01,2,0.02,3,0.02,4,0.18,5,0.01,6,0.13
202604050901,2026-04-05,09,01R,,backfill-from-daily,1,0.17,2,0.08,3,0.07,4,0.11,5,0.15,6,0.05
202604050902,2026-04-05,09,02R,,backfill-from-daily,1,0.14,2,0.14,3,0.12,4,0.11,5,0.13,6,0.08
202604050903,2026-04-05,09,03R,,backfill-from-daily,1,-0.01,2,-0.06,3,-0.01,4,-0.13,5,-0.08,6,0.01
202604050904,2026-04-05,09,04R,,backfill-from-daily,1,-0.04,2,-0.02,3,-0.01,4,-0.01,5,-0.01,6,0.09
202604050905,2026-04-05,09,05R,,backfill-from-daily,1,0.15,2,0.08,3,0.06,4,0.01,5,0.04,6,0.05
202604050906,2026-04-05,09,06R,,backfill-from-daily,1,0.22,2,0.18,3,0.38,4,0.15,5,0.25,6,0.13
202604050907,2026-04-05,09,07R,,backfill-from-daily,1,0.02,2,0.05,3,0.11,4,-0.03,5,0.01,6,0.23
202604050908,2026-04-05,09,08R,,backfill-from-daily,1,0.12,2,0.2,3,0.05,4,0.06,5,0.01,6,0.04
