レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604170201,2026-04-17,02,01R,,backfill-from-daily,1,0.03,3,-0.01,4,0.03,5,0.22,6,-0.08,2,-0.02
202604170202,2026-04-17,02,02R,,backfill-from-daily,1,-0.03,2,-0.04,3,-0.08,4,-0.17,5,-0.15,6,-0.04
202604170203,2026-04-17,02,03R,,backfill-from-daily,1,0.07,2,-0.01,3,-0.04,4,-0.02,5,-0.05,6,-0.03
202604170204,2026-04-17,02,04R,,backfill-from-daily,1,0.13,2,0.25,3,0.08,4,-0.06,5,0.01,6,0.18
202604170205,2026-04-17,02,05R,,backfill-from-daily,1,0.08,2,0.03,3,0.01,4,0.19,5,0.06,6,0.07
202604170206,2026-04-17,02,06R,,backfill-from-daily,1,0.04,2,-0.02,3,-0.15,4,0.02,5,-0.01,6,-0.05
202604170207,2026-04-17,02,07R,,backfill-from-daily,1,0.21,2,0.09,3,0.11,4,-0.02,5,-0.01,6,0.21
202604170208,2026-04-17,02,08R,,backfill-from-daily,1,0.05,3,0.05,4,0.05,2,0.06,5,0.0,6,0.02
202604170209,2026-04-17,02,09R,,backfill-from-daily,1,0.03,2,0.27,3,0.19,4,0.02,5,0.02,6,0.04
202604170210,2026-04-17,02,10R,,backfill-from-daily,1,-0.02,2,0.13,3,0.15,4,0.15,5,-0.03,6,-0.12
202604170211,2026-04-17,02,11R,,backfill-from-daily,1,0.04,2,-0.04,3,-0.01,4,0.08,5,0.09,6,-0.05
202604170212,2026-04-17,02,12R,,backfill-from-daily,1,-0.01,2,0.18,3,0.13,4,-0.01,5,-0.11,6,-0.07
202604170301,2026-04-17,03,01R,,backfill-from-daily,1,-0.04,2,0.01,3,0.04,4,-0.02,5,-0.05,6,0.0
202604170302,2026-04-17,03,02R,,backfill-from-daily,1,0.1,2,0.21,3,0.06,4,0.29,5,-0.02,6,0.03
202604170303,2026-04-17,03,03R,,backfill-from-daily,1,0.03,2,-0.07,3,-0.04,4,0.43,5,0.26,6,0.28
202604170304,2026-04-17,03,04R,,backfill-from-daily,1,0.62,2,0.38,3,0.3,4,0.34,5,0.23,6,0.18
202604170305,2026-04-17,03,05R,,backfill-from-daily,1,0.4,2,0.33,3,0.35,4,0.21,5,0.35,6,0.27
202604170306,2026-04-17,03,06R,,backfill-from-daily,1,0.07,2,0.01,3,0.02,4,0.05,5,-0.01,6,0.16
202604170307,2026-04-17,03,07R,,backfill-from-daily,1,-0.05,2,-0.04,3,0.08,4,0.05,5,0.18,6,0.07
202604170308,2026-04-17,03,08R,,backfill-from-daily,1,0.23,2,0.01,3,0.05,4,0.02,5,0.03,6,0.23
202604170309,2026-04-17,03,09R,,backfill-from-daily,1,0.01,2,0.09,3,0.11,4,0.11,5,0.07,6,0.01
202604170310,2026-04-17,03,10R,,backfill-from-daily,1,0.08,2,0.08,3,0.23,4,0.04,5,0.07,6,0.19
202604170311,2026-04-17,03,11R,,backfill-from-daily,1,0.09,2,0.21,3,0.02,4,0.1,5,0.1,6,0.18
202604170312,2026-04-17,03,12R,,backfill-from-daily,1,0.21,2,0.25,3,0.23,4,0.03,5,0.06,6,0.29
202604170801,2026-04-17,08,01R,,backfill-from-daily,1,0.22,2,0.45,3,0.23,4,0.01,5,0.02,6,0.01
202604170802,2026-04-17,08,02R,,backfill-from-daily,1,0.14,2,0.08,3,0.16,4,0.08,5,0.02,6,0.1
202604170803,2026-04-17,08,03R,,backfill-from-daily,1,0.12,2,0.06,3,0.07,4,0.01,6,0.02,5,-0.01
202604170804,2026-04-17,08,04R,,backfill-from-daily,1,0.12,2,0.17,3,0.1,6,0.03,4,0.1,5,0.12
202604170805,2026-04-17,08,05R,,backfill-from-daily,1,0.15,2,0.15,3,0.1,5,0.1,4,0.1,6,0.07
202604170806,2026-04-17,08,06R,,backfill-from-daily,1,0.08,2,0.02,3,-0.01,4,0.11,6,0.14,5,0.02
202604170807,2026-04-17,08,07R,,backfill-from-daily,1,0.19,2,0.06,3,0.02,4,0.09,5,0.13,6,0.37
202604170808,2026-04-17,08,08R,,backfill-from-daily,1,0.03,2,0.22,3,0.2,4,0.05,5,0.12,6,0.13
202604170809,2026-04-17,08,09R,,backfill-from-daily,1,-0.02,2,0.04,3,0.0,4,0.05,5,0.15,6,0.17
202604170810,2026-04-17,08,10R,,backfill-from-daily,1,0.06,2,0.28,3,0.14,5,0.04,6,0.31,4,0.12
202604170811,2026-04-17,08,11R,,backfill-from-daily,1,0.05,2,0.15,3,0.01,4,0.11,5,0.01,6,0.32
202604170812,2026-04-17,08,12R,,backfill-from-daily,1,0.0,2,0.17,3,0.15,4,-0.04,5,-0.09,6,-0.02
202604170901,2026-04-17,09,01R,,backfill-from-daily,1,-0.09,2,-0.07,3,0.01,4,0.11,5,0.07,6,0.09
202604170902,2026-04-17,09,02R,,backfill-from-daily,1,0.08,2,0.1,3,0.09,4,-0.09,5,-0.14,6,-0.06
202604170903,2026-04-17,09,03R,,backfill-from-daily,1,0.04,2,0.17,3,0.06,4,0.05,5,0.1,6,0.2
202604170904,2026-04-17,09,04R,,backfill-from-daily,1,0.05,2,-0.03,3,0.03,4,-0.05,5,0.04,6,-0.01
202604170905,2026-04-17,09,05R,,backfill-from-daily,1,0.07,2,0.3,3,0.17,4,0.16,5,0.18,6,0.24
202604170906,2026-04-17,09,06R,,backfill-from-daily,1,0.1,2,0.31,3,0.19,4,0.22,5,0.06,6,0.09
202604170907,2026-04-17,09,07R,,backfill-from-daily,1,0.19,2,0.19,3,0.16,4,0.13,6,0.28,5,0.11
202604170908,2026-04-17,09,08R,,backfill-from-daily,1,0.13,2,0.23,3,0.19,4,0.28,5,0.15,6,0.19
202604170909,2026-04-17,09,09R,,backfill-from-daily,1,-0.08,2,0.1,3,0.01,4,-0.01,5,0.02,6,0.37
202604170910,2026-04-17,09,10R,,backfill-from-daily,1,0.22,2,0.25,3,0.14,4,0.1,5,-0.02,6,-0.02
202604170911,2026-04-17,09,11R,,backfill-from-daily,1,0.05,2,-0.06,3,-0.04,4,0.1,5,0.13,6,0.02
202604170912,2026-04-17,09,12R,,backfill-from-daily,1,-0.01,2,0.02,3,0.22,4,-0.07,5,-0.04,6,-0.1
202604171001,2026-04-17,10,01R,,backfill-from-daily,1,0.09,2,0.15,3,0.17,4,0.12,5,0.02,6,0.07
202604171002,2026-04-17,10,02R,,backfill-from-daily,1,0.07,2,0.09,3,0.13,4,0.08,5,0.09,6,0.13
202604171003,2026-04-17,10,03R,,backfill-from-daily,1,0.08,2,0.14,3,0.12,4,0.19,5,0.17,6,0.22
202604171004,2026-04-17,10,04R,,backfill-from-daily,1,0.27,2,0.15,3,0.17,4,0.17,5,0.09,6,0.05
202604171005,2026-04-17,10,05R,,backfill-from-daily,1,0.27,2,0.13,3,0.18,4,0.11,5,0.11,6,0.12
202604171006,2026-04-17,10,06R,,backfill-from-daily,1,-0.19,3,0.08,4,0.21,5,0.07,2,-0.17,6,0.12
202604171007,2026-04-17,10,07R,,backfill-from-daily,1,-0.04,2,0.02,3,0.08,4,0.03,5,0.15,6,-0.22
202604171008,2026-04-17,10,08R,,backfill-from-daily,1,0.08,2,0.11,3,0.25,4,0.04,5,0.27,6,0.17
202604171009,2026-04-17,10,09R,,backfill-from-daily,1,-0.01,2,0.04,3,0.08,4,0.15,5,0.16,6,0.07
202604171010,2026-04-17,10,10R,,backfill-from-daily,1,0.05,2,0.03,3,0.05,4,0.02,5,0.05,6,0.03
202604171011,2026-04-17,10,11R,,backfill-from-daily,1,0.09,2,0.05,3,0.07,4,-0.01,5,0.03,6,0.03
202604171012,2026-04-17,10,12R,,backfill-from-daily,1,0.14,2,-0.01,4,0.04,3,0.01,5,-0.15,6,0.09
202604171201,2026-04-17,12,01R,,backfill-from-daily,1,0.2,2,0.14,3,0.03,4,0.2,5,0.07,6,0.1
202604171202,2026-04-17,12,02R,,backfill-from-daily,1,0.22,2,0.09,3,0.12,4,-0.01,5,-0.04,6,-0.02
