レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604250401,2026-04-25,04,01R,,backfill-from-daily,1,0.16,2,0.13,3,0.12,4,0.17,5,0.13,6,0.12
202604250402,2026-04-25,04,02R,,backfill-from-daily,1,0.25,2,0.28,3,0.13,4,0.11,5,0.37,6,0.19
202604250403,2026-04-25,04,03R,,backfill-from-daily,1,-0.07,2,0.12,3,0.13,4,-0.07,6,0.07,5,-0.08
202604250404,2026-04-25,04,04R,,backfill-from-daily,1,0.3,2,0.07,3,0.14,4,0.1,5,-0.01,6,0.01
202604250405,2026-04-25,04,05R,,backfill-from-daily,1,-0.08,2,0.04,3,0.07,4,0.07,5,0.07,6,0.13
202604250406,2026-04-25,04,06R,,backfill-from-daily,1,0.1,2,0.28,3,0.09,4,-0.13,5,-0.11,6,-0.04
202604250407,2026-04-25,04,07R,,backfill-from-daily,1,0.01,2,-0.01,3,0.07,4,0.21,5,-0.13,6,0.03
202604250408,2026-04-25,04,08R,,backfill-from-daily,1,0.06,2,0.15,3,0.21,4,-0.02,5,-0.04,6,0.08
202604250409,2026-04-25,04,09R,,backfill-from-daily,1,0.16,2,-0.04,3,-0.01,4,0.09,5,0.17,6,-0.01
202604250410,2026-04-25,04,10R,,backfill-from-daily,1,0.2,2,0.13,3,0.12,4,-0.01,5,0.05,6,-0.03
202604250411,2026-04-25,04,11R,,backfill-from-daily,1,0.02,2,0.03,3,0.01,4,0.03,5,-0.02,6,0.01
202604250412,2026-04-25,04,12R,,backfill-from-daily,1,0.09,2,0.23,3,0.19,4,-0.01,5,-0.14,6,-0.1
202604250601,2026-04-25,06,01R,,backfill-from-daily,1,-0.01,2,0.01,3,0.04,4,0.28,5,0.02,6,-0.08
202604250602,2026-04-25,06,02R,,backfill-from-daily,1,0.15,2,0.13,3,0.21,4,0.31,5,0.21,6,0.33
202604250603,2026-04-25,06,03R,,backfill-from-daily,1,0.16,2,0.17,3,0.32,4,0.27,5,0.1,6,0.25
202604250604,2026-04-25,06,04R,,backfill-from-daily,1,0.05,2,0.07,3,0.24,4,0.1,5,0.07,6,0.09
202604250605,2026-04-25,06,05R,,backfill-from-daily,1,0.02,2,0.15,3,0.08,4,-0.01,5,0.01,6,-0.03
202604250606,2026-04-25,06,06R,,backfill-from-daily,1,0.15,2,0.14,4,0.27,5,0.08,6,0.14,3,-0.02
202604250607,2026-04-25,06,07R,,backfill-from-daily,1,0.24,2,0.05,3,-0.01,4,0.22,5,0.14,6,0.16
202604250608,2026-04-25,06,08R,,backfill-from-daily,1,0.05,2,0.12,3,0.13,4,0.01,5,0.03,6,0.17
202604250609,2026-04-25,06,09R,,backfill-from-daily,1,0.19,2,0.18,3,0.13,4,0.14,5,0.11,6,0.12
202604250610,2026-04-25,06,10R,,backfill-from-daily,1,0.21,2,0.21,3,0.13,4,0.13,5,0.03,6,-0.02
202604250611,2026-04-25,06,11R,,backfill-from-daily,1,0.18,2,0.14,3,0.08,4,0.1,5,0.11,6,0.12
202604250612,2026-04-25,06,12R,,backfill-from-daily,1,0.28,2,0.13,3,0.14,4,0.18,5,0.17,6,0.14
202604250701,2026-04-25,07,01R,,backfill-from-daily,1,-0.02,2,-0.04,3,-0.02,4,0.07,5,0.06,6,0.05
202604250702,2026-04-25,07,02R,,backfill-from-daily,1,0.07,2,0.19,3,0.07,4,0.17,5,0.1,6,0.17
202604250703,2026-04-25,07,03R,,backfill-from-daily,2,-0.05,1,-0.01,3,0.05,4,-0.1,5,-0.05,6,-0.03
202604250704,2026-04-25,07,04R,,backfill-from-daily,1,0.01,2,0.02,3,0.23,4,0.18,5,0.15,6,0.09
202604250705,2026-04-25,07,05R,,backfill-from-daily,1,0.1,2,0.05,3,0.07,4,-0.01,5,0.14,6,0.04
