レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604150101,2026-04-15,01,01R,,backfill-from-daily,2,-0.08,3,-0.11,1,-0.03,4,-0.02,5,-0.08,6,-0.01
202604150102,2026-04-15,01,02R,,backfill-from-daily,1,-0.05,2,-0.11,3,-0.13,4,-0.12,5,-0.14,6,-0.12
202604150103,2026-04-15,01,03R,,backfill-from-daily,1,-0.02,3,0.07,5,0.06,6,-0.06,2,0.06,4,0.09
202604150104,2026-04-15,01,04R,,backfill-from-daily,1,0.22,2,0.13,3,0.02,4,0.11,5,0.02,6,-0.04
202604150105,2026-04-15,01,05R,,backfill-from-daily,1,-0.1,2,-0.02,5,-0.01,3,0.09,4,-0.08,6,0.0
202604150106,2026-04-15,01,06R,,backfill-from-daily,1,0.07,2,0.09,3,0.09,4,0.02,5,0.06,6,0.04
202604150107,2026-04-15,01,07R,,backfill-from-daily,1,0.14,2,0.03,3,-0.01,4,-0.06,5,-0.05,6,0.12
202604150108,2026-04-15,01,08R,,backfill-from-daily,1,-0.01,2,0.08,3,0.02,4,0.11,5,0.17,6,-0.04
202604150109,2026-04-15,01,09R,,backfill-from-daily,1,-0.02,2,0.05,4,-0.05,3,-0.01,5,0.07,6,0.13
202604150110,2026-04-15,01,10R,,backfill-from-daily,1,0.05,2,-0.11,5,-0.06,3,-0.16,6,-0.07,4,-0.18
202604150111,2026-04-15,01,11R,,backfill-from-daily,1,0.09,2,-0.06,3,-0.03,4,0.15,5,-0.02,6,-0.07
202604150112,2026-04-15,01,12R,,backfill-from-daily,1,0.01,2,-0.01,3,0.01,4,0.21,5,0.25,6,0.05
202604150201,2026-04-15,02,01R,,backfill-from-daily,1,0.23,2,0.27,3,0.55,4,0.17,5,0.14,6,0.12
202604150202,2026-04-15,02,02R,,backfill-from-daily,1,0.11,2,0.18,4,-0.06,6,-0.06,5,-0.01,3,-0.04
202604150203,2026-04-15,02,03R,,backfill-from-daily,1,-0.02,2,0.08,3,-0.07,4,0.01,5,0.08,6,0.03
202604150204,2026-04-15,02,04R,,backfill-from-daily,1,0.02,2,0.05,3,0.3,4,-0.01,5,0.08,6,0.13
202604150205,2026-04-15,02,05R,,backfill-from-daily,1,0.04,2,0.01,3,0.19,4,0.13,5,0.02,6,-0.04
202604150206,2026-04-15,02,06R,,backfill-from-daily,1,0.13,2,0.03,3,-0.02,4,0.01,5,0.18,6,0.16
202604150207,2026-04-15,02,07R,,backfill-from-daily,1,0.08,2,0.06,3,0.01,4,0.07,5,0.19,6,0.03
202604150208,2026-04-15,02,08R,,backfill-from-daily,1,0.32,2,0.19,3,0.05,4,0.19,5,0.13,6,0.18
202604150209,2026-04-15,02,09R,,backfill-from-daily,1,-0.12,2,0.22,3,0.22,4,0.19,5,0.25,6,0.06
202604150210,2026-04-15,02,10R,,backfill-from-daily,1,0.35,2,0.16,3,0.12,4,0.04,5,0.02,6,0.14
202604150211,2026-04-15,02,11R,,backfill-from-daily,1,0.02,2,0.05,3,-0.03,4,-0.05,5,-0.05,6,0.07
202604150212,2026-04-15,02,12R,,backfill-from-daily,1,0.02,2,-0.05,3,0.14,4,0.21,5,0.16,6,0.34
202604150301,2026-04-15,03,01R,,backfill-from-daily,1,0.16,2,-0.02,3,0.08,4,0.21,5,0.14,6,0.29
202604150302,2026-04-15,03,02R,,backfill-from-daily,1,0.1,2,0.05,3,0.05,4,0.07,5,0.08,6,0.07
202604150303,2026-04-15,03,03R,,backfill-from-daily,1,0.37,2,0.16,3,0.11,4,0.18,5,0.12,6,0.24
202604150304,2026-04-15,03,04R,,backfill-from-daily,1,0.21,2,0.12,3,0.09,4,-0.07,5,0.05,6,0.04
202604150305,2026-04-15,03,05R,,backfill-from-daily,1,0.06,2,0.16,3,0.04,4,0.05,5,-0.02,6,0.09
202604150306,2026-04-15,03,06R,,backfill-from-daily,1,0.09,2,0.2,3,0.35,4,0.17,5,0.13,6,0.09
202604150307,2026-04-15,03,07R,,backfill-from-daily,1,0.13,2,0.19,3,0.14,4,0.11,5,0.19,6,0.05
202604150308,2026-04-15,03,08R,,backfill-from-daily,1,-0.08,2,0.09,3,0.08,4,0.02,5,0.06,6,0.08
202604150309,2026-04-15,03,09R,,backfill-from-daily,1,0.04,2,-0.02,3,0.07,4,0.13,5,0.04,6,0.07
202604150310,2026-04-15,03,10R,,backfill-from-daily,1,0.23,2,0.22,3,0.2,4,0.18,5,0.18,6,0.25
202604150311,2026-04-15,03,11R,,backfill-from-daily,1,0.19,2,0.22,3,0.12,4,0.27,5,0.13,6,0.15
202604150312,2026-04-15,03,12R,,backfill-from-daily,1,0.06,2,0.11,3,0.17,4,0.15,5,0.22,6,0.16
202604150901,2026-04-15,09,01R,,backfill-from-daily,1,0.03,2,0.08,3,0.06,4,0.07,5,0.04,6,0.05
202604150902,2026-04-15,09,02R,,backfill-from-daily,1,0.39,2,0.01,3,0.17,4,0.33,5,0.03,6,0.06
202604150903,2026-04-15,09,03R,,backfill-from-daily,1,0.16,2,0.22,3,0.12,4,0.15,5,0.27,6,-0.05
202604150904,2026-04-15,09,04R,,backfill-from-daily,1,0.09,2,0.1,3,0.11,4,0.21,5,0.06,6,0.12
202604150905,2026-04-15,09,05R,,backfill-from-daily,1,0.2,2,0.08,3,0.01,4,0.16,5,0.21,6,0.03
202604150906,2026-04-15,09,06R,,backfill-from-daily,1,-0.03,2,0.19,3,0.06,4,-0.1,5,-0.17,6,-0.14
202604150907,2026-04-15,09,07R,,backfill-from-daily,1,0.04,2,0.12,3,0.21,4,0.08,5,0.09,6,0.06
202604150908,2026-04-15,09,08R,,backfill-from-daily,1,0.02,2,0.25,3,0.15,4,0.03,5,0.14,6,0.12
202604150909,2026-04-15,09,09R,,backfill-from-daily,1,0.09,2,0.14,3,0.16,4,0.11,5,-0.01,6,0.08
