レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604020101,2026-04-02,01,01R,,backfill-from-daily,1,0.22,2,0.11,3,0.12,4,0.06,5,0.07,6,0.16
202604020102,2026-04-02,01,02R,,backfill-from-daily,1,0.07,2,0.12,3,0.09,4,-0.02,5,0.02,6,-0.04
202604020103,2026-04-02,01,03R,,backfill-from-daily,1,0.08,2,-0.08,3,-0.09,4,-0.13,5,-0.05,6,-0.02
202604020104,2026-04-02,01,04R,,backfill-from-daily,1,0.08,3,-0.18,4,-0.01,5,-0.06,2,-0.02,6,0.11
202604020105,2026-04-02,01,05R,,backfill-from-daily,1,0.28,2,0.14,3,0.15,4,0.04,5,0.22,6,0.22
202604020106,2026-04-02,01,06R,,backfill-from-daily,1,0.01,2,0.01,3,-0.08,4,0.11,5,0.07,,
202604020107,2026-04-02,01,07R,,backfill-from-daily,1,0.11,2,0.12,3,0.07,4,0.07,6,0.17,5,0.18
202604020108,2026-04-02,01,08R,,backfill-from-daily,1,0.06,2,0.14,3,0.21,4,0.07,5,0.06,6,-0.06
202604020109,2026-04-02,01,09R,,backfill-from-daily,1,0.14,2,0.12,3,0.18,4,0.14,5,0.15,6,0.17
202604020110,2026-04-02,01,10R,,backfill-from-daily,1,0.25,2,0.12,3,0.18,4,0.27,5,0.16,6,0.18
202604020111,2026-04-02,01,11R,,backfill-from-daily,1,0.03,2,0.05,3,0.11,4,0.05,5,0.0,6,0.03
202604020112,2026-04-02,01,12R,,backfill-from-daily,1,0.0,2,0.03,3,-0.04,4,0.04,5,0.08,6,0.22
202604020601,2026-04-02,06,01R,,backfill-from-daily,1,-0.01,2,0.03,3,0.08,4,0.16,5,0.21,6,0.18
202604020602,2026-04-02,06,02R,,backfill-from-daily,1,0.0,2,0.04,3,0.03,5,-0.03,4,0.08,6,0.13
202604020603,2026-04-02,06,03R,,backfill-from-daily,1,0.25,2,0.12,3,0.05,4,0.15,5,0.03,6,-0.05
202604020604,2026-04-02,06,04R,,backfill-from-daily,1,-0.04,3,-0.03,4,-0.05,5,0.02,6,0.07,2,-0.1
202604020605,2026-04-02,06,05R,,backfill-from-daily,1,0.01,2,-0.03,3,-0.09,4,-0.05,5,-0.02,6,-0.08
202604020606,2026-04-02,06,06R,,backfill-from-daily,1,-0.01,2,-0.01,3,0.04,4,0.02,5,0.08,6,0.16
202604020607,2026-04-02,06,07R,,backfill-from-daily,1,0.06,2,-0.01,3,-0.12,4,-0.08,5,-0.03,6,0.04
202604020608,2026-04-02,06,08R,,backfill-from-daily,1,0.08,2,-0.06,3,0.01,4,0.11,5,0.21,6,0.11
202604020609,2026-04-02,06,09R,,backfill-from-daily,1,-0.09,2,-0.1,3,0.02,4,0.09,5,-0.06,6,-0.08
202604020610,2026-04-02,06,10R,,backfill-from-daily,1,-0.02,2,0.05,3,-0.02,4,-0.07,5,-0.07,6,-0.04
202604020611,2026-04-02,06,11R,,backfill-from-daily,1,-0.01,2,-0.01,3,-0.04,4,0.03,5,-0.02,6,-0.04
202604020612,2026-04-02,06,12R,,backfill-from-daily,1,0.01,2,0.12,4,0.08,5,0.02,6,0.14,3,0.34
202604020801,2026-04-02,08,01R,,backfill-from-daily,,,,,,,,,,,,
202604020802,2026-04-02,08,02R,,backfill-from-daily,,,,,,,,,,,,
202604020803,2026-04-02,08,03R,,backfill-from-daily,,,,,,,,,,,,
202604020804,2026-04-02,08,04R,,backfill-from-daily,,,,,,,,,,,,
202604020805,2026-04-02,08,05R,,backfill-from-daily,,,,,,,,,,,,
202604020806,2026-04-02,08,06R,,backfill-from-daily,,,,,,,,,,,,
202604020807,2026-04-02,08,07R,,backfill-from-daily,,,,,,,,,,,,
202604020808,2026-04-02,08,08R,,backfill-from-daily,,,,,,,,,,,,
202604020809,2026-04-02,08,09R,,backfill-from-daily,,,,,,,,,,,,
202604020810,2026-04-02,08,10R,,backfill-from-daily,,,,,,,,,,,,
202604020811,2026-04-02,08,11R,,backfill-from-daily,,,,,,,,,,,,
202604020812,2026-04-02,08,12R,,backfill-from-daily,,,,,,,,,,,,
202604020901,2026-04-02,09,01R,,backfill-from-daily,1,-0.08,2,-0.18,3,-0.11,4,-0.03,5,-0.08,6,-0.11
202604020902,2026-04-02,09,02R,,backfill-from-daily,1,-0.07,2,-0.08,3,-0.13,4,-0.06,5,0.03,6,-0.03
202604020903,2026-04-02,09,03R,,backfill-from-daily,1,0.07,2,-0.01,3,-0.09,4,-0.02,5,-0.14,6,-0.13
202604020904,2026-04-02,09,04R,,backfill-from-daily,1,-0.02,2,-0.01,3,0.08,4,-0.01,5,-0.01,6,-0.04
202604020905,2026-04-02,09,05R,,backfill-from-daily,1,0.02,2,-0.03,3,0.09,4,0.01,5,0.03,6,0.01
202604020906,2026-04-02,09,06R,,backfill-from-daily,1,-0.02,2,0.06,3,0.1,4,0.15,5,0.09,6,0.18
202604020907,2026-04-02,09,07R,,backfill-from-daily,1,-0.01,2,0.02,3,0.15,4,0.03,5,0.14,6,0.03
202604020908,2026-04-02,09,08R,,backfill-from-daily,1,-0.06,2,-0.04,3,0.02,4,0.05,5,0.04,6,-0.01
202604020909,2026-04-02,09,09R,,backfill-from-daily,1,-0.01,2,0.05,3,-0.05,4,-0.06,5,-0.04,6,-0.04
202604020910,2026-04-02,09,10R,,backfill-from-daily,1,0.08,2,0.18,3,0.14,4,0.07,5,0.17,6,0.04
202604020911,2026-04-02,09,11R,,backfill-from-daily,1,0.06,2,0.01,3,0.09,4,0.11,5,0.12,6,0.08
202604020912,2026-04-02,09,12R,,backfill-from-daily,1,0.01,2,0.07,3,0.11,4,-0.01,5,0.03,6,-0.14
202604021501,2026-04-02,15,01R,,backfill-from-daily,1,0.11,2,0.12,3,0.07,4,-0.08,5,-0.12,6,-0.2
202604021502,2026-04-02,15,02R,,backfill-from-daily,1,0.18,2,-0.01,3,0.06,4,-0.03,5,0.01,6,-0.05
202604021503,2026-04-02,15,03R,,backfill-from-daily,1,0.01,2,-0.03,3,-0.01,4,0.0,5,-0.08,6,-0.05
202604021504,2026-04-02,15,04R,,backfill-from-daily,1,0.13,2,0.11,3,0.09,4,0.07,5,0.16,6,0.24
202604021505,2026-04-02,15,05R,,backfill-from-daily,1,0.08,2,0.16,3,0.21,4,0.16,5,0.12,6,0.24
202604021506,2026-04-02,15,06R,,backfill-from-daily,1,0.11,2,-0.07,3,0.01,6,0.11,4,0.07,5,0.34
202604021507,2026-04-02,15,07R,,backfill-from-daily,1,0.02,2,0.13,3,-0.01,4,0.12,5,0.03,6,0.07
202604021508,2026-04-02,15,08R,,backfill-from-daily,1,0.05,2,0.1,3,0.03,4,0.01,5,0.23,6,0.01
202604021509,2026-04-02,15,09R,,backfill-from-daily,1,0.02,2,-0.01,3,-0.04,4,-0.1,5,-0.14,6,-0.15
202604021510,2026-04-02,15,10R,,backfill-from-daily,1,0.03,2,0.01,3,0.03,4,-0.1,5,-0.1,6,-0.2
202604021511,2026-04-02,15,11R,,backfill-from-daily,1,0.01,2,0.12,3,0.11,4,0.05,5,0.12,6,0.07
202604021512,2026-04-02,15,12R,,backfill-from-daily,1,-0.01,2,0.02,3,-0.05,4,-0.06,5,-0.05,6,-0.01
202604021801,2026-04-02,18,01R,,backfill-from-daily,1,0.08,2,0.15,3,0.09,4,0.07,5,0.19,6,0.21
202604021802,2026-04-02,18,02R,,backfill-from-daily,1,0.21,2,0.18,3,0.06,4,0.13,5,0.06,6,-0.05
202604021803,2026-04-02,18,03R,,backfill-from-daily,1,0.09,2,-0.01,3,0.29,4,0.26,5,0.05,6,0.01
202604021804,2026-04-02,18,04R,,backfill-from-daily,1,-0.02,2,-0.01,3,-0.02,4,-0.08,5,-0.03,6,0.14
202604021805,2026-04-02,18,05R,,backfill-from-daily,1,0.11,2,0.08,3,0.06,4,0.09,5,0.02,6,0.07
202604021806,2026-04-02,18,06R,,backfill-from-daily,1,0.15,2,0.07,3,0.15,4,-0.01,5,-0.03,6,-0.01
202604021807,2026-04-02,18,07R,,backfill-from-daily,1,0.19,2,0.08,3,0.08,4,0.01,5,-0.01,6,-0.04
202604021808,2026-04-02,18,08R,,backfill-from-daily,1,0.22,2,0.06,3,0.15,4,0.07,5,0.11,6,0.13
202604021809,2026-04-02,18,09R,,backfill-from-daily,1,-0.01,2,-0.06,3,0.0,4,0.09,5,0.28,6,0.09
202604021810,2026-04-02,18,10R,,backfill-from-daily,1,0.08,2,0.09,3,0.03,4,0.23,5,0.59,6,0.16
202604021811,2026-04-02,18,11R,,backfill-from-daily,1,0.19,2,0.09,3,0.09,4,0.21,5,0.06,6,0.04
202604021812,2026-04-02,18,12R,,backfill-from-daily,1,0.06,2,0.08,3,0.09,4,0.08,5,-0.05,6,-0.03
202604022201,2026-04-02,22,01R,,backfill-from-daily,1,0.13,2,0.13,3,0.18,4,0.11,5,0.15,6,0.1
202604022202,2026-04-02,22,02R,,backfill-from-daily,1,0.02,2,-0.1,3,0.35,4,0.14,6,0.12,5,0.21
202604022203,2026-04-02,22,03R,,backfill-from-daily,1,0.14,2,0.07,3,0.05,4,0.22,5,0.18,6,0.33
202604022204,2026-04-02,22,04R,,backfill-from-daily,1,0.03,2,0.11,3,0.13,4,0.03,6,-0.05,5,-0.02
202604022205,2026-04-02,22,05R,,backfill-from-daily,1,-0.05,2,0.05,3,-0.04,4,0.21,5,0.07,6,0.04
202604022206,2026-04-02,22,06R,,backfill-from-daily,1,0.03,2,-0.06,3,0.02,4,0.25,5,0.18,6,0.11
202604022207,2026-04-02,22,07R,,backfill-from-daily,1,0.22,2,0.21,3,0.22,4,0.21,6,0.32,5,0.22
202604022208,2026-04-02,22,08R,,backfill-from-daily,1,0.01,2,0.1,3,0.07,4,-0.04,5,0.03,6,0.07
202604022209,2026-04-02,22,09R,,backfill-from-daily,1,-0.02,2,0.25,3,0.1,4,0.04,5,-0.01,6,0.04
