レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202604130101,2026-04-13,01,01R,,backfill-from-daily,1,0.08,2,0.09,3,0.05,4,0.02,5,-0.05,6,-0.09
202604130102,2026-04-13,01,02R,,backfill-from-daily,1,0.06,2,-0.01,3,0.12,5,-0.03,6,0.07,4,-0.16
202604130103,2026-04-13,01,03R,,backfill-from-daily,1,0.01,2,-0.05,3,-0.1,4,-0.05,5,-0.1,6,-0.03
202604130104,2026-04-13,01,04R,,backfill-from-daily,1,-0.01,2,0.23,3,0.21,4,0.12,5,0.07,6,0.01
202604130105,2026-04-13,01,05R,,backfill-from-daily,1,-0.01,2,0.08,3,0.07,4,0.04,5,0.09,6,0.15
202604130106,2026-04-13,01,06R,,backfill-from-daily,1,0.19,2,0.25,3,0.14,4,0.08,5,0.15,6,0.01
202604130107,2026-04-13,01,07R,,backfill-from-daily,1,0.11,2,0.07,3,-0.04,4,0.04,5,0.01,6,0.0
202604130108,2026-04-13,01,08R,,backfill-from-daily,1,-0.09,3,0.23,4,0.09,5,0.07,2,0.04,6,0.18
202604130109,2026-04-13,01,09R,,backfill-from-daily,2,0.0,3,-0.05,4,0.17,5,0.07,6,0.03,1,0.01
202604130110,2026-04-13,01,10R,,backfill-from-daily,1,0.09,2,0.06,3,0.08,4,0.02,5,0.02,6,0.0
202604130111,2026-04-13,01,11R,,backfill-from-daily,1,-0.01,,,2,0.02,3,0.14,4,0.17,5,0.09
202604130112,2026-04-13,01,12R,,backfill-from-daily,1,0.04,2,0.01,4,-0.01,3,0.26,5,-0.01,6,0.04
202604130301,2026-04-13,03,01R,,backfill-from-daily,1,0.04,2,0.08,3,0.03,4,0.09,5,0.18,6,0.13
202604130302,2026-04-13,03,02R,,backfill-from-daily,1,-0.01,2,-0.01,3,0.02,4,0.04,5,0.11,6,0.24
202604130303,2026-04-13,03,03R,,backfill-from-daily,1,0.07,,,2,0.03,3,0.06,4,0.11,5,0.17
202604130304,2026-04-13,03,04R,,backfill-from-daily,1,0.22,2,0.17,3,0.08,4,0.19,5,0.09,6,0.28
202604130305,2026-04-13,03,05R,,backfill-from-daily,1,0.24,2,0.11,3,0.08,4,0.18,5,0.33,6,0.29
202604130306,2026-04-13,03,06R,,backfill-from-daily,1,0.17,2,0.13,3,0.09,4,0.06,5,0.13,6,0.34
202604130307,2026-04-13,03,07R,,backfill-from-daily,,,1,-0.04,2,0.13,3,0.02,4,0.0,5,-0.06
202604130308,2026-04-13,03,08R,,backfill-from-daily,1,0.13,2,0.07,3,0.34,4,0.06,5,-0.11,6,0.09
202604130309,2026-04-13,03,09R,,backfill-from-daily,1,0.15,2,0.15,3,0.11,4,-0.03,5,0.06,6,0.03
202604130310,2026-04-13,03,10R,,backfill-from-daily,1,0.06,2,0.23,3,0.21,4,0.13,5,0.21,6,0.17
202604130311,2026-04-13,03,11R,,backfill-from-daily,1,0.24,2,0.16,3,0.11,4,0.33,5,0.19,6,-0.09
202604130312,2026-04-13,03,12R,,backfill-from-daily,1,-0.06,2,-0.01,3,0.14,4,0.08,5,0.03,6,0.12
202604130401,2026-04-13,04,01R,,backfill-from-daily,1,-0.04,2,0.06,3,0.03,4,0.1,5,-0.04,6,0.09
202604130402,2026-04-13,04,02R,,backfill-from-daily,1,-0.06,3,0.04,2,0.05,4,0.08,5,0.09,6,0.08
