レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606230201,2026-06-23,02,1R,daily,67.28,19.66,44.86,12.93,55.37,7.07,50.0,9.54,50.0,3.9,50.0,1.16,54.25,53.19,15.54,49.82,14.36,51.5,6.57,50.0,9.54,50.0,3.9,50.0,1.16,51.07,50.23,14.67,29.97,8.64,52.6,6.71,50.0,9.54,50.0,3.9,50.0,1.16,44.63,49.6,14.49,42.38,12.21,27.72,3.54,50.0,9.54,50.0,3.9,50.0,1.16,44.84,44.89,13.11,42.38,12.21,47.34,6.04,50.0,9.54,50.0,3.9,50.0,1.16,45.97,33.82,9.88,44.86,12.93,55.94,7.14,50.0,9.54,50.0,3.9,50.0,1.16,44.55
202606230201,2026-06-23,02,1R,realtime,67.28,19.66,44.86,12.93,55.37,7.07,56.9,10.86,46.35,3.62,49.92,1.16,55.28,53.19,15.54,49.82,14.36,51.5,6.57,68.97,13.16,52.42,4.09,49.92,1.16,54.88,50.23,14.67,29.97,8.64,52.6,6.71,32.82,6.26,46.08,3.6,49.92,1.16,41.04,49.6,14.49,42.38,12.21,27.72,3.54,31.78,6.07,48.77,3.81,49.92,1.16,41.27,44.89,13.11,42.38,12.21,47.34,6.04,56.27,10.74,53.27,4.16,49.92,1.16,47.42,33.82,9.88,44.86,12.93,55.94,7.14,53.27,10.17,52.95,4.13,49.92,1.16,45.4
202606230202,2026-06-23,02,2R,daily,67.28,19.66,42.38,12.21,53.48,6.83,50.0,9.54,50.0,3.9,50.0,1.16,53.3,53.19,15.54,44.86,12.93,44.26,5.65,50.0,9.54,50.0,3.9,50.0,1.16,48.72,50.23,14.67,52.3,15.07,64.26,8.2,50.0,9.54,50.0,3.9,50.0,1.16,52.55,49.6,14.49,37.41,10.78,43.66,5.57,50.0,9.54,50.0,3.9,50.0,1.16,45.45,44.89,13.11,37.41,10.78,54.93,7.01,50.0,9.54,50.0,3.9,50.0,1.16,45.51,33.82,9.88,37.41,10.78,38.25,4.88,50.0,9.54,50.0,3.9,50.0,1.16,40.15
202606230202,2026-06-23,02,2R,realtime,67.28,19.66,42.38,12.21,53.48,6.83,72.76,13.89,46.35,3.62,49.92,1.16,57.35,53.19,15.54,44.86,12.93,44.26,5.65,51.47,9.82,52.42,4.09,49.92,1.16,49.18,50.23,14.67,52.3,15.07,64.26,8.2,47.84,9.13,46.08,3.6,49.92,1.16,51.83,49.6,14.49,37.41,10.78,43.66,5.57,35.82,6.84,48.77,3.81,49.92,1.16,42.64,44.89,13.11,37.41,10.78,54.93,7.01,54.52,10.41,53.27,4.16,49.92,1.16,46.63,33.82,9.88,37.41,10.78,38.25,4.88,37.64,7.18,52.95,4.13,49.92,1.16,38.02
202606230203,2026-06-23,02,3R,daily,67.28,19.66,37.41,10.78,70.0,8.93,50.0,9.54,50.0,3.9,50.0,1.16,53.97,53.19,15.54,52.3,15.07,69.65,8.89,50.0,9.54,50.0,3.9,50.0,1.16,54.1,50.23,14.67,42.38,12.21,46.13,5.89,50.0,9.54,50.0,3.9,50.0,1.16,47.38,49.6,14.49,44.86,12.93,50.1,6.39,50.0,9.54,50.0,3.9,50.0,1.16,48.41,44.89,13.11,42.38,12.21,40.03,5.11,50.0,9.54,50.0,3.9,50.0,1.16,45.04,33.82,9.88,49.82,14.36,38.71,4.94,50.0,9.54,50.0,3.9,50.0,1.16,43.78
202606230203,2026-06-23,02,3R,realtime,67.28,19.66,37.41,10.78,70.0,8.93,52.12,9.95,46.35,3.62,49.92,1.16,54.09,53.19,15.54,52.3,15.07,69.65,8.89,53.91,10.29,52.42,4.09,49.92,1.16,55.03,50.23,14.67,42.38,12.21,46.13,5.89,50.51,9.64,46.08,3.6,49.92,1.16,47.17,49.6,14.49,44.86,12.93,50.1,6.39,44.73,8.54,48.77,3.81,49.92,1.16,47.31,44.89,13.11,42.38,12.21,40.03,5.11,38.63,7.37,53.27,4.16,49.92,1.16,43.12,33.82,9.88,49.82,14.36,38.71,4.94,60.1,11.47,52.95,4.13,49.92,1.16,45.94
202606230204,2026-06-23,02,4R,daily,67.28,19.66,49.82,14.36,38.86,4.96,50.0,9.54,50.0,3.9,50.0,1.16,53.58,53.19,15.54,44.86,12.93,63.36,8.09,50.0,9.54,50.0,3.9,50.0,1.16,51.15,50.23,14.67,34.93,10.07,30.12,3.84,50.0,9.54,50.0,3.9,50.0,1.16,43.19,49.6,14.49,42.38,12.21,52.97,6.76,50.0,9.54,50.0,3.9,50.0,1.16,48.06,44.89,13.11,32.45,9.35,30.21,3.86,50.0,9.54,50.0,3.9,50.0,1.16,40.92,33.82,9.88,47.34,13.64,56.44,7.2,50.0,9.54,50.0,3.9,50.0,1.16,45.33
202606230204,2026-06-23,02,4R,realtime,67.28,19.66,49.82,14.36,38.86,4.96,56.25,10.73,46.35,3.62,49.92,1.16,54.48,53.19,15.54,44.86,12.93,63.36,8.09,61.46,11.73,52.42,4.09,49.92,1.16,53.53,50.23,14.67,34.93,10.07,30.12,3.84,45.63,8.71,46.08,3.6,49.92,1.16,42.05,49.6,14.49,42.38,12.21,52.97,6.76,50.31,9.6,48.77,3.81,49.92,1.16,48.03,44.89,13.11,32.45,9.35,30.21,3.86,39.64,7.56,53.27,4.16,49.92,1.16,39.2,33.82,9.88,47.34,13.64,56.44,7.2,46.73,8.92,52.95,4.13,49.92,1.16,44.93
202606230205,2026-06-23,02,5R,daily,67.28,19.66,47.34,13.64,30.63,3.91,50.0,9.54,50.0,3.9,50.0,1.16,51.81,53.19,15.54,44.86,12.93,66.4,8.47,50.0,9.54,50.0,3.9,50.0,1.16,51.54,50.23,14.67,42.38,12.21,27.72,3.54,50.0,9.54,50.0,3.9,50.0,1.16,45.03,49.6,14.49,52.3,15.07,49.2,6.28,50.0,9.54,50.0,3.9,50.0,1.16,50.44,44.89,13.11,49.82,14.36,51.5,6.57,50.0,9.54,50.0,3.9,50.0,1.16,48.65,33.82,9.88,37.41,10.78,51.26,6.54,50.0,9.54,50.0,3.9,50.0,1.16,41.81
202606230205,2026-06-23,02,5R,realtime,67.28,19.66,47.34,13.64,30.63,3.91,46.46,8.87,47.32,3.69,49.92,1.16,50.92,53.19,15.54,44.86,12.93,66.4,8.47,67.93,12.96,52.19,4.07,49.92,1.16,55.13,50.23,14.67,42.38,12.21,27.72,3.54,44.89,8.57,46.28,3.61,49.92,1.16,43.76,49.6,14.49,52.3,15.07,49.2,6.28,57.6,10.99,48.18,3.76,49.92,1.16,51.75,44.89,13.11,49.82,14.36,51.5,6.57,49.19,9.39,53.09,4.14,49.92,1.16,48.73,33.82,9.88,37.41,10.78,51.26,6.54,33.95,6.48,52.78,4.12,49.92,1.16,38.96
202606230206,2026-06-23,02,6R,daily,67.28,19.66,44.86,12.93,61.68,7.87,50.0,9.54,50.0,3.9,50.0,1.16,55.06,53.19,15.54,49.82,14.36,72.06,9.2,50.0,9.54,50.0,3.9,50.0,1.16,53.69,50.23,14.67,52.3,15.07,57.13,7.29,50.0,9.54,50.0,3.9,50.0,1.16,51.64,49.6,14.49,44.86,12.93,44.26,5.65,50.0,9.54,50.0,3.9,50.0,1.16,47.67,44.89,13.11,47.34,13.64,48.24,6.16,50.0,9.54,50.0,3.9,50.0,1.16,47.52,33.82,9.88,47.34,13.64,50.6,6.46,50.0,9.54,50.0,3.9,50.0,1.16,44.58
202606230206,2026-06-23,02,6R,realtime,67.28,19.66,44.86,12.93,61.68,7.87,54.82,10.46,50.57,3.95,49.92,1.16,56.02,53.19,15.54,49.82,14.36,72.06,9.2,41.54,7.93,26.49,2.07,49.92,1.16,50.24,50.23,14.67,52.3,15.07,57.13,7.29,53.97,10.3,40.36,3.15,49.92,1.16,51.64,49.6,14.49,44.86,12.93,44.26,5.65,63.07,12.04,69.23,5.4,49.92,1.16,51.66,44.89,13.11,47.34,13.64,48.24,6.16,45.54,8.69,58.35,4.55,49.92,1.16,47.32,33.82,9.88,47.34,13.64,50.6,6.46,41.09,7.84,54.85,4.28,49.92,1.16,43.26
202606230207,2026-06-23,02,7R,daily,67.28,19.66,67.2,19.36,38.9,4.96,50.0,9.54,50.0,3.9,50.0,1.16,58.59,53.19,15.54,29.97,8.64,52.6,6.71,50.0,9.54,50.0,3.9,50.0,1.16,45.49,50.23,14.67,37.41,10.78,54.93,7.01,50.0,9.54,50.0,3.9,50.0,1.16,47.07,49.6,14.49,42.38,12.21,47.34,6.04,50.0,9.54,50.0,3.9,50.0,1.16,47.35,44.89,13.11,42.38,12.21,46.13,5.89,50.0,9.54,50.0,3.9,50.0,1.16,45.82,33.82,9.88,52.3,15.07,50.47,6.44,50.0,9.54,50.0,3.9,50.0,1.16,46.0
202606230207,2026-06-23,02,7R,realtime,67.28,19.66,67.2,19.36,38.9,4.96,54.1,10.32,47.32,3.69,49.92,1.16,59.16,53.19,15.54,29.97,8.64,52.6,6.71,42.91,8.19,52.19,4.07,49.92,1.16,44.31,50.23,14.67,37.41,10.78,54.93,7.01,52.23,9.97,46.28,3.61,49.92,1.16,47.2,49.6,14.49,42.38,12.21,47.34,6.04,42.68,8.15,48.18,3.76,49.92,1.16,45.81,44.89,13.11,42.38,12.21,46.13,5.89,58.98,11.26,53.09,4.14,49.92,1.16,47.77,33.82,9.88,52.3,15.07,50.47,6.44,49.12,9.37,52.78,4.12,49.92,1.16,46.05
202606230208,2026-06-23,02,8R,daily,67.28,19.66,44.86,12.93,50.48,6.44,50.0,9.54,50.0,3.9,50.0,1.16,53.63,53.19,15.54,37.41,10.78,43.66,5.57,50.0,9.54,50.0,3.9,50.0,1.16,46.49,50.23,14.67,49.82,14.36,38.86,4.96,50.0,9.54,50.0,3.9,50.0,1.16,48.59,49.6,14.49,42.38,12.21,40.03,5.11,50.0,9.54,50.0,3.9,50.0,1.16,46.41,44.89,13.11,54.79,15.79,50.88,6.49,50.0,9.54,50.0,3.9,50.0,1.16,50.0,33.82,9.88,39.89,11.5,53.55,6.83,50.0,9.54,50.0,3.9,50.0,1.16,42.81
202606230208,2026-06-23,02,8R,realtime,67.28,19.66,44.86,12.93,50.48,6.44,71.95,13.73,47.32,3.69,49.92,1.16,57.61,53.19,15.54,37.41,10.78,43.66,5.57,46.96,8.96,52.19,4.07,49.92,1.16,46.08,50.23,14.67,49.82,14.36,38.86,4.96,42.39,8.09,46.28,3.61,49.92,1.16,46.85,49.6,14.49,42.38,12.21,40.03,5.11,49.42,9.43,48.18,3.76,49.92,1.16,46.16,44.89,13.11,54.79,15.79,50.88,6.49,46.6,8.89,53.09,4.14,49.92,1.16,49.59,33.82,9.88,39.89,11.5,53.55,6.83,42.68,8.15,52.78,4.12,49.92,1.16,41.63
