レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606300101,2026-06-30,01,1R,daily,66.9,23.42,48.47,10.61,47.99,5.26,50.0,10.06,50.0,4.94,50.0,1.06,55.36,48.67,17.04,48.47,10.61,33.66,3.69,50.0,10.06,50.0,4.94,50.0,1.06,47.41,50.83,17.8,48.47,10.61,51.55,5.65,50.0,10.06,50.0,4.94,50.0,1.06,50.13,50.16,17.56,44.56,9.76,43.34,4.75,50.0,10.06,50.0,4.94,50.0,1.06,48.14,46.89,16.42,46.52,10.19,51.17,5.61,50.0,10.06,50.0,4.94,50.0,1.06,48.28,35.67,12.49,44.56,9.76,50.57,5.54,50.0,10.06,50.0,4.94,50.0,1.06,43.85
202606300102,2026-06-30,01,2R,daily,66.9,23.42,46.52,10.19,62.87,6.89,50.0,10.06,50.0,4.94,50.0,1.06,56.56,48.67,17.04,44.56,9.76,40.83,4.48,50.0,10.06,50.0,4.94,50.0,1.06,47.34,50.83,17.8,64.12,14.04,44.6,4.89,50.0,10.06,50.0,4.94,50.0,1.06,52.79,50.16,17.56,56.3,12.33,12.5,1.37,50.0,10.06,50.0,4.94,50.0,1.06,47.32,46.89,16.42,48.47,10.61,41.05,4.5,50.0,10.06,50.0,4.94,50.0,1.06,47.59,35.67,12.49,48.47,10.61,30.95,3.39,50.0,10.06,50.0,4.94,50.0,1.06,42.56
202606300103,2026-06-30,01,3R,daily,66.9,23.42,52.38,11.47,54.44,5.97,50.0,10.06,50.0,4.94,50.0,1.06,56.92,48.67,17.04,46.52,10.19,50.21,5.5,50.0,10.06,50.0,4.94,50.0,1.06,48.79,50.83,17.8,52.38,11.47,55.87,6.13,50.0,10.06,50.0,4.94,50.0,1.06,51.46,50.16,17.56,42.61,9.33,60.62,6.65,50.0,10.06,50.0,4.94,50.0,1.06,49.6,46.89,16.42,50.43,11.04,65.31,7.16,50.0,10.06,50.0,4.94,50.0,1.06,50.68,35.67,12.49,71.94,15.75,52.92,5.8,50.0,10.06,50.0,4.94,50.0,1.06,50.11
202606300104,2026-06-30,01,4R,daily,66.9,23.42,50.43,11.04,65.29,7.16,50.0,10.06,50.0,4.94,50.0,1.06,57.69,48.67,17.04,46.52,10.19,53.16,5.83,50.0,10.06,50.0,4.94,50.0,1.06,49.12,50.83,17.8,46.52,10.19,40.93,4.49,50.0,10.06,50.0,4.94,50.0,1.06,48.53,50.16,17.56,48.47,10.61,37.28,4.09,50.0,10.06,50.0,4.94,50.0,1.06,48.33,46.89,16.42,44.56,9.76,62.98,6.91,50.0,10.06,50.0,4.94,50.0,1.06,49.14,35.67,12.49,54.34,11.9,54.6,5.99,50.0,10.06,50.0,4.94,50.0,1.06,46.44
202606300105,2026-06-30,01,5R,daily,66.9,23.42,58.25,12.75,44.99,4.93,50.0,10.06,50.0,4.94,50.0,1.06,57.17,48.67,17.04,54.34,11.9,55.06,6.04,50.0,10.06,50.0,4.94,50.0,1.06,51.04,50.83,17.8,44.56,9.76,50.57,5.54,50.0,10.06,50.0,4.94,50.0,1.06,49.16,50.16,17.56,46.52,10.19,67.9,7.44,50.0,10.06,50.0,4.94,50.0,1.06,51.26,46.89,16.42,48.47,10.61,51.55,5.65,50.0,10.06,50.0,4.94,50.0,1.06,48.75,35.67,12.49,50.43,11.04,69.39,7.61,50.0,10.06,50.0,4.94,50.0,1.06,47.2
202606300106,2026-06-30,01,6R,daily,66.9,23.42,58.25,12.75,49.17,5.39,50.0,10.06,50.0,4.94,50.0,1.06,57.63,48.67,17.04,46.52,10.19,51.11,5.6,50.0,10.06,50.0,4.94,50.0,1.06,48.89,50.83,17.8,44.56,9.76,40.83,4.48,50.0,10.06,50.0,4.94,50.0,1.06,48.09,50.16,17.56,44.56,9.76,39.94,4.38,50.0,10.06,50.0,4.94,50.0,1.06,47.76,46.89,16.42,48.47,10.61,33.66,3.69,50.0,10.06,50.0,4.94,50.0,1.06,46.79,35.67,12.49,46.52,10.19,29.33,3.22,50.0,10.06,50.0,4.94,50.0,1.06,41.95
202606300107,2026-06-30,01,7R,daily,66.9,23.42,73.9,16.18,30.69,3.36,50.0,10.06,50.0,4.94,50.0,1.06,59.03,48.67,17.04,46.52,10.19,67.99,7.46,50.0,10.06,50.0,4.94,50.0,1.06,50.74,50.83,17.8,48.47,10.61,30.95,3.39,50.0,10.06,50.0,4.94,50.0,1.06,47.87,50.16,17.56,48.47,10.61,47.99,5.26,50.0,10.06,50.0,4.94,50.0,1.06,49.5,46.89,16.42,42.61,9.33,60.62,6.65,50.0,10.06,50.0,4.94,50.0,1.06,48.46,35.67,12.49,44.56,9.76,43.34,4.75,50.0,10.06,50.0,4.94,50.0,1.06,43.06
202606300108,2026-06-30,01,8R,daily,66.9,23.42,52.38,11.47,71.16,7.8,50.0,10.06,50.0,4.94,50.0,1.06,58.76,48.67,17.04,48.47,10.61,41.05,4.5,50.0,10.06,50.0,4.94,50.0,1.06,48.22,50.83,17.8,46.52,10.19,51.17,5.61,50.0,10.06,50.0,4.94,50.0,1.06,49.66,50.16,17.56,46.52,10.19,53.16,5.83,50.0,10.06,50.0,4.94,50.0,1.06,49.64,46.89,16.42,52.38,11.47,54.44,5.97,50.0,10.06,50.0,4.94,50.0,1.06,49.92,35.67,12.49,46.52,10.19,50.21,5.5,50.0,10.06,50.0,4.94,50.0,1.06,44.24
202606300109,2026-06-30,01,9R,daily,66.9,23.42,48.47,10.61,37.28,4.09,50.0,10.06,50.0,4.94,50.0,1.06,54.19,48.67,17.04,46.52,10.19,67.5,7.4,50.0,10.06,50.0,4.94,50.0,1.06,50.69,50.83,17.8,54.34,11.9,55.06,6.04,50.0,10.06,50.0,4.94,50.0,1.06,51.79,50.16,17.56,50.43,11.04,44.55,4.88,50.0,10.06,50.0,4.94,50.0,1.06,49.55,46.89,16.42,46.52,10.19,40.93,4.49,50.0,10.06,50.0,4.94,50.0,1.06,47.15,35.67,12.49,48.47,10.61,52.44,5.75,50.0,10.06,50.0,4.94,50.0,1.06,44.92
202606300110,2026-06-30,01,10R,daily,66.9,23.42,54.34,11.9,54.6,5.99,50.0,10.06,50.0,4.94,50.0,1.06,57.37,48.67,17.04,50.43,11.04,65.31,7.16,50.0,10.06,50.0,4.94,50.0,1.06,51.31,50.83,17.8,56.3,12.33,12.5,1.37,50.0,10.06,50.0,4.94,50.0,1.06,47.56,50.16,17.56,52.38,11.47,55.87,6.13,50.0,10.06,50.0,4.94,50.0,1.06,51.22,46.89,16.42,58.25,12.75,49.17,5.39,50.0,10.06,50.0,4.94,50.0,1.06,50.63,35.67,12.49,58.25,12.75,44.99,4.93,50.0,10.06,50.0,4.94,50.0,1.06,46.24
202606300111,2026-06-30,01,11R,daily,66.9,23.42,71.94,15.75,52.92,5.8,50.0,10.06,50.0,4.94,50.0,1.06,61.04,48.67,17.04,64.12,14.04,44.6,4.89,50.0,10.06,50.0,4.94,50.0,1.06,52.03,50.83,17.8,46.52,10.19,67.9,7.44,50.0,10.06,50.0,4.94,50.0,1.06,51.49,50.16,17.56,73.9,16.18,30.69,3.36,50.0,10.06,50.0,4.94,50.0,1.06,53.17,46.89,16.42,50.43,11.04,65.29,7.16,50.0,10.06,50.0,4.94,50.0,1.06,50.68,35.67,12.49,46.52,10.19,62.87,6.89,50.0,10.06,50.0,4.94,50.0,1.06,45.63
202606300112,2026-06-30,01,12R,daily,66.9,23.42,54.34,11.9,70.48,7.73,50.0,10.06,50.0,4.94,50.0,1.06,59.11,48.67,17.04,58.25,12.75,61.74,6.77,50.0,10.06,50.0,4.94,50.0,1.06,52.63,50.83,17.8,48.47,10.61,47.55,5.21,50.0,10.06,50.0,4.94,50.0,1.06,49.69,50.16,17.56,46.52,10.19,64.07,7.02,50.0,10.06,50.0,4.94,50.0,1.06,50.84,46.89,16.42,62.16,13.61,58.77,6.44,50.0,10.06,50.0,4.94,50.0,1.06,52.54,35.67,12.49,52.38,11.47,42.08,4.61,50.0,10.06,50.0,4.94,50.0,1.06,44.64
202606300201,2026-06-30,02,1R,daily,67.28,19.66,44.86,12.93,47.71,6.09,50.0,9.54,50.0,3.9,50.0,1.16,53.28,53.19,15.54,44.86,12.93,42.68,5.45,50.0,9.54,50.0,3.9,50.0,1.16,48.52,50.23,14.67,44.86,12.93,61.81,7.89,50.0,9.54,50.0,3.9,50.0,1.16,50.09,49.6,14.49,47.34,13.64,63.16,8.06,50.0,9.54,50.0,3.9,50.0,1.16,50.8,44.89,13.11,42.38,12.21,38.7,4.94,50.0,9.54,50.0,3.9,50.0,1.16,44.87,33.82,9.88,39.89,11.5,47.14,6.02,50.0,9.54,50.0,3.9,50.0,1.16,42.0
202606300201,2026-06-30,02,1R,realtime,67.28,19.66,44.86,12.93,47.71,6.09,74.5,14.22,50.23,3.92,49.92,1.16,57.97,53.19,15.54,44.86,12.93,42.68,5.45,50.56,9.65,51.53,4.02,49.92,1.16,48.74,50.23,14.67,44.86,12.93,61.81,7.89,43.28,8.26,46.86,3.66,49.92,1.16,48.56,49.6,14.49,47.34,13.64,63.16,8.06,36.14,6.9,46.4,3.62,49.92,1.16,47.87,44.89,13.11,42.38,12.21,38.7,4.94,37.8,7.21,52.56,4.1,49.92,1.16,42.74,33.82,9.88,39.89,11.5,47.14,6.02,57.75,11.02,52.28,4.08,49.92,1.16,43.65
202606300202,2026-06-30,02,2R,daily,67.28,19.66,52.3,15.07,48.76,6.22,50.0,9.54,50.0,3.9,50.0,1.16,55.56,53.19,15.54,44.86,12.93,54.42,6.94,50.0,9.54,50.0,3.9,50.0,1.16,50.01,50.23,14.67,49.82,14.36,25.05,3.2,50.0,9.54,50.0,3.9,50.0,1.16,46.83,49.6,14.49,47.34,13.64,57.17,7.3,50.0,9.54,50.0,3.9,50.0,1.16,50.03,44.89,13.11,59.75,17.22,56.55,7.22,50.0,9.54,50.0,3.9,50.0,1.16,52.15,33.82,9.88,32.45,9.35,47.13,6.02,50.0,9.54,50.0,3.9,50.0,1.16,39.85
202606300202,2026-06-30,02,2R,realtime,67.28,19.66,52.3,15.07,48.76,6.22,53.48,10.21,51.31,4.01,49.92,1.16,56.32,53.19,15.54,44.86,12.93,54.42,6.94,47.59,9.08,50.21,3.92,49.92,1.16,49.57,50.23,14.67,49.82,14.36,25.05,3.2,46.21,8.82,49.98,3.9,49.92,1.16,46.11,49.6,14.49,47.34,13.64,57.17,7.3,41.95,8.01,48.63,3.8,49.92,1.16,48.39,44.89,13.11,59.75,17.22,56.55,7.22,54.05,10.32,48.25,3.77,49.92,1.16,52.79,33.82,9.88,32.45,9.35,47.13,6.02,56.75,10.83,51.46,4.02,49.92,1.16,41.25
202606300203,2026-06-30,02,3R,daily,67.28,19.66,39.89,11.5,56.57,7.22,50.0,9.54,50.0,3.9,50.0,1.16,52.98,53.19,15.54,37.41,10.78,26.94,3.44,50.0,9.54,50.0,3.9,50.0,1.16,44.36,50.23,14.67,52.3,15.07,52.76,6.73,50.0,9.54,50.0,3.9,50.0,1.16,51.08,49.6,14.49,47.34,13.64,49.05,6.26,50.0,9.54,50.0,3.9,50.0,1.16,48.99,44.89,13.11,57.27,16.5,53.38,6.81,50.0,9.54,50.0,3.9,50.0,1.16,51.03,33.82,9.88,29.97,8.64,51.42,6.56,50.0,9.54,50.0,3.9,50.0,1.16,39.68
202606300203,2026-06-30,02,3R,realtime,67.28,19.66,39.89,11.5,56.57,7.22,52.12,9.95,51.19,4.0,49.92,1.16,53.47,53.19,15.54,37.41,10.78,26.94,3.44,57.86,11.04,51.31,4.0,49.92,1.16,45.96,50.23,14.67,52.3,15.07,52.76,6.73,64.16,12.24,47.05,3.67,49.92,1.16,53.55,49.6,14.49,47.34,13.64,49.05,6.26,35.78,6.83,45.81,3.58,49.92,1.16,45.95,44.89,13.11,57.27,16.5,53.38,6.81,51.99,9.92,52.38,4.09,49.92,1.16,51.6,33.82,9.88,29.97,8.64,51.42,6.56,38.09,7.27,52.11,4.07,49.92,1.16,37.57
202606300204,2026-06-30,02,4R,daily,67.28,19.66,54.79,15.79,64.76,8.27,50.0,9.54,50.0,3.9,50.0,1.16,58.31,53.19,15.54,49.82,14.36,49.98,6.38,50.0,9.54,50.0,3.9,50.0,1.16,50.88,50.23,14.67,44.86,12.93,32.25,4.12,50.0,9.54,50.0,3.9,50.0,1.16,46.32,49.6,14.49,59.75,17.22,63.08,8.05,50.0,9.54,50.0,3.9,50.0,1.16,54.36,44.89,13.11,39.89,11.5,27.8,3.55,50.0,9.54,50.0,3.9,50.0,1.16,42.76,33.82,9.88,34.93,10.07,47.08,6.01,50.0,9.54,50.0,3.9,50.0,1.16,40.56
202606300204,2026-06-30,02,4R,realtime,67.28,19.66,54.79,15.79,64.76,8.27,56.51,10.78,51.79,4.04,49.92,1.16,59.69,53.19,15.54,49.82,14.36,49.98,6.38,51.4,9.81,50.63,3.95,49.92,1.16,51.19,50.23,14.67,44.86,12.93,32.25,4.12,48.42,9.24,47.43,3.7,49.92,1.16,45.82,49.6,14.49,59.75,17.22,63.08,8.05,50.73,9.68,45.96,3.59,49.92,1.16,54.19,44.89,13.11,39.89,11.5,27.8,3.55,42.31,8.07,53.75,4.2,49.92,1.16,41.58,33.82,9.88,34.93,10.07,47.08,6.01,50.62,9.66,50.29,3.93,49.92,1.16,40.7
202606300205,2026-06-30,02,5R,daily,67.28,19.66,47.34,13.64,58.95,7.52,50.0,9.54,50.0,3.9,50.0,1.16,55.42,53.19,15.54,44.86,12.93,55.34,7.06,50.0,9.54,50.0,3.9,50.0,1.16,50.13,50.23,14.67,82.09,23.65,38.52,4.92,50.0,9.54,50.0,3.9,50.0,1.16,57.85,49.6,14.49,44.86,12.93,42.68,5.45,50.0,9.54,50.0,3.9,50.0,1.16,47.47,44.89,13.11,54.79,15.79,50.82,6.49,50.0,9.54,50.0,3.9,50.0,1.16,49.99,33.82,9.88,47.34,13.64,56.17,7.17,50.0,9.54,50.0,3.9,50.0,1.16,45.3
202606300205,2026-06-30,02,5R,realtime,67.28,19.66,47.34,13.64,58.95,7.52,60.82,11.61,54.44,4.25,49.92,1.16,57.83,53.19,15.54,44.86,12.93,55.34,7.06,61.11,11.66,25.6,2.0,49.92,1.16,50.34,50.23,14.67,82.09,23.65,38.52,4.92,45.14,8.61,41.13,3.21,49.92,1.16,56.23,49.6,14.49,44.86,12.93,42.68,5.45,25.39,4.85,66.85,5.22,49.92,1.16,44.08,44.89,13.11,54.79,15.79,50.82,6.49,42.45,8.1,57.64,4.5,49.92,1.16,49.14,33.82,9.88,47.34,13.64,56.17,7.17,65.1,12.42,54.18,4.23,49.92,1.16,48.5
202606300206,2026-06-30,02,6R,daily,67.28,19.66,44.86,12.93,71.15,9.08,50.0,9.54,50.0,3.9,50.0,1.16,56.27,53.19,15.54,42.38,12.21,35.52,4.53,50.0,9.54,50.0,3.9,50.0,1.16,46.89,50.23,14.67,42.38,12.21,38.7,4.94,50.0,9.54,50.0,3.9,50.0,1.16,46.43,49.6,14.49,49.82,14.36,67.42,8.6,50.0,9.54,50.0,3.9,50.0,1.16,52.05,44.89,13.11,44.86,12.93,54.42,6.94,50.0,9.54,50.0,3.9,50.0,1.16,47.59,33.82,9.88,49.82,14.36,57.68,7.36,50.0,9.54,50.0,3.9,50.0,1.16,46.2
202606300206,2026-06-30,02,6R,realtime,67.28,19.66,44.86,12.93,71.15,9.08,53.43,10.2,51.19,4.0,49.92,1.16,57.01,50.23,14.67,42.38,12.21,35.52,4.53,36.53,6.97,47.05,3.67,38.03,0.88,42.94,49.6,14.49,42.38,12.21,38.7,4.94,32.25,6.16,45.81,3.58,47.38,1.1,42.47,44.89,13.11,49.82,14.36,67.42,8.6,62.94,12.01,52.38,4.09,30.98,0.72,52.89,33.82,9.88,44.86,12.93,54.42,6.94,60.64,11.57,52.11,4.07,5.42,0.13,45.52,53.19,15.54,49.82,14.36,57.68,7.36,54.22,10.35,51.31,4.0,127.8,2.96,54.57
202606300207,2026-06-30,02,7R,daily,67.28,19.66,54.79,15.79,57.79,7.37,50.0,9.54,50.0,3.9,50.0,1.16,57.42,53.19,15.54,47.34,13.64,56.07,7.16,50.0,9.54,50.0,3.9,50.0,1.16,50.94,50.23,14.67,44.86,12.93,47.71,6.09,50.0,9.54,50.0,3.9,50.0,1.16,48.29,49.6,14.49,29.97,8.64,51.42,6.56,50.0,9.54,50.0,3.9,50.0,1.16,44.29,44.89,13.11,49.82,14.36,25.05,3.2,50.0,9.54,50.0,3.9,50.0,1.16,45.27,33.82,9.88,37.41,10.78,45.86,5.85,50.0,9.54,50.0,3.9,50.0,1.16,41.12
202606300208,2026-06-30,02,8R,daily,67.28,19.66,47.34,13.64,56.76,7.24,50.0,9.54,50.0,3.9,50.0,1.16,55.15,53.19,15.54,39.89,11.5,27.8,3.55,50.0,9.54,50.0,3.9,50.0,1.16,45.18,50.23,14.67,52.3,15.07,41.94,5.35,50.0,9.54,50.0,3.9,50.0,1.16,49.7,49.6,14.49,54.79,15.79,38.11,4.86,50.0,9.54,50.0,3.9,50.0,1.16,49.74,44.89,13.11,34.93,10.07,47.08,6.01,50.0,9.54,50.0,3.9,50.0,1.16,43.79,33.82,9.88,37.41,10.78,26.94,3.44,50.0,9.54,50.0,3.9,50.0,1.16,38.7
