レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606240301,2026-06-24,03,1R,daily,66.91,29.69,42.23,9.56,67.54,7.35,50.0,4.43,50.0,4.78,50.0,1.84,57.65,55.5,24.62,42.23,9.56,67.26,7.32,50.0,4.43,50.0,4.78,50.0,1.84,52.56,50.08,22.22,44.54,10.09,60.86,6.62,50.0,4.43,50.0,4.78,50.0,1.84,49.98,48.05,21.32,44.54,10.09,54.71,5.95,50.0,4.43,50.0,4.78,50.0,1.84,48.41,42.73,18.96,42.23,9.56,46.23,5.03,50.0,4.43,50.0,4.78,50.0,1.84,44.61,34.62,15.36,39.93,9.04,34.34,3.74,50.0,4.43,50.0,4.78,50.0,1.84,39.19
202606240301,2026-06-24,03,1R,realtime,66.91,29.69,42.23,9.56,67.54,7.35,47.47,4.21,52.92,5.06,49.19,1.81,57.68,55.5,24.62,42.23,9.56,67.26,7.32,49.16,4.36,47.85,4.57,49.19,1.81,52.25,50.08,22.22,44.54,10.09,60.86,6.62,54.24,4.81,45.99,4.4,49.19,1.81,49.94,48.05,21.32,44.54,10.09,54.71,5.95,62.69,5.55,42.81,4.09,49.19,1.81,48.82,42.73,18.96,42.23,9.56,46.23,5.03,30.57,2.71,56.34,5.39,49.19,1.81,43.46,34.62,15.36,39.93,9.04,34.34,3.74,55.92,4.95,54.27,5.19,49.19,1.81,40.09
202606240302,2026-06-24,03,2R,daily,66.91,29.69,42.23,9.56,56.09,6.1,50.0,4.43,50.0,4.78,50.0,1.84,56.41,55.5,24.62,51.47,11.65,56.15,6.11,50.0,4.43,50.0,4.78,50.0,1.84,53.44,50.08,22.22,46.85,10.61,65.31,7.1,50.0,4.43,50.0,4.78,50.0,1.84,50.99,48.05,21.32,44.54,10.09,46.57,5.07,50.0,4.43,50.0,4.78,50.0,1.84,47.52,42.73,18.96,46.85,10.61,54.75,5.95,50.0,4.43,50.0,4.78,50.0,1.84,46.58,34.62,15.36,35.31,8.0,45.16,4.91,50.0,4.43,50.0,4.78,50.0,1.84,39.32
202606240302,2026-06-24,03,2R,realtime,66.91,29.69,42.23,9.56,56.09,6.1,67.58,5.99,52.92,5.06,49.19,1.81,58.21,55.5,24.62,51.47,11.65,56.15,6.11,42.85,3.8,47.85,4.57,49.19,1.81,52.57,50.08,22.22,46.85,10.61,65.31,7.1,45.45,4.03,45.99,4.4,49.19,1.81,50.17,48.05,21.32,44.54,10.09,46.57,5.07,59.77,5.3,42.81,4.09,49.19,1.81,47.67,42.73,18.96,46.85,10.61,54.75,5.95,42.85,3.8,56.34,5.39,49.19,1.81,46.52,34.62,15.36,35.31,8.0,45.16,4.91,41.55,3.68,54.27,5.19,49.19,1.81,38.95
202606240303,2026-06-24,03,3R,daily,66.91,29.69,42.23,9.56,42.6,4.63,50.0,4.43,50.0,4.78,50.0,1.84,54.94,55.5,24.62,49.16,11.13,40.71,4.43,50.0,4.43,50.0,4.78,50.0,1.84,51.24,50.08,22.22,56.08,12.7,43.54,4.74,50.0,4.43,50.0,4.78,50.0,1.84,50.71,48.05,21.32,46.85,10.61,24.28,2.64,50.0,4.43,50.0,4.78,50.0,1.84,45.62,42.73,18.96,46.85,10.61,44.65,4.86,50.0,4.43,50.0,4.78,50.0,1.84,45.48,34.62,15.36,35.31,8.0,27.82,3.03,50.0,4.43,50.0,4.78,50.0,1.84,37.44
202606240303,2026-06-24,03,3R,realtime,66.91,29.69,42.23,9.56,42.6,4.63,57.3,5.08,52.92,5.06,49.19,1.81,55.84,55.5,24.62,49.16,11.13,40.71,4.43,32.31,2.86,47.85,4.57,49.19,1.81,49.44,50.08,22.22,56.08,12.7,43.54,4.74,57.3,5.08,45.99,4.4,49.19,1.81,50.94,48.05,21.32,46.85,10.61,24.28,2.64,41.68,3.69,42.81,4.09,49.19,1.81,44.17,42.73,18.96,46.85,10.61,44.65,4.86,51.05,4.52,56.34,5.39,49.19,1.81,46.15,34.62,15.36,35.31,8.0,27.82,3.03,60.43,5.35,54.27,5.19,49.19,1.81,38.74
202606240304,2026-06-24,03,4R,daily,66.91,29.69,44.54,10.09,61.5,6.69,50.0,4.43,50.0,4.78,50.0,1.84,57.52,55.5,24.62,56.08,12.7,46.89,5.1,50.0,4.43,50.0,4.78,50.0,1.84,53.48,50.08,22.22,46.85,10.61,40.11,4.36,50.0,4.43,50.0,4.78,50.0,1.84,48.25,48.05,21.32,44.54,10.09,53.05,5.77,50.0,4.43,50.0,4.78,50.0,1.84,48.23,42.73,18.96,44.54,10.09,57.4,6.24,50.0,4.43,50.0,4.78,50.0,1.84,46.34,34.62,15.36,56.08,12.7,56.99,6.2,50.0,4.43,50.0,4.78,50.0,1.84,45.31
202606240304,2026-06-24,03,4R,realtime,66.91,29.69,44.54,10.09,61.5,6.69,50.92,4.51,51.66,4.94,49.19,1.81,57.73,55.5,24.62,56.08,12.7,46.89,5.1,42.78,3.79,47.48,4.54,49.19,1.81,52.57,50.08,22.22,46.85,10.61,40.11,4.36,31.92,2.83,46.56,4.45,49.19,1.81,46.28,48.05,21.32,44.54,10.09,53.05,5.77,56.34,4.99,43.61,4.17,49.19,1.81,48.15,42.73,18.96,44.54,10.09,57.4,6.24,61.77,5.47,57.34,5.48,49.19,1.81,48.06,34.62,15.36,56.08,12.7,56.99,6.2,56.34,4.99,53.53,5.12,49.19,1.81,46.18
202606240305,2026-06-24,03,5R,daily,66.91,29.69,49.16,11.13,54.76,5.96,50.0,4.43,50.0,4.78,50.0,1.84,57.83,55.5,24.62,51.47,11.65,47.26,5.14,50.0,4.43,50.0,4.78,50.0,1.84,52.47,50.08,22.22,81.47,18.45,57.77,6.28,50.0,4.43,50.0,4.78,50.0,1.84,58.01,48.05,21.32,42.23,9.56,46.08,5.01,50.0,4.43,50.0,4.78,50.0,1.84,46.95,42.73,18.96,49.16,11.13,41.12,4.47,50.0,4.43,50.0,4.78,50.0,1.84,45.62,34.62,15.36,44.54,10.09,54.71,5.95,50.0,4.43,50.0,4.78,50.0,1.84,42.45
202606240305,2026-06-24,03,5R,realtime,66.91,29.69,49.16,11.13,54.76,5.96,61.03,5.41,49.94,4.77,49.19,1.81,58.77,55.5,24.62,51.47,11.65,47.26,5.14,52.3,4.63,43.83,4.19,49.19,1.81,52.06,50.08,22.22,81.47,18.45,57.77,6.28,51.05,4.52,46.13,4.41,49.19,1.81,57.7,48.05,21.32,42.23,9.56,46.08,5.01,41.07,3.64,46.89,4.48,49.19,1.81,45.83,42.73,18.96,49.16,11.13,41.12,4.47,33.58,2.98,59.6,5.7,49.19,1.81,45.05,34.62,15.36,44.54,10.09,54.71,5.95,61.03,5.41,53.79,5.14,49.19,1.81,43.76
