レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606290101,2026-06-29,01,1R,daily,66.9,23.42,46.52,10.19,35.08,3.85,50.0,10.06,50.0,4.94,50.0,1.06,53.52,48.67,17.04,52.38,11.47,58.55,6.42,50.0,10.06,50.0,4.94,50.0,1.06,50.99,50.83,17.8,48.47,10.61,37.04,4.06,50.0,10.06,50.0,4.94,50.0,1.06,48.53,50.16,17.56,48.47,10.61,52.95,5.81,50.0,10.06,50.0,4.94,50.0,1.06,50.04,46.89,16.42,48.47,10.61,49.95,5.48,50.0,10.06,50.0,4.94,50.0,1.06,48.57,35.67,12.49,48.47,10.61,36.65,4.02,50.0,10.06,50.0,4.94,50.0,1.06,43.18
202606290102,2026-06-29,01,2R,daily,66.9,23.42,48.47,10.61,46.35,5.08,50.0,10.06,50.0,4.94,50.0,1.06,55.18,48.67,17.04,46.52,10.19,71.04,7.79,50.0,10.06,50.0,4.94,50.0,1.06,51.08,50.83,17.8,46.52,10.19,65.98,7.23,50.0,10.06,50.0,4.94,50.0,1.06,51.28,50.16,17.56,54.34,11.9,56.35,6.18,50.0,10.06,50.0,4.94,50.0,1.06,51.7,46.89,16.42,71.94,15.75,48.71,5.34,50.0,10.06,50.0,4.94,50.0,1.06,53.57,35.67,12.49,58.25,12.75,60.57,6.64,50.0,10.06,50.0,4.94,50.0,1.06,47.95
202606290103,2026-06-29,01,3R,daily,66.9,23.42,52.38,11.47,41.65,4.57,50.0,10.06,50.0,4.94,50.0,1.06,55.52,48.67,17.04,42.61,9.33,61.38,6.73,50.0,10.06,50.0,4.94,50.0,1.06,49.16,50.83,17.8,58.25,12.75,51.49,5.65,50.0,10.06,50.0,4.94,50.0,1.06,52.26,50.16,17.56,48.47,10.61,55.14,6.05,50.0,10.06,50.0,4.94,50.0,1.06,50.29,46.89,16.42,62.16,13.61,56.63,6.21,50.0,10.06,50.0,4.94,50.0,1.06,52.3,35.67,12.49,46.52,10.19,63.04,6.91,50.0,10.06,50.0,4.94,50.0,1.06,45.65
202606290104,2026-06-29,01,4R,daily,66.9,23.42,56.3,12.33,9.42,1.03,50.0,10.06,50.0,4.94,50.0,1.06,52.85,48.67,17.04,58.25,12.75,46.48,5.1,50.0,10.06,50.0,4.94,50.0,1.06,50.95,50.83,17.8,46.52,10.19,64.03,7.02,50.0,10.06,50.0,4.94,50.0,1.06,51.07,50.16,17.56,46.52,10.19,49.77,5.46,50.0,10.06,50.0,4.94,50.0,1.06,49.27,46.89,16.42,50.43,11.04,67.95,7.45,50.0,10.06,50.0,4.94,50.0,1.06,50.97,35.67,12.49,54.34,11.9,57.44,6.3,50.0,10.06,50.0,4.94,50.0,1.06,46.75
202606290105,2026-06-29,01,5R,daily,66.9,23.42,52.38,11.47,59.19,6.49,50.0,10.06,50.0,4.94,50.0,1.06,57.45,48.67,17.04,44.56,9.76,51.39,5.63,50.0,10.06,50.0,4.94,50.0,1.06,48.49,50.83,17.8,52.38,11.47,72.75,7.98,50.0,10.06,50.0,4.94,50.0,1.06,53.31,50.16,17.56,48.47,10.61,37.67,4.13,50.0,10.06,50.0,4.94,50.0,1.06,48.37,46.89,16.42,50.43,11.04,66.64,7.31,50.0,10.06,50.0,4.94,50.0,1.06,50.83,35.67,12.49,54.34,11.9,73.81,8.09,50.0,10.06,50.0,4.94,50.0,1.06,48.54
202606290106,2026-06-29,01,6R,daily,66.9,23.42,73.9,16.18,28.14,3.09,50.0,10.06,50.0,4.94,50.0,1.06,58.75,48.67,17.04,50.43,11.04,63.74,6.99,50.0,10.06,50.0,4.94,50.0,1.06,51.13,50.83,17.8,46.52,10.19,55.23,6.06,50.0,10.06,50.0,4.94,50.0,1.06,50.1,50.16,17.56,46.52,10.19,46.03,5.05,50.0,10.06,50.0,4.94,50.0,1.06,48.86,46.89,16.42,44.56,9.76,40.57,4.45,50.0,10.06,50.0,4.94,50.0,1.06,46.69,35.67,12.49,48.47,10.61,50.11,5.49,50.0,10.06,50.0,4.94,50.0,1.06,44.66
202606290107,2026-06-29,01,7R,daily,66.9,23.42,64.12,14.04,40.16,4.4,50.0,10.06,50.0,4.94,50.0,1.06,57.93,48.67,17.04,44.56,9.76,47.46,5.2,50.0,10.06,50.0,4.94,50.0,1.06,48.06,50.83,17.8,50.43,11.04,46.63,5.11,50.0,10.06,50.0,4.94,50.0,1.06,50.01,50.16,17.56,48.47,10.61,49.95,5.48,50.0,10.06,50.0,4.94,50.0,1.06,49.72,46.89,16.42,44.56,9.76,38.96,4.27,50.0,10.06,50.0,4.94,50.0,1.06,46.51,35.67,12.49,46.52,10.19,65.98,7.23,50.0,10.06,50.0,4.94,50.0,1.06,45.97
202606290108,2026-06-29,01,8R,daily,66.9,23.42,48.47,10.61,31.94,3.5,50.0,10.06,50.0,4.94,50.0,1.06,53.6,48.67,17.04,46.52,10.19,66.83,7.33,50.0,10.06,50.0,4.94,50.0,1.06,50.62,50.83,17.8,44.56,9.76,62.6,6.86,50.0,10.06,50.0,4.94,50.0,1.06,50.48,50.16,17.56,46.52,10.19,49.67,5.45,50.0,10.06,50.0,4.94,50.0,1.06,49.26,46.89,16.42,54.34,11.9,56.35,6.18,50.0,10.06,50.0,4.94,50.0,1.06,50.56,35.67,12.49,46.52,10.19,51.87,5.69,50.0,10.06,50.0,4.94,50.0,1.06,44.42
202606290109,2026-06-29,01,9R,daily,66.9,23.42,46.52,10.19,63.04,6.91,50.0,10.06,50.0,4.94,50.0,1.06,56.58,48.67,17.04,48.47,10.61,46.35,5.08,50.0,10.06,50.0,4.94,50.0,1.06,48.8,50.83,17.8,50.43,11.04,66.64,7.31,50.0,10.06,50.0,4.94,50.0,1.06,52.21,50.16,17.56,50.43,11.04,67.95,7.45,50.0,10.06,50.0,4.94,50.0,1.06,52.12,46.89,16.42,46.52,10.19,71.04,7.79,50.0,10.06,50.0,4.94,50.0,1.06,50.46,35.67,12.49,56.3,12.33,9.42,1.03,50.0,10.06,50.0,4.94,50.0,1.06,41.91
202606290110,2026-06-29,01,10R,daily,66.9,23.42,58.25,12.75,60.57,6.64,50.0,10.06,50.0,4.94,50.0,1.06,58.88,48.67,17.04,62.16,13.61,56.63,6.21,50.0,10.06,50.0,4.94,50.0,1.06,52.92,50.83,17.8,50.43,11.04,63.74,6.99,50.0,10.06,50.0,4.94,50.0,1.06,51.89,50.16,17.56,54.34,11.9,57.44,6.3,50.0,10.06,50.0,4.94,50.0,1.06,51.82,46.89,16.42,58.25,12.75,46.48,5.1,50.0,10.06,50.0,4.94,50.0,1.06,50.33,35.67,12.49,52.38,11.47,59.19,6.49,50.0,10.06,50.0,4.94,50.0,1.06,46.51
