レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606210201,2026-06-21,02,1R,realtime,67.28,19.66,42.38,12.21,48.55,6.2,63.65,12.15,45.18,3.53,49.92,1.16,54.9,53.19,15.54,34.93,10.07,49.39,6.3,54.2,10.34,50.45,3.94,49.92,1.16,47.35,50.23,14.67,37.41,10.78,40.5,5.17,49.9,9.52,46.44,3.63,49.92,1.16,44.93,49.6,14.49,42.38,12.21,22.96,2.93,54.48,10.4,50.14,3.91,49.92,1.16,45.1,44.89,13.11,37.41,10.78,32.1,4.1,42.42,8.1,55.24,4.31,49.92,1.16,41.56,33.82,9.88,42.38,12.21,39.23,5.01,35.34,6.75,52.39,4.09,49.92,1.16,39.09
202606210202,2026-06-21,02,2R,realtime,67.28,19.66,32.45,9.35,43.08,5.5,46.44,8.86,45.18,3.53,49.92,1.16,48.05,53.19,15.54,42.38,12.21,46.91,5.99,65.96,12.59,50.45,3.94,49.92,1.16,51.42,50.23,14.67,54.79,15.79,48.45,6.18,62.95,12.01,46.44,3.63,49.92,1.16,53.44,49.6,14.49,39.89,11.5,37.94,4.84,26.4,5.04,50.14,3.91,49.92,1.16,40.94,44.89,13.11,37.41,10.78,71.34,9.1,47.92,9.15,55.24,4.31,49.92,1.16,47.61,33.82,9.88,44.86,12.93,47.25,6.03,50.36,9.61,52.39,4.09,49.92,1.16,43.7
202606210203,2026-06-21,02,3R,realtime,67.28,19.66,44.86,12.93,52.31,6.68,72.7,13.87,46.15,3.6,49.92,1.16,57.89,53.19,15.54,54.79,15.79,57.61,7.35,45.25,8.64,50.23,3.92,49.92,1.16,52.39,50.23,14.67,47.34,13.64,45.89,5.86,41.35,7.89,46.63,3.64,49.92,1.16,46.86,49.6,14.49,37.41,10.78,43.71,5.58,50.33,9.6,49.54,3.87,49.92,1.16,45.48,44.89,13.11,57.27,16.5,45.59,5.82,54.85,10.47,55.06,4.3,49.92,1.16,51.36,33.82,9.88,52.3,15.07,64.26,8.2,35.54,6.78,52.23,4.08,49.92,1.16,45.17
202606210204,2026-06-21,02,4R,realtime,67.28,19.66,44.86,12.93,63.14,8.06,61.41,11.72,46.95,3.66,49.92,1.16,57.18,53.19,15.54,42.38,12.21,42.63,5.44,64.37,12.28,51.74,4.04,49.92,1.16,50.67,50.23,14.67,69.68,20.08,55.76,7.12,53.83,10.27,46.46,3.63,49.92,1.16,56.93,49.6,14.49,52.3,15.07,50.44,6.44,48.1,9.18,48.93,3.82,49.92,1.16,50.15,44.89,13.11,44.86,12.93,42.35,5.41,40.4,7.71,54.64,4.27,49.92,1.16,44.58,33.82,9.88,39.89,11.5,60.5,7.72,31.93,6.09,51.12,3.99,49.92,1.16,40.34
202606210205,2026-06-21,02,5R,realtime,67.28,19.66,67.2,19.36,49.46,6.31,57.23,10.92,47.92,3.74,49.92,1.16,61.15,53.19,15.54,49.82,14.36,61.28,7.82,47.4,9.05,51.52,4.02,49.92,1.16,51.94,50.23,14.67,42.38,12.21,51.77,6.61,62.81,11.99,46.66,3.64,49.92,1.16,50.28,49.6,14.49,52.3,15.07,45.66,5.83,53.52,10.21,48.33,3.77,49.92,1.16,50.53,44.89,13.11,29.97,8.64,50.18,6.4,30.35,5.79,54.46,4.25,49.92,1.16,39.35,33.82,9.88,42.38,12.21,55.73,7.11,48.72,9.3,50.96,3.98,49.92,1.16,43.64
202606210206,2026-06-21,02,6R,realtime,67.28,19.66,44.86,12.93,60.91,7.77,56.72,10.82,49.01,3.83,49.92,1.16,56.16,53.19,15.54,59.75,17.22,57.7,7.36,53.5,10.21,50.2,3.92,49.92,1.16,55.4,50.23,14.67,52.3,15.07,58.12,7.42,58.28,11.12,49.78,3.89,49.92,1.16,53.33,49.6,14.49,47.34,13.64,44.22,5.64,38.18,7.29,50.57,3.95,49.92,1.16,46.16,44.89,13.11,47.34,13.64,53.0,6.76,52.21,9.96,50.15,3.91,49.92,1.16,48.56,33.82,9.88,37.41,10.78,38.45,4.91,41.12,7.85,50.14,3.91,49.92,1.16,38.49
202606210207,2026-06-21,02,7R,realtime,67.28,19.66,54.79,15.79,48.45,6.18,65.34,12.47,48.89,3.82,49.92,1.16,59.07,53.19,15.54,44.86,12.93,45.32,5.78,54.07,10.32,51.3,4.0,49.92,1.16,49.73,50.23,14.67,44.86,12.93,66.48,8.48,49.07,9.37,46.85,3.66,49.92,1.16,50.26,49.6,14.49,37.41,10.78,46.82,5.98,37.59,7.17,47.74,3.73,49.92,1.16,43.3,44.89,13.11,37.41,10.78,43.71,5.58,46.98,8.96,54.29,4.24,49.92,1.16,43.83,33.82,9.88,47.34,13.64,58.17,7.42,46.94,8.96,50.79,3.96,49.92,1.16,45.03
202606210208,2026-06-21,02,8R,realtime,67.28,19.66,62.23,17.93,55.51,7.08,60.77,11.6,49.26,3.85,49.92,1.16,61.27,53.19,15.54,52.3,15.07,44.12,5.63,51.04,9.74,51.75,4.04,49.92,1.16,51.18,50.23,14.67,39.89,11.5,37.94,4.84,32.27,6.16,46.66,3.64,49.92,1.16,41.97,49.6,14.49,37.41,10.78,35.15,4.49,50.95,9.72,46.99,3.67,49.92,1.16,44.3,44.89,13.11,39.89,11.5,60.5,7.72,45.87,8.75,52.74,4.12,49.92,1.16,46.36,33.82,9.88,49.82,14.36,37.73,4.82,59.1,11.28,52.45,4.09,49.92,1.16,45.58
202606210209,2026-06-21,02,9R,realtime,67.28,19.66,57.27,16.5,45.59,5.82,60.92,11.63,49.05,3.83,49.92,1.16,58.59,53.19,15.54,49.82,14.36,53.89,6.88,56.92,10.86,49.57,3.87,49.92,1.16,52.66,50.23,14.67,44.86,12.93,47.25,6.03,44.71,8.53,47.21,3.69,49.92,1.16,47.01,49.6,14.49,42.38,12.21,42.63,5.44,41.85,7.99,47.77,3.73,49.92,1.16,45.01,44.89,13.11,49.82,14.36,61.28,7.82,34.45,6.57,54.52,4.26,49.92,1.16,47.28,33.82,9.88,44.86,12.93,69.45,8.86,61.16,11.67,51.72,4.04,49.92,1.16,48.54
202606210210,2026-06-21,02,10R,realtime,67.28,19.66,52.3,15.07,58.12,7.42,64.97,12.4,49.05,3.83,49.92,1.16,59.53,53.19,15.54,32.45,9.35,43.08,5.5,33.57,6.41,49.57,3.87,49.92,1.16,41.82,50.23,14.67,54.79,15.79,57.61,7.35,59.1,11.28,47.21,3.69,49.92,1.16,53.93,49.6,14.49,34.93,10.07,44.49,5.68,49.14,9.38,47.77,3.73,49.92,1.16,44.5,44.89,13.11,67.2,19.36,49.46,6.31,41.87,7.99,54.52,4.26,49.92,1.16,52.19,33.82,9.88,49.82,14.36,33.03,4.22,51.37,9.8,51.72,4.04,49.92,1.16,43.45
