レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202606220201,2026-06-22,02,1R,daily,67.28,19.66,37.41,10.78,47.47,6.06,50.0,9.54,50.0,3.9,50.0,1.16,51.1,53.19,15.54,42.38,12.21,31.93,4.07,50.0,9.54,50.0,3.9,50.0,1.16,46.43,50.23,14.67,44.86,12.93,58.79,7.5,50.0,9.54,50.0,3.9,50.0,1.16,49.71,49.6,14.49,49.82,14.36,54.84,7.0,50.0,9.54,50.0,3.9,50.0,1.16,50.45,44.89,13.11,37.41,10.78,55.49,7.08,50.0,9.54,50.0,3.9,50.0,1.16,45.58,33.82,9.88,39.89,11.5,58.44,7.46,50.0,9.54,50.0,3.9,50.0,1.16,43.44
202606220201,2026-06-22,02,1R,realtime,67.28,19.66,37.41,10.78,47.47,6.06,54.0,10.31,50.91,3.97,49.92,1.16,51.93,53.19,15.54,42.38,12.21,31.93,4.07,58.05,11.08,45.84,3.58,49.92,1.16,47.64,50.23,14.67,44.86,12.93,58.79,7.5,34.24,6.53,51.08,3.99,49.92,1.16,46.78,49.6,14.49,49.82,14.36,54.84,7.0,47.89,9.14,50.18,3.92,49.92,1.16,50.06,44.89,13.11,37.41,10.78,55.49,7.08,55.5,10.59,51.82,4.05,49.92,1.16,46.77,33.82,9.88,39.89,11.5,58.44,7.46,50.31,9.6,50.02,3.9,49.92,1.16,43.5
202606220202,2026-06-22,02,2R,daily,67.28,19.66,47.34,13.64,55.55,7.09,50.0,9.54,50.0,3.9,50.0,1.16,54.99,53.19,15.54,42.38,12.21,47.15,6.02,50.0,9.54,50.0,3.9,50.0,1.16,48.37,50.23,14.67,49.82,14.36,39.97,5.1,50.0,9.54,50.0,3.9,50.0,1.16,48.74,49.6,14.49,42.38,12.21,46.97,5.99,50.0,9.54,50.0,3.9,50.0,1.16,47.3,44.89,13.11,57.27,16.5,52.34,6.68,50.0,9.54,50.0,3.9,50.0,1.16,50.9,33.82,9.88,44.86,12.93,48.96,6.25,50.0,9.54,50.0,3.9,50.0,1.16,43.66
202606220202,2026-06-22,02,2R,realtime,67.28,19.66,47.34,13.64,55.55,7.09,63.2,12.06,51.11,3.99,49.92,1.16,57.59,53.19,15.54,42.38,12.21,47.15,6.02,58.05,11.08,48.02,3.75,49.92,1.16,49.75,50.23,14.67,49.82,14.36,39.97,5.1,48.65,9.28,50.53,3.94,49.92,1.16,48.52,49.6,14.49,42.38,12.21,46.97,5.99,52.88,10.09,49.41,3.86,49.92,1.16,47.8,44.89,13.11,57.27,16.5,52.34,6.68,45.61,8.7,50.03,3.91,49.92,1.16,50.06,33.82,9.88,44.86,12.93,48.96,6.25,31.62,6.03,50.74,3.96,49.92,1.16,40.21
202606220203,2026-06-22,02,3R,daily,67.28,19.66,52.3,15.07,53.2,6.79,50.0,9.54,50.0,3.9,50.0,1.16,56.12,53.19,15.54,52.3,15.07,61.1,7.8,50.0,9.54,50.0,3.9,50.0,1.16,53.01,50.23,14.67,44.86,12.93,59.36,7.58,50.0,9.54,50.0,3.9,50.0,1.16,49.78,49.6,14.49,52.3,15.07,45.42,5.8,50.0,9.54,50.0,3.9,50.0,1.16,49.96,44.89,13.11,29.97,8.64,53.21,6.79,50.0,9.54,50.0,3.9,50.0,1.16,43.14,33.82,9.88,62.23,17.93,58.23,7.43,50.0,9.54,50.0,3.9,50.0,1.16,49.85
202606220203,2026-06-22,02,3R,realtime,67.28,19.66,52.3,15.07,53.2,6.79,42.54,8.12,52.88,4.13,49.92,1.16,54.92,53.19,15.54,52.3,15.07,61.1,7.8,58.61,11.18,49.31,3.85,49.92,1.16,54.6,50.23,14.67,44.86,12.93,59.36,7.58,53.94,10.29,50.55,3.95,49.92,1.16,50.57,49.6,14.49,52.3,15.07,45.42,5.8,67.7,12.92,48.19,3.76,49.92,1.16,53.2,44.89,13.11,29.97,8.64,53.21,6.79,36.96,7.05,49.44,3.86,49.92,1.16,40.61,33.82,9.88,62.23,17.93,58.23,7.43,40.27,7.69,49.47,3.86,49.92,1.16,47.95
202606220204,2026-06-22,02,4R,daily,67.28,19.66,47.34,13.64,53.22,6.79,50.0,9.54,50.0,3.9,50.0,1.16,54.69,53.19,15.54,44.86,12.93,60.41,7.71,50.0,9.54,50.0,3.9,50.0,1.16,50.78,50.23,14.67,49.82,14.36,66.69,8.51,50.0,9.54,50.0,3.9,50.0,1.16,52.15,49.6,14.49,49.82,14.36,37.51,4.79,50.0,9.54,50.0,3.9,50.0,1.16,48.24,44.89,13.11,37.41,10.78,35.14,4.48,50.0,9.54,50.0,3.9,50.0,1.16,42.98,33.82,9.88,69.68,20.08,54.4,6.94,50.0,9.54,50.0,3.9,50.0,1.16,51.51
202606220204,2026-06-22,02,4R,realtime,67.28,19.66,47.34,13.64,53.22,6.79,68.55,13.08,51.79,4.04,49.92,1.16,58.37,53.19,15.54,44.86,12.93,60.41,7.71,59.16,11.29,50.63,3.95,49.92,1.16,52.57,50.23,14.67,49.82,14.36,66.69,8.51,52.77,10.07,47.43,3.7,49.92,1.16,52.47,49.6,14.49,49.82,14.36,37.51,4.79,40.78,7.78,45.96,3.59,49.92,1.16,46.16,44.89,13.11,37.41,10.78,35.14,4.48,31.59,6.03,53.75,4.2,49.92,1.16,39.76,33.82,9.88,69.68,20.08,54.4,6.94,47.19,9.01,50.29,3.93,49.92,1.16,50.99
202606220205,2026-06-22,02,5R,daily,67.28,19.66,44.86,12.93,58.35,7.45,50.0,9.54,50.0,3.9,50.0,1.16,54.63,53.19,15.54,32.45,9.35,39.18,5.0,50.0,9.54,50.0,3.9,50.0,1.16,44.49,50.23,14.67,49.82,14.36,64.99,8.29,50.0,9.54,50.0,3.9,50.0,1.16,51.93,49.6,14.49,54.79,15.79,51.37,6.56,50.0,9.54,50.0,3.9,50.0,1.16,51.44,44.89,13.11,59.75,17.22,57.86,7.39,50.0,9.54,50.0,3.9,50.0,1.16,52.32,33.82,9.88,37.41,10.78,38.43,4.9,50.0,9.54,50.0,3.9,50.0,1.16,40.17
202606220206,2026-06-22,02,6R,daily,67.28,19.66,37.41,10.78,72.51,9.25,50.0,9.54,50.0,3.9,50.0,1.16,54.3,53.19,15.54,44.86,12.93,42.86,5.47,50.0,9.54,50.0,3.9,50.0,1.16,48.54,50.23,14.67,44.86,12.93,48.96,6.25,50.0,9.54,50.0,3.9,50.0,1.16,48.45,49.6,14.49,52.3,15.07,51.49,6.57,50.0,9.54,50.0,3.9,50.0,1.16,50.74,44.89,13.11,42.38,12.21,27.05,3.45,50.0,9.54,50.0,3.9,50.0,1.16,43.38,33.82,9.88,52.3,15.07,66.66,8.51,50.0,9.54,50.0,3.9,50.0,1.16,48.06
