レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202412260101,2024-12-26,01,01R,1,3,半周ラップ,まわり足,直線,岡本 大,18.74,4.75,7.89,馬野 耀,18.59,4.54,7.87,上原 健次郎,18.92,4.73,7.84,平池 仁志,19.24,5.25,7.94,山道 諄也,18.73,4.65,7.85,高山 弘斗,18.87,4.7,7.86
202412260102,2024-12-26,01,02R,1,3,半周ラップ,まわり足,直線,高野 心吾,18.73,4.77,7.76,荒川 健太,19.0,4.83,7.97,村田 敦,18.74,4.59,7.96,川尻 泰輔,18.6,4.51,7.89,谷口 知優,18.89,4.72,7.93,宮崎 心之介,18.77,4.88,7.75
202412260103,2024-12-26,01,03R,1,3,半周ラップ,まわり足,直線,山口 隆史,18.65,4.41,8.1,折下 寛法,18.74,4.92,7.89,中嶋 誠一郎,18.31,4.86,7.78,大場 広孝,18.6,4.75,7.86,竹田 和哉,18.71,4.67,7.82,渡辺 真至,18.79,4.82,7.86
202412260104,2024-12-26,01,04R,1,3,半周ラップ,まわり足,直線,松田 隆司,18.73,4.81,7.94,春園 功太,18.79,4.65,7.81,大谷 健太,18.76,4.6,7.77,川原 祐明,18.34,4.45,7.73,岡部 大輝,18.45,4.35,7.77,マイケル田代,18.62,4.62,7.82
202412260105,2024-12-26,01,05R,1,3,半周ラップ,まわり足,直線,生方 靖亜,18.42,4.38,7.76,葛原 大陽,18.63,4.54,7.88,畔柳 俊吾,18.75,4.6,7.72,中澤 和志,18.37,4.32,7.65,平池 仁志,18.97,4.73,7.72,橋口 真樹,18.72,4.84,7.59
202412260106,2024-12-26,01,06R,1,3,半周ラップ,まわり足,直線,大須賀 友,18.22,4.65,7.53,浜本 裕己,18.52,4.56,7.64,高山 弘斗,18.39,4.85,7.72,上原 健次郎,18.44,4.89,7.66,宮崎 心之介,18.57,4.62,7.73,高野 心吾,18.42,4.72,7.72
202412260107,2024-12-26,01,07R,1,3,半周ラップ,まわり足,直線,黄金井 力良,18.58,4.65,7.84,下田 哲也,18.42,4.57,7.71,川尻 泰輔,18.45,4.53,7.8,山口 隆史,18.57,4.56,7.69,村田 敦,18.71,4.62,7.68,山道 諄也,18.82,4.73,7.85
202412260108,2024-12-26,01,08R,1,3,半周ラップ,まわり足,直線,折下 寛法,18.29,4.37,7.71,小倉 康典,18.82,4.64,7.81,岡部 大輝,18.32,4.55,7.75,谷口 知優,18.51,4.63,7.72,馬野 耀,18.38,4.53,7.72,松田 隆司,18.5,4.79,7.77
202412260109,2024-12-26,01,09R,1,3,半周ラップ,まわり足,直線,マイケル田代,18.14,4.53,7.67,大谷 健太,18.53,4.58,7.72,大場 広孝,18.94,4.75,7.72,畔柳 俊吾,18.86,5.21,7.69,大澤 誠也,18.42,4.53,7.69,岡本 大,18.62,4.58,7.85
202412260110,2024-12-26,01,10R,1,3,半周ラップ,まわり足,直線,川原 祐明,18.2,4.42,7.71,中嶋 誠一郎,18.34,4.53,7.68,荒川 健太,18.7,4.52,7.68,橋口 真樹,18.64,4.64,7.74,浜本 裕己,18.6,4.67,7.67,大須賀 友,18.28,4.62,7.65
202412260111,2024-12-26,01,11R,1,3,半周ラップ,まわり足,直線,竹田 和哉,18.67,4.68,7.79,中澤 和志,18.55,4.67,7.92,春園 功太,18.81,4.66,7.74,葛原 大陽,18.72,4.44,8.0,黄金井 力良,18.64,4.46,7.89,下田 哲也,18.59,4.78,7.81
202412260112,2024-12-26,01,12R,1,3,半周ラップ,まわり足,直線,森安 弘雅,18.3,4.52,7.79,平見 真彦,18.59,4.65,7.7,松尾 充,18.73,4.86,7.81,石丸 海渡,18.54,4.86,7.81,藤井 公人,18.48,4.95,7.65,田中 豪,18.84,4.58,7.8
202412260401,2024-12-26,04,01R,1,3,一周,まわり足,直線,大西 賢,37.34,5.1,7.67,一色 颯輝,37.5,5.23,7.61,渥美 卓郎,37.9,5.48,7.63,今出 晋二,37.37,5.44,7.7,天野 晶夫,37.06,5.44,7.67,植竹 玲奈,38.17,5.66,7.57
202412260402,2024-12-26,04,02R,1,3,一周,まわり足,直線,石渡 翔一郎,37.58,5.2,7.58,切田 潤二,38.1,5.7,7.68,荒井 翔伍,37.87,5.6,7.7,横田 海人,37.83,5.7,7.6,永井 源,37.33,5.37,7.67,高木 茉白,38.51,5.56,7.57
202412260403,2024-12-26,04,03R,1,3,一周,まわり足,直線,稲生 夏季,37.53,5.28,7.58,大久保 佑香,37.73,5.53,7.54,高石 梨菜,38.2,5.43,7.64,山下 友貴,37.97,5.47,7.68,中里 優子,38.07,5.47,7.58,鈴木 成美,37.73,5.5,7.62
202412260404,2024-12-26,04,04R,1,3,一周,まわり足,直線,田邉 亮蔵,37.4,5.32,7.54,鈴木 勝博,37.2,5.23,7.54,田代 達也,38.02,5.47,7.6,藤田 靖弘,37.63,5.49,7.61,丹下 将,38.3,5.3,7.76,金子 怜央,38.26,5.78,7.64
202412260405,2024-12-26,04,05R,1,3,一周,まわり足,直線,中村 泰平,37.37,5.4,7.6,峰重 力也,38.03,5.44,7.76,品田 直樹,37.9,5.55,7.53,一色 颯輝,38.07,5.53,7.73,仲 航太,37.59,5.4,7.67,加瀬 智宏,38.07,5.6,7.53
