レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201702010501,第５４回スポーツニッポン賞,2017-02-01,5,01R,2.0,2,3.0,1,6.0,9.0,1,1,51.0,0.0,6.57,-0.5,0.09,2,2,51.0,0.0,6.66,-0.5,0.04,3,3,51.1,0.0,6.64,-0.5,0.03,4,4,51.1,0.0,6.66,-0.5,0.05,5,5,53.8,0.0,6.7,-0.5,0.13,6,6,57.2,0.0,6.7,-0.5,0.11
201702010502,第５４回スポーツニッポン賞,2017-02-01,5,02R,1.0,4,2.0,1,6.0,9.5,1,1,54.0,0.0,6.61,-0.5,0.18,2,2,51.4,0.0,6.71,-0.5,0.19,3,3,53.8,0.0,6.77,-0.5,0.16,4,4,50.5,0.5,6.72,-0.5,0.03,5,5,52.8,0.0,6.74,-0.5,0.21,6,6,50.5,0.5,6.7,-0.5,0.26
201702010503,第５４回スポーツニッポン賞,2017-02-01,5,03R,1.0,1,2.0,1,6.5,9.5,1,1,51.6,0.0,6.66,-0.5,0.05,2,2,52.3,0.0,6.7,-0.5,0.15,3,3,51.0,0.0,6.59,-0.5,0.11,4,6,51.4,0.0,6.73,-0.5,0.04,5,5,51.4,0.0,6.68,-0.5,0.22,6,4,56.3,0.0,6.69,-0.5,0.01
201702010504,第５４回スポーツニッポン賞,2017-02-01,5,04R,1.0,2,2.0,1,7.0,9.5,1,1,51.0,0.0,6.79,-0.5,-0.16,2,2,52.4,0.0,6.84,-0.5,-0.1,3,3,53.4,0.0,6.8,-0.5,-0.12,4,6,52.7,0.0,6.73,-0.5,0.07,5,4,51.0,0.0,6.81,-0.5,0.08,6,5,51.0,0.0,6.77,-0.5,0.09
201702010505,第５４回スポーツニッポン賞,2017-02-01,5,05R,1.0,2,2.0,1,7.0,9.5,1,1,51.7,0.0,6.69,-0.5,0.44,2,2,51.0,0.0,6.67,-0.5,0.18,3,3,52.4,0.0,6.69,-0.5,0.31,4,4,51.5,0.0,6.72,-0.5,0.22,5,5,51.0,0.0,6.75,-0.5,0.07,6,6,53.5,0.0,6.77,-0.5,0.07
201702010506,第５４回スポーツニッポン賞,2017-02-01,5,06R,1.0,1,2.0,1,8.0,10.0,1,1,49.5,1.5,6.75,-0.5,0.03,2,2,52.8,0.0,6.75,-0.5,0.07,3,3,52.4,0.0,6.73,-0.5,-0.05,4,4,51.6,0.0,6.79,-0.5,0.06,5,5,51.5,0.0,6.78,-0.5,0.01,6,6,51.1,0.0,6.72,-0.5,0.18
201702010507,第５４回スポーツニッポン賞,2017-02-01,5,07R,2.0,2,2.0,1,8.5,10.0,1,1,51.0,0.0,6.78,-0.5,0.02,2,2,53.8,0.0,6.81,-0.5,0.03,3,3,51.4,0.0,6.7,-0.5,0.2,4,4,53.8,0.0,6.73,-0.5,0.06,5,5,51.1,0.0,6.72,-0.5,0.18,6,6,51.0,0.0,6.63,-0.5,0.08
201702010508,第５４回スポーツニッポン賞,2017-02-01,5,08R,2.0,1,2.0,1,10.0,10.0,1,1,51.1,0.0,6.62,-0.5,0.48,2,2,51.1,0.0,6.65,-0.5,0.19,3,3,51.0,0.0,6.64,-0.5,0.08,4,4,51.0,0.0,6.7,-0.5,0.18,5,5,52.3,0.0,6.71,-0.5,0.17,6,6,54.2,0.0,6.69,-0.5,0.2
201702010509,第５４回スポーツニッポン賞,2017-02-01,5,09R,1.0,1,2.0,1,10.0,10.0,1,1,54.7,0.0,6.68,-0.5,0.06,2,2,57.2,0.0,6.87,0.0,0.23,3,3,51.6,0.0,6.71,-0.5,0.25,4,4,51.7,0.0,6.66,-0.5,0.29,5,5,54.0,0.0,6.74,-0.5,0.31,6,6,50.0,1.0,6.69,-0.5,0.21
201702010510,第５４回スポーツニッポン賞,2017-02-01,5,10R,2.0,2,2.0,1,9.5,10.0,1,1,51.0,0.0,6.71,-0.5,-0.03,2,2,50.5,0.5,6.73,-0.5,-0.01,3,3,52.3,0.0,6.77,-0.5,-0.06,4,4,51.0,0.0,6.75,-0.5,-0.1,5,5,56.5,0.0,6.71,-0.5,-0.05,6,6,51.4,0.0,6.7,-0.5,-0.09
