レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202203182401,第５７回ボートレースクラシック,第3日,2022/03/18,大村,01R,予選,1800,曇り,北,4,3,逃げ,1,120,1,100,4,100,1-4,240,1,1-4,290,1,1-4,200,2,1-5,490,8,4-5,950,13,1-4-5,3120,12,1-4-5,1840,8,1,1,4427,秦 英 悟,47,15,6.81,1,0.14,109.8,2,4,4075,中 野 次 郎,33,20,6.84,3,0.2,111.2,3,5,4522,古 澤 光 紀,55,33,6.87,6,0.17,112.5,4,6,3946,赤 岩 善 生,26,63,6.85,4,0.19,112.9,5,3,3959,坪 井 康 晴,32,43,6.83,5,0.15,114.1,6,2,4468,大 池 佑 来,60,23,6.87,2,0.21,114.8
202203182402,第５７回ボートレースクラシック,第3日,2022/03/18,大村,02R,予選,1800,曇り,北,6,5,差し,3,530,3,310,1,280,3-1,1360,5,1-3,350,1,1-3,220,1,2-3,400,9,1-2,350,7,3-1-2,7260,26,1-2-3,900,4,1,3,3941,池 田 浩 二,34,48,6.98,3,0.16,109.3,2,1,4415,下 出 卓 矢,16,51,6.96,1,0.12,111.6,3,2,4688,永 井 彪 也,58,34,7.01,2,0.11,112.8,4,6,3783,瓜 生 正 義,56,76,6.92,5,0.18,114.2,5,4,4757,山 田 祐 也,50,54,6.95,4,0.17,115.1,6,5,4571,菅 章 哉,38,75,6.84,6,0.17,118.6
202203182403,第５７回ボートレースクラシック,第3日,2022/03/18,大村,03R,予選,1800,晴,北,5,4,逃げ,1,140,1,150,3,790,1-3,1360,6,1-3,1070,4,1-3,330,6,1-2,150,1,2-3,530,11,1-3-2,3270,13,1-2-3,830,4,1,1,4719,上 條 暢 嵩,36,69,6.84,1,0.12,109.1,2,3,4450,平 高 奈 菜,69,62,6.88,3,0.11,110.5,3,2,4831,羽 野 直 也,13,11,6.9,2,0.1,112.1,4,6,4444,桐 生 順 平,23,21,6.88,6,0.13,113.4,5,5,3573,前 本 泰 和,22,53,6.92,5,0.14,114.0,6,4,4297,山 田 哲 也,61,40,6.89,4,0.16,114.8
202203182404,第５７回ボートレースクラシック,第3日,2022/03/18,大村,04R,予選,1800,晴,北,5,4,,1,120,1,110,4,240,1-4,560,3,1-4,410,3,1-4,210,4,1-2,190,3,2-4,180,2,1-4-2,1640,5,1-2-4,600,2,1,1,4266,長 田 頼 宗,72,29,6.83,1,0.15,108.8,2,4,3942,寺 田 祥,51,26,6.85,4,0.16,110.2,3,2,4686,丸 野 一 樹,24,36,6.84,2,0.08,111.6,4,3,4168,石 野 貴 之,73,64,6.81,3,0.12,112.8,5,6,4028,田 村 隆 信,29,65,6.88,6,0.12,112.9,6,5,3897,白 井 英 治,30,68,6.95,5,0.07,117.0
202203182405,第５７回ボートレースクラシック,第3日,2022/03/18,大村,05R,予選,1800,晴,北,4,3,逃げ,1,120,1,190,4,700,1-4,2140,8,1-4,920,5,1-4,460,6,1-5,210,2,4-5,1180,14,1-4-5,7720,28,1-4-5,2760,12,1,1,4155,長 野 壮志郎,25,31,6.82,1,0.06,110.1,2,4,4928,栗 城 匠,63,17,6.88,4,0.17,111.5,3,5,4344,新 田 雄 史,76,35,6.87,5,0.15,113.3,4,2,3719,辻 栄 蔵,35,16,6.86,2,0.11,114.5,5,3,4482,守 屋 美 穂,64,37,6.84,3,0.06,115.2,6,6,4398,船 岡 洋一郎,66,28,6.83,6,0.18,117.2
202203182406,第５７回ボートレースクラシック,第3日,2022/03/18,大村,06R,予選,1800,曇り,北,5,4,まくり,3,510,3,280,1,190,3-1,1350,6,1-3,330,2,1-3,120,1,2-3,420,8,1-2,230,4,3-1-2,6670,22,1-2-3,810,4,1,3,4502,遠 藤 エ ミ,68,57,6.81,3,0.11,109.4,2,1,4061,萩 原 秀 人,21,55,6.84,1,0.17,111.5,3,2,3743,林 美 憲,17,19,6.9,2,0.15,112.4,4,5,4238,毒 島 誠,37,24,6.87,5,0.28,113.7,5,6,4759,今 泉 友 吾,31,39,6.84,6,0.31,115.1,6,4,4586,磯 部 誠,40,56,6.89,4,0.17,116.7
202203182407,第５７回ボートレースクラシック,第3日,2022/03/18,大村,07R,予選,1800,曇り,北,5,4,まくり,2,570,2,140,1,110,2-1,1600,7,1-2,340,1,1-2,170,3,2-3,220,4,1-3,130,1,2-1-3,5180,21,1-2-3,570,2,1,2,4537,渡 邉 和 将,70,74,6.79,3,0.02,109.4,2,1,4075,中 野 次 郎,33,20,6.83,1,0.13,110.6,3,3,4561,藤 山 翔 大,48,67,6.7,4,0.09,112.4,4,4,4571,菅 章 哉,38,75,6.75,5,0.12,113.9,5,6,3779,原 田 幸 哉,74,59,6.86,2,0.13,114.4,6,5,4450,平 高 奈 菜,69,62,6.85,6,0.12,117.5
202203182408,第５７回ボートレースクラシック,第3日,2022/03/18,大村,08R,予選,1800,曇り,北,5,4,逃げ,1,130,1,110,3,130,1-3,320,1,1-3,220,1,1-3,140,1,1-5,200,3,3-5,250,5,1-3-5,890,1,1-3-5,480,2,1,1,4787,椎 名 豊,57,13,6.72,1,0.07,109.0,2,3,4013,中 島 孝 平,59,71,6.84,3,0.15,110.2,3,5,4168,石 野 貴 之,73,64,6.78,5,0.13,112.1,4,4,3590,濱野谷 憲 吾,53,27,6.87,4,0.13,112.6,5,6,4933,板 橋 侑 我,49,47,6.8,6,0.13,113.5,6,2,4297,山 田 哲 也,61,40,6.8,2,0.12,114.6
202203182409,第５７回ボートレースクラシック,第3日,2022/03/18,大村,09R,予選,1800,曇り,北,6,5,逃げ,1,130,1,100,2,170,1-2,380,2,1-2,290,1,1-2,200,3,1-4,140,1,2-4,230,5,1-2-4,900,2,1-2-4,380,1,1,1,3942,寺 田 祥,51,26,6.83,1,0.14,109.1,2,2,4337,平 本 真 之,44,52,6.87,2,0.16,110.5,3,4,3783,瓜 生 正 義,56,76,6.85,4,0.17,111.3,4,3,4719,上 條 暢 嵩,36,69,6.84,3,0.15,112.8,5,5,4174,赤 坂 俊 輔,62,30,6.87,5,0.11,113.5,6,6,4482,守 屋 美 穂,64,37,6.82,6,0.16,115.4
202203182410,第５７回ボートレースクラシック,第3日,2022/03/18,大村,10R,予選,1800,曇り,北,5,4,逃げ,1,130,1,110,2,230,1-2,520,3,1-2,510,3,1-2,200,3,1-4,140,1,2-4,350,7,1-2-4,1370,3,1-2-4,580,3,1,1,3623,深 川 真 二,11,25,6.88,1,0.04,108.6,2,2,3557,太 田 和 美,39,32,6.82,2,0.03,110.0,3,4,4504,前 田 将 太,19,58,6.82,4,0.06,111.2,4,3,3719,辻 栄 蔵,35,16,6.84,3,0.07,112.1,5,5,3941,池 田 浩 二,34,48,6.88,5,0.12,113.5,6,6,3743,林 美 憲,17,19,6.91,6,0.15,115.2
202203182411,第５７回ボートレースクラシック,第3日,2022/03/18,大村,11R,予選,1800,曇り,北,6,5,逃げ,1,100,1,100,4,100,1-4,120,1,1-4,100,1,不成立,,,,,,,,,,,,,,,1,1,3573,前 本 泰 和,22,53,6.86,1,0.08,109.8,2,4,3897,白 井 英 治,30,68,6.9,4,0.01,112.6,3,6,4760,山 崎 郡,28,49,6.83,6,0.13,115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202203182412,第５７回ボートレースクラシック,第3日,2022/03/18,大村,12R,予選,1800,曇り,北西,4,3,逃げ,1,100,1,100,6,200,1-6,1590,5,1-6,1240,5,1-6,350,5,1-4,180,2,4-6,650,11,1-6-4,4190,17,1-4-6,1020,6,1,1,4238,毒 島 誠,37,24,6.79,1,0.01,107.9,2,6,4686,丸 野 一 樹,24,36,6.85,6,0.09,109.7,3,4,4444,桐 生 順 平,23,21,6.86,4,0.1,109.9,4,3,4344,新 田 雄 史,76,35,6.84,3,0.07,111.9,5,2,4757,山 田 祐 也,50,54,6.86,2,0.08,112.9,6,5,4816,村 松 修 二,41,70,6.87,5,0.11,114.4
202203182201,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,01R,一般,1800,雨,北,1,2,逃げ,1,110,1,110,3,190,1-3,270,1,1-3,190,1,1-3,100,1,1-4,110,2,3-4,170,4,1-3-4,430,1,1-3-4,220,1,1,1,4384,鶴 本 崇 文,57,112,6.87,1,0.09,110.0,2,3,4079,出 畑 孝 典,55,110,6.86,3,0.1,110.9,3,4,3563,堤 昇,19,168,6.91,4,0.07,112.5,4,5,3834,細 川 明 人,52,141,6.92,5,0.05,113.5,5,6,4219,本 岡 勝 利,31,154,6.93,6,0.1,,6,2,4902,山 川 雄 大,70,115,6.89,2,0.15,
202203182202,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,02R,一般,1800,雨,,0,2,逃げ,1,530,1,110,3,120,1-3,500,3,1-3,390,3,1-3,140,3,1-2,100,1,2-3,130,2,1-3-2,740,2,1-2-3,170,1,1,1,4948,木 場 悠 介,54,135,6.84,1,0.13,110.4,2,3,4159,向 後 龍 一,30,116,6.89,3,0.18,110.8,3,2,4278,藤 岡 俊 介,26,174,6.9,2,0.14,112.9,4,6,4143,浦 田 晃 嗣,23,137,6.8,5,0.13,114.1,5,5,5208,屋 良 龍 紀,32,153,6.86,6,0.11,,6,4,4724,吉 田 祐 貴,11,124,6.87,4,0.19,
202203182203,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,03R,一般,1800,雨,北西,2,2,差し,4,440,4,280,5,230,4-5,1970,7,4-5,640,4,4-5,170,4,1-4,130,2,1-5,120,1,4-5-1,2980,8,1-4-5,600,3,1,4,4122,安 東 幸 治,17,120,6.88,4,0.19,110.9,2,5,3075,中 村 裕 将,24,165,6.89,5,0.25,112.1,3,1,4487,三 原 司,60,172,6.84,1,0.27,113.0,4,2,4452,松 尾 祭,15,123,6.85,2,0.27,113.1,5,6,3508,久 富 政 弘,36,128,6.93,6,0.66,,6,3,4226,村 田 浩 司,41,157,6.91,3,0.28,
202203182204,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,04R,一般,1800,雨,北西,2,2,逃げ,1,120,1,110,2,210,1-2,260,1,1-2,470,2,1-2,340,5,1-4,210,3,2-4,720,7,1-2-4,1200,4,1-2-4,810,3,1,1,4294,古 賀 繁 輝,65,143,6.91,1,0.13,111.5,2,2,4027,松 江 秀 徳,59,104,6.91,2,0.14,112.0,3,4,4213,重 富 伸 也,50,106,6.89,5,0.19,114.0,4,3,5102,原 田 雄 次,28,133,6.97,4,0.26,114.3,5,6,3714,梶 原 正,20,107,7.0,6,0.23,,6,5,3574,大 神 康 司,45,140,6.95,3,0.18,
202203182205,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,05R,一般,1800,雨,北,4,4,まくり,4,170,4,140,5,310,4-5,600,3,4-5,610,4,4-5,300,5,2-4,330,6,2-5,500,7,4-5-2,1700,6,2-4-5,680,3,1,4,3907,村 越 篤,71,129,6.78,4,0.13,111.2,2,5,4704,河 野 大,48,130,6.83,5,0.13,112.4,3,2,4919,吉 田 翔 悟,12,158,6.86,2,0.12,114.1,4,1,4693,松 下 誉 士,38,155,6.79,1,0.18,114.3,5,6,4508,野 間 大 樹,63,134,6.85,6,0.21,,6,3,4219,本 岡 勝 利,31,154,6.92,3,0.18,
202203182206,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,06R,一般,1800,雨,北,4,4,差し,5,540,5,150,1,100,5-1,930,4,1-5,300,1,1-5,140,1,3-5,560,7,1-3,190,3,5-1-3,4830,17,1-3-5,390,2,1,5,4102,益 田 啓 司,53,162,6.82,5,0.24,111.4,2,1,4446,和 田 兼 輔,64,132,6.81,1,0.17,112.2,3,3,4948,木 場 悠 介,54,135,6.85,3,0.21,114.0,4,2,3670,古 澤 信 二,61,119,6.82,2,0.19,115.9,5,4,3784,中 島 友 和,14,173,6.82,4,0.36,,6,6,3752,宇 土 泰 就,42,131,6.88,6,0.26,
202203182207,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,07R,一般,1800,雨,北,5,5,逃げ,1,110,1,130,2,150,1-2,270,2,1-2,240,2,1-2,140,2,1-3,240,4,2-3,360,6,1-2-3,1180,5,1-2-3,650,3,1,1,4472,尾 嶋 一 広,18,142,6.78,1,0.15,111.1,2,2,4603,谷 川 将 太,39,118,6.84,2,0.23,113.4,3,3,4487,三 原 司,60,172,6.82,3,0.18,114.9,4,4,3987,後 藤 正 宗,62,160,6.88,4,0.17,116.3,5,6,5208,屋 良 龍 紀,32,153,6.79,6,0.12,,6,5,4902,山 川 雄 大,70,115,6.82,5,0.22,
202203182208,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,08R,一般  進入固定,1800,雨,北,5,5,まくり,3,310,3,180,1,100,3-1,550,3,1-3,230,1,1-3,130,1,2-3,170,4,1-2,150,2,3-1-2,2310,7,1-2-3,230,1,1,3,4143,浦 田 晃 嗣,23,137,6.77,3,0.11,116.9,2,1,4434,田 中 辰 彦,33,161,6.84,1,0.14,121.1,3,2,3834,細 川 明 人,52,141,6.84,2,0.19,122.9,4,6,4226,村 田 浩 司,41,157,6.85,6,0.09,127.1,5,4,4251,川 崎 誠 志,51,108,6.92,4,0.19,,,,,,,,,,,
202203182209,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,09R,一般,1800,雨,北東,5,5,まくり,4,190,4,260,5,300,4-5,1260,8,4-5,920,5,4-5,390,5,1-4,160,2,1-5,390,5,4-5-1,4470,19,1-4-5,870,4,1,4,4079,出 畑 孝 典,55,110,6.78,4,0.21,111.6,2,5,4514,上 條 嘉 嗣,47,113,6.89,5,0.33,113.1,3,1,4213,重 富 伸 也,50,106,6.82,1,0.26,114.8,4,2,4724,吉 田 祐 貴,11,124,6.82,2,0.26,115.6,5,6,4368,山 口 隆 史,22,105,6.86,6,0.34,,6,3,4108,吉 村 正 明,49,170,6.89,3,0.23,
202203182210,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,10R,準優勝戦,1800,雨,北東,5,5,差し,2,450,2,100,5,670,2-5,2910,10,2-5,2290,7,2-5,350,6,2-6,790,10,5-6,1510,15,2-5-6,13820,44,2-5-6,3770,14,1,2,3907,村 越 篤,71,129,6.78,2,0.23,111.2,2,5,4446,和 田 兼 輔,64,132,6.88,5,0.27,112.5,3,6,4384,鶴 本 崇 文,57,112,6.86,6,0.34,113.4,4,1,3574,大 神 康 司,45,140,6.87,1,0.28,114.0,5,3,4122,安 東 幸 治,17,120,6.86,3,0.25,,6,4,4159,向 後 龍 一,30,116,6.86,4,0.33,
202203182211,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,11R,準優勝戦,1800,曇り,北,5,5,逃げ,1,130,1,130,5,510,1-5,1370,5,1-5,1470,5,1-5,200,3,1-2,140,1,2-5,550,10,1-5-2,4410,15,1-2-5,780,4,1,1,4704,河 野 大,48,130,6.76,1,0.09,111.8,2,5,4278,藤 岡 俊 介,26,174,6.91,5,0.12,112.5,3,2,3784,中 島 友 和,14,173,6.76,2,0.12,114.0,4,4,4294,古 賀 繁 輝,65,143,6.85,4,0.11,115.2,5,3,3563,堤 昇,19,168,6.86,3,0.11,,6,6,4472,尾 嶋 一 広,18,142,6.84,6,0.11,
202203182212,日本モーターボート選手会長杯争奪戦,第4日,2022/03/18,福岡,12R,準優勝戦,1800,雨,北東,6,6,逃げ,1,100,1,100,4,130,1-4,470,3,1-4,470,3,1-4,180,2,1-3,170,1,3-4,280,6,1-4-3,1390,6,1-3-4,510,3,1,1,4102,益 田 啓 司,53,162,6.75,1,0.09,111.9,2,4,4027,松 江 秀 徳,59,104,6.83,4,0.12,113.1,3,3,3987,後 藤 正 宗,62,160,6.84,3,0.06,114.5,4,5,4919,吉 田 翔 悟,12,158,6.84,5,0.11,114.7,5,6,4434,田 中 辰 彦,33,152,6.81,6,0.2,,6,2,3075,中 村 裕 将,24,165,6.9,2,0.19,
202203181701,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,01R,ファーストＢ,1800,雨,北東,5,5,逃げ,1,100,1,150,2,410,1-2,350,1,1-2,360,3,1-2,210,3,1-6,360,6,2-6,1310,14,1-2-6,3680,12,1-2-6,2310,9,1,1,4938,小 芦 るり華,69,27,6.73,1,0.3,110.6,2,2,4897,深 見 亜由美,15,67,6.84,2,0.28,112.4,3,6,4924,中 北 涼,39,50,6.85,5,0.24,114.0,4,4,4443,津 田 裕 絵,33,65,6.81,4,0.27,115.5,5,5,4854,大 橋 由 珠,41,24,6.7,6,0.22,116.7,6,3,3693,栢 場 優 子,44,42,6.75,3,0.27,117.0
202203181702,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,02R,一般,1800,雨,北東,4,4,逃げ,1,170,1,130,4,140,1-4,740,3,1-4,530,3,1-4,240,3,1-5,450,8,4-5,550,10,1-4-5,2660,9,1-4-5,990,5,1,1,3357,福 島 陽 子,37,12,6.72,1,0.18,112.0,2,4,4098,赤 澤 文 香,34,33,6.8,4,0.19,114.3,3,5,4744,伊 藤 玲 奈,23,20,6.79,5,0.21,115.5,4,2,4913,清 水 さくら,11,57,6.78,2,0.23,115.7,5,3,4874,池 田 奈津美,71,63,6.8,3,0.3,117.6,6,6,5184,飯 塚 響,58,70,6.79,6,0.22,118.9
202203181703,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,03R,一般,1800,雨,北東,4,4,逃げ,1,140,1,150,2,260,1-2,510,3,1-2,260,1,1-2,150,3,1-4,140,2,2-4,210,4,1-2-4,840,1,1-2-4,320,1,1,1,4447,深 川 麻奈美,32,38,6.82,1,0.15,111.4,2,2,3674,岸 恵 子,67,16,6.91,2,0.21,113.0,3,4,4825,倉 持 莉 々,60,66,6.8,4,0.18,115.0,4,6,5165,小 林 愛 実,28,17,6.82,6,0.17,115.4,5,3,3289,高 橋 淳 美,22,26,6.9,3,0.26,116.3,6,5,4884,勝 浦 真 帆,45,19,6.83,5,0.18,116.5
202203181704,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,04R,一般,1800,雨,東,6,6,逃げ,1,150,1,100,2,100,1-2,260,1,1-2,180,1,1-2,130,2,1-3,240,5,2-3,100,1,1-2-3,1140,3,1-2-3,570,3,1,1,3993,永 井 聖 美,31,68,6.82,1,0.03,112.9,2,2,4627,藤 原 菜 希,57,49,6.78,2,,114.0,3,3,4764,小 池 礼 乃,19,48,6.77,3,0.07,115.1,4,4,3580,水 口 由 紀,50,46,6.85,4,0.12,116.0,5,5,4738,清 埜 翔 子,70,39,6.84,5,0.12,118.1,6,6,4963,實 森 美 祐,21,47,6.76,6,0.19,121.4
202203181705,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,05R,ランチタイム,1800,雨,北東,3,3,差し,2,1190,2,260,4,220,2-4,6840,14,2-4,1770,5,2-4,210,4,1-2,120,1,1-4,140,2,2-4-1,14330,32,1-2-4,290,1,1,2,4924,中 北 涼,39,50,6.84,2,0.19,110.7,2,4,4240,今 井 裕 梨,51,36,6.8,4,0.19,111.9,3,1,4773,中 川 り な,26,64,6.81,1,0.18,113.0,4,6,4478,櫻 本 あゆみ,25,62,6.87,6,0.26,114.0,5,3,4853,前 原 哉,13,14,6.79,3,0.34,114.8,6,5,5148,松 本 怜,30,45,6.82,5,0.24,118.8
202203181706,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,06R,一般,1800,雨,北東,2,2,逃げ,1,130,1,110,6,300,1-6,1440,6,1-6,980,4,1-6,250,5,1-4,140,1,4-6,170,3,1-6-4,2250,9,1-4-6,300,2,1,1,3334,角 ひとみ,55,61,6.75,1,0.23,111.4,2,6,4781,西 舘 果 里,56,51,6.73,6,0.18,112.6,3,4,4373,若 狭 奈美子,68,43,6.71,4,0.22,113.5,4,2,4854,大 橋 由 珠,41,24,6.71,2,0.2,116.0,5,3,4742,横 田 悠 衣,63,11,6.74,3,0.25,117.3,6,5,5184,飯 塚 響,58,70,6.81,5,0.24,117.4
202203181707,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,07R,一般,1800,雨,北東,2,2,差し,4,890,4,540,3,100,4-3,3780,11,3-4,780,4,3-4,200,2,4-6,540,9,3-6,300,6,4-3-6,11580,33,3-4-6,1460,4,1,4,4897,深 見 亜由美,15,67,6.73,4,0.14,110.9,2,3,4546,浜 田 亜理沙,14,55,6.73,3,0.14,112.0,3,6,4947,間 庭 菜 摘,18,53,6.68,5,0.1,113.5,4,5,5165,小 林 愛 実,28,17,6.74,6,0.14,116.4,5,2,4098,赤 澤 文 香,34,33,6.73,2,0.16,117.5,6,1,4499,滝 川 真由子,61,23,6.77,1,0.15,118.3
202203181708,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,08R,一般,1800,雨,北東,3,3,差し,4,770,4,160,1,100,4-1,2370,7,1-4,390,3,1-4,160,3,4-5,340,7,1-5,140,2,4-1-5,7200,19,1-4-5,470,3,1,4,3289,高 橋 淳 美,22,26,6.79,4,0.2,111.1,2,1,4519,清 水 沙 樹,72,22,6.66,2,0.1,112.6,3,5,4627,藤 原 菜 希,57,49,6.79,5,0.25,113.2,4,6,3580,水 口 由 紀,50,46,6.85,6,0.26,115.4,5,3,4884,勝 浦 真 帆,45,19,6.74,3,0.08,117.4,,,,,,,,,,
202203181709,ヴィーナスシリーズ第２３戦第７回マクール杯,第6日,2022/03/18,宮島,09R,特選,1800,雨,北東,3,3,逃げ,1,140,1,130,3,160,1-3,370,1,1-3,350,2,1-3,150,1,1-4,200,3,3-4,300,5,1-3-4,1260,4,1-3-4,660,3,1,1,4738,清 埜 翔 子,70,39,6.8,1,0.15,110.1,2,3,4240,今 井 裕 梨,51,36,6.78,3,0.13,112.2,3,4,3693,栢 場 優 子,44,42,6.7,4,0.18,114.5,4,5,3357,福 島 陽 子,37,12,6.76,5,0.23,115.4,5,6,4825,倉 持 莉 々,60,66,6.8,6,0.12,115.5,6,2,4764,小 池 礼 乃,19,48,6.73,2,0.19,118.5
