レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608140101,2026-08-14,01,01R,daily,0.8434,0.006444,0.003863,0.001128,0.000453,0.000429,0.001326,0.075656,0.103746,0.126403,0.034306,0.007840,0.069475,0.057769,0.069262,0.022838,0.064788,0.032295,0.045269,0.007770,0.008225,0.011813,0.012061,0.019864,0.017996,0.016882,0.005712,0.001672,0.001937,0.001593,0.002996,0.156626,0.011563
202608140101,2026-08-14,01,01R,realtime,0.8290,0.001516,0.001075,0.000633,0.000412,0.000487,0.001020,0.091566,0.103525,0.082384,0.022720,0.004400,0.084692,0.058603,0.071807,0.021104,0.076715,0.035849,0.049907,0.010128,0.010287,0.016375,0.014270,0.019210,0.015534,0.020733,0.004887,0.001010,0.001496,0.001361,0.002037,0.171018,0.003240
202608140102,2026-08-14,01,02R,daily,0.8095,0.004828,0.002893,0.000652,0.000344,0.000339,0.000949,0.033952,0.058657,0.224220,0.027682,0.003756,0.047978,0.110552,0.061605,0.012443,0.030069,0.014933,0.070961,0.008471,0.008054,0.012632,0.005829,0.010807,0.031230,0.010729,0.003731,0.001335,0.001797,0.001269,0.002076,0.190471,0.004752
202608140102,2026-08-14,01,02R,realtime,0.8124,0.002424,0.000792,0.000379,0.000356,0.000439,0.000777,0.037836,0.067545,0.198363,0.025853,0.002564,0.051938,0.114836,0.054114,0.012163,0.035863,0.012794,0.085614,0.008462,0.008139,0.016961,0.008121,0.009889,0.031823,0.013371,0.003774,0.001166,0.001491,0.001097,0.001353,0.187617,0.002088
202608140103,2026-08-14,01,03R,daily,0.9085,0.006537,0.002444,0.000684,0.000378,0.000324,0.001489,0.085514,0.033067,0.323683,0.012416,0.004081,0.024939,0.116084,0.038731,0.011366,0.056340,0.014657,0.066936,0.006763,0.005431,0.005718,0.012927,0.011175,0.039938,0.009516,0.003820,0.001376,0.001678,0.001293,0.002531,0.091518,0.006648
202608140103,2026-08-14,01,03R,realtime,0.9027,0.004922,0.003513,0.000835,0.000476,0.000447,0.001029,0.053112,0.066477,0.186643,0.010338,0.004265,0.035926,0.241457,0.030623,0.011175,0.040252,0.013221,0.078177,0.004978,0.007621,0.006396,0.011585,0.010488,0.046365,0.011954,0.003928,0.001165,0.003089,0.001705,0.002483,0.097273,0.008080
202608140104,2026-08-14,01,04R,daily,0.6676,0.005919,0.001794,0.000812,0.000305,0.000285,0.000866,0.099398,0.031236,0.077976,0.014378,0.003866,0.025507,0.025526,0.030060,0.011721,0.210739,0.010593,0.017937,0.004054,0.003101,0.013849,0.022904,0.008460,0.014080,0.004998,0.002625,0.001627,0.001659,0.001419,0.002083,0.332380,0.017842
202608140105,2026-08-14,01,05R,daily,0.6739,0.003886,0.001152,0.000816,0.000221,0.000215,0.000477,0.122440,0.049251,0.038045,0.012661,0.002768,0.032699,0.013881,0.014485,0.004253,0.233926,0.016015,0.008567,0.001783,0.000931,0.011735,0.038234,0.014101,0.004962,0.004521,0.000794,0.001947,0.001478,0.001254,0.002114,0.326135,0.034250
202608140106,2026-08-14,01,06R,daily,0.2231,0.002079,0.001465,0.000252,0.000143,0.000106,0.000395,0.004999,0.020733,0.033245,0.008010,0.007507,0.024709,0.012901,0.013283,0.016871,0.018848,0.003783,0.004036,0.001196,0.002544,0.025963,0.002158,0.005829,0.001817,0.002881,0.002320,0.000616,0.001002,0.001039,0.000883,0.776872,0.001515
202608140107,2026-08-14,01,07R,daily,0.6317,0.003783,0.002143,0.000691,0.000183,0.000195,0.000652,0.032345,0.140281,0.027439,0.007316,0.003058,0.204001,0.021118,0.013309,0.006054,0.040276,0.040684,0.016318,0.001373,0.002141,0.015518,0.005423,0.023831,0.002686,0.003812,0.001454,0.001158,0.002841,0.001014,0.001523,0.368318,0.009060
