レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608300101,2026-08-30,01,01R,daily,0.4337,0.004458,0.001426,0.000594,0.000226,0.000243,0.001390,0.014130,0.044457,0.046650,0.016148,0.004063,0.066770,0.023336,0.040323,0.014124,0.055729,0.015102,0.014020,0.002568,0.003552,0.019832,0.005745,0.009170,0.004005,0.006027,0.002399,0.002061,0.003186,0.001094,0.002138,0.566294,0.008741
202608300102,2026-08-30,01,02R,daily,0.4098,0.004316,0.001240,0.000546,0.000221,0.000230,0.001183,0.014215,0.033212,0.056750,0.013116,0.003020,0.063660,0.025010,0.028057,0.008514,0.055567,0.010951,0.015274,0.002981,0.003426,0.019863,0.004535,0.011053,0.008893,0.004765,0.002211,0.002154,0.002509,0.001019,0.001836,0.590167,0.009508
202608300103,2026-08-30,01,03R,daily,0.4772,0.004261,0.001387,0.000755,0.000239,0.000271,0.001338,0.021267,0.051955,0.044054,0.014457,0.005963,0.064555,0.021001,0.034017,0.017935,0.076511,0.019279,0.013298,0.003341,0.004348,0.016300,0.007974,0.013849,0.004805,0.005995,0.002843,0.001657,0.003022,0.001021,0.002731,0.522826,0.016744
202608300104,2026-08-30,01,04R,daily,0.4728,0.004059,0.001736,0.000504,0.000220,0.000258,0.001281,0.013909,0.062755,0.046079,0.014123,0.003900,0.071324,0.023926,0.042864,0.016419,0.060049,0.016706,0.017084,0.002168,0.003236,0.016521,0.007229,0.011100,0.005590,0.004805,0.002055,0.001753,0.002359,0.001125,0.001954,0.527196,0.015715
202608300105,2026-08-30,01,05R,daily,0.3081,0.002673,0.000844,0.000312,0.000140,0.000182,0.000880,0.005314,0.035231,0.026219,0.012064,0.003231,0.064172,0.017429,0.030289,0.010838,0.031829,0.009191,0.007999,0.001873,0.002032,0.016193,0.002839,0.007384,0.003615,0.003598,0.001578,0.001306,0.002027,0.000654,0.001276,0.691858,0.004933
202608300106,2026-08-30,01,06R,daily,0.4264,0.002962,0.001510,0.000579,0.000236,0.000254,0.001554,0.015872,0.038234,0.060886,0.012249,0.005348,0.047681,0.036158,0.034680,0.014628,0.055629,0.011923,0.012454,0.003448,0.004128,0.015255,0.005369,0.010449,0.006186,0.005842,0.002891,0.001731,0.002415,0.001041,0.002564,0.573559,0.012285
202608300107,2026-08-30,01,07R,daily,0.3701,0.003843,0.001570,0.000502,0.000220,0.000237,0.001252,0.010708,0.029142,0.052314,0.013498,0.004126,0.040936,0.025180,0.041451,0.012027,0.043490,0.008673,0.008775,0.004410,0.004796,0.022129,0.002687,0.008533,0.006658,0.006702,0.003117,0.002179,0.002337,0.001020,0.001769,0.629859,0.005860
202608300108,2026-08-30,01,08R,daily,0.3496,0.003731,0.001249,0.000505,0.000203,0.000195,0.000915,0.009963,0.021749,0.065261,0.010061,0.005882,0.033929,0.024612,0.035928,0.012134,0.045679,0.006974,0.009644,0.002694,0.004046,0.015794,0.004550,0.005418,0.005461,0.004130,0.002352,0.002070,0.002077,0.001041,0.001545,0.650393,0.009814
202608300109,2026-08-30,01,09R,daily,0.4931,0.005396,0.001403,0.000776,0.000244,0.000255,0.001441,0.025267,0.059114,0.056459,0.011105,0.004018,0.078882,0.029788,0.027643,0.011873,0.057364,0.024691,0.020717,0.003158,0.002523,0.017724,0.006138,0.013569,0.006232,0.004918,0.002799,0.002264,0.003399,0.001354,0.002420,0.506888,0.010179
202608300110,2026-08-30,01,10R,daily,0.3715,0.004591,0.001028,0.000520,0.000211,0.000226,0.001262,0.012293,0.026891,0.047129,0.015370,0.003481,0.040433,0.025375,0.050957,0.008959,0.050659,0.009143,0.010250,0.004022,0.002256,0.016969,0.005228,0.006439,0.005830,0.005542,0.001750,0.002260,0.001933,0.001170,0.001615,0.628511,0.007696
