レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608270101,2026-08-27,01,01R,daily,0.5183,0.003641,0.001872,0.000635,0.000245,0.000265,0.001428,0.016342,0.053768,0.080148,0.011810,0.007968,0.088197,0.039182,0.032834,0.015188,0.050648,0.017042,0.019677,0.002866,0.006345,0.014089,0.004792,0.011768,0.008484,0.005891,0.003218,0.001615,0.002151,0.001045,0.002221,0.481716,0.012908
202608270102,2026-08-27,01,02R,daily,0.5852,0.005964,0.001671,0.000866,0.000311,0.000300,0.001307,0.037486,0.058840,0.081017,0.015808,0.005288,0.072049,0.031859,0.040005,0.016106,0.077390,0.026455,0.026299,0.003903,0.004292,0.016498,0.008426,0.012089,0.007527,0.006407,0.002799,0.002027,0.003309,0.001236,0.002223,0.414791,0.015453
202608270103,2026-08-27,01,03R,daily,0.4350,0.004603,0.001612,0.000570,0.000233,0.000252,0.001141,0.012946,0.037815,0.059225,0.019090,0.005609,0.054561,0.030443,0.051604,0.015398,0.041497,0.010788,0.019006,0.004727,0.003979,0.016942,0.005356,0.007824,0.005205,0.006547,0.002615,0.001685,0.003139,0.001082,0.001909,0.564951,0.007646
202608270104,2026-08-27,01,04R,daily,0.5246,0.006746,0.001706,0.000858,0.000303,0.000318,0.001518,0.022220,0.044874,0.070394,0.021404,0.005148,0.064588,0.028659,0.065725,0.013453,0.054299,0.014303,0.020341,0.006018,0.004797,0.015687,0.005416,0.011039,0.010734,0.008340,0.003387,0.002217,0.002931,0.001337,0.002196,0.475384,0.013658
202608270105,2026-08-27,01,05R,daily,0.4781,0.004613,0.001290,0.000718,0.000262,0.000262,0.001404,0.030716,0.049711,0.052071,0.018871,0.005609,0.057218,0.024039,0.041836,0.010396,0.072296,0.016006,0.011619,0.003477,0.003413,0.017910,0.006824,0.009496,0.007607,0.005245,0.002441,0.001728,0.002522,0.001105,0.002140,0.521855,0.015300
202608270106,2026-08-27,01,06R,daily,0.4024,0.004022,0.001277,0.000532,0.000223,0.000245,0.001213,0.013820,0.031695,0.044489,0.017062,0.004129,0.040321,0.021550,0.055790,0.010559,0.067604,0.009684,0.009489,0.004019,0.002979,0.017436,0.005636,0.007143,0.005604,0.005528,0.002088,0.002266,0.002079,0.001221,0.001909,0.597595,0.010795
202608270107,2026-08-27,01,07R,daily,0.4357,0.005228,0.001246,0.000527,0.000203,0.000277,0.001307,0.015446,0.044466,0.035244,0.017439,0.004715,0.065102,0.018663,0.045353,0.020240,0.063501,0.013737,0.011740,0.004388,0.003170,0.015226,0.004692,0.010575,0.006280,0.006427,0.002752,0.001664,0.002547,0.000972,0.001953,0.564292,0.010629
202608270108,2026-08-27,01,08R,daily,0.4031,0.003496,0.001326,0.000521,0.000228,0.000204,0.001557,0.009357,0.037328,0.060914,0.010757,0.004650,0.054646,0.037738,0.048886,0.015460,0.031384,0.010876,0.007760,0.002816,0.003465,0.021666,0.003926,0.007222,0.005367,0.005296,0.002695,0.001740,0.003442,0.001341,0.001679,0.596856,0.005402
202608270109,2026-08-27,01,09R,daily,0.4012,0.003292,0.001574,0.000410,0.000187,0.000217,0.001278,0.008803,0.042819,0.060254,0.009725,0.002079,0.055817,0.036740,0.030297,0.008532,0.044850,0.011049,0.013629,0.002665,0.002657,0.019389,0.004141,0.012113,0.007260,0.005168,0.001781,0.002051,0.002424,0.001198,0.001707,0.598785,0.007108
202608270110,2026-08-27,01,10R,daily,0.3675,0.004546,0.001541,0.000636,0.000207,0.000209,0.001213,0.017076,0.035409,0.030704,0.009566,0.007258,0.048999,0.018181,0.038735,0.018206,0.052105,0.010388,0.006315,0.002877,0.003257,0.015667,0.006485,0.007422,0.003639,0.006028,0.002757,0.001731,0.002996,0.001234,0.001461,0.632478,0.010672
