レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608210201,2026-08-21,02,01R,daily,0.6445,0.004087,0.002230,0.000872,0.000312,0.000271,0.000427,0.050292,0.127307,0.075453,0.032988,0.027673,0.039455,0.018497,0.031894,0.020375,0.067661,0.013057,0.022577,0.008390,0.005275,0.022166,0.019203,0.019385,0.004854,0.010431,0.006360,0.002252,0.002681,0.002247,0.003114,0.355544,0.002671
202608210201,2026-08-21,02,01R,realtime,0.6004,0.003134,0.000697,0.000461,0.000199,0.000336,0.000334,0.033207,0.164551,0.048657,0.017394,0.012534,0.045013,0.014582,0.020090,0.018788,0.073354,0.009351,0.022653,0.007498,0.009530,0.031846,0.024270,0.020701,0.004588,0.005780,0.004783,0.001119,0.001810,0.001177,0.001025,0.399558,0.000978
202608210202,2026-08-21,02,02R,daily,0.9409,0.002868,0.000904,0.001036,0.000195,0.000225,0.000455,0.366824,0.116967,0.021520,0.019786,0.012557,0.025106,0.009089,0.010673,0.010610,0.185703,0.029112,0.016120,0.004623,0.002270,0.004611,0.061565,0.009134,0.001622,0.012359,0.003815,0.001279,0.001304,0.000727,0.002709,0.059141,0.005089
202608210202,2026-08-21,02,02R,realtime,0.9344,0.000438,0.000843,0.000459,0.000126,0.000226,0.000377,0.330661,0.138472,0.009983,0.010317,0.012221,0.021212,0.006470,0.005782,0.006695,0.226973,0.024425,0.014807,0.004550,0.002680,0.005740,0.081595,0.012774,0.001386,0.005037,0.003635,0.000587,0.000800,0.000415,0.001342,0.065571,0.003398
202608210203,2026-08-21,02,03R,daily,0.6253,0.004157,0.001250,0.000826,0.000237,0.000162,0.000261,0.093584,0.072852,0.053134,0.007984,0.023941,0.046934,0.011637,0.010329,0.019092,0.165485,0.015054,0.013367,0.006897,0.006893,0.011529,0.012645,0.018075,0.005657,0.001643,0.006965,0.003027,0.001470,0.001649,0.001615,0.374678,0.006970
202608210203,2026-08-21,02,03R,realtime,0.6953,0.006565,0.003640,0.001110,0.000181,0.000258,0.000154,0.132858,0.113756,0.032876,0.014090,0.009942,0.044969,0.011316,0.037743,0.004360,0.137236,0.018909,0.009466,0.027944,0.002245,0.016612,0.013584,0.019769,0.007960,0.005069,0.001130,0.002614,0.002352,0.001795,0.002002,0.304705,0.012787
202608210204,2026-08-21,02,04R,daily,0.7613,0.002196,0.000562,0.000682,0.000365,0.000215,0.000895,0.099790,0.122607,0.131697,0.009625,0.009768,0.048329,0.056991,0.021385,0.011396,0.087803,0.040601,0.037508,0.003180,0.003088,0.013459,0.016435,0.010384,0.015555,0.003609,0.004503,0.001805,0.002190,0.001073,0.000922,0.238673,0.002708
202608210204,2026-08-21,02,04R,realtime,0.7868,0.000749,0.000239,0.000731,0.000311,0.000264,0.000760,0.127889,0.077454,0.149687,0.008824,0.007661,0.047313,0.046579,0.022896,0.011154,0.131198,0.043435,0.031811,0.002800,0.002526,0.011802,0.022937,0.009492,0.012242,0.004075,0.003797,0.001643,0.002901,0.001187,0.000647,0.213163,0.001832
202608210205,2026-08-21,02,05R,daily,0.6545,0.003672,0.000857,0.000606,0.000279,0.000231,0.000857,0.047116,0.050131,0.223496,0.007018,0.005201,0.035733,0.053665,0.010583,0.007524,0.036158,0.014041,0.089056,0.003755,0.002387,0.013399,0.009074,0.008978,0.009271,0.007557,0.003385,0.002278,0.003389,0.001867,0.002118,0.345473,0.000848
202608210205,2026-08-21,02,05R,realtime,0.7941,0.013192,0.002170,0.001779,0.000278,0.000468,0.000311,0.095811,0.124946,0.034925,0.087745,0.001576,0.054335,0.016794,0.144894,0.001931,0.046900,0.011855,0.020702,0.017964,0.001243,0.012267,0.005013,0.014952,0.006325,0.048868,0.001162,0.001748,0.004204,0.002413,0.004286,0.205916,0.013026
202608210206,2026-08-21,02,06R,daily,0.7914,0.003356,0.000416,0.000282,0.000208,0.000229,0.000767,0.166079,0.040380,0.134609,0.005353,0.005507,0.022055,0.030919,0.008396,0.008323,0.208777,0.034293,0.048529,0.002873,0.000676,0.012205,0.025167,0.010977,0.006923,0.003813,0.002089,0.001978,0.001133,0.001355,0.001631,0.208552,0.002152
202608210207,2026-08-21,02,07R,daily,0.2806,0.000591,0.000403,0.000121,0.000123,0.000067,0.000284,0.005191,0.055920,0.044593,0.007501,0.001635,0.034537,0.029236,0.015749,0.001300,0.015901,0.003139,0.008023,0.000987,0.000445,0.028621,0.005595,0.009123,0.005622,0.001995,0.000406,0.000811,0.000604,0.000907,0.000369,0.719413,0.000786
202608210208,2026-08-21,02,08R,daily,0.8250,0.006403,0.001240,0.000765,0.000210,0.000236,0.000594,0.119357,0.198102,0.025064,0.030794,0.004591,0.083316,0.008066,0.058342,0.005959,0.116457,0.034887,0.018037,0.008545,0.002211,0.011839,0.034794,0.022468,0.002662,0.010201,0.001946,0.001447,0.001546,0.001794,0.002465,0.175025,0.010636
202608210209,2026-08-21,02,09R,daily,0.5915,0.001917,0.001514,0.000885,0.000298,0.000182,0.000418,0.081321,0.064137,0.036595,0.022118,0.068245,0.016610,0.017583,0.040482,0.038311,0.097967,0.003945,0.006170,0.008554,0.004103,0.016070,0.017722,0.010183,0.003931,0.008148,0.010021,0.000811,0.003359,0.001182,0.001741,0.408510,0.006967
202608210210,2026-08-21,02,10R,daily,0.6322,0.003182,0.000788,0.000415,0.000274,0.000204,0.000977,0.045166,0.119360,0.041456,0.023167,0.026042,0.069638,0.023124,0.030031,0.028308,0.105076,0.029800,0.017763,0.004651,0.003836,0.013448,0.014753,0.007302,0.005101,0.002938,0.006493,0.001834,0.000942,0.001718,0.001727,0.367766,0.002722
202608210211,2026-08-21,02,11R,daily,0.4324,0.002745,0.000849,0.000658,0.000181,0.000167,0.000456,0.038019,0.059617,0.032732,0.021332,0.047052,0.017509,0.007126,0.028761,0.027780,0.048764,0.003014,0.004647,0.024430,0.006223,0.025237,0.005327,0.008934,0.002492,0.006223,0.005369,0.000601,0.002327,0.000836,0.001418,0.567626,0.001549
202608210212,2026-08-21,02,12R,daily,0.4019,0.000620,0.000626,0.000305,0.000156,0.000118,0.000438,0.006621,0.115306,0.044004,0.010367,0.009861,0.060575,0.034109,0.017228,0.007022,0.016085,0.015572,0.006186,0.002831,0.002930,0.027484,0.002119,0.009176,0.002194,0.002857,0.002174,0.001236,0.000802,0.000877,0.000884,0.598100,0.001138
202608210301,2026-08-21,03,01R,daily,0.6214,0.002567,0.001372,0.000761,0.000368,0.000244,0.000494,0.056051,0.076556,0.067576,0.054876,0.008807,0.038948,0.017088,0.042249,0.016668,0.072560,0.019721,0.015873,0.006502,0.007548,0.040111,0.017895,0.019482,0.006906,0.011747,0.007926,0.001324,0.002375,0.002069,0.002269,0.378630,0.002437
202608210301,2026-08-21,03,01R,realtime,0.7302,0.002757,0.000310,0.000176,0.000179,0.000376,0.000517,0.081246,0.107167,0.064135,0.013530,0.010171,0.035076,0.011909,0.030204,0.015109,0.130654,0.034750,0.025381,0.008332,0.009732,0.044054,0.025225,0.039384,0.011392,0.009279,0.010330,0.001206,0.003387,0.001920,0.000887,0.269848,0.001376
202608210302,2026-08-21,03,02R,daily,0.6095,0.001455,0.000960,0.000456,0.000262,0.000251,0.000551,0.038028,0.104645,0.062094,0.029161,0.004160,0.081264,0.025807,0.027557,0.009198,0.077943,0.022416,0.022797,0.004185,0.004604,0.022933,0.015477,0.021510,0.010229,0.008792,0.003561,0.001065,0.002249,0.001450,0.001521,0.390484,0.002936
202608210302,2026-08-21,03,02R,realtime,0.6927,0.001320,0.000271,0.000139,0.000154,0.000320,0.000427,0.016473,0.246694,0.095241,0.013374,0.004443,0.092907,0.034354,0.019008,0.008124,0.034501,0.012637,0.016923,0.006242,0.006170,0.020521,0.011275,0.018531,0.012668,0.006671,0.004609,0.001418,0.002333,0.002454,0.001171,0.307314,0.001313
202608210303,2026-08-21,03,03R,daily,0.7095,0.003309,0.001940,0.000650,0.000319,0.000274,0.000677,0.064124,0.098229,0.054675,0.031961,0.007312,0.059558,0.017354,0.062713,0.015295,0.098730,0.034734,0.020548,0.008107,0.005303,0.022485,0.022921,0.032267,0.008352,0.019339,0.004777,0.001539,0.003067,0.002756,0.001922,0.290543,0.004222
202608210303,2026-08-21,03,03R,realtime,0.7232,0.002825,0.000519,0.000253,0.000265,0.000266,0.000494,0.053237,0.064330,0.088929,0.060011,0.002900,0.065580,0.017835,0.070277,0.016937,0.093268,0.026923,0.011902,0.011638,0.004738,0.020481,0.020119,0.025009,0.007218,0.036781,0.007154,0.001575,0.004411,0.004321,0.001150,0.276794,0.001861
202608210304,2026-08-21,03,04R,daily,0.6283,0.001751,0.001092,0.000506,0.000285,0.000244,0.000540,0.028594,0.124825,0.053862,0.040836,0.006414,0.094211,0.027444,0.050959,0.007150,0.032666,0.032214,0.015877,0.007408,0.004497,0.031113,0.008646,0.021820,0.010098,0.013343,0.003111,0.001433,0.003199,0.001780,0.001282,0.371668,0.001132
202608210304,2026-08-21,03,04R,realtime,0.6617,0.002302,0.000169,0.000221,0.000221,0.000300,0.000447,0.043208,0.087823,0.077832,0.033201,0.002040,0.082989,0.025544,0.082252,0.006158,0.042551,0.029822,0.014347,0.011128,0.004062,0.037716,0.007881,0.021255,0.010551,0.025238,0.002832,0.001244,0.004268,0.002472,0.001049,0.338330,0.000543
202608210305,2026-08-21,03,05R,daily,0.7497,0.002153,0.000992,0.000627,0.000173,0.000220,0.000483,0.038741,0.225237,0.022092,0.043878,0.001076,0.121068,0.011316,0.029633,0.003928,0.058312,0.039014,0.014586,0.008219,0.003854,0.028908,0.012933,0.055900,0.004512,0.009761,0.002325,0.001363,0.002136,0.001213,0.002346,0.250302,0.002698
202608210305,2026-08-21,03,05R,realtime,0.8360,0.001349,0.000131,0.000231,0.000129,0.000186,0.000279,0.044477,0.288868,0.009495,0.029380,0.000425,0.155753,0.006359,0.032860,0.002367,0.068201,0.052165,0.007730,0.005937,0.002121,0.029288,0.008973,0.058355,0.004498,0.015327,0.002844,0.001436,0.003165,0.001723,0.001270,0.164023,0.000655
202608210306,2026-08-21,03,06R,daily,0.5065,0.001712,0.001806,0.000372,0.000319,0.000196,0.000603,0.017265,0.020840,0.129442,0.020310,0.030705,0.010643,0.042102,0.030030,0.050828,0.038803,0.002505,0.011542,0.005475,0.014163,0.016574,0.013082,0.005962,0.009220,0.013315,0.011673,0.001110,0.002162,0.001725,0.001148,0.493499,0.000871
202608210307,2026-08-21,03,07R,daily,0.8718,0.003064,0.000852,0.000932,0.000308,0.000268,0.000560,0.320813,0.043578,0.044358,0.027559,0.009976,0.016339,0.011946,0.017979,0.018739,0.210686,0.017377,0.011893,0.009960,0.005757,0.010741,0.040069,0.011602,0.006041,0.010166,0.006400,0.001547,0.002193,0.001230,0.002937,0.128185,0.005945
202608210308,2026-08-21,03,08R,daily,0.4180,0.001137,0.000715,0.000361,0.000168,0.000148,0.000397,0.019884,0.089994,0.019708,0.014150,0.004953,0.064389,0.009391,0.011940,0.013843,0.065352,0.016542,0.007374,0.001308,0.003099,0.031232,0.009262,0.015539,0.003217,0.002729,0.003426,0.001046,0.002075,0.001076,0.001349,0.581976,0.002220
202608210309,2026-08-21,03,09R,daily,0.3959,0.001366,0.000543,0.000195,0.000196,0.000124,0.000324,0.012619,0.027028,0.131401,0.010620,0.005178,0.022035,0.031020,0.014189,0.009500,0.027771,0.004656,0.021993,0.001961,0.003290,0.030192,0.004979,0.005739,0.018450,0.002282,0.002686,0.000917,0.001776,0.001372,0.000678,0.604103,0.000815
202608210310,2026-08-21,03,10R,daily,0.4803,0.001330,0.000759,0.000282,0.000240,0.000201,0.000545,0.021940,0.043123,0.105767,0.021627,0.002312,0.024325,0.051574,0.025309,0.004365,0.051673,0.007771,0.026102,0.002991,0.002299,0.023938,0.013076,0.015698,0.013474,0.009690,0.001900,0.001229,0.001961,0.001577,0.001615,0.519744,0.001564
202608210311,2026-08-21,03,11R,daily,0.4718,0.001707,0.000738,0.000389,0.000238,0.000193,0.000698,0.041792,0.029682,0.078148,0.013415,0.005468,0.021108,0.026994,0.012575,0.013298,0.106729,0.005436,0.013913,0.004788,0.004511,0.034720,0.016202,0.009712,0.011339,0.004457,0.003998,0.001796,0.002063,0.001569,0.001976,0.528204,0.002145
202608210312,2026-08-21,03,12R,daily,0.4206,0.002058,0.000843,0.000548,0.000207,0.000192,0.000845,0.019322,0.052894,0.063547,0.011924,0.003875,0.046292,0.016754,0.025539,0.008625,0.051202,0.008504,0.015018,0.004047,0.005511,0.029239,0.010401,0.013386,0.008253,0.005765,0.003642,0.001516,0.003437,0.001533,0.001333,0.579377,0.004371
202608210401,2026-08-21,04,01R,daily,0.5735,0.002179,0.001903,0.000508,0.000302,0.000190,0.000817,0.012654,0.116209,0.039830,0.014142,0.040917,0.083676,0.030162,0.031704,0.031273,0.040387,0.022606,0.019233,0.006211,0.005942,0.018322,0.004042,0.017532,0.005138,0.005810,0.011922,0.001529,0.002135,0.003436,0.001545,0.426510,0.001236
202608210401,2026-08-21,04,01R,realtime,0.4814,0.002744,0.000209,0.000267,0.000187,0.000247,0.000753,0.008685,0.070765,0.035270,0.005840,0.022550,0.067963,0.021281,0.029053,0.042701,0.042238,0.023900,0.021348,0.006305,0.007751,0.019904,0.003972,0.019793,0.004798,0.005371,0.010965,0.000917,0.001480,0.002662,0.000590,0.518622,0.000871
202608210402,2026-08-21,04,02R,daily,0.1762,0.000498,0.000391,0.000091,0.000069,0.000055,0.000128,0.000934,0.041215,0.006283,0.010068,0.008073,0.030483,0.004686,0.009887,0.006495,0.012468,0.003760,0.005436,0.000980,0.001056,0.021323,0.001125,0.004505,0.000745,0.001764,0.001212,0.000379,0.000474,0.000920,0.000401,0.823763,0.000331
202608210402,2026-08-21,04,02R,realtime,0.2068,0.005708,0.000200,0.000070,0.000051,0.000082,0.000080,0.000445,0.052811,0.003465,0.029366,0.002582,0.039081,0.005392,0.015230,0.003473,0.006919,0.002662,0.002779,0.001999,0.000824,0.021549,0.000632,0.004276,0.000698,0.003014,0.000576,0.000333,0.000746,0.000909,0.000285,0.793224,0.000537
