レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608120202,2026-08-12,02,02R,realtime,0.8912,0.000398,0.000420,0.000370,0.000263,0.000177,0.000386,0.158213,0.191882,0.007615,0.027896,0.009654,0.046343,0.008992,0.016026,0.018433,0.236524,0.048917,0.010584,0.003128,0.004389,0.014324,0.047587,0.017029,0.002523,0.002890,0.007195,0.001397,0.000685,0.000317,0.000637,0.108771,0.006038
202608120203,2026-08-12,02,03R,daily,0.6773,0.002903,0.000592,0.000500,0.000304,0.000246,0.000564,0.022818,0.126749,0.054158,0.042425,0.002968,0.093322,0.028939,0.085518,0.003580,0.048625,0.033617,0.034745,0.006150,0.001656,0.016308,0.010994,0.022630,0.011986,0.010809,0.002192,0.003426,0.001297,0.001137,0.000975,0.322681,0.005187
202608120203,2026-08-12,02,03R,realtime,0.6559,0.002574,0.000203,0.000373,0.000313,0.000276,0.000460,0.016979,0.133120,0.060974,0.020233,0.002839,0.123539,0.029884,0.075507,0.003343,0.036198,0.025178,0.020495,0.008220,0.001354,0.019617,0.010259,0.024802,0.012556,0.014428,0.002626,0.004214,0.001648,0.000967,0.000875,0.344081,0.001864
202608120204,2026-08-12,02,04R,daily,0.8731,0.005836,0.000461,0.001323,0.000356,0.000287,0.000654,0.113137,0.165114,0.030970,0.053579,0.002043,0.061489,0.010816,0.142040,0.003843,0.098870,0.055530,0.012450,0.009292,0.002211,0.011250,0.035700,0.012713,0.004098,0.018366,0.001863,0.003808,0.002027,0.001135,0.001454,0.126879,0.010408
202608120204,2026-08-12,02,04R,realtime,0.9085,0.000951,0.000309,0.000984,0.000372,0.000271,0.000445,0.162165,0.127952,0.021390,0.095852,0.000919,0.062203,0.006950,0.132119,0.003296,0.123258,0.046001,0.007605,0.010300,0.001958,0.009969,0.031198,0.011801,0.003115,0.035475,0.001458,0.004426,0.001506,0.000667,0.001037,0.091464,0.002584
202608120205,2026-08-12,02,05R,daily,0.3844,0.000939,0.000541,0.000188,0.000189,0.000110,0.000243,0.007113,0.030055,0.085582,0.014572,0.006828,0.016133,0.050662,0.037793,0.007445,0.041733,0.002712,0.024011,0.002628,0.001934,0.015663,0.004886,0.004130,0.017542,0.001746,0.002871,0.001670,0.000897,0.000963,0.000626,0.615645,0.001951
202608120206,2026-08-12,02,06R,daily,0.8499,0.002371,0.000770,0.000589,0.000324,0.000238,0.000786,0.169629,0.047129,0.082109,0.014277,0.030671,0.016810,0.037019,0.014933,0.029377,0.261736,0.025186,0.025036,0.006760,0.003774,0.010665,0.027970,0.006966,0.008591,0.006027,0.009552,0.003092,0.000815,0.001623,0.001705,0.150077,0.003393
202608120207,2026-08-12,02,07R,daily,0.4247,0.001370,0.000656,0.000341,0.000170,0.000161,0.000325,0.019987,0.109215,0.016358,0.032767,0.006360,0.037147,0.014552,0.019422,0.004466,0.055576,0.009837,0.011655,0.001924,0.001063,0.037824,0.012396,0.013740,0.002866,0.004842,0.001551,0.001915,0.001154,0.000772,0.002035,0.575306,0.002249
202608120208,2026-08-12,02,08R,daily,0.5092,0.000931,0.000436,0.000244,0.000215,0.000137,0.000242,0.034292,0.024690,0.086757,0.024799,0.015023,0.007473,0.049594,0.031586,0.005501,0.131653,0.002440,0.013299,0.004937,0.000900,0.014717,0.027519,0.003699,0.013709,0.006052,0.001444,0.002399,0.000275,0.000982,0.000550,0.490771,0.002730
202608120209,2026-08-12,02,09R,daily,0.3078,0.000748,0.000604,0.000194,0.000155,0.000124,0.000406,0.002904,0.037683,0.047083,0.018058,0.008136,0.015333,0.022151,0.036103,0.011238,0.026842,0.002806,0.005134,0.003487,0.003400,0.033583,0.003005,0.013239,0.002572,0.003290,0.003288,0.001171,0.000566,0.000733,0.001450,0.692237,0.002280
202608120210,2026-08-12,02,10R,daily,0.6104,0.002751,0.001714,0.000957,0.000307,0.000258,0.000675,0.024809,0.120617,0.068260,0.026903,0.009468,0.070053,0.030594,0.054557,0.014425,0.035576,0.010947,0.020581,0.014698,0.006587,0.017905,0.003560,0.029303,0.010271,0.013656,0.008396,0.001765,0.002581,0.001696,0.002106,0.389619,0.004405
202608120211,2026-08-12,02,11R,daily,0.3103,0.000759,0.000283,0.000266,0.000197,0.000135,0.000343,0.010842,0.021640,0.064517,0.009734,0.007720,0.009318,0.031963,0.011466,0.006393,0.053164,0.003143,0.007201,0.002868,0.001727,0.033304,0.006156,0.006378,0.007378,0.003165,0.002941,0.002758,0.001132,0.000733,0.001060,0.689729,0.001589
202608120212,2026-08-12,02,12R,daily,0.4772,0.002205,0.000303,0.000671,0.000262,0.000225,0.000641,0.030207,0.060142,0.040006,0.024384,0.012160,0.038605,0.023705,0.021610,0.008323,0.104170,0.015086,0.011583,0.010008,0.002407,0.020316,0.013186,0.006567,0.007300,0.006008,0.003497,0.007154,0.001850,0.000764,0.001233,0.522810,0.002612
202608120301,2026-08-12,03,01R,daily,0.7091,0.001391,0.001614,0.000503,0.000320,0.000198,0.000581,0.044278,0.132610,0.077659,0.008542,0.006710,0.089865,0.027966,0.006148,0.010674,0.086930,0.043489,0.033603,0.001614,0.005572,0.022159,0.020298,0.053339,0.011338,0.004386,0.005891,0.001601,0.002404,0.002178,0.001947,0.290925,0.003266
202608120301,2026-08-12,03,01R,realtime,0.6891,0.000667,0.000475,0.000366,0.000350,0.000192,0.000349,0.047368,0.109538,0.083398,0.009409,0.002136,0.099701,0.037854,0.004491,0.011925,0.081447,0.032233,0.034495,0.000817,0.004949,0.023375,0.022097,0.052865,0.009161,0.005535,0.004609,0.001793,0.002282,0.002821,0.000959,0.310902,0.001440
202608120302,2026-08-12,03,02R,daily,0.7470,0.003093,0.000674,0.000570,0.000238,0.000232,0.000360,0.188225,0.038902,0.023143,0.052810,0.003977,0.016342,0.003893,0.029775,0.005696,0.241901,0.014027,0.007063,0.007903,0.001847,0.021920,0.042900,0.011678,0.002988,0.013567,0.001898,0.001025,0.001506,0.001389,0.001938,0.252998,0.005523
202608120302,2026-08-12,03,02R,realtime,0.7907,0.000937,0.000711,0.000206,0.000178,0.000218,0.000243,0.210734,0.027434,0.017719,0.083529,0.000779,0.013238,0.002539,0.031309,0.003522,0.263697,0.010600,0.006204,0.006448,0.001612,0.019616,0.042514,0.009896,0.001807,0.024969,0.000944,0.000967,0.001072,0.000962,0.001755,0.209292,0.004348
202608120303,2026-08-12,03,03R,daily,0.8563,0.002166,0.001181,0.000688,0.000266,0.000174,0.000707,0.200404,0.121986,0.052710,0.009636,0.003543,0.054495,0.017129,0.013167,0.006835,0.198611,0.034238,0.017306,0.002858,0.002608,0.013091,0.046591,0.024661,0.007125,0.004498,0.003194,0.001372,0.004051,0.002032,0.001967,0.143704,0.007004
202608120303,2026-08-12,03,03R,realtime,0.9004,0.000719,0.000543,0.000306,0.000206,0.000160,0.000507,0.264949,0.170332,0.031629,0.004684,0.002063,0.063079,0.012502,0.009983,0.005302,0.190449,0.033364,0.014135,0.002171,0.002264,0.009059,0.036381,0.021326,0.006594,0.003625,0.003307,0.001352,0.003233,0.002290,0.001100,0.099636,0.002749
202608120304,2026-08-12,03,04R,daily,0.6872,0.001937,0.000836,0.000403,0.000269,0.000266,0.000559,0.046759,0.060557,0.121619,0.048430,0.001595,0.035243,0.048516,0.061157,0.002907,0.064912,0.015069,0.048471,0.005905,0.001364,0.027722,0.022575,0.015758,0.021233,0.022930,0.001438,0.001300,0.002718,0.001984,0.001211,0.312757,0.001603
202608120305,2026-08-12,03,05R,daily,0.5653,0.001387,0.000771,0.000301,0.000245,0.000227,0.000408,0.030899,0.011615,0.101754,0.053401,0.004740,0.004367,0.030520,0.109637,0.006147,0.086496,0.002274,0.011589,0.009161,0.004280,0.027204,0.023688,0.003148,0.010407,0.021244,0.001809,0.001399,0.001081,0.001323,0.001252,0.434650,0.002575
202608120306,2026-08-12,03,06R,daily,0.4206,0.001097,0.001471,0.000342,0.000240,0.000162,0.000539,0.007554,0.051328,0.040572,0.027332,0.018308,0.031309,0.021467,0.035782,0.042415,0.031372,0.006362,0.006223,0.003064,0.008582,0.033135,0.008002,0.013091,0.004575,0.008088,0.010129,0.000786,0.002613,0.001946,0.001445,0.579434,0.001235
202608120307,2026-08-12,03,07R,daily,0.4918,0.001117,0.000458,0.000229,0.000196,0.000168,0.000338,0.032131,0.023127,0.114454,0.016586,0.001067,0.011565,0.037782,0.028911,0.001996,0.102623,0.005395,0.023019,0.002317,0.001172,0.024323,0.024941,0.004056,0.020476,0.005332,0.000659,0.001491,0.001742,0.001395,0.000736,0.508217,0.001984
202608120308,2026-08-12,03,08R,daily,0.5993,0.001484,0.001693,0.000600,0.000242,0.000203,0.000626,0.013149,0.157610,0.020391,0.029753,0.019061,0.105583,0.010744,0.024887,0.041291,0.040742,0.023702,0.004285,0.005304,0.013241,0.021909,0.009505,0.021112,0.002063,0.008710,0.011791,0.001192,0.002866,0.001928,0.001913,0.400726,0.001695
202608120309,2026-08-12,03,09R,daily,0.3921,0.001197,0.000717,0.000399,0.000228,0.000190,0.000477,0.012023,0.038291,0.033192,0.050982,0.008906,0.019661,0.014017,0.053378,0.013674,0.042344,0.005812,0.006163,0.007769,0.005389,0.033299,0.008596,0.007382,0.004797,0.012472,0.004364,0.001239,0.001544,0.001186,0.001187,0.607923,0.001202
202608120310,2026-08-12,03,10R,daily,0.3815,0.001248,0.000546,0.000423,0.000208,0.000124,0.000480,0.018267,0.038736,0.084679,0.006142,0.005084,0.039572,0.032520,0.007850,0.008029,0.036510,0.008833,0.019623,0.002317,0.003857,0.025904,0.005656,0.007810,0.011670,0.002302,0.003690,0.001672,0.004559,0.001478,0.000809,0.618526,0.000874
202608120311,2026-08-12,03,11R,daily,0.3186,0.001002,0.000465,0.000262,0.000140,0.000118,0.000393,0.006993,0.049079,0.037970,0.005430,0.004657,0.071337,0.015187,0.004993,0.005219,0.021542,0.012584,0.011032,0.001310,0.002878,0.034924,0.004303,0.010644,0.004006,0.002058,0.001997,0.001466,0.003762,0.001270,0.001003,0.681352,0.000623
202608120312,2026-08-12,03,12R,daily,0.3783,0.001503,0.000503,0.000202,0.000218,0.000141,0.000554,0.009661,0.014655,0.121726,0.013761,0.004667,0.010060,0.037051,0.031479,0.010460,0.033072,0.002263,0.013366,0.004371,0.003153,0.020256,0.005775,0.004952,0.018866,0.006149,0.002945,0.001183,0.002146,0.001697,0.000741,0.621714,0.000710
202608120401,2026-08-12,04,01R,daily,0.5370,0.002194,0.000671,0.000351,0.000204,0.000169,0.000344,0.031820,0.076352,0.031218,0.017521,0.005498,0.045032,0.019998,0.024883,0.002667,0.148803,0.018516,0.019888,0.004039,0.000552,0.015004,0.015134,0.028900,0.006899,0.006579,0.000962,0.001795,0.001199,0.003656,0.001385,0.463042,0.004724
202608120401,2026-08-12,04,01R,realtime,0.4936,0.001223,0.000358,0.000257,0.000153,0.000172,0.000244,0.024703,0.072605,0.026082,0.004951,0.005937,0.052084,0.017959,0.014754,0.003298,0.143306,0.015757,0.019268,0.003272,0.000564,0.017645,0.014332,0.032596,0.005866,0.006720,0.000720,0.001388,0.001327,0.002909,0.000983,0.506377,0.002190
202608120402,2026-08-12,04,02R,daily,0.2152,0.000443,0.000602,0.000133,0.000073,0.000080,0.000083,0.002793,0.037764,0.015209,0.014375,0.004532,0.022610,0.012293,0.019599,0.003112,0.020748,0.002248,0.007841,0.003698,0.002001,0.028619,0.001928,0.004987,0.001848,0.003616,0.000661,0.000389,0.000551,0.001054,0.000513,0.784799,0.000801
202608120403,2026-08-12,04,03R,daily,0.6863,0.002959,0.001159,0.000654,0.000252,0.000212,0.000547,0.028361,0.166980,0.041491,0.015080,0.004987,0.115879,0.035976,0.044678,0.002182,0.048082,0.051672,0.033714,0.006250,0.002013,0.018230,0.007059,0.025475,0.007803,0.011161,0.001331,0.002388,0.002151,0.003234,0.001263,0.313678,0.003100
202608120404,2026-08-12,04,04R,daily,0.7870,0.003707,0.000788,0.000911,0.000245,0.000241,0.000463,0.057631,0.220273,0.010531,0.031515,0.011738,0.109458,0.004823,0.018343,0.009797,0.111231,0.067767,0.014505,0.009958,0.003484,0.014795,0.015022,0.041726,0.001705,0.007971,0.004319,0.001340,0.001551,0.001462,0.002895,0.212962,0.006841
202608120405,2026-08-12,04,05R,daily,0.6181,0.002948,0.000495,0.000467,0.000197,0.000176,0.000347,0.061241,0.078980,0.037673,0.008451,0.001435,0.056692,0.015527,0.016618,0.001120,0.187400,0.042070,0.032238,0.003228,0.000525,0.015101,0.014021,0.016859,0.004589,0.004193,0.000621,0.002497,0.001634,0.003242,0.001254,0.381889,0.006273
202608120406,2026-08-12,04,06R,daily,0.6372,0.002777,0.001588,0.000695,0.000282,0.000193,0.000855,0.038180,0.124389,0.022331,0.016648,0.014184,0.078263,0.016898,0.020063,0.011520,0.122724,0.039260,0.017465,0.005282,0.003314,0.019565,0.013088,0.032094,0.002081,0.005860,0.006187,0.002379,0.002707,0.004702,0.004826,0.362807,0.006792
202608120407,2026-08-12,04,07R,daily,0.8096,0.002517,0.001395,0.000716,0.000282,0.000222,0.000861,0.042751,0.202591,0.066603,0.011310,0.005487,0.091880,0.053686,0.029326,0.004129,0.078846,0.049715,0.063558,0.007541,0.003107,0.012065,0.007651,0.030876,0.018378,0.006440,0.003298,0.001889,0.002970,0.003627,0.002547,0.190396,0.003342
202608120408,2026-08-12,04,08R,daily,0.4392,0.001407,0.000998,0.000317,0.000210,0.000120,0.000247,0.018788,0.027681,0.088629,0.007050,0.004882,0.018976,0.061069,0.014753,0.002088,0.068145,0.004831,0.050858,0.002286,0.001955,0.017412,0.007954,0.006121,0.017134,0.003245,0.001521,0.002153,0.001074,0.002890,0.001108,0.560773,0.003324
202608120409,2026-08-12,04,09R,daily,0.5586,0.001753,0.000596,0.000249,0.000235,0.000121,0.000512,0.053459,0.020827,0.101856,0.004406,0.013715,0.005761,0.046375,0.007540,0.011067,0.194944,0.005425,0.022688,0.002050,0.001242,0.012503,0.027195,0.003810,0.007574,0.002592,0.001865,0.001370,0.001042,0.002759,0.001253,0.441414,0.001801
202608120410,2026-08-12,04,10R,daily,0.6111,0.003783,0.000555,0.000521,0.000279,0.000239,0.000608,0.067909,0.059185,0.046075,0.021589,0.007967,0.025067,0.015180,0.039619,0.004658,0.176915,0.022634,0.028621,0.012322,0.001037,0.015129,0.023952,0.009450,0.005079,0.010401,0.001131,0.001816,0.001079,0.002238,0.001145,0.388943,0.004876
202608120411,2026-08-12,04,11R,daily,0.3061,0.001802,0.000477,0.000231,0.000172,0.000123,0.000507,0.004910,0.027329,0.041077,0.008778,0.019635,0.028384,0.026316,0.022538,0.022727,0.028150,0.006657,0.013292,0.004218,0.003889,0.019717,0.001615,0.003971,0.005425,0.002577,0.005055,0.001134,0.001451,0.002347,0.001025,0.693879,0.000592
202608120412,2026-08-12,04,12R,daily,0.3641,0.001215,0.000683,0.000361,0.000173,0.000118,0.000712,0.010508,0.073268,0.023083,0.003266,0.017024,0.056005,0.013933,0.004535,0.013709,0.056022,0.016683,0.012555,0.001481,0.002519,0.020448,0.004741,0.014381,0.002141,0.001709,0.003998,0.001237,0.001441,0.002052,0.001668,0.635884,0.002449
202608120601,2026-08-12,06,01R,daily,0.7099,0.004938,0.001614,0.000867,0.000385,0.000254,0.000683,0.181938,0.029741,0.075024,0.006612,0.006707,0.029438,0.049529,0.024652,0.012425,0.130396,0.024128,0.032520,0.007813,0.001773,0.014225,0.023069,0.009501,0.017987,0.004596,0.003532,0.001934,0.002904,0.002516,0.001829,0.290075,0.006396
202608120601,2026-08-12,06,01R,realtime,0.7197,0.001311,0.001044,0.000659,0.000353,0.000249,0.000521,0.196867,0.016080,0.087870,0.003845,0.002218,0.023114,0.040901,0.028848,0.008549,0.150475,0.022868,0.038222,0.007130,0.001569,0.016133,0.032129,0.007591,0.014688,0.004645,0.002328,0.001124,0.001985,0.001870,0.001268,0.280318,0.003228
202608120602,2026-08-12,06,02R,daily,0.5742,0.004677,0.001963,0.000857,0.000430,0.000278,0.000687,0.072917,0.027457,0.063937,0.014115,0.006566,0.026231,0.032773,0.050821,0.013487,0.104884,0.014350,0.030166,0.006967,0.002471,0.022153,0.020125,0.009702,0.012659,0.007819,0.004689,0.002092,0.002605,0.002829,0.002419,0.425839,0.011035
202608120602,2026-08-12,06,02R,realtime,0.4866,0.001866,0.001191,0.000443,0.000422,0.000263,0.000490,0.062436,0.021140,0.051380,0.008838,0.003760,0.024599,0.030631,0.030480,0.014097,0.103483,0.011172,0.032461,0.006433,0.002491,0.021334,0.016800,0.007646,0.013159,0.004675,0.004448,0.001545,0.001963,0.001545,0.001293,0.513377,0.004142
202608120603,2026-08-12,06,03R,daily,0.6857,0.005075,0.002674,0.001343,0.000344,0.000263,0.000791,0.093501,0.092958,0.016822,0.013171,0.014757,0.078544,0.010369,0.028041,0.036651,0.125389,0.039702,0.013777,0.007381,0.003508,0.022304,0.018677,0.017700,0.003969,0.004464,0.009700,0.001760,0.002699,0.002236,0.002918,0.314257,0.014253
202608120604,2026-08-12,06,04R,daily,0.2517,0.001730,0.001012,0.000332,0.000174,0.000108,0.000261,0.012982,0.023066,0.021340,0.004760,0.006675,0.030541,0.011855,0.015242,0.014744,0.029168,0.005846,0.008425,0.002078,0.001191,0.036426,0.004308,0.004973,0.003305,0.001877,0.002096,0.000872,0.001877,0.001336,0.000686,0.748325,0.002388
202608120605,2026-08-12,06,05R,daily,0.5264,0.004036,0.002675,0.000771,0.000313,0.000243,0.000811,0.008646,0.055233,0.024444,0.017534,0.012197,0.145786,0.021094,0.056563,0.027437,0.016989,0.022990,0.014704,0.007627,0.004019,0.024706,0.003043,0.019097,0.005503,0.008013,0.010511,0.001763,0.001745,0.002453,0.001800,0.473619,0.003635
202608120606,2026-08-12,06,06R,daily,0.7061,0.003810,0.002030,0.001076,0.000265,0.000168,0.000469,0.162265,0.060944,0.020870,0.002693,0.011677,0.058906,0.010508,0.005181,0.025808,0.187959,0.033868,0.014291,0.001978,0.002653,0.019894,0.029341,0.011984,0.003512,0.001150,0.006441,0.001861,0.002656,0.001603,0.001907,0.293919,0.018315
202608120607,2026-08-12,06,07R,daily,0.4074,0.003198,0.001140,0.000618,0.000267,0.000204,0.000533,0.048870,0.020264,0.031118,0.009383,0.002959,0.026508,0.019395,0.039138,0.005786,0.095779,0.009350,0.011174,0.006080,0.000995,0.029184,0.010507,0.006213,0.006502,0.005877,0.001573,0.002183,0.001624,0.002250,0.001327,0.592570,0.007429
202608120608,2026-08-12,06,08R,daily,0.3522,0.002061,0.001125,0.000392,0.000208,0.000131,0.000332,0.023975,0.017717,0.064666,0.004638,0.002919,0.021390,0.046530,0.017861,0.003714,0.042892,0.003803,0.024496,0.004066,0.001023,0.026981,0.007190,0.004281,0.017495,0.002340,0.001405,0.001599,0.001221,0.001949,0.000789,0.647819,0.002993
202608120609,2026-08-12,06,09R,daily,0.4009,0.004034,0.000936,0.000684,0.000244,0.000199,0.000480,0.044771,0.024056,0.016874,0.010254,0.003458,0.034998,0.011081,0.033517,0.006405,0.106725,0.010484,0.009537,0.004804,0.000669,0.028255,0.014742,0.006922,0.004278,0.005373,0.001691,0.002192,0.001649,0.002047,0.001385,0.599111,0.008146
202608120610,2026-08-12,06,10R,daily,0.4399,0.003831,0.001243,0.000913,0.000297,0.000220,0.000528,0.066849,0.020652,0.018915,0.013776,0.005955,0.018015,0.010058,0.037864,0.012385,0.112763,0.008497,0.006178,0.009017,0.001747,0.036328,0.014023,0.006793,0.004704,0.005737,0.003781,0.002302,0.001457,0.001904,0.002019,0.560078,0.011168
202608120611,2026-08-12,06,11R,daily,0.3023,0.002581,0.001204,0.000514,0.000195,0.000177,0.000527,0.011708,0.020742,0.015900,0.011538,0.003249,0.028083,0.011365,0.052000,0.012624,0.036997,0.005735,0.005616,0.006124,0.001661,0.038945,0.005141,0.006433,0.002929,0.006917,0.002298,0.001611,0.001470,0.001670,0.001305,0.697678,0.005064
202608120612,2026-08-12,06,12R,daily,0.4093,0.003629,0.001261,0.000699,0.000264,0.000181,0.000910,0.038829,0.034277,0.024533,0.005038,0.005043,0.055264,0.021502,0.031833,0.010335,0.076286,0.012814,0.009371,0.004223,0.001020,0.023784,0.010887,0.007081,0.005409,0.003824,0.002480,0.002633,0.003473,0.002920,0.001587,0.590693,0.007920
202608120701,2026-08-12,07,01R,daily,0.6405,0.002806,0.003367,0.000836,0.000408,0.000191,0.000410,0.098644,0.059860,0.087907,0.005610,0.013506,0.087867,0.038232,0.012536,0.012444,0.065045,0.031269,0.031216,0.001945,0.003181,0.015285,0.013495,0.022344,0.007603,0.004434,0.002609,0.001619,0.002881,0.001908,0.001756,0.359465,0.009322
202608120702,2026-08-12,07,02R,daily,0.5670,0.002942,0.003275,0.000744,0.000411,0.000223,0.000785,0.037488,0.056340,0.047898,0.011267,0.029208,0.070312,0.026301,0.040281,0.070920,0.053723,0.022186,0.011350,0.003999,0.006625,0.016651,0.009317,0.013810,0.005185,0.005240,0.006826,0.001348,0.002870,0.001824,0.001832,0.432964,0.005855
