レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608130101,2026-08-13,01,01R,daily,0.7765,0.005754,0.002150,0.000862,0.000265,0.000373,0.000806,0.085352,0.094445,0.062169,0.043500,0.003251,0.086651,0.047663,0.102549,0.005832,0.068252,0.029810,0.022155,0.008485,0.001904,0.011264,0.012239,0.022201,0.012950,0.025418,0.001183,0.001653,0.001484,0.001472,0.002073,0.223473,0.012361
202608130102,2026-08-13,01,02R,daily,0.7376,0.006762,0.003388,0.001410,0.000388,0.000287,0.001238,0.106887,0.093801,0.031616,0.017020,0.029567,0.087922,0.014422,0.022585,0.065761,0.116534,0.031262,0.006333,0.004683,0.008893,0.014683,0.012085,0.016405,0.004089,0.005489,0.013516,0.001436,0.002433,0.001736,0.002905,0.262369,0.012094
202608130103,2026-08-13,01,03R,daily,0.7237,0.003222,0.001967,0.000463,0.000287,0.000206,0.000606,0.059835,0.020703,0.259013,0.008027,0.004499,0.010943,0.085520,0.016975,0.009972,0.110322,0.005705,0.035322,0.003054,0.002856,0.012249,0.024729,0.004863,0.023994,0.003194,0.001926,0.001533,0.001532,0.001399,0.001646,0.276268,0.007171
202608130104,2026-08-13,01,04R,daily,0.7345,0.004893,0.002333,0.000894,0.000222,0.000221,0.000934,0.048570,0.160552,0.039205,0.007878,0.002284,0.193918,0.024025,0.014584,0.006141,0.061973,0.062507,0.021087,0.001740,0.002046,0.013897,0.008836,0.027665,0.004500,0.003726,0.001931,0.001595,0.002923,0.001441,0.002011,0.265534,0.009933
202608130105,2026-08-13,01,05R,daily,0.6877,0.004963,0.003430,0.000730,0.000349,0.000324,0.001270,0.028145,0.039906,0.181236,0.021091,0.005892,0.038170,0.100633,0.047966,0.023049,0.031075,0.010272,0.037968,0.007720,0.010745,0.020462,0.006084,0.013548,0.025235,0.008773,0.006119,0.001482,0.002617,0.001190,0.002297,0.312279,0.004980
202608130106,2026-08-13,01,06R,daily,0.2920,0.002221,0.001168,0.000263,0.000144,0.000136,0.000348,0.007568,0.027487,0.062255,0.009805,0.002245,0.033728,0.029870,0.018552,0.004741,0.026036,0.004953,0.011248,0.001507,0.001164,0.020677,0.003061,0.006448,0.005736,0.003676,0.000773,0.000920,0.001044,0.001167,0.000800,0.708017,0.002243
202608130107,2026-08-13,01,07R,daily,0.5176,0.005336,0.002539,0.000730,0.000239,0.000205,0.000769,0.035800,0.078575,0.028091,0.026908,0.004187,0.086774,0.016473,0.032416,0.014085,0.060075,0.025807,0.008113,0.002976,0.002787,0.026149,0.007766,0.020352,0.001406,0.007501,0.003294,0.001349,0.003389,0.002085,0.004179,0.482449,0.007199
202608130108,2026-08-13,01,08R,daily,0.5411,0.004550,0.001210,0.000402,0.000201,0.000234,0.000525,0.016746,0.021827,0.058650,0.066162,0.001924,0.015120,0.026666,0.198043,0.004617,0.034489,0.005292,0.008884,0.010472,0.001587,0.023163,0.005398,0.004354,0.005730,0.015884,0.000750,0.001107,0.000765,0.001136,0.001292,0.458850,0.003968
202608130109,2026-08-13,01,09R,daily,0.8369,0.006883,0.002030,0.001012,0.000273,0.000264,0.001021,0.156628,0.112812,0.062994,0.007187,0.003082,0.088576,0.023820,0.015709,0.009124,0.167785,0.054472,0.023131,0.002069,0.002213,0.009028,0.021171,0.016764,0.011199,0.002621,0.002507,0.001607,0.002552,0.001415,0.002231,0.163140,0.024684
202608130110,2026-08-13,01,10R,daily,0.6250,0.006158,0.003089,0.001169,0.000363,0.000299,0.001553,0.036116,0.079473,0.057866,0.012864,0.011943,0.092669,0.027710,0.029526,0.037735,0.082031,0.027936,0.014038,0.004023,0.008169,0.014231,0.009663,0.019485,0.006482,0.004984,0.009365,0.001852,0.002895,0.001745,0.002915,0.375004,0.016646
202608130111,2026-08-13,01,11R,daily,0.6481,0.006515,0.001878,0.001088,0.000308,0.000341,0.001162,0.059687,0.084714,0.056257,0.018217,0.005631,0.080435,0.026751,0.032523,0.015601,0.090339,0.049028,0.013593,0.004747,0.004118,0.014653,0.016135,0.021253,0.004554,0.006259,0.003661,0.001906,0.003051,0.001273,0.003622,0.351926,0.018772
202608130112,2026-08-13,01,12R,daily,0.2258,0.001897,0.000702,0.000300,0.000122,0.000109,0.000469,0.010985,0.013140,0.029165,0.005315,0.002061,0.009952,0.013991,0.010431,0.006178,0.061197,0.002602,0.003918,0.000906,0.001075,0.023268,0.009711,0.003299,0.002666,0.001696,0.000778,0.001181,0.001471,0.000810,0.001215,0.774227,0.005165
202608130201,2026-08-13,02,01R,daily,0.8757,0.002661,0.001219,0.000413,0.000355,0.000282,0.000743,0.019273,0.066637,0.275749,0.041989,0.012608,0.029264,0.120489,0.054140,0.019526,0.025973,0.013113,0.080879,0.007581,0.008999,0.010927,0.007465,0.018703,0.018218,0.015769,0.010839,0.001870,0.002066,0.001460,0.004865,0.124349,0.001575
202608130202,2026-08-13,02,02R,daily,0.6664,0.002946,0.000616,0.000318,0.000178,0.000181,0.000263,0.004088,0.108749,0.042275,0.061071,0.001209,0.137343,0.032090,0.142850,0.003361,0.006842,0.034705,0.018185,0.006300,0.002040,0.020021,0.001528,0.015406,0.003623,0.012329,0.001597,0.002401,0.000855,0.001418,0.000798,0.333570,0.000844
202608130203,2026-08-13,02,03R,daily,0.6406,0.001597,0.000507,0.000926,0.000372,0.000186,0.000497,0.068634,0.075957,0.036364,0.025341,0.015709,0.023606,0.014332,0.022692,0.017590,0.208955,0.020927,0.007982,0.002861,0.003438,0.018709,0.025238,0.012302,0.003720,0.003968,0.010155,0.003094,0.001075,0.000877,0.001858,0.359407,0.011123
202608130204,2026-08-13,02,04R,daily,0.7803,0.002422,0.000861,0.000519,0.000384,0.000245,0.000884,0.057928,0.060418,0.230556,0.015617,0.014366,0.015557,0.068514,0.025073,0.007653,0.105200,0.013221,0.043573,0.003542,0.004353,0.017007,0.047293,0.008863,0.012961,0.006969,0.003446,0.003269,0.000922,0.001301,0.002204,0.219729,0.005151
202608130205,2026-08-13,02,05R,daily,0.6476,0.001854,0.000508,0.000216,0.000200,0.000185,0.000268,0.010962,0.047425,0.170948,0.030587,0.006977,0.019640,0.085920,0.077228,0.007585,0.036645,0.003843,0.054669,0.009775,0.001241,0.012829,0.009055,0.008804,0.036269,0.006719,0.001750,0.001445,0.001088,0.001025,0.000689,0.352353,0.001298
202608130206,2026-08-13,02,06R,daily,0.7889,0.004135,0.000920,0.000750,0.000355,0.000294,0.000566,0.057347,0.133751,0.082833,0.028721,0.003879,0.078820,0.039926,0.071145,0.008087,0.077306,0.062725,0.028180,0.006151,0.003422,0.018111,0.011043,0.028726,0.007786,0.009605,0.004346,0.003851,0.001731,0.002379,0.002752,0.211059,0.009298
202608130207,2026-08-13,02,07R,daily,0.3451,0.000746,0.000591,0.000314,0.000145,0.000101,0.000224,0.009598,0.088813,0.034981,0.015500,0.003902,0.041291,0.029095,0.012569,0.004462,0.028869,0.004665,0.012219,0.002484,0.001084,0.019074,0.002600,0.015734,0.004871,0.003306,0.002579,0.000996,0.001398,0.000727,0.001142,0.654945,0.000975
202608130208,2026-08-13,02,08R,daily,0.7986,0.001718,0.000513,0.000509,0.000286,0.000150,0.000501,0.118898,0.092057,0.132476,0.002876,0.012743,0.040851,0.039278,0.003324,0.007804,0.173309,0.029546,0.031359,0.002139,0.001564,0.009444,0.021760,0.040980,0.013302,0.001292,0.004654,0.002267,0.002302,0.001029,0.001752,0.201402,0.007912
