レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608180501,2026-08-18,05,01R,daily,0.7844,0.002767,0.001293,0.000701,0.000271,0.000239,0.000627,0.086329,0.189102,0.042383,0.018620,0.005957,0.125661,0.020313,0.024656,0.007906,0.069507,0.056076,0.029615,0.003918,0.003193,0.017062,0.013755,0.039516,0.004742,0.006740,0.002827,0.001102,0.001737,0.001293,0.002789,0.215556,0.003746
202608180501,2026-08-18,05,01R,realtime,0.7457,0.001027,0.000495,0.000613,0.000269,0.000226,0.000459,0.074406,0.177616,0.039772,0.014028,0.004502,0.128415,0.013636,0.027872,0.006384,0.071351,0.061705,0.020563,0.003524,0.002884,0.019661,0.014596,0.039691,0.004631,0.006906,0.003334,0.000814,0.001314,0.001232,0.002317,0.254251,0.001503
202608180502,2026-08-18,05,02R,daily,0.7964,0.002265,0.000938,0.000576,0.000298,0.000188,0.000352,0.228450,0.052269,0.130712,0.008680,0.008614,0.022463,0.033423,0.010863,0.006998,0.134376,0.020116,0.046977,0.003217,0.002474,0.013023,0.026452,0.011207,0.015293,0.003334,0.002153,0.001210,0.002598,0.001403,0.001769,0.203600,0.003708
202608180502,2026-08-18,05,02R,realtime,0.8129,0.000660,0.000723,0.000312,0.000265,0.000199,0.000273,0.292663,0.047818,0.111249,0.004089,0.006488,0.019641,0.031697,0.008214,0.007129,0.139187,0.017696,0.042937,0.002922,0.002181,0.014627,0.028381,0.009451,0.012690,0.002532,0.001672,0.000812,0.002095,0.001286,0.001244,0.187054,0.001814
202608180503,2026-08-18,05,03R,daily,0.7260,0.002043,0.000560,0.000508,0.000166,0.000149,0.000312,0.199855,0.078727,0.015976,0.006174,0.002538,0.068827,0.007000,0.008420,0.002387,0.199064,0.050350,0.008362,0.001536,0.000750,0.015770,0.021614,0.016030,0.002437,0.002534,0.000717,0.001441,0.002132,0.001607,0.001627,0.274017,0.006368
202608180503,2026-08-18,05,03R,realtime,0.8208,0.000799,0.000912,0.000598,0.000173,0.000154,0.000267,0.247344,0.093120,0.019452,0.003335,0.003203,0.082798,0.005029,0.006668,0.002521,0.201210,0.064210,0.005578,0.001363,0.000645,0.014693,0.027061,0.021113,0.002560,0.002633,0.001086,0.002599,0.001948,0.002165,0.001349,0.179174,0.004239
202608180504,2026-08-18,05,04R,daily,0.7052,0.002452,0.001280,0.000699,0.000211,0.000256,0.000379,0.043059,0.129779,0.026239,0.045530,0.003145,0.116586,0.014676,0.098309,0.005375,0.061031,0.038635,0.018574,0.010190,0.004275,0.025285,0.008194,0.020504,0.004098,0.014160,0.002072,0.001235,0.001623,0.001307,0.001704,0.294842,0.004295
202608180504,2026-08-18,05,04R,realtime,0.6570,0.001566,0.000422,0.000533,0.000191,0.000264,0.000299,0.044919,0.078384,0.029087,0.036382,0.001288,0.096363,0.010974,0.120009,0.003379,0.071313,0.033348,0.012550,0.014769,0.002452,0.032573,0.009123,0.025504,0.003483,0.018016,0.001630,0.000787,0.001500,0.001080,0.002142,0.342990,0.002678
202608180505,2026-08-18,05,05R,daily,0.6688,0.001907,0.001003,0.000513,0.000277,0.000188,0.000514,0.153590,0.022187,0.070589,0.008802,0.020247,0.011071,0.018088,0.014668,0.022022,0.220248,0.007326,0.012979,0.003045,0.003960,0.015428,0.025660,0.007385,0.006490,0.003642,0.004482,0.001017,0.001594,0.001425,0.002600,0.331171,0.005885
202608180505,2026-08-18,05,05R,realtime,0.6179,0.002209,0.003907,0.000405,0.000304,0.000247,0.000425,0.155337,0.023896,0.060725,0.006334,0.020384,0.008728,0.031976,0.009456,0.017906,0.169505,0.007526,0.020326,0.002577,0.004565,0.015809,0.019913,0.005369,0.008603,0.002502,0.002603,0.000960,0.001751,0.001878,0.002958,0.382123,0.008792
