レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608150101,2026-08-15,01,01R,daily,0.6637,0.005080,0.003646,0.000687,0.000353,0.000304,0.000809,0.030065,0.076381,0.084383,0.048647,0.004450,0.084442,0.057069,0.059963,0.013702,0.037489,0.022027,0.028541,0.005321,0.004398,0.020515,0.006686,0.024896,0.007848,0.015710,0.004810,0.001527,0.002361,0.002442,0.003862,0.336338,0.005250
202608150101,2026-08-15,01,01R,realtime,0.6330,0.007572,0.004159,0.001037,0.000315,0.000393,0.000629,0.037491,0.088231,0.070887,0.018753,0.004923,0.073225,0.059433,0.037119,0.015925,0.041283,0.036530,0.025284,0.004989,0.003261,0.023529,0.008554,0.032202,0.007718,0.009732,0.001682,0.001111,0.001434,0.002375,0.004030,0.367005,0.009189
202608150102,2026-08-15,01,02R,daily,0.6430,0.005935,0.004254,0.000903,0.000303,0.000265,0.000759,0.029591,0.107333,0.062771,0.022535,0.010681,0.133072,0.029311,0.039207,0.018650,0.032794,0.032145,0.023079,0.004362,0.006365,0.017290,0.005980,0.021911,0.005762,0.008701,0.005341,0.001157,0.001703,0.001602,0.002057,0.357008,0.007172
202608150102,2026-08-15,01,02R,realtime,0.6279,0.003616,0.001477,0.000635,0.000300,0.000275,0.000759,0.031153,0.107565,0.058337,0.011134,0.006079,0.137125,0.026865,0.037999,0.019061,0.034681,0.039298,0.022111,0.004706,0.004764,0.019812,0.005794,0.027736,0.003759,0.006459,0.005253,0.000837,0.000859,0.001269,0.001781,0.372103,0.006399
202608150103,2026-08-15,01,03R,daily,0.6499,0.007320,0.002887,0.001168,0.000358,0.000371,0.000904,0.079806,0.069302,0.044188,0.035042,0.013574,0.057684,0.020073,0.048276,0.028948,0.095453,0.025101,0.012405,0.008611,0.006971,0.015972,0.011457,0.020247,0.004927,0.010672,0.006280,0.001428,0.001780,0.001335,0.003393,0.350119,0.013948
202608150103,2026-08-15,01,03R,realtime,0.6241,0.002803,0.002006,0.000891,0.000402,0.000356,0.000705,0.076674,0.073753,0.034256,0.027322,0.010260,0.068349,0.016431,0.056482,0.030069,0.082315,0.022471,0.007541,0.008360,0.008075,0.019304,0.017352,0.021334,0.004267,0.011347,0.007099,0.001248,0.001315,0.001059,0.002429,0.375883,0.007841
202608150104,2026-08-15,01,04R,daily,0.5892,0.008267,0.003849,0.001128,0.000268,0.000292,0.001060,0.040779,0.085503,0.024838,0.033903,0.010002,0.089083,0.011020,0.037724,0.037967,0.064516,0.018534,0.007666,0.008960,0.009524,0.029311,0.008875,0.022202,0.003259,0.007499,0.008004,0.001340,0.001979,0.001347,0.003032,0.410837,0.007431
202608150104,2026-08-15,01,04R,realtime,0.6590,0.013605,0.006250,0.001738,0.000362,0.000353,0.001245,0.036804,0.086216,0.098394,0.011431,0.011098,0.083314,0.039697,0.009012,0.053419,0.053422,0.018886,0.015439,0.003096,0.011404,0.023397,0.006706,0.026428,0.010683,0.003198,0.012108,0.001680,0.002912,0.002552,0.002971,0.341005,0.011177
202608150105,2026-08-15,01,05R,daily,0.6800,0.005419,0.002295,0.000510,0.000307,0.000346,0.001109,0.032376,0.067986,0.095790,0.031619,0.002950,0.046628,0.063518,0.133970,0.010072,0.055353,0.016989,0.021191,0.006464,0.002660,0.016238,0.009109,0.010889,0.017788,0.014659,0.001479,0.001745,0.001762,0.001480,0.001453,0.320006,0.005842
202608150105,2026-08-15,01,05R,realtime,0.6627,0.002411,0.000932,0.000376,0.000298,0.000368,0.000990,0.044093,0.042256,0.062009,0.027020,0.002629,0.033418,0.043037,0.215744,0.010496,0.062416,0.012179,0.016367,0.007833,0.002866,0.018917,0.008017,0.006077,0.013586,0.017854,0.001285,0.001099,0.001630,0.001290,0.001215,0.337301,0.003991
202608150106,2026-08-15,01,06R,daily,0.2711,0.002191,0.001058,0.000255,0.000128,0.000123,0.000269,0.012836,0.029384,0.041428,0.011174,0.004210,0.025008,0.020717,0.014002,0.007937,0.038583,0.003979,0.007944,0.001217,0.001040,0.022376,0.006806,0.004996,0.003782,0.002315,0.000618,0.000811,0.000991,0.000919,0.000796,0.728879,0.003228
202608150106,2026-08-15,01,06R,realtime,0.2799,0.003539,0.000785,0.000205,0.000148,0.000147,0.000231,0.013421,0.020573,0.042674,0.014121,0.001657,0.025532,0.016340,0.016799,0.008283,0.046322,0.004490,0.009424,0.000971,0.000884,0.025933,0.009047,0.004528,0.003095,0.003891,0.000636,0.000801,0.001254,0.000937,0.000689,0.720131,0.002512
202608150107,2026-08-15,01,07R,daily,0.3866,0.004073,0.001632,0.000550,0.000216,0.000189,0.000589,0.029596,0.049225,0.034923,0.013773,0.005451,0.048272,0.014907,0.020167,0.009163,0.063600,0.014859,0.008664,0.002434,0.002103,0.022129,0.006512,0.011736,0.004091,0.003767,0.001954,0.001263,0.001395,0.001327,0.001568,0.613364,0.006508
202608150108,2026-08-15,01,08R,daily,0.4554,0.004084,0.001930,0.000497,0.000223,0.000209,0.000617,0.021675,0.039637,0.079249,0.025612,0.002811,0.030250,0.043126,0.062407,0.004796,0.040438,0.009000,0.013818,0.003711,0.001947,0.023659,0.008979,0.008299,0.006202,0.010321,0.000940,0.001366,0.001215,0.001342,0.001488,0.544581,0.005572
202608150109,2026-08-15,01,09R,daily,0.4542,0.003709,0.001040,0.000362,0.000197,0.000169,0.000875,0.025455,0.021391,0.123669,0.003858,0.001773,0.032072,0.043730,0.013231,0.004450,0.084369,0.008425,0.023952,0.001350,0.001168,0.014730,0.008057,0.006150,0.011975,0.002201,0.000905,0.001605,0.002102,0.001611,0.001279,0.545780,0.008364
202608150110,2026-08-15,01,10R,daily,0.2182,0.001659,0.000678,0.000219,0.000108,0.000128,0.000403,0.005608,0.015522,0.023873,0.011525,0.001502,0.019566,0.011854,0.033393,0.003807,0.034584,0.003832,0.003437,0.001733,0.000842,0.023467,0.003341,0.003123,0.001878,0.003867,0.000476,0.000862,0.000888,0.000827,0.000825,0.781781,0.004392
202608150111,2026-08-15,01,11R,daily,0.2628,0.002318,0.000987,0.000344,0.000133,0.000131,0.000548,0.006869,0.031874,0.022135,0.007554,0.002357,0.056610,0.013795,0.016966,0.005184,0.030866,0.007948,0.005302,0.001459,0.001197,0.021251,0.003164,0.008097,0.002334,0.002663,0.001077,0.001135,0.001812,0.001081,0.001227,0.737171,0.004412
202608150112,2026-08-15,01,12R,daily,0.3499,0.002636,0.000759,0.000197,0.000152,0.000161,0.000451,0.014255,0.014311,0.094447,0.010091,0.001820,0.014516,0.053238,0.026638,0.005200,0.037637,0.003190,0.021222,0.001856,0.000888,0.015243,0.004393,0.003281,0.013168,0.003042,0.000738,0.000969,0.000901,0.001022,0.001077,0.650065,0.002434
202608150201,2026-08-15,02,01R,daily,0.7410,0.002293,0.000888,0.000620,0.000343,0.000188,0.000434,0.134809,0.037103,0.036455,0.032785,0.018041,0.014486,0.016709,0.075426,0.023736,0.233219,0.003421,0.006977,0.007620,0.002636,0.008669,0.028760,0.008900,0.008769,0.010022,0.008124,0.001334,0.002802,0.001242,0.001562,0.259039,0.012587
202608150201,2026-08-15,02,01R,realtime,0.7146,0.004836,0.001831,0.000587,0.000301,0.000275,0.000168,0.068987,0.040411,0.026516,0.085395,0.005270,0.021829,0.011730,0.170008,0.008007,0.159492,0.003334,0.009665,0.006289,0.001153,0.007024,0.011809,0.009106,0.015285,0.021736,0.001848,0.004092,0.002522,0.001100,0.002165,0.285434,0.011792
202608150202,2026-08-15,02,02R,daily,0.5098,0.001717,0.000813,0.000691,0.000288,0.000232,0.000610,0.021698,0.085595,0.024220,0.058280,0.019033,0.036068,0.018119,0.077989,0.024982,0.033801,0.011981,0.003993,0.009560,0.004736,0.030940,0.006842,0.006984,0.001726,0.015776,0.006700,0.002031,0.000986,0.001041,0.001145,0.490186,0.001236
202608150202,2026-08-15,02,02R,realtime,0.5252,0.001476,0.000183,0.000569,0.000310,0.000231,0.000517,0.015486,0.080285,0.018439,0.062028,0.018521,0.041443,0.014984,0.095378,0.039063,0.029176,0.012407,0.003044,0.010550,0.004657,0.026686,0.004949,0.007765,0.001345,0.024033,0.006811,0.001353,0.000737,0.000850,0.001100,0.474810,0.000816
