レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202608240301,2026-08-24,03,01R,daily,0.5772,0.001981,0.001325,0.000462,0.000331,0.000238,0.000524,0.039781,0.051954,0.087187,0.034530,0.014012,0.033180,0.029639,0.049764,0.014007,0.078490,0.009816,0.016067,0.007933,0.007282,0.026433,0.018044,0.012176,0.015337,0.013075,0.005133,0.001295,0.001556,0.002455,0.001178,0.422833,0.001983
202608240301,2026-08-24,03,01R,realtime,0.5157,0.002117,0.000385,0.000188,0.000213,0.000286,0.000443,0.026741,0.031153,0.121661,0.023003,0.013749,0.024011,0.026186,0.049364,0.019814,0.056036,0.005952,0.012576,0.010735,0.007034,0.024022,0.010372,0.009572,0.013577,0.016259,0.003550,0.000862,0.001369,0.002055,0.001210,0.484293,0.001211
202608240302,2026-08-24,03,02R,daily,0.6228,0.001409,0.001062,0.000397,0.000175,0.000157,0.000516,0.045541,0.125246,0.037390,0.007037,0.002175,0.122115,0.021599,0.008741,0.004810,0.102780,0.031160,0.014920,0.001892,0.002817,0.020889,0.015422,0.032365,0.005639,0.003711,0.002292,0.001614,0.003125,0.001705,0.001411,0.377241,0.002645
202608240302,2026-08-24,03,02R,realtime,0.6037,0.000941,0.000293,0.000257,0.000121,0.000156,0.000352,0.032820,0.142984,0.038009,0.004050,0.000424,0.129879,0.021891,0.007184,0.002963,0.092714,0.024368,0.015186,0.001692,0.002315,0.018557,0.012253,0.036445,0.005003,0.003153,0.002005,0.001011,0.002733,0.001699,0.000636,0.396338,0.001568
202608240303,2026-08-24,03,03R,daily,0.7453,0.004218,0.000991,0.000645,0.000362,0.000331,0.000738,0.111587,0.047807,0.125183,0.039554,0.004183,0.032624,0.042321,0.057703,0.007798,0.074885,0.019849,0.045936,0.011328,0.004094,0.022247,0.019508,0.012999,0.023070,0.019320,0.003174,0.002017,0.004699,0.002368,0.001945,0.254678,0.001839
202608240303,2026-08-24,03,03R,realtime,0.7712,0.002676,0.000297,0.000230,0.000251,0.000372,0.000534,0.138003,0.061293,0.126852,0.006260,0.004317,0.037793,0.037340,0.038166,0.005540,0.097158,0.020490,0.065201,0.008022,0.002984,0.023163,0.014844,0.020446,0.032731,0.012304,0.002858,0.001575,0.005309,0.002006,0.001555,0.228803,0.000630
202608240304,2026-08-24,03,04R,daily,0.8269,0.003834,0.000902,0.000563,0.000268,0.000333,0.000545,0.133156,0.064168,0.054320,0.069133,0.001433,0.024025,0.012986,0.062060,0.006433,0.203712,0.012367,0.026426,0.013245,0.003429,0.021223,0.048622,0.016816,0.018702,0.014282,0.002301,0.001608,0.001467,0.001219,0.001895,0.173058,0.005470
202608240304,2026-08-24,03,04R,realtime,0.7705,0.001348,0.000458,0.000139,0.000148,0.000386,0.000387,0.109270,0.061292,0.060417,0.048391,0.000380,0.021403,0.008978,0.063335,0.004480,0.192231,0.014003,0.023642,0.017253,0.002788,0.022960,0.052101,0.016380,0.016334,0.021654,0.001617,0.001655,0.001844,0.001203,0.001626,0.229451,0.002446
202608240305,2026-08-24,03,05R,daily,0.5448,0.001256,0.000536,0.000473,0.000176,0.000174,0.000246,0.081585,0.062696,0.010303,0.018431,0.006239,0.027298,0.003254,0.008960,0.009912,0.191635,0.014729,0.004004,0.001611,0.002576,0.026739,0.036261,0.013998,0.001512,0.004109,0.001919,0.001019,0.002452,0.000851,0.001986,0.455198,0.007862
202608240306,2026-08-24,03,06R,daily,0.7314,0.001805,0.000956,0.000573,0.000184,0.000181,0.000363,0.042610,0.225822,0.016291,0.018166,0.003476,0.154048,0.007701,0.013956,0.005763,0.060928,0.061694,0.017801,0.001833,0.002537,0.019145,0.020085,0.033350,0.002831,0.005959,0.002381,0.001131,0.003806,0.001005,0.001373,0.268555,0.003692
202608240307,2026-08-24,03,07R,daily,0.5279,0.001306,0.000377,0.000305,0.000180,0.000136,0.000305,0.101576,0.015881,0.042187,0.012571,0.006663,0.005667,0.007964,0.007414,0.009658,0.213358,0.003998,0.005258,0.003340,0.002382,0.029476,0.035694,0.006276,0.003670,0.002977,0.002015,0.001039,0.001131,0.000874,0.001431,0.472130,0.002761
202608240308,2026-08-24,03,08R,daily,0.7498,0.002515,0.001173,0.000522,0.000275,0.000290,0.000791,0.054523,0.117337,0.104887,0.030717,0.001571,0.078602,0.048144,0.029885,0.003749,0.068972,0.030253,0.047694,0.007335,0.004138,0.026925,0.018162,0.028066,0.016451,0.012374,0.002698,0.001994,0.002586,0.002572,0.002477,0.250238,0.002084
202608240309,2026-08-24,03,09R,daily,0.2771,0.000960,0.000582,0.000304,0.000111,0.000091,0.000236,0.008058,0.053054,0.013420,0.008856,0.006382,0.042105,0.004435,0.008263,0.017790,0.042051,0.007246,0.005107,0.001370,0.003060,0.028542,0.004259,0.007057,0.002048,0.001390,0.004229,0.000658,0.002504,0.001138,0.000783,0.722908,0.001002
202608240310,2026-08-24,03,10R,daily,0.2838,0.001302,0.000440,0.000262,0.000123,0.000097,0.000267,0.017728,0.032733,0.023320,0.006351,0.002764,0.039148,0.007903,0.004469,0.006803,0.055931,0.006774,0.007564,0.001393,0.001678,0.035858,0.008476,0.007824,0.003465,0.001265,0.001846,0.001247,0.003849,0.001167,0.000831,0.716193,0.000930
202608240311,2026-08-24,03,11R,daily,0.2740,0.000819,0.000747,0.000225,0.000148,0.000095,0.000297,0.010362,0.025989,0.050359,0.003857,0.010225,0.020272,0.019525,0.004987,0.015077,0.039117,0.002579,0.006511,0.001200,0.004358,0.024737,0.008249,0.004490,0.009734,0.001144,0.003276,0.001365,0.001546,0.001333,0.000563,0.725988,0.000825
202608240312,2026-08-24,03,12R,daily,0.2546,0.001123,0.000453,0.000252,0.000152,0.000121,0.000337,0.009340,0.021542,0.021611,0.018790,0.004083,0.015849,0.007843,0.022052,0.008825,0.041133,0.004052,0.004335,0.002420,0.002188,0.038626,0.006333,0.006661,0.002648,0.004430,0.002745,0.001127,0.001681,0.001267,0.001119,0.745444,0.001418
202608240601,2026-08-24,06,01R,daily,0.6989,0.004389,0.001460,0.001047,0.000316,0.000228,0.000352,0.162351,0.046325,0.042102,0.012175,0.003249,0.035239,0.022155,0.025469,0.005310,0.170228,0.023415,0.019880,0.005158,0.000636,0.021699,0.034855,0.017409,0.009597,0.006157,0.001772,0.003249,0.001752,0.002933,0.002052,0.301100,0.015942
202608240601,2026-08-24,06,01R,realtime,0.6057,0.001070,0.001629,0.000726,0.000309,0.000199,0.000227,0.151821,0.032052,0.031606,0.006848,0.002833,0.032284,0.020453,0.021501,0.004748,0.152842,0.016780,0.012915,0.005536,0.000637,0.028396,0.035078,0.015827,0.008809,0.004040,0.001946,0.002369,0.001546,0.002685,0.001620,0.394332,0.006337
202608240602,2026-08-24,06,02R,daily,0.7731,0.006479,0.002373,0.001185,0.000502,0.000329,0.000945,0.172919,0.047429,0.063120,0.015653,0.010586,0.037777,0.047145,0.054408,0.021211,0.114431,0.028591,0.029756,0.014167,0.002948,0.016918,0.021709,0.009597,0.017748,0.009591,0.006794,0.002995,0.002550,0.003542,0.002495,0.226888,0.007218
202608240602,2026-08-24,06,02R,realtime,0.7720,0.001472,0.001419,0.000700,0.000500,0.000345,0.000740,0.234885,0.039698,0.065833,0.007116,0.009077,0.030721,0.044622,0.040336,0.025191,0.117316,0.021123,0.022564,0.015485,0.002801,0.016259,0.019789,0.009128,0.016882,0.007425,0.006288,0.002540,0.001710,0.003039,0.001983,0.227962,0.005046
