レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201905022401,ＧＷ特選レース,第7日,2019/05/02,大村,01R,一般,1800,晴,北西,1,1,逃げ,1,110,1,100,2,460,1-2,370,2,1-2,330,2,1-2,160,2,1-4,130,1,2-4,320,7,1-2-4,770,2,1-2-4,370,2,1,1,4241,大 串 重 幸,73,56,6.83,1,0.13,110.3,2,2,3964,宮 地 博 士,31,60,6.84,2,0.11,111.7,3,4,4315,山 崎 昂 介,45,69,6.7,4,0.11,112.8,4,5,4948,木 場 悠 介,72,36,6.82,5,0.13,114.6,5,3,4695,尾 崎 雄 二,17,25,6.82,3,0.08,,6,6,5026,安河内 健,48,21,6.68,6,0.12,
201905022402,ＧＷ特選レース,第7日,2019/05/02,大村,02R,一般,1800,晴,北西,1,1,逃げ,1,120,1,150,3,350,1-3,580,3,1-3,400,3,1-3,150,3,1-4,130,2,3-4,320,6,1-3-4,940,5,1-3-4,390,2,1,1,3773,津 留 浩一郎,46,15,6.81,1,0.13,110.1,2,3,3936,三 瀬 譲,53,17,6.8,3,0.12,111.2,3,4,3906,飯 山 晃 三,55,22,6.75,4,0.11,112.9,4,5,4966,田 川 大 貴,70,11,6.98,5,0.13,114.9,5,6,5055,眞 鳥 章 太,32,23,6.91,6,0.08,,6,2,4705,吉 川 勇 作,76,41,6.8,2,0.17,
201905022403,ＧＷ特選レース,第7日,2019/05/02,大村,03R,一般,1800,晴,北西,1,1,逃げ,1,130,1,100,4,250,1-4,400,2,1-4,380,2,1-4,160,1,1-5,200,3,4-5,340,6,1-4-5,1100,3,1-4-5,430,1,1,1,4248,岡 本 大,22,14,6.87,1,0.09,110.2,2,4,3211,北 川 敏 弘,65,70,6.86,4,0.17,111.6,3,5,4004,山 本 浩 輔,26,39,6.84,5,0.13,113.5,4,2,3775,泉 啓 文,11,37,6.83,2,0.14,114.7,5,3,3926,大古場 貴,19,76,6.81,3,0.37,,6,6,4323,山 田 佑 樹,44,43,6.72,6,0.1,
201905022404,ＧＷ特選レース,第7日,2019/05/02,大村,04R,一般,1800,晴,北,2,1,まくり,4,400,4,250,5,5060,4-5,6800,12,4-5,5790,12,4-5,670,9,3-4,170,1,3-5,1140,14,4-5-3,34800,54,3-4-5,7260,14,1,4,3070,山 室 展 弘,67,19,6.8,4,0.11,109.5,2,5,4212,宮 地 孝四朗,64,47,6.9,5,0.14,112.0,3,3,4222,山 口 高 志,28,54,6.9,3,0.19,112.7,4,1,4553,坪 口 竜 也,40,13,6.76,1,0.22,113.8,5,6,4557,松 尾 光 広,33,67,6.74,6,0.19,,6,2,3714,梶 原 正,47,66,6.92,2,0.21,
201905022405,ＧＷ特選レース,第7日,2019/05/02,大村,05R,一般  進入固定,1800,晴,北,2,1,逃げ,1,120,1,110,3,180,1-3,260,1,1-3,180,1,1-3,140,2,1-4,150,3,3-4,140,1,1-3-4,560,1,1-3-4,220,1,1,1,4855,江 頭 賢 太,41,20,6.81,1,0.01,110.2,2,3,4202,浮 田 圭 浩,36,50,6.88,3,0.13,111.4,3,4,3777,樋 口 亮,35,62,6.78,4,0.22,113.8,4,5,4252,松 下 哲 也,43,38,6.83,5,0.21,114.1,5,2,4948,木 場 悠 介,72,36,6.79,2,0.11,,6,6,5008,羽 野 諒,54,46,6.84,6,0.19,
201905022406,ＧＷ特選レース,第7日,2019/05/02,大村,06R,夕ガチ戦一般,1800,晴,北西,1,1,逃げ,1,160,1,100,2,100,1-2,270,1,1-2,220,1,1-2,180,2,1-3,220,4,2-3,330,7,1-2-3,820,2,1-2-3,330,2,1,1,3627,井 上 恵 一,15,24,6.76,1,0.16,109.7,2,2,3349,吉 田 一 郎,23,61,6.91,2,0.17,110.9,3,3,3773,津 留 浩一郎,46,15,6.8,3,0.16,111.9,4,6,4171,榎 幸 司,38,58,6.78,6,0.26,113.9,5,5,3775,泉 啓 文,11,37,6.82,5,0.25,,6,4,4241,大 串 重 幸,73,56,6.89,4,0.27,
201905022407,ＧＷ特選レース,第7日,2019/05/02,大村,07R,夕ドキ戦一般,1800,晴,北,2,1,逃げ,1,110,1,130,3,480,1-3,400,2,1-3,440,2,1-3,200,2,1-5,1450,12,3-5,1830,14,1-3-5,3370,14,1-3-5,2280,9,1,1,3843,上 之 晃 弘,66,72,6.88,1,0.21,110.7,2,3,3211,北 川 敏 弘,65,70,6.79,3,0.21,111.5,3,5,3964,宮 地 博 士,31,60,6.8,5,0.22,112.6,4,6,3944,山 口 裕 二,29,29,6.89,6,0.19,113.5,5,2,3151,落 合 敬 一,14,57,6.84,2,0.22,,6,4,3936,三 瀬 譲,53,17,6.88,4,0.21,
201905022408,ＧＷ特選レース,第7日,2019/05/02,大村,08R,一般,1800,晴,北,1,1,逃げ,1,120,1,120,4,790,1-4,1160,4,1-4,1090,4,1-4,310,6,1-3,160,2,3-4,670,10,1-4-3,3570,9,1-3-4,680,4,1,1,4715,村 上 遼,68,73,6.82,1,0.08,110.0,2,4,4966,田 川 大 貴,70,11,6.86,4,0.07,111.6,3,3,3224,栗 山 繁 洋,52,59,6.81,3,0.12,113.4,4,2,4695,尾 崎 雄 二,17,25,6.85,2,0.12,115.2,5,5,4855,江 頭 賢 太,41,20,6.82,5,0.1,,6,6,5055,眞 鳥 章 太,32,23,6.88,6,0.11,
201905022409,ＧＷ特選レース,第7日,2019/05/02,大村,09R,一般,1800,晴,北,2,1,逃げ,1,160,1,190,3,390,1-3,600,3,1-3,630,3,1-3,200,3,1-4,130,1,3-4,330,5,1-3-4,1500,5,1-3-4,620,3,1,1,4004,山 本 浩 輔,26,39,6.79,1,0.06,109.8,2,3,4315,山 崎 昂 介,45,69,6.64,3,0.11,111.1,3,4,3349,吉 田 一 郎,23,61,6.89,4,0.08,112.2,4,6,4562,阪 本 勇 介,37,45,6.76,6,0.18,114.0,5,5,4705,吉 川 勇 作,76,41,6.81,5,0.15,,6,2,3777,樋 口 亮,35,62,6.67,2,0.16,
201905022410,ＧＷ特選レース,第7日,2019/05/02,大村,10R,特別選抜Ｂ戦,1800,晴,北,2,1,逃げ,1,100,1,100,2,110,1-2,260,1,1-2,160,1,1-2,200,2,1-3,230,3,2-3,390,5,1-2-3,520,1,1-2-3,310,1,1,1,4171,榎 幸 司,38,58,6.73,1,0.21,109.6,2,2,4222,山 口 高 志,28,54,6.71,2,0.24,111.0,3,3,4553,坪 口 竜 也,40,13,6.65,3,0.25,112.6,4,5,3906,飯 山 晃 三,55,22,6.79,5,0.22,113.7,5,4,3843,上 之 晃 弘,66,72,6.72,4,0.21,,6,6,3627,井 上 恵 一,15,24,6.76,6,0.26,
