レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202505250101,2025-05-25,1,01R,1,3,半周ラップ,まわり足,直線,森作 広大,18.74,4.61,7.67,岡谷 健吾,18.93,4.43,7.64,野末 智一,18.73,4.45,7.61,植田 太一,18.69,4.34,7.74,川崎 智稔,18.54,4.55,7.65,浅井 翼,18.96,4.55,7.64
202505250102,2025-05-25,1,02R,1,3,半周ラップ,まわり足,直線,三宅 健太,18.93,4.4,7.6,谷津 幸宏,18.88,4.41,7.64,荒井 翔伍,19.1,4.55,7.73,稗田 聖也,19.06,4.75,7.64,石井 孝之,18.64,4.51,7.69,成貞 琳平,18.73,4.48,7.7
202505250103,2025-05-25,1,03R,1,3,半周ラップ,まわり足,直線,丹下 健,19.04,4.49,7.61,河野 主樹,18.91,4.56,7.62,栗原 一馬,19.14,4.66,7.65,大原 祥昌,18.98,4.62,7.5,森定 晃史,18.99,4.44,7.6,福西 広太郎,19.01,4.45,7.6
202505250104,2025-05-25,1,04R,1,3,半周ラップ,まわり足,直線,加藤 高史,18.64,4.58,7.59,眞鳥 康太,18.94,4.4,7.51,竹上 真司,18.74,4.37,7.68,星 栄爾,18.84,4.59,7.67,中村 駿平,19.14,4.58,7.56,岡村 慶太,18.63,4.51,7.57
202505250105,2025-05-25,1,05R,1,3,半周ラップ,まわり足,直線,庄司 樹良々,18.63,4.4,7.67,木下 大將,18.78,4.5,7.53,加瀬 智宏,18.94,4.55,7.68,平見 真彦,18.91,4.35,7.62,田中 勇輔,18.95,4.43,7.59,西村 拓也,18.7,4.41,7.71
202505250106,2025-05-25,1,06R,1,3,半周ラップ,まわり足,直線,金子 拓矢,18.65,4.6,7.46,西尾 亮輔,18.71,4.44,7.5,町田 洸希,18.57,4.81,7.66,森作 広大,19.16,4.66,7.68,篠原 飛翔,18.75,4.52,7.58,櫻井 隼,19.2,4.83,7.63
202505250107,2025-05-25,1,07R,1,3,半周ラップ,まわり足,直線,山本 寛久,18.63,4.65,7.59,野末 智一,18.74,4.72,7.6,谷津 幸宏,18.95,4.52,7.62,栗原 一馬,19.26,4.8,7.75,森 晋太郎,19.12,4.51,7.56,近藤 颯斗,19.09,4.56,7.79
202505250108,2025-05-25,1,08R,1,3,半周ラップ,まわり足,直線,河野 主樹,18.81,4.51,7.44,山崎 善庸,19.07,4.46,7.6,川崎 智稔,18.85,4.42,7.61,中村 駿平,19.25,5.13,7.62,菊地 孝平,18.71,4.36,7.58,石井 孝之,18.89,4.53,7.61
202505250109,2025-05-25,1,09R,1,3,半周ラップ,まわり足,直線,稗田 聖也,18.66,4.48,7.57,一瀬 明,18.65,4.32,7.61,野口 勝弘,18.79,4.33,7.72,滝沢 芳行,18.77,4.51,7.55,岡谷 健吾,18.81,4.49,7.55,竹上 真司,18.64,4.42,7.69
202505250110,2025-05-25,1,10R,1,3,半周ラップ,まわり足,直線,寺本 重宣,18.66,4.59,7.39,町田 洸希,19.02,4.94,7.37,加藤 高史,18.71,4.42,7.51,三宅 健太,18.95,4.44,7.55,平見 真彦,19.17,4.58,7.52,植田 太一,18.84,4.68,7.59
202505250111,2025-05-25,1,11R,1,3,半周ラップ,まわり足,直線,星 栄爾,18.95,4.73,7.53,森定 晃史,18.95,4.71,7.56,西尾 亮輔,18.88,4.41,7.56,田中 勇輔,19.1,4.86,7.67,荒井 翔伍,19.34,4.73,7.79,長野 壮志郎,19.56,4.88,7.58
202505250112,2025-05-25,1,12R,1,3,半周ラップ,まわり足,直線,菊地 孝平,19.21,4.41,7.64,岡村 慶太,18.83,4.37,7.52,西村 拓也,18.63,4.28,7.42,金子 拓矢,19.32,4.98,7.55,山本 寛久,19.36,4.82,7.5,前田 篤哉,18.75,4.47,7.53
202505250401,2025-05-25,4,01R,1,3,一周,まわり足,直線,河野 大,37.03,5.24,7.67,安達 裕樹,36.97,5.43,7.67,岩瀬 裕亮,37.3,5.23,7.73,松尾 昂明,37.48,5.76,7.53,荒井 輝年,37.17,5.5,7.7,徳増 秀樹,37.44,5.26,7.66
202505250402,2025-05-25,4,02R,1,3,一周,まわり足,直線,稲田 浩二,36.73,5.17,7.73,松山 将吾,37.47,5.17,7.73,飯山 泰,38.06,5.27,7.77,永井 彪也,37.77,5.27,7.64,川北 浩貴,38.2,5.67,7.6,吉川 元浩,37.82,5.7,7.53
202505250403,2025-05-25,4,03R,1,3,一周,まわり足,直線,豊田 健士郎,37.1,5.13,7.7,石丸 海渡,37.74,5.26,7.73,砂長 知輝,37.47,5.17,7.64,山本 隆幸,37.9,5.5,7.6,平石 和男,37.4,5.43,7.73,佐藤 隆太郎,37.46,5.43,7.81
202505250404,2025-05-25,4,04R,1,3,一周,まわり足,直線,若林 将,37.53,5.33,7.77,村岡 賢人,37.33,5.3,7.6,板橋 侑我,37.87,5.4,7.83,荒川 健太,38.17,5.4,7.83,岡崎 恭裕,37.9,5.43,7.87,和田 操拓,38.23,5.57,7.77
202505250405,2025-05-25,4,05R,1,3,一周,まわり足,直線,齊藤 仁,37.26,5.17,7.69,川原 祐明,37.82,5.21,7.65,金子 萌,37.57,5.27,7.61,丸岡 正典,38.05,5.47,7.7,湯川 浩司,37.96,5.57,7.75,石渡 鉄兵,37.62,5.27,7.77
202505250406,2025-05-25,4,06R,1,3,一周,まわり足,直線,下出 卓矢,38.14,5.3,7.77,松尾 充,37.8,5.23,7.73,畑田 汰一,37.37,5.27,7.6,中村 晃朋,37.57,5.4,7.7,木下 雄介,37.3,5.2,7.7,渡邉 和将,37.5,5.07,7.63
202505250407,2025-05-25,4,07R,1,3,一周,まわり足,直線,濱野谷 憲吾,37.57,5.23,7.77,浜先 真範,37.63,5.13,7.8,谷村 一哉,37.77,5.3,7.87,岩瀬 裕亮,37.83,5.33,7.87,石丸 海渡,37.8,5.26,7.9,稲田 浩二,37.63,5.1,7.83
202505250408,2025-05-25,4,08R,1,3,一周,まわり足,直線,吉川 元浩,37.64,5.26,7.77,村田 修次,37.84,5.4,7.77,秦 英悟,37.48,5.26,7.8,徳増 秀樹,38.17,5.27,7.67,砂長 知輝,37.97,5.27,7.7,板橋 侑我,38.16,5.27,7.77
202505250409,2025-05-25,4,09R,1,3,一周,まわり足,直線,佐藤 隆太郎,37.43,5.23,7.73,村松 修二,38.27,5.4,7.9,和田 操拓,38.1,5.6,7.7,松竹 大輔,38.34,5.47,7.73,河野 大,38.17,5.2,7.83,永井 彪也,37.87,5.2,7.8
202505250410,2025-05-25,4,10R,1,3,一周,まわり足,直線,湯川 浩司,37.6,5.2,7.7,下出 卓矢,38.24,5.6,7.83,村岡 賢人,37.3,5.33,7.63,渡邉 和将,37.43,5.37,7.63,若林 将,37.73,5.3,7.77,田村 隆信,38.17,5.4,7.83
202505250411,2025-05-25,4,11R,1,3,一周,まわり足,直線,岡崎 恭裕,37.87,5.36,7.7,齊藤 仁,37.03,5.29,7.63,川原 祐明,37.52,5.3,7.69,豊田 健士郎,37.57,5.49,7.8,濱野谷 憲吾,37.4,5.5,7.77,中村 晃朋,37.97,5.4,7.73
202505250412,2025-05-25,4,12R,1,3,一周,まわり足,直線,長田 頼宗,37.6,5.1,7.7,新開 航,37.61,5.29,7.64,中野 次郎,37.76,5.33,7.8,中島 孝平,37.47,5.27,7.84,佐々木 完太,37.84,5.36,7.72,辻 栄蔵,37.59,5.23,7.77
202505250501,2025-05-25,5,01R,1,3,一周,まわり足,直線,長畑 友輔,37.4,5.84,6.87,梅木 敬太,37.68,5.92,6.93,服部 達哉,37.77,5.76,7.1,深水 慎一郎,37.47,5.68,7.17,八木 治樹,37.33,6.19,6.77,塩嶋 泰空,37.6,5.97,7.0
202505250502,2025-05-25,5,02R,1,3,一周,まわり足,直線,河合 三弘,38.38,6.13,6.87,川島 拓郎,37.73,5.65,7.0,野村 誠,37.73,6.04,7.07,加藤 政彦,37.8,6.07,6.94,荒木 颯斗,37.27,5.96,6.94,松本 浩貴,37.99,5.85,7.09
202505250503,2025-05-25,5,03R,1,3,一周,まわり足,直線,金子 猛志,36.87,5.63,6.99,村上 宗太郎,37.47,5.97,7.0,松山 裕基,38.37,6.13,6.91,上原 崚,37.2,6.1,6.8,石田 政吾,36.89,5.97,6.74,須藤 博倫,36.83,5.63,6.93
202505250504,2025-05-25,5,04R,1,3,一周,まわり足,直線,浜本 裕己,36.57,5.44,6.87,中山 雄太,37.22,5.86,6.9,伊久間 陽優,36.95,5.65,6.94,石田 勇斗,37.39,5.68,7.02,大場 敏,37.4,5.66,7.04,久田 敏之,36.59,5.53,7.2
202505250505,2025-05-25,5,05R,1,3,一周,まわり足,直線,小倉 康典,38.05,5.93,6.8,宮内 直哉,37.84,5.94,6.9,金子 和之,37.36,5.98,6.94,太田 和美,37.14,5.65,7.04,常盤 海心,37.2,5.6,7.15,本橋 克洋,37.23,5.8,7.18
202505250506,2025-05-25,5,06R,1,3,一周,まわり足,直線,山川 雄大,36.89,5.77,6.9,八木 治樹,37.12,5.96,6.9,早川 尚人,37.54,6.13,6.97,三角 哲男,37.03,5.66,7.09,松井 洪弥,37.32,5.65,7.05,木幡 純也,38.01,6.09,7.07
202505250507,2025-05-25,5,07R,1,3,一周,まわり足,直線,鈴木 裕隆,37.11,6.05,6.7,重野 哲之,37.32,5.98,6.8,河合 三弘,37.51,5.96,7.1,菊地 敬介,36.81,5.75,6.93,梅木 敬太,37.5,6.1,6.82,宮崎 心之介,36.88,5.45,6.97
202505250508,2025-05-25,5,08R,1,3,一周,まわり足,直線,深水 慎一郎,37.07,5.93,6.79,荒木 颯斗,36.76,6.07,6.68,和田 兼輔,37.25,5.85,6.96,村上 宗太郎,37.6,5.94,7.04,中本 大樹,37.7,5.94,7.03,安田 吉宏,36.78,5.97,6.93
202505250509,2025-05-25,5,09R,1,3,一周,まわり足,直線,加藤 政彦,36.7,6.17,6.63,石田 政吾,36.76,5.83,6.9,長畑 友輔,37.24,5.8,7.0,石原 光,37.73,6.61,6.77,中山 雄太,37.27,7.07,6.66,近藤 稔也,37.97,6.03,6.96
202505250510,2025-05-25,5,10R,1,3,一周,まわり足,直線,松井 洪弥,36.59,5.68,6.83,大場 敏,37.07,5.83,6.98,本橋 克洋,37.25,5.59,7.24,金子 猛志,37.23,5.74,6.93,川島 拓郎,37.43,5.87,7.08,平瀬 城啓,37.99,5.97,7.07
202505250511,2025-05-25,5,11R,1,3,一周,まわり足,直線,金子 和之,37.06,5.94,6.93,上原 崚,36.66,5.87,6.84,鈴木 裕隆,36.83,5.67,7.09,山川 雄大,37.05,5.64,7.01,服部 達哉,37.42,5.61,7.14,野村 誠,37.76,5.73,7.05
