レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607160101,2026-07-16,01,1R,daily,67.18,23.83,40.36,8.87,42.43,5.19,50.0,10.38,50.0,4.29,50.0,0.49,53.05,48.68,17.27,42.32,9.3,52.85,6.47,50.0,10.38,50.0,4.29,50.0,0.49,48.19,50.87,18.05,40.36,8.87,47.55,5.82,50.0,10.38,50.0,4.29,50.0,0.49,47.89,50.2,17.81,36.44,8.01,56.97,6.97,50.0,10.38,50.0,4.29,50.0,0.49,47.94,46.88,16.63,50.16,11.02,52.09,6.38,50.0,10.38,50.0,4.29,50.0,0.49,49.18,35.49,12.59,44.28,9.73,49.76,6.09,50.0,10.38,50.0,4.29,50.0,0.49,43.57
202607160101,2026-07-16,01,1R,realtime,67.18,23.83,40.36,8.87,42.43,5.19,42.22,8.76,18.74,1.61,49.93,0.49,48.76,48.68,17.27,42.32,9.3,52.85,6.47,62.64,13.0,40.25,3.45,49.93,0.49,49.98,50.87,18.05,40.36,8.87,47.55,5.82,45.3,9.4,31.73,2.72,49.93,0.49,45.35,50.2,17.81,36.44,8.01,56.97,6.97,51.85,10.76,75.69,6.49,49.93,0.49,50.53,46.88,16.63,50.16,11.02,52.09,6.38,60.93,12.64,58.41,5.01,49.93,0.49,52.17,35.49,12.59,44.28,9.73,49.76,6.09,37.06,7.69,75.2,6.45,49.93,0.49,43.04
202607160102,2026-07-16,01,2R,daily,67.18,23.83,40.36,8.87,75.13,9.2,50.0,10.38,50.0,4.29,50.0,0.49,57.06,48.68,17.27,38.4,8.44,55.9,6.84,50.0,10.38,50.0,4.29,50.0,0.49,47.71,50.87,18.05,54.08,11.88,54.81,6.71,50.0,10.38,50.0,4.29,50.0,0.49,51.8,50.2,17.81,38.4,8.44,60.51,7.41,50.0,10.38,50.0,4.29,50.0,0.49,48.81,46.88,16.63,48.2,10.59,50.09,6.13,50.0,10.38,50.0,4.29,50.0,0.49,48.51,35.49,12.59,46.24,10.16,51.55,6.31,50.0,10.38,50.0,4.29,50.0,0.49,44.22
202607160102,2026-07-16,01,2R,realtime,67.18,23.83,40.36,8.87,75.13,9.2,73.36,15.23,18.74,1.61,49.93,0.49,59.22,50.87,18.05,38.4,8.44,55.9,6.84,43.77,9.08,31.73,2.72,56.41,0.56,45.69,50.2,17.81,54.08,11.88,54.81,6.71,50.52,10.49,75.69,6.49,47.93,0.47,53.85,46.88,16.63,38.4,8.44,60.51,7.41,55.41,11.5,58.41,5.01,40.13,0.39,49.38,35.49,12.59,48.2,10.59,50.09,6.13,40.19,8.34,75.2,6.45,16.31,0.16,44.26,48.68,17.27,46.24,10.16,51.55,6.31,36.73,7.62,40.25,3.45,88.87,0.87,45.69
202607160103,2026-07-16,01,3R,daily,67.18,23.83,42.32,9.3,38.81,4.75,50.0,10.38,50.0,4.29,50.0,0.49,53.04,48.68,17.27,48.2,10.59,46.78,5.73,50.0,10.38,50.0,4.29,50.0,0.49,48.74,50.87,18.05,48.2,10.59,70.19,8.59,50.0,10.38,50.0,4.29,50.0,0.49,52.39,50.2,17.81,42.32,9.3,66.07,8.09,50.0,10.38,50.0,4.29,50.0,0.49,50.35,46.88,16.63,42.32,9.3,55.33,6.77,50.0,10.38,50.0,4.29,50.0,0.49,47.86,35.49,12.59,54.08,11.88,52.69,6.45,50.0,10.38,50.0,4.29,50.0,0.49,46.08
202607160104,2026-07-16,01,4R,daily,67.18,23.83,46.24,10.16,35.46,4.34,50.0,10.38,50.0,4.29,50.0,0.49,53.49,48.68,17.27,48.2,10.59,61.59,7.54,50.0,10.38,50.0,4.29,50.0,0.49,50.56,50.87,18.05,58.0,12.74,39.35,4.82,50.0,10.38,50.0,4.29,50.0,0.49,50.76,50.2,17.81,42.32,9.3,53.24,6.52,50.0,10.38,50.0,4.29,50.0,0.49,48.78,46.88,16.63,48.2,10.59,47.55,5.82,50.0,10.38,50.0,4.29,50.0,0.49,48.2,35.49,12.59,44.28,9.73,53.65,6.57,50.0,10.38,50.0,4.29,50.0,0.49,44.04
202607160105,2026-07-16,01,5R,daily,67.18,23.83,42.32,9.3,44.43,5.44,50.0,10.38,50.0,4.29,50.0,0.49,53.73,48.68,17.27,50.16,11.02,38.59,4.72,50.0,10.38,50.0,4.29,50.0,0.49,48.17,50.87,18.05,46.24,10.16,59.21,7.25,50.0,10.38,50.0,4.29,50.0,0.49,50.61,50.2,17.81,48.2,10.59,48.45,5.93,50.0,10.38,50.0,4.29,50.0,0.49,49.49,46.88,16.63,40.36,8.87,42.43,5.19,50.0,10.38,50.0,4.29,50.0,0.49,45.85,35.49,12.59,50.16,11.02,56.16,6.88,50.0,10.38,50.0,4.29,50.0,0.49,45.64
202607160106,2026-07-16,01,6R,daily,67.18,23.83,58.0,12.74,26.19,3.21,50.0,10.38,50.0,4.29,50.0,0.49,54.94,48.68,17.27,40.36,8.87,75.13,9.2,50.0,10.38,50.0,4.29,50.0,0.49,50.49,50.87,18.05,32.52,7.15,51.15,6.26,50.0,10.38,50.0,4.29,50.0,0.49,46.61,50.2,17.81,44.28,9.73,48.33,5.92,50.0,10.38,50.0,4.29,50.0,0.49,48.61,46.88,16.63,36.44,8.01,56.97,6.97,50.0,10.38,50.0,4.29,50.0,0.49,46.77,35.49,12.59,44.28,9.73,38.33,4.69,50.0,10.38,50.0,4.29,50.0,0.49,42.17
202607160107,2026-07-16,01,7R,daily,67.18,23.83,48.2,10.59,44.46,5.44,50.0,10.38,50.0,4.29,50.0,0.49,55.02,48.68,17.27,42.32,9.3,47.78,5.85,50.0,10.38,50.0,4.29,50.0,0.49,47.57,50.87,18.05,52.12,11.45,47.73,5.84,50.0,10.38,50.0,4.29,50.0,0.49,50.5,50.2,17.81,44.28,9.73,68.97,8.44,50.0,10.38,50.0,4.29,50.0,0.49,51.14,46.88,16.63,38.4,8.44,55.9,6.84,50.0,10.38,50.0,4.29,50.0,0.49,47.07,35.49,12.59,34.48,7.58,46.47,5.69,50.0,10.38,50.0,4.29,50.0,0.49,41.01
202607160108,2026-07-16,01,8R,daily,67.18,23.83,44.28,9.73,38.97,4.77,50.0,10.38,50.0,4.29,50.0,0.49,53.49,48.68,17.27,42.32,9.3,55.33,6.77,50.0,10.38,50.0,4.29,50.0,0.49,48.5,50.87,18.05,42.32,9.3,52.85,6.47,50.0,10.38,50.0,4.29,50.0,0.49,48.97,50.2,17.81,48.2,10.59,59.86,7.33,50.0,10.38,50.0,4.29,50.0,0.49,50.88,46.88,16.63,50.16,11.02,51.57,6.31,50.0,10.38,50.0,4.29,50.0,0.49,49.12,35.49,12.59,42.32,9.3,53.24,6.52,50.0,10.38,50.0,4.29,50.0,0.49,43.56
