レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607010201,2026-07-01,02,1R,daily,67.6,18.69,40.03,12.03,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,51.87,53.26,14.72,42.47,12.77,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.64,50.25,13.89,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.54,49.61,13.71,42.47,12.77,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,47.63,44.82,12.39,37.59,11.3,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,44.84,33.57,9.28,40.03,12.03,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,42.46
202607010201,2026-07-01,02,1R,realtime,67.6,18.69,40.03,12.03,50.0,5.84,63.59,13.28,49.88,3.6,49.91,1.25,54.7,53.26,14.72,42.47,12.77,50.0,5.84,45.22,9.44,50.88,3.67,49.91,1.25,47.7,50.25,13.89,44.9,13.5,50.0,5.84,55.04,11.49,47.56,3.43,49.91,1.25,49.41,49.61,13.71,42.47,12.77,50.0,5.84,38.8,8.1,47.65,3.44,49.91,1.25,45.12,44.82,12.39,37.59,11.3,50.0,5.84,63.25,13.21,53.37,3.85,49.91,1.25,47.85,33.57,9.28,40.03,12.03,50.0,5.84,34.08,7.12,50.51,3.65,49.91,1.25,39.17
202607010202,2026-07-01,02,2R,daily,67.6,18.69,47.34,14.23,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,54.06,53.26,14.72,59.52,17.89,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,53.76,50.25,13.89,54.65,16.43,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,51.47,49.61,13.71,47.34,14.23,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,49.09,44.82,12.39,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,47.04,33.57,9.28,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,43.93
202607010202,2026-07-01,02,2R,realtime,67.6,18.69,47.34,14.23,50.0,5.84,68.18,14.24,49.39,3.56,49.91,1.25,57.81,53.26,14.72,59.52,17.89,50.0,5.84,49.21,10.28,51.43,3.71,49.91,1.25,53.7,50.25,13.89,54.65,16.43,50.0,5.84,51.86,10.83,47.25,3.41,49.91,1.25,51.65,49.61,13.71,47.34,14.23,50.0,5.84,53.91,11.26,47.52,3.43,49.91,1.25,49.73,44.82,12.39,44.9,13.5,50.0,5.84,37.05,7.74,52.25,3.77,49.91,1.25,44.49,33.57,9.28,44.9,13.5,50.0,5.84,39.8,8.31,52.01,3.75,49.91,1.25,41.94
202607010203,2026-07-01,02,3R,daily,67.6,18.69,47.34,14.23,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,54.06,53.26,14.72,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,49.37,50.25,13.89,66.83,20.09,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,55.13,49.61,13.71,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.36,44.82,12.39,49.77,14.96,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.5,33.57,9.28,52.21,15.69,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,46.12
202607010203,2026-07-01,02,3R,realtime,67.6,18.69,47.34,14.23,50.0,5.84,47.22,9.86,49.39,3.56,49.91,1.25,53.44,53.26,14.72,44.9,13.5,50.0,5.84,55.41,11.57,51.43,3.71,49.91,1.25,50.6,50.25,13.89,66.83,20.09,50.0,5.84,53.18,11.11,47.25,3.41,49.91,1.25,55.59,49.61,13.71,44.9,13.5,50.0,5.84,48.51,10.13,47.52,3.43,49.91,1.25,47.87,44.82,12.39,49.77,14.96,50.0,5.84,61.64,12.87,52.25,3.77,49.91,1.25,51.09,33.57,9.28,52.21,15.69,50.0,5.84,34.03,7.11,52.01,3.75,49.91,1.25,42.93
202607010204,2026-07-01,02,4R,daily,67.6,18.69,49.77,14.96,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,54.8,53.26,14.72,54.65,16.43,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,52.3,50.25,13.89,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.54,49.61,13.71,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.36,44.82,12.39,52.21,15.69,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,49.23,33.57,9.28,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,43.93
202607010204,2026-07-01,02,4R,realtime,67.6,18.69,49.77,14.96,50.0,5.84,64.72,13.52,52.85,3.81,49.91,1.25,58.08,53.26,14.72,54.65,16.43,50.0,5.84,49.26,10.29,30.12,2.17,49.91,1.25,50.71,50.25,13.89,44.9,13.5,50.0,5.84,63.14,13.19,42.55,3.07,49.91,1.25,50.74,49.61,13.71,44.9,13.5,50.0,5.84,48.14,10.06,64.34,4.64,49.91,1.25,49.0,44.82,12.39,52.21,15.69,50.0,5.84,30.58,6.39,56.42,4.07,49.91,1.25,45.64,33.57,9.28,44.9,13.5,50.0,5.84,44.16,9.22,53.57,3.87,49.91,1.25,42.96
202607010205,2026-07-01,02,5R,daily,67.6,18.69,59.52,17.89,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,57.73,53.26,14.72,47.34,14.23,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,50.1,50.25,13.89,44.9,13.5,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,48.54,49.61,13.71,81.44,24.48,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,59.34,44.82,12.39,30.29,9.1,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,42.64,33.57,9.28,37.59,11.3,50.0,5.84,50.0,10.44,50.0,3.61,50.0,1.26,41.73
202607010205,2026-07-01,02,5R,realtime,67.6,18.69,59.52,17.89,50.0,5.84,62.77,13.11,50.18,3.62,49.91,1.25,60.4,53.26,14.72,47.34,14.23,50.0,5.84,44.25,9.24,51.25,3.7,49.91,1.25,48.99,50.25,13.89,44.9,13.5,50.0,5.84,43.17,9.02,47.41,3.42,49.91,1.25,46.92,49.61,13.71,81.44,24.48,50.0,5.84,52.08,10.88,47.04,3.39,49.91,1.25,59.56,44.82,12.39,30.29,9.1,50.0,5.84,42.14,8.8,52.1,3.76,49.91,1.25,41.15,33.57,9.28,37.59,11.3,50.0,5.84,55.59,11.61,51.87,3.74,49.91,1.25,43.03
