レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607190101,2026-07-19,01,1R,daily,67.18,23.83,46.24,10.16,31.42,3.85,50.0,10.38,50.0,4.29,50.0,0.49,53.0,48.68,17.27,44.28,9.73,58.4,7.15,50.0,10.38,50.0,4.29,50.0,0.49,49.3,50.87,18.05,44.28,9.73,53.01,6.49,50.0,10.38,50.0,4.29,50.0,0.49,49.42,50.2,17.81,42.32,9.3,53.77,6.58,50.0,10.38,50.0,4.29,50.0,0.49,48.84,46.88,16.63,40.36,8.87,49.74,6.09,50.0,10.38,50.0,4.29,50.0,0.49,46.74,35.49,12.59,42.32,9.3,42.76,5.23,50.0,10.38,50.0,4.29,50.0,0.49,42.28
202607190102,2026-07-19,01,2R,daily,67.18,23.83,44.28,9.73,77.28,9.46,50.0,10.38,50.0,4.29,50.0,0.49,58.18,48.68,17.27,48.2,10.59,38.64,4.73,50.0,10.38,50.0,4.29,50.0,0.49,47.75,50.87,18.05,42.32,9.3,31.85,3.9,50.0,10.38,50.0,4.29,50.0,0.49,46.4,50.2,17.81,38.4,8.44,49.46,6.06,50.0,10.38,50.0,4.29,50.0,0.49,47.46,46.88,16.63,40.36,8.87,32.66,4.0,50.0,10.38,50.0,4.29,50.0,0.49,44.65,35.49,12.59,54.08,11.88,51.07,6.25,50.0,10.38,50.0,4.29,50.0,0.49,45.88
202607190103,2026-07-19,01,3R,daily,67.18,23.83,44.28,9.73,43.78,5.36,50.0,10.38,50.0,4.29,50.0,0.49,54.08,48.68,17.27,50.16,11.02,60.1,7.36,50.0,10.38,50.0,4.29,50.0,0.49,50.8,50.87,18.05,36.44,8.01,44.17,5.41,50.0,10.38,50.0,4.29,50.0,0.49,46.62,50.2,17.81,46.24,10.16,65.42,8.01,50.0,10.38,50.0,4.29,50.0,0.49,51.13,46.88,16.63,42.32,9.3,50.2,6.15,50.0,10.38,50.0,4.29,50.0,0.49,47.23,35.49,12.59,48.2,10.59,60.87,7.45,50.0,10.38,50.0,4.29,50.0,0.49,45.79
202607190104,2026-07-19,01,4R,daily,67.18,23.83,48.2,10.59,56.19,6.88,50.0,10.38,50.0,4.29,50.0,0.49,56.46,48.68,17.27,40.36,8.87,66.23,8.11,50.0,10.38,50.0,4.29,50.0,0.49,49.4,50.87,18.05,44.28,9.73,57.87,7.08,50.0,10.38,50.0,4.29,50.0,0.49,50.02,50.2,17.81,48.2,10.59,52.6,6.44,50.0,10.38,50.0,4.29,50.0,0.49,49.99,46.88,16.63,44.28,9.73,61.99,7.59,50.0,10.38,50.0,4.29,50.0,0.49,49.1,35.49,12.59,52.12,11.45,49.69,6.08,50.0,10.38,50.0,4.29,50.0,0.49,45.28
202607190105,2026-07-19,01,5R,daily,67.18,23.83,50.16,11.02,48.44,5.93,50.0,10.38,50.0,4.29,50.0,0.49,55.94,48.68,17.27,42.32,9.3,42.76,5.23,50.0,10.38,50.0,4.29,50.0,0.49,46.96,50.87,18.05,42.32,9.3,66.31,8.12,50.0,10.38,50.0,4.29,50.0,0.49,50.62,50.2,17.81,58.0,12.74,38.99,4.77,50.0,10.38,50.0,4.29,50.0,0.49,50.48,46.88,16.63,46.24,10.16,41.15,5.04,50.0,10.38,50.0,4.29,50.0,0.49,46.98,35.49,12.59,50.16,11.02,55.45,6.79,50.0,10.38,50.0,4.29,50.0,0.49,45.55
202607190106,2026-07-19,01,6R,daily,67.18,23.83,54.08,11.88,55.66,6.81,50.0,10.38,50.0,4.29,50.0,0.49,57.68,48.68,17.27,38.4,8.44,49.46,6.06,50.0,10.38,50.0,4.29,50.0,0.49,46.92,50.87,18.05,42.32,9.3,49.16,6.02,50.0,10.38,50.0,4.29,50.0,0.49,48.52,50.2,17.81,40.36,8.87,49.74,6.09,50.0,10.38,50.0,4.29,50.0,0.49,47.92,46.88,16.63,44.28,9.73,58.4,7.15,50.0,10.38,50.0,4.29,50.0,0.49,48.66,35.49,12.59,38.4,8.44,52.47,6.42,50.0,10.38,50.0,4.29,50.0,0.49,42.61
202607190107,2026-07-19,01,7R,daily,67.18,23.83,50.16,11.02,37.19,4.55,50.0,10.38,50.0,4.29,50.0,0.49,54.56,48.68,17.27,40.36,8.87,32.66,4.0,50.0,10.38,50.0,4.29,50.0,0.49,45.29,50.87,18.05,44.28,9.73,43.78,5.36,50.0,10.38,50.0,4.29,50.0,0.49,48.29,50.2,17.81,42.32,9.3,50.2,6.15,50.0,10.38,50.0,4.29,50.0,0.49,48.41,46.88,16.63,42.32,9.3,53.77,6.58,50.0,10.38,50.0,4.29,50.0,0.49,47.67,35.49,12.59,46.24,10.16,31.42,3.85,50.0,10.38,50.0,4.29,50.0,0.49,41.75
202607190108,2026-07-19,01,8R,daily,67.18,23.83,48.2,10.59,52.6,6.44,50.0,10.38,50.0,4.29,50.0,0.49,56.02,48.68,17.27,42.32,9.3,55.73,6.82,50.0,10.38,50.0,4.29,50.0,0.49,48.55,50.87,18.05,40.36,8.87,66.23,8.11,50.0,10.38,50.0,4.29,50.0,0.49,50.18,50.2,17.81,36.44,8.01,44.17,5.41,50.0,10.38,50.0,4.29,50.0,0.49,46.38,46.88,16.63,48.2,10.59,42.19,5.16,50.0,10.38,50.0,4.29,50.0,0.49,47.54,35.49,12.59,32.52,7.15,41.08,5.03,50.0,10.38,50.0,4.29,50.0,0.49,39.92
202607190109,2026-07-19,01,9R,daily,67.18,23.83,44.28,9.73,26.09,3.19,50.0,10.38,50.0,4.29,50.0,0.49,51.91,48.68,17.27,46.24,10.16,41.15,5.04,50.0,10.38,50.0,4.29,50.0,0.49,47.62,50.87,18.05,48.2,10.59,54.67,6.69,50.0,10.38,50.0,4.29,50.0,0.49,50.49,50.2,17.81,42.32,9.3,31.85,3.9,50.0,10.38,50.0,4.29,50.0,0.49,46.16,46.88,16.63,48.2,10.59,48.86,5.98,50.0,10.38,50.0,4.29,50.0,0.49,48.36,35.49,12.59,34.48,7.58,49.73,6.09,50.0,10.38,50.0,4.29,50.0,0.49,41.41
202607190110,2026-07-19,01,10R,daily,67.18,23.83,52.12,11.45,49.69,6.08,50.0,10.38,50.0,4.29,50.0,0.49,56.52,48.68,17.27,48.2,10.59,56.19,6.88,50.0,10.38,50.0,4.29,50.0,0.49,49.89,50.87,18.05,46.24,10.16,65.42,8.01,50.0,10.38,50.0,4.29,50.0,0.49,51.37,50.2,17.81,44.28,9.73,77.28,9.46,50.0,10.38,50.0,4.29,50.0,0.49,52.15,46.88,16.63,50.16,11.02,60.1,7.36,50.0,10.38,50.0,4.29,50.0,0.49,50.16,35.49,12.59,50.16,11.02,48.44,5.93,50.0,10.38,50.0,4.29,50.0,0.49,44.7
