レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607050101,2026-07-05,01,1R,daily,67.18,23.83,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,55.27,48.68,17.27,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.85,50.87,18.05,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.48,50.2,17.81,52.12,11.45,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,50.54,46.88,16.63,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.5,35.49,12.59,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,44.46
202607050101,2026-07-05,01,1R,realtime,67.18,23.83,46.24,10.16,50.0,6.12,37.03,7.69,43.83,3.76,49.93,0.49,52.05,48.68,17.27,42.32,9.3,50.0,6.12,42.63,8.85,47.21,4.05,49.93,0.49,46.07,50.87,18.05,46.24,10.16,50.0,6.12,33.8,7.02,35.6,3.05,49.93,0.49,44.89,50.2,17.81,52.12,11.45,50.0,6.12,66.7,13.84,61.89,5.31,49.93,0.49,55.02,46.88,16.63,48.2,10.59,50.0,6.12,56.48,11.72,51.9,4.45,49.93,0.49,50.0,35.49,12.59,48.2,10.59,50.0,6.12,63.33,13.14,59.54,5.11,49.93,0.49,48.04
202607050102,2026-07-05,01,2R,daily,67.18,23.83,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,54.84,48.68,17.27,50.16,11.02,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.57,50.87,18.05,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.92,50.2,17.81,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.38,46.88,16.63,34.48,7.58,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,45.48,35.49,12.59,56.04,12.31,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,46.18
202607050102,2026-07-05,01,2R,realtime,67.18,23.83,44.28,9.73,50.0,6.12,38.67,8.03,43.5,3.73,49.93,0.49,51.93,48.68,17.27,50.16,11.02,50.0,6.12,60.74,12.61,46.34,3.97,49.93,0.49,51.48,50.87,18.05,48.2,10.59,50.0,6.12,65.04,13.5,36.67,3.15,49.93,0.49,51.89,50.2,17.81,42.32,9.3,50.0,6.12,45.43,9.43,54.0,4.63,49.93,0.49,47.78,35.49,12.59,34.48,7.58,50.0,6.12,43.89,9.11,53.4,4.58,16.31,0.16,40.14,46.88,16.63,56.04,12.31,50.0,6.12,46.22,9.59,66.05,5.67,83.55,0.82,51.14
202607050103,2026-07-05,01,3R,daily,67.18,23.83,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,54.41,48.68,17.27,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.14,50.87,18.05,61.92,13.6,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,52.93,50.2,17.81,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.38,46.88,16.63,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.64,35.49,12.59,54.08,11.88,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,45.75
202607050103,2026-07-05,01,3R,realtime,67.18,23.83,42.32,9.3,50.0,6.12,60.15,12.48,43.54,3.73,49.93,0.49,55.96,48.68,17.27,48.2,10.59,50.0,6.12,52.69,10.93,43.48,3.73,49.93,0.49,49.13,50.87,18.05,61.92,13.6,50.0,6.12,64.74,13.44,39.03,3.35,49.93,0.49,55.05,50.2,17.81,42.32,9.3,50.0,6.12,25.96,5.39,62.04,5.32,49.93,0.49,44.43,46.88,16.63,44.28,9.73,50.0,6.12,38.75,8.04,52.66,4.52,49.93,0.49,45.53,35.49,12.59,54.08,11.88,50.0,6.12,57.7,11.98,59.23,5.08,49.93,0.49,48.14
202607050104,2026-07-05,01,4R,daily,67.18,23.83,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,55.27,48.68,17.27,50.16,11.02,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.57,50.87,18.05,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.48,50.2,17.81,58.0,12.74,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,51.83,46.88,16.63,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.21,35.49,12.59,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,44.46
202607050104,2026-07-05,01,4R,realtime,67.18,23.83,46.24,10.16,50.0,6.12,53.62,11.13,41.81,3.59,49.93,0.49,55.32,48.68,17.27,50.16,11.02,50.0,6.12,51.6,10.71,42.08,3.61,49.93,0.49,49.22,50.87,18.05,46.24,10.16,50.0,6.12,54.62,11.34,40.8,3.5,49.93,0.49,49.65,50.2,17.81,58.0,12.74,50.0,6.12,63.02,13.08,55.88,4.79,49.93,0.49,55.03,46.88,16.63,42.32,9.3,50.0,6.12,51.36,10.66,67.39,5.78,49.93,0.49,48.98,35.49,12.59,48.2,10.59,50.0,6.12,25.78,5.35,52.02,4.46,49.93,0.49,39.6
202607050105,2026-07-05,01,5R,daily,67.18,23.83,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,55.7,48.68,17.27,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.85,50.87,18.05,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.05,50.2,17.81,58.0,12.74,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,51.83,46.88,16.63,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.07,35.49,12.59,54.08,11.88,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,45.75
202607050105,2026-07-05,01,5R,realtime,67.18,23.83,48.2,10.59,50.0,6.12,42.91,8.91,41.81,3.59,49.93,0.49,53.53,50.87,18.05,42.32,9.3,50.0,6.12,52.32,10.86,40.8,3.5,56.41,0.56,48.38,50.2,17.81,44.28,9.73,50.0,6.12,42.3,8.78,55.88,4.79,47.93,0.47,47.7,46.88,16.63,58.0,12.74,50.0,6.12,45.62,9.47,67.39,5.78,40.13,0.39,51.13,35.49,12.59,46.24,10.16,50.0,6.12,73.72,15.3,52.02,4.46,16.31,0.16,48.79,48.68,17.27,54.08,11.88,50.0,6.12,43.13,8.95,42.08,3.61,88.87,0.87,48.71
202607050106,2026-07-05,01,6R,daily,67.18,23.83,58.0,12.74,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,57.85,48.68,17.27,50.16,11.02,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.57,50.87,18.05,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.62,50.2,17.81,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.38,46.88,16.63,46.24,10.16,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.07,35.49,12.59,34.48,7.58,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,41.44
