レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607140101,2026-07-14,01,1R,daily,67.18,23.83,38.4,8.44,64.01,7.84,50.0,10.38,50.0,4.29,50.0,0.49,55.26,48.68,17.27,48.2,10.59,44.29,5.42,50.0,10.38,50.0,4.29,50.0,0.49,48.44,50.87,18.05,40.36,8.87,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.19,50.2,17.81,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.67,46.88,16.63,32.52,7.15,56.74,6.95,50.0,10.38,50.0,4.29,50.0,0.49,45.88,35.49,12.59,42.32,9.3,64.37,7.88,50.0,10.38,50.0,4.29,50.0,0.49,44.92
202607140102,2026-07-14,01,2R,daily,67.18,23.83,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,54.84,48.68,17.27,48.2,10.59,38.98,4.77,50.0,10.38,50.0,4.29,50.0,0.49,47.79,50.87,18.05,50.16,11.02,60.1,7.36,50.0,10.38,50.0,4.29,50.0,0.49,51.58,50.2,17.81,42.32,9.3,54.24,6.64,50.0,10.38,50.0,4.29,50.0,0.49,48.9,46.88,16.63,58.0,12.74,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,50.65,35.49,12.59,36.44,8.01,56.57,6.92,50.0,10.38,50.0,4.29,50.0,0.49,42.68
202607140103,2026-07-14,01,3R,daily,67.18,23.83,44.28,9.73,67.54,8.27,50.0,10.38,50.0,4.29,50.0,0.49,56.99,48.68,17.27,46.24,10.16,63.09,7.72,50.0,10.38,50.0,4.29,50.0,0.49,50.31,50.87,18.05,48.2,10.59,59.12,7.24,50.0,10.38,50.0,4.29,50.0,0.49,51.03,50.2,17.81,50.16,11.02,58.88,7.21,50.0,10.38,50.0,4.29,50.0,0.49,51.19,46.88,16.63,40.36,8.87,76.78,9.4,50.0,10.38,50.0,4.29,50.0,0.49,50.05,35.49,12.59,46.24,10.16,30.29,3.71,50.0,10.38,50.0,4.29,50.0,0.49,41.61
202607140104,2026-07-14,01,4R,daily,67.18,23.83,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,54.84,48.68,17.27,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.14,50.87,18.05,42.32,9.3,34.63,4.24,50.0,10.38,50.0,4.29,50.0,0.49,46.74,50.2,17.81,50.16,11.02,51.25,6.27,50.0,10.38,50.0,4.29,50.0,0.49,50.26,46.88,16.63,40.36,8.87,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,46.77,35.49,12.59,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,43.6
202607140105,2026-07-14,01,5R,daily,67.18,23.83,48.2,10.59,59.77,7.32,50.0,10.38,50.0,4.29,50.0,0.49,56.9,48.68,17.27,48.2,10.59,52.37,6.41,50.0,10.38,50.0,4.29,50.0,0.49,49.43,50.87,18.05,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.05,50.2,17.81,40.36,8.87,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.95,46.88,16.63,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.21,35.49,12.59,54.08,11.88,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,45.75
202607140106,2026-07-14,01,6R,daily,67.18,23.83,54.08,11.88,55.22,6.76,50.0,10.38,50.0,4.29,50.0,0.49,57.63,48.68,17.27,42.32,9.3,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.85,50.87,18.05,42.32,9.3,54.24,6.64,50.0,10.38,50.0,4.29,50.0,0.49,49.14,50.2,17.81,42.32,9.3,50.53,6.19,50.0,10.38,50.0,4.29,50.0,0.49,48.45,46.88,16.63,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,47.64,35.49,12.59,32.52,7.15,56.74,6.95,50.0,10.38,50.0,4.29,50.0,0.49,41.84
202607140107,2026-07-14,01,7R,daily,67.18,23.83,50.16,11.02,58.88,7.21,50.0,10.38,50.0,4.29,50.0,0.49,57.22,48.68,17.27,36.44,8.01,56.57,6.92,50.0,10.38,50.0,4.29,50.0,0.49,47.36,50.87,18.05,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,49.92,50.2,17.81,38.4,8.44,64.01,7.84,50.0,10.38,50.0,4.29,50.0,0.49,49.24,46.88,16.63,42.32,9.3,44.88,5.49,50.0,10.38,50.0,4.29,50.0,0.49,46.58,35.49,12.59,38.4,8.44,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,42.3
202607140108,2026-07-14,01,8R,daily,67.18,23.83,50.16,11.02,60.1,7.36,50.0,10.38,50.0,4.29,50.0,0.49,57.37,48.68,17.27,42.32,9.3,64.37,7.88,50.0,10.38,50.0,4.29,50.0,0.49,49.6,50.87,18.05,46.24,10.16,30.29,3.71,50.0,10.38,50.0,4.29,50.0,0.49,47.07,50.2,17.81,44.28,9.73,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,48.81,46.88,16.63,83.48,18.34,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,56.25,35.49,12.59,34.48,7.58,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,41.44
202607140109,2026-07-14,01,9R,daily,67.18,23.83,40.36,8.87,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,53.98,48.68,17.27,48.2,10.59,68.96,8.44,50.0,10.38,50.0,4.29,50.0,0.49,51.46,50.87,18.05,40.36,8.87,76.78,9.4,50.0,10.38,50.0,4.29,50.0,0.49,51.47,50.2,17.81,54.08,11.88,57.2,7.0,50.0,10.38,50.0,4.29,50.0,0.49,51.85,46.88,16.63,48.2,10.59,52.37,6.41,50.0,10.38,50.0,4.29,50.0,0.49,48.79,35.49,12.59,48.2,10.59,44.29,5.42,50.0,10.38,50.0,4.29,50.0,0.49,43.76
202607140110,2026-07-14,01,10R,daily,67.18,23.83,50.16,11.02,51.25,6.27,50.0,10.38,50.0,4.29,50.0,0.49,56.28,48.68,17.27,58.0,12.74,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,51.29,50.87,18.05,50.16,11.02,37.66,4.61,50.0,10.38,50.0,4.29,50.0,0.49,48.84,50.2,17.81,48.2,10.59,46.13,5.65,50.0,10.38,50.0,4.29,50.0,0.49,49.2,46.88,16.63,46.24,10.16,63.09,7.72,50.0,10.38,50.0,4.29,50.0,0.49,49.67,35.49,12.59,48.2,10.59,50.0,6.12,50.0,10.38,50.0,4.29,50.0,0.49,44.46
