レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607180101,2026-07-18,01,1R,daily,67.18,23.83,42.32,9.3,39.95,4.89,50.0,10.38,50.0,4.29,50.0,0.49,53.18,48.68,17.27,42.32,9.3,54.63,6.69,50.0,10.38,50.0,4.29,50.0,0.49,48.41,50.87,18.05,48.2,10.59,39.41,4.82,50.0,10.38,50.0,4.29,50.0,0.49,48.62,50.2,17.81,34.48,7.58,52.22,6.39,50.0,10.38,50.0,4.29,50.0,0.49,46.93,46.88,16.63,48.2,10.59,55.83,6.84,50.0,10.38,50.0,4.29,50.0,0.49,49.21,35.49,12.59,50.16,11.02,35.12,4.3,50.0,10.38,50.0,4.29,50.0,0.49,43.07
202607180101,2026-07-18,01,1R,realtime,67.18,23.83,42.32,9.3,39.95,4.89,44.72,9.28,44.66,3.83,49.93,0.49,51.62,48.68,17.27,42.32,9.3,54.63,6.69,43.26,8.98,46.32,3.97,49.93,0.49,46.7,50.87,18.05,48.2,10.59,39.41,4.82,59.28,12.3,36.28,3.11,49.93,0.49,49.37,35.49,12.59,34.48,7.58,52.22,6.39,52.18,10.83,60.15,5.16,6.51,0.06,42.61,50.2,17.81,48.2,10.59,55.83,6.84,57.04,11.84,60.79,5.21,59.73,0.59,52.87,46.88,16.63,50.16,11.02,35.12,4.3,43.51,9.03,51.77,4.44,83.55,0.82,46.24
202607180102,2026-07-18,01,2R,daily,67.18,23.83,44.28,9.73,64.57,7.9,50.0,10.38,50.0,4.29,50.0,0.49,56.62,48.68,17.27,46.24,10.16,27.05,3.31,50.0,10.38,50.0,4.29,50.0,0.49,45.9,50.87,18.05,48.2,10.59,50.05,6.13,50.0,10.38,50.0,4.29,50.0,0.49,49.92,50.2,17.81,48.2,10.59,47.03,5.76,50.0,10.38,50.0,4.29,50.0,0.49,49.31,46.88,16.63,58.0,12.74,48.56,5.94,50.0,10.38,50.0,4.29,50.0,0.49,50.47,35.49,12.59,48.2,10.59,57.08,6.99,50.0,10.38,50.0,4.29,50.0,0.49,45.32
202607180102,2026-07-18,01,2R,realtime,67.18,23.83,44.28,9.73,64.57,7.9,46.17,9.58,43.83,3.76,49.93,0.49,55.3,48.68,17.27,46.24,10.16,27.05,3.31,60.74,12.61,47.21,4.05,49.93,0.49,47.89,50.87,18.05,48.2,10.59,50.05,6.13,49.26,10.22,35.6,3.05,49.93,0.49,48.53,50.2,17.81,48.2,10.59,47.03,5.76,25.8,5.35,61.89,5.31,49.93,0.49,45.31,46.88,16.63,58.0,12.74,48.56,5.94,55.52,11.52,51.9,4.45,49.93,0.49,51.78,35.49,12.59,48.2,10.59,57.08,6.99,62.49,12.97,59.54,5.11,49.93,0.49,48.73
202607180103,2026-07-18,01,3R,daily,67.18,23.83,46.24,10.16,65.48,8.02,50.0,10.38,50.0,4.29,50.0,0.49,57.17,48.68,17.27,44.28,9.73,29.64,3.63,50.0,10.38,50.0,4.29,50.0,0.49,45.78,50.87,18.05,50.16,11.02,60.36,7.39,50.0,10.38,50.0,4.29,50.0,0.49,51.61,50.2,17.81,42.32,9.3,50.15,6.14,50.0,10.38,50.0,4.29,50.0,0.49,48.4,46.88,16.63,58.0,12.74,36.39,4.45,50.0,10.38,50.0,4.29,50.0,0.49,48.98,35.49,12.59,54.08,11.88,58.84,7.2,50.0,10.38,50.0,4.29,50.0,0.49,46.83
202607180103,2026-07-18,01,3R,realtime,67.18,23.83,46.24,10.16,65.48,8.02,51.77,10.74,43.83,3.76,49.93,0.49,57.0,48.68,17.27,44.28,9.73,29.64,3.63,39.05,8.11,47.21,4.05,49.93,0.49,43.27,50.87,18.05,50.16,11.02,60.36,7.39,52.31,10.86,35.6,3.05,49.93,0.49,50.86,50.2,17.81,42.32,9.3,50.15,6.14,51.18,10.62,61.89,5.31,49.93,0.49,49.67,46.88,16.63,58.0,12.74,36.39,4.45,47.86,9.93,51.9,4.45,49.93,0.49,48.7,35.49,12.59,54.08,11.88,58.84,7.2,57.8,12.0,59.54,5.11,49.93,0.49,49.27
202607180104,2026-07-18,01,4R,daily,67.18,23.83,44.28,9.73,56.92,6.97,50.0,10.38,50.0,4.29,50.0,0.49,55.69,48.68,17.27,44.28,9.73,72.56,8.88,50.0,10.38,50.0,4.29,50.0,0.49,51.04,50.87,18.05,48.2,10.59,57.47,7.03,50.0,10.38,50.0,4.29,50.0,0.49,50.83,50.2,17.81,54.08,11.88,50.09,6.13,50.0,10.38,50.0,4.29,50.0,0.49,50.98,46.88,16.63,48.2,10.59,54.78,6.71,50.0,10.38,50.0,4.29,50.0,0.49,49.08,35.49,12.59,54.08,11.88,53.38,6.53,50.0,10.38,50.0,4.29,50.0,0.49,46.16
202607180104,2026-07-18,01,4R,realtime,67.18,23.83,44.28,9.73,56.92,6.97,49.18,10.21,43.54,3.73,49.93,0.49,54.96,48.68,17.27,44.28,9.73,72.56,8.88,45.54,9.45,43.48,3.73,49.93,0.49,49.55,50.87,18.05,48.2,10.59,57.47,7.03,63.73,13.23,39.03,3.35,49.93,0.49,52.74,50.2,17.81,54.08,11.88,50.09,6.13,34.13,7.08,62.04,5.32,49.93,0.49,48.72,46.88,16.63,48.2,10.59,54.78,6.71,50.9,10.56,52.66,4.52,49.93,0.49,49.5,35.49,12.59,54.08,11.88,53.38,6.53,56.51,11.73,59.23,5.08,49.93,0.49,48.31
202607180105,2026-07-18,01,5R,daily,67.18,23.83,50.16,11.02,47.18,5.78,50.0,10.38,50.0,4.29,50.0,0.49,55.79,48.68,17.27,42.32,9.3,68.27,8.36,50.0,10.38,50.0,4.29,50.0,0.49,50.08,50.87,18.05,48.2,10.59,52.48,6.42,50.0,10.38,50.0,4.29,50.0,0.49,50.22,50.2,17.81,44.28,9.73,41.69,5.1,50.0,10.38,50.0,4.29,50.0,0.49,47.8,46.88,16.63,48.2,10.59,58.2,7.12,50.0,10.38,50.0,4.29,50.0,0.49,49.5,35.49,12.59,83.48,18.34,66.33,8.12,50.0,10.38,50.0,4.29,50.0,0.49,54.21
202607180106,2026-07-18,01,6R,daily,67.18,23.83,52.12,11.45,49.86,6.1,50.0,10.38,50.0,4.29,50.0,0.49,56.55,48.68,17.27,48.2,10.59,51.76,6.34,50.0,10.38,50.0,4.29,50.0,0.49,49.35,50.87,18.05,42.32,9.3,34.32,4.2,50.0,10.38,50.0,4.29,50.0,0.49,46.7,50.2,17.81,44.28,9.73,56.36,6.9,50.0,10.38,50.0,4.29,50.0,0.49,49.59,46.88,16.63,40.36,8.87,67.05,8.21,50.0,10.38,50.0,4.29,50.0,0.49,48.86,35.49,12.59,40.36,8.87,37.21,4.55,50.0,10.38,50.0,4.29,50.0,0.49,41.17
