レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607130301,2026-07-13,03,1R,daily,67.0,30.36,49.1,11.27,46.3,4.88,50.0,3.13,50.0,5.21,50.0,2.27,57.11,55.59,25.18,44.41,10.19,49.84,5.25,50.0,3.13,50.0,5.21,50.0,2.27,51.23,50.17,22.73,32.69,7.5,46.3,4.88,50.0,3.13,50.0,5.21,50.0,2.27,45.72,48.14,21.81,37.38,8.58,48.67,5.12,50.0,3.13,50.0,5.21,50.0,2.27,46.12,42.82,19.4,30.35,6.97,42.78,4.5,50.0,3.13,50.0,5.21,50.0,2.27,41.48,34.71,15.72,44.41,10.19,48.73,5.13,50.0,3.13,50.0,5.21,50.0,2.27,41.65
202607130301,2026-07-13,03,1R,realtime,67.0,30.36,49.1,11.27,46.3,4.88,58.44,3.65,52.3,5.45,49.26,2.24,57.84,55.59,25.18,44.41,10.19,49.84,5.25,51.21,3.2,44.93,4.68,49.26,2.24,50.75,50.17,22.73,32.69,7.5,46.3,4.88,60.25,3.77,45.31,4.72,49.26,2.24,45.83,48.14,21.81,37.38,8.58,48.67,5.12,51.21,3.2,45.61,4.75,49.26,2.24,45.7,42.82,19.4,30.35,6.97,42.78,4.5,49.4,3.09,57.13,5.95,49.26,2.24,42.15,34.71,15.72,44.41,10.19,48.73,5.13,29.5,1.84,54.95,5.72,49.26,2.24,40.85
202607130302,2026-07-13,03,2R,daily,67.0,30.36,39.72,9.12,48.46,5.1,50.0,3.13,50.0,5.21,50.0,2.27,55.18,55.59,25.18,37.38,8.58,44.76,4.71,50.0,3.13,50.0,5.21,50.0,2.27,49.08,50.17,22.73,44.41,10.19,47.66,5.02,50.0,3.13,50.0,5.21,50.0,2.27,48.55,48.14,21.81,51.44,11.81,48.27,5.08,50.0,3.13,50.0,5.21,50.0,2.27,49.3,42.82,19.4,32.69,7.5,43.39,4.57,50.0,3.13,50.0,5.21,50.0,2.27,42.08,34.71,15.72,44.41,10.19,57.25,6.03,50.0,3.13,50.0,5.21,50.0,2.27,42.55
202607130302,2026-07-13,03,2R,realtime,67.0,30.36,39.72,9.12,48.46,5.1,45.23,2.83,52.3,5.45,49.26,2.24,55.09,55.59,25.18,37.38,8.58,44.76,4.71,43.8,2.74,44.93,4.68,49.26,2.24,48.13,50.17,22.73,44.41,10.19,47.66,5.02,53.81,3.36,45.31,4.72,49.26,2.24,48.26,48.14,21.81,51.44,11.81,48.27,5.08,38.08,2.38,45.61,4.75,49.26,2.24,48.07,42.82,19.4,32.69,7.5,43.39,4.57,69.54,4.35,57.13,5.95,49.26,2.24,44.01,34.71,15.72,44.41,10.19,57.25,6.03,49.52,3.1,54.95,5.72,49.26,2.24,43.0
202607130303,2026-07-13,03,3R,daily,67.0,30.36,42.07,9.65,54.33,5.72,50.0,3.13,50.0,5.21,50.0,2.27,56.34,55.59,25.18,46.75,10.73,47.74,5.03,50.0,3.13,50.0,5.21,50.0,2.27,51.55,50.17,22.73,60.81,13.96,46.3,4.87,50.0,3.13,50.0,5.21,50.0,2.27,52.17,48.14,21.81,49.1,11.27,55.39,5.83,50.0,3.13,50.0,5.21,50.0,2.27,49.52,42.82,19.4,56.13,12.88,52.04,5.48,50.0,3.13,50.0,5.21,50.0,2.27,48.37,34.71,15.72,46.75,10.73,56.74,5.97,50.0,3.13,50.0,5.21,50.0,2.27,43.04
202607130303,2026-07-13,03,3R,realtime,67.0,30.36,42.07,9.65,54.33,5.72,50.89,3.18,50.69,5.28,49.26,2.24,56.43,55.59,25.18,46.75,10.73,47.74,5.03,62.88,3.93,41.52,4.32,49.26,2.24,51.44,50.17,22.73,60.81,13.96,46.3,4.87,38.89,2.43,44.9,4.68,49.26,2.24,50.91,48.14,21.81,49.1,11.27,55.39,5.83,38.89,2.43,48.68,5.07,49.26,2.24,48.65,42.82,19.4,56.13,12.88,52.04,5.48,62.88,3.93,59.25,6.17,49.26,2.24,50.1,34.71,15.72,46.75,10.73,56.74,5.97,45.55,2.85,55.18,5.75,49.26,2.24,43.26
202607130304,2026-07-13,03,4R,daily,67.0,30.36,37.38,8.58,54.72,5.76,50.0,3.13,50.0,5.21,50.0,2.27,55.3,55.59,25.18,49.1,11.27,51.64,5.44,50.0,3.13,50.0,5.21,50.0,2.27,52.5,50.17,22.73,44.41,10.19,53.77,5.66,50.0,3.13,50.0,5.21,50.0,2.27,49.19,48.14,21.81,53.78,12.34,54.65,5.75,50.0,3.13,50.0,5.21,50.0,2.27,50.51,42.82,19.4,46.75,10.73,56.1,5.91,50.0,3.13,50.0,5.21,50.0,2.27,46.64,34.71,15.72,42.07,9.65,51.08,5.38,50.0,3.13,50.0,5.21,50.0,2.27,41.36
202607130304,2026-07-13,03,4R,realtime,67.0,30.36,37.38,8.58,54.72,5.76,60.73,3.8,49.52,5.16,49.26,2.24,55.89,55.59,25.18,49.1,11.27,51.64,5.44,55.7,3.48,41.17,4.29,49.26,2.24,51.9,50.17,22.73,44.41,10.19,53.77,5.66,45.64,2.85,45.44,4.73,49.26,2.24,48.41,48.14,21.81,53.78,12.34,54.65,5.75,35.59,2.23,49.43,5.15,49.26,2.24,49.52,42.82,19.4,46.75,10.73,56.1,5.91,40.61,2.54,60.18,6.27,49.26,2.24,47.08,34.71,15.72,42.07,9.65,51.08,5.38,61.73,3.86,54.49,5.67,49.26,2.24,42.53
202607130305,2026-07-13,03,5R,daily,67.0,30.36,42.07,9.65,45.69,4.81,50.0,3.13,50.0,5.21,50.0,2.27,55.43,55.59,25.18,65.5,15.03,53.42,5.62,50.0,3.13,50.0,5.21,50.0,2.27,56.45,50.17,22.73,53.78,12.34,44.66,4.7,50.0,3.13,50.0,5.21,50.0,2.27,50.38,48.14,21.81,35.04,8.04,30.13,3.17,50.0,3.13,50.0,5.21,50.0,2.27,43.63,42.82,19.4,44.41,10.19,48.73,5.13,50.0,3.13,50.0,5.21,50.0,2.27,45.33,34.71,15.72,46.75,10.73,49.84,5.25,50.0,3.13,50.0,5.21,50.0,2.27,42.31
202607130305,2026-07-13,03,5R,realtime,67.0,30.36,42.07,9.65,45.69,4.81,64.04,4.0,49.52,5.16,49.26,2.24,56.22,55.59,25.18,65.5,15.03,53.42,5.62,59.42,3.72,41.17,4.29,49.26,2.24,56.08,50.17,22.73,53.78,12.34,44.66,4.7,44.59,2.79,45.44,4.73,49.26,2.24,49.54,48.14,21.81,35.04,8.04,30.13,3.17,39.04,2.44,49.43,5.15,49.26,2.24,42.85,42.82,19.4,44.41,10.19,48.73,5.13,38.11,2.38,60.18,6.27,49.26,2.24,45.61,34.71,15.72,46.75,10.73,49.84,5.25,54.79,3.43,54.49,5.67,49.26,2.24,43.04
