レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202607080101,2026-07-08,01,1R,daily,67.18,23.83,46.24,10.16,54.82,6.71,50.0,10.38,50.0,4.29,50.0,0.49,55.86,48.68,17.27,52.12,11.45,34.71,4.25,50.0,10.38,50.0,4.29,50.0,0.49,48.13,50.87,18.05,42.32,9.3,44.96,5.5,50.0,10.38,50.0,4.29,50.0,0.49,48.01,50.2,17.81,48.2,10.59,44.38,5.43,50.0,10.38,50.0,4.29,50.0,0.49,48.99,46.88,16.63,42.32,9.3,51.25,6.27,50.0,10.38,50.0,4.29,50.0,0.49,47.36,35.49,12.59,34.48,7.58,47.03,5.76,50.0,10.38,50.0,4.29,50.0,0.49,41.08
202607080101,2026-07-08,01,1R,realtime,67.18,23.83,46.24,10.16,54.82,6.71,47.48,9.85,30.03,2.58,49.93,0.49,53.62,48.68,17.27,52.12,11.45,34.71,4.25,48.13,9.99,51.34,4.4,49.93,0.49,47.85,50.87,18.05,42.32,9.3,44.96,5.5,55.69,11.56,39.81,3.42,49.93,0.49,48.31,50.2,17.81,48.2,10.59,44.38,5.43,65.29,13.55,60.31,5.17,49.93,0.49,53.04,46.88,16.63,42.32,9.3,51.25,6.27,35.02,7.27,53.74,4.61,49.93,0.49,44.57,35.49,12.59,34.48,7.58,47.03,5.76,48.37,10.04,64.75,5.55,49.93,0.49,42.01
202607080102,2026-07-08,01,2R,daily,67.18,23.83,50.16,11.02,55.64,6.81,50.0,10.38,50.0,4.29,50.0,0.49,56.82,48.68,17.27,50.16,11.02,60.95,7.46,50.0,10.38,50.0,4.29,50.0,0.49,50.91,50.87,18.05,42.32,9.3,55.91,6.84,50.0,10.38,50.0,4.29,50.0,0.49,49.35,50.2,17.81,48.2,10.59,48.44,5.93,50.0,10.38,50.0,4.29,50.0,0.49,49.48,46.88,16.63,61.92,13.6,53.73,6.58,50.0,10.38,50.0,4.29,50.0,0.49,51.97,35.49,12.59,54.08,11.88,31.09,3.81,50.0,10.38,50.0,4.29,50.0,0.49,43.43
202607080102,2026-07-08,01,2R,realtime,67.18,23.83,50.16,11.02,55.64,6.81,54.33,11.28,32.1,2.75,49.93,0.49,56.18,48.68,17.27,50.16,11.02,60.95,7.46,59.9,12.43,45.08,3.87,49.93,0.49,52.54,50.87,18.05,42.32,9.3,55.91,6.84,57.88,12.01,31.31,2.69,49.93,0.49,49.38,50.2,17.81,48.2,10.59,48.44,5.93,42.93,8.91,66.62,5.71,49.93,0.49,49.44,46.88,16.63,61.92,13.6,53.73,6.58,37.9,7.87,54.39,4.67,49.93,0.49,49.83,35.49,12.59,54.08,11.88,31.09,3.81,47.07,9.77,70.5,6.05,49.93,0.49,44.58
202607080103,2026-07-08,01,3R,daily,67.18,23.83,48.2,10.59,42.86,5.25,50.0,10.38,50.0,4.29,50.0,0.49,54.83,48.68,17.27,46.24,10.16,47.19,5.78,50.0,10.38,50.0,4.29,50.0,0.49,48.36,50.87,18.05,42.32,9.3,48.9,5.99,50.0,10.38,50.0,4.29,50.0,0.49,48.49,50.2,17.81,58.0,12.74,50.31,6.16,50.0,10.38,50.0,4.29,50.0,0.49,51.86,46.88,16.63,48.2,10.59,51.46,6.3,50.0,10.38,50.0,4.29,50.0,0.49,48.68,35.49,12.59,56.04,12.31,55.98,6.85,50.0,10.38,50.0,4.29,50.0,0.49,46.91
202607080103,2026-07-08,01,3R,realtime,67.18,23.83,48.2,10.59,42.86,5.25,50.03,10.38,26.43,2.27,49.93,0.49,52.81,48.68,17.27,46.24,10.16,47.19,5.78,45.59,9.46,41.4,3.55,49.93,0.49,46.71,50.87,18.05,42.32,9.3,48.9,5.99,42.75,8.87,33.52,2.87,49.93,0.49,45.57,50.2,17.81,58.0,12.74,50.31,6.16,67.21,13.95,71.05,6.09,49.93,0.49,57.24,46.88,16.63,48.2,10.59,51.46,6.3,41.79,8.67,56.52,4.85,49.93,0.49,47.53,35.49,12.59,56.04,12.31,55.98,6.85,52.61,10.92,71.1,6.1,49.93,0.49,49.26
202607080104,2026-07-08,01,4R,daily,67.18,23.83,52.12,11.45,60.09,7.36,50.0,10.38,50.0,4.29,50.0,0.49,57.8,48.68,17.27,44.28,9.73,63.8,7.81,50.0,10.38,50.0,4.29,50.0,0.49,49.97,50.87,18.05,46.24,10.16,51.04,6.25,50.0,10.38,50.0,4.29,50.0,0.49,49.61,50.2,17.81,48.2,10.59,40.94,5.01,50.0,10.38,50.0,4.29,50.0,0.49,48.57,46.88,16.63,48.2,10.59,59.31,7.26,50.0,10.38,50.0,4.29,50.0,0.49,49.64,35.49,12.59,54.08,11.88,56.97,6.97,50.0,10.38,50.0,4.29,50.0,0.49,46.6
202607080104,2026-07-08,01,4R,realtime,67.18,23.83,52.12,11.45,60.09,7.36,56.89,11.81,25.2,2.16,49.93,0.49,57.1,50.87,18.05,44.28,9.73,63.8,7.81,53.4,11.08,42.7,3.66,56.41,0.56,50.89,50.2,17.81,46.24,10.16,51.04,6.25,55.57,11.53,63.64,5.46,47.93,0.47,51.68,46.88,16.63,48.2,10.59,40.94,5.01,48.29,10.02,55.74,4.78,40.13,0.39,47.43,35.49,12.59,48.2,10.59,59.31,7.26,44.62,9.26,65.96,5.66,16.31,0.16,45.52,48.68,17.27,54.08,11.88,56.97,6.97,41.2,8.55,46.77,4.01,88.87,0.87,49.56
202607080105,2026-07-08,01,5R,daily,67.18,23.83,50.16,11.02,42.92,5.25,50.0,10.38,50.0,4.29,50.0,0.49,55.27,48.68,17.27,48.2,10.59,62.79,7.69,50.0,10.38,50.0,4.29,50.0,0.49,50.7,50.87,18.05,46.24,10.16,54.98,6.73,50.0,10.38,50.0,4.29,50.0,0.49,50.09,50.2,17.81,42.32,9.3,43.15,5.28,50.0,10.38,50.0,4.29,50.0,0.49,47.54,46.88,16.63,58.0,12.74,42.76,5.23,50.0,10.38,50.0,4.29,50.0,0.49,49.76,35.49,12.59,61.92,13.6,64.68,7.92,50.0,10.38,50.0,4.29,50.0,0.49,49.27
202607080105,2026-07-08,01,5R,realtime,67.18,23.83,50.16,11.02,42.92,5.25,63.55,13.19,25.2,2.16,49.93,0.49,55.95,48.68,17.27,48.2,10.59,62.79,7.69,47.71,9.9,46.77,4.01,49.93,0.49,49.95,50.87,18.05,46.24,10.16,54.98,6.73,36.62,7.6,42.7,3.66,49.93,0.49,46.69,50.2,17.81,42.32,9.3,43.15,5.28,49.13,10.2,63.64,5.46,49.93,0.49,48.53,46.88,16.63,58.0,12.74,42.76,5.23,50.79,10.54,55.74,4.78,49.93,0.49,50.42,35.49,12.59,61.92,13.6,64.68,7.92,52.18,10.83,65.96,5.66,49.93,0.49,51.09
202607080106,2026-07-08,01,6R,daily,67.18,23.83,58.0,12.74,50.07,6.13,50.0,10.38,50.0,4.29,50.0,0.49,57.86,48.68,17.27,42.32,9.3,31.65,3.87,50.0,10.38,50.0,4.29,50.0,0.49,45.6,50.87,18.05,42.32,9.3,39.26,4.81,50.0,10.38,50.0,4.29,50.0,0.49,47.31,50.2,17.81,46.24,10.16,41.55,5.09,50.0,10.38,50.0,4.29,50.0,0.49,48.21,46.88,16.63,42.32,9.3,51.69,6.33,50.0,10.38,50.0,4.29,50.0,0.49,47.41,35.49,12.59,42.32,9.3,44.96,5.5,50.0,10.38,50.0,4.29,50.0,0.49,42.55
202607080106,2026-07-08,01,6R,realtime,67.18,23.83,58.0,12.74,50.07,6.13,53.07,11.01,28.34,2.43,49.93,0.49,56.64,48.68,17.27,42.32,9.3,31.65,3.87,54.87,11.39,47.08,4.04,49.93,0.49,46.36,50.87,18.05,42.32,9.3,39.26,4.81,47.2,9.8,43.94,3.77,49.93,0.49,46.21,50.2,17.81,46.24,10.16,41.55,5.09,33.19,6.89,62.19,5.33,49.93,0.49,45.76,46.88,16.63,42.32,9.3,51.69,6.33,60.75,12.61,55.08,4.72,49.93,0.49,50.08,35.49,12.59,42.32,9.3,44.96,5.5,50.92,10.57,63.37,5.44,49.93,0.49,43.88
