レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609020605,2026-09-02,06,05R,4117,0.2031,0.1611,0.245,3579,0.1734,0.1299,0.2169,5079,0.1789,0.1342,0.2237,3618,0.1692,0.124,0.2144,4098,0.2211,0.1805,0.2617,3232,0.1651,0.1282,0.2021
202609020606,2026-09-02,06,06R,5340,0.1461,0.0953,0.1969,4994,0.1789,0.139,0.2188,4419,0.1471,0.1078,0.1864,4900,0.1657,0.1177,0.2136,5389,0.17,0.1244,0.2156,4208,0.1625,0.1264,0.1986
202609020607,2026-09-02,06,07R,4317,0.1665,0.1207,0.2124,3518,0.2048,0.1481,0.2615,4011,0.1425,0.1005,0.1846,5439,0.204,0.1537,0.2543,4938,0.1384,0.1012,0.1756,4225,0.1672,0.1285,0.206
202609020608,2026-09-02,06,08R,4936,0.2116,0.1636,0.2595,3357,0.2053,0.157,0.2537,3778,0.2016,0.1546,0.2486,4433,0.1746,0.1325,0.2166,3932,0.1644,0.1189,0.21,3528,0.2063,0.1617,0.2508
202609020609,2026-09-02,06,09R,4484,0.1953,0.1153,0.2753,3618,0.1722,0.127,0.2174,3801,0.1571,0.1162,0.1981,4190,0.175,0.1328,0.2171,3580,0.181,0.1276,0.2344,4313,0.1657,0.1255,0.2059
202609020610,2026-09-02,06,10R,4825,0.1227,0.0846,0.1608,3611,0.1395,0.1023,0.1767,5248,0.1783,0.135,0.2215,5340,0.1506,0.0998,0.2014,4464,0.1988,0.1537,0.2439,3579,0.1868,0.1433,0.2303
202609020611,2026-09-02,06,11R,4938,0.131,0.0938,0.1682,3232,0.1517,0.1148,0.1887,5151,0.2017,0.1629,0.2404,4853,0.2014,0.1546,0.2482,3474,0.1769,0.138,0.2159,4419,0.1665,0.1272,0.2058
202609020612,2026-09-02,06,12R,4433,0.1701,0.128,0.2121,4900,0.1687,0.1207,0.2166,5188,0.1367,0.0938,0.1796,4117,0.2076,0.1656,0.2495,4011,0.1484,0.1064,0.1905,5052,0.1658,0.1137,0.2179
202609020801,2026-09-02,08,01R,3811,0.139,0.1011,0.1769,3699,0.1909,0.1481,0.2336,3718,0.1629,0.1223,0.2034,4203,0.1516,0.1137,0.1894,3605,0.1936,0.1509,0.2364,5467,0.2044,0.1512,0.2576
202609020802,2026-09-02,08,02R,4186,0.1391,0.0931,0.1851,4608,0.1588,0.1169,0.2007,4467,0.1342,0.0999,0.1684,4695,0.1355,0.098,0.1731,4248,0.1698,0.1248,0.2147,5425,0.2338,0.1759,0.2918
202609020803,2026-09-02,08,03R,4401,0.138,0.0933,0.1826,4432,0.1323,0.0923,0.1723,5110,0.1328,0.0939,0.1716,4925,0.1291,0.0961,0.1622,3952,0.1335,0.0951,0.172,5375,0.1805,0.1352,0.2258
202609020804,2026-09-02,08,04R,5073,0.1645,0.1261,0.203,3708,0.1597,0.1204,0.1989,3072,0.1643,0.1242,0.2044,4704,0.128,0.0945,0.1616,4677,0.1407,0.1068,0.1745,5383,0.1647,0.1164,0.2131
202609020805,2026-09-02,08,05R,5158,0.1368,0.0953,0.1783,3656,0.1913,0.1508,0.2317,3842,0.1728,0.1309,0.2146,4200,0.165,0.1189,0.2111,4883,0.1474,0.1093,0.1856,4239,0.1537,0.1118,0.1955
202609020806,2026-09-02,08,06R,4906,0.1485,0.1109,0.186,3448,0.2127,0.1705,0.2549,4186,0.1406,0.0946,0.1866,5028,0.1434,0.0954,0.1915,3699,0.1908,0.148,0.2335,4375,0.1659,0.1169,0.2149
202609020807,2026-09-02,08,07R,4441,0.109,0.0762,0.1419,4592,0.1493,0.1072,0.1913,4695,0.1325,0.095,0.1701,5375,0.1641,0.1188,0.2094,5110,0.1387,0.0998,0.1775,4544,0.2049,0.1627,0.247
202609020808,2026-09-02,08,08R,4467,0.1327,0.0984,0.1669,3072,0.1703,0.1302,0.2104,4066,0.1533,0.1116,0.1949,5049,0.1776,0.1367,0.2185,5425,0.2203,0.1624,0.2783,4626,0.2139,0.1624,0.2655
202609020809,2026-09-02,08,09R,4704,0.1235,0.09,0.1571,4254,0.1452,0.1052,0.1851,4248,0.1639,0.1189,0.2088,4608,0.1558,0.1139,0.1977,5383,0.1512,0.1029,0.1996,3656,0.2047,0.1642,0.2451
202609020810,2026-09-02,08,10R,4375,0.145,0.096,0.194,3952,0.1336,0.0952,0.1721,5028,0.1404,0.0924,0.1885,3842,0.1758,0.1339,0.2176,5073,0.1719,0.1335,0.2104,3811,0.1599,0.122,0.1978
202609020811,2026-09-02,08,11R,4239,0.1328,0.0909,0.1746,4677,0.1408,0.1069,0.1746,4925,0.1261,0.0931,0.1592,4401,0.1425,0.0978,0.1871,4441,0.1164,0.0836,0.1493,5158,0.1577,0.1162,0.1992
202609020812,2026-09-02,08,12R,4544,0.184,0.1418,0.2261,4883,0.1475,0.1094,0.1857,4906,0.15,0.1124,0.1875,4066,0.1563,0.1146,0.1979,4432,0.1322,0.0922,0.1722,3708,0.1731,0.1338,0.2123
202609021201,2026-09-02,12,01R,3642,0.1807,0.1356,0.2257,4143,0.1562,0.1225,0.19,3910,0.1628,0.115,0.2105,4934,0.1551,0.1185,0.1917,3889,0.152,0.1131,0.191,5360,0.2083,0.1664,0.2502
202609021202,2026-09-02,12,02R,3904,0.1607,0.1211,0.2004,5006,0.1839,0.1397,0.2281,3458,0.1536,0.1123,0.195,4526,0.1367,0.0958,0.1776,5471,0.1709,0.1272,0.2146,5287,0.1892,0.1422,0.2362
202609021203,2026-09-02,12,03R,5061,0.1788,0.1379,0.2197,4487,0.192,0.1452,0.2389,5147,0.1476,0.1028,0.1924,4817,0.1257,0.0815,0.1699,5057,0.1478,0.11,0.1856,5209,0.1997,0.1519,0.2476
202609021204,2026-09-02,12,04R,4947,0.1624,0.1236,0.2011,3436,0.1367,0.089,0.1844,5367,0.1901,0.1452,0.235,4931,0.1267,0.0918,0.1617,3892,0.1574,0.1145,0.2004,4636,0.1968,0.1514,0.2423
202609021205,2026-09-02,12,05R,4171,0.1686,0.1317,0.2055,3974,0.1546,0.1154,0.1937,4293,0.153,0.1169,0.1891,5020,0.1617,0.1163,0.2071,5416,0.1288,0.0867,0.1709,3744,0.1301,0.0906,0.1695
202609021206,2026-09-02,12,06R,3889,0.1446,0.1057,0.1836,3304,0.1604,0.1236,0.1972,4942,0.1542,0.1137,0.1948,5218,0.1624,0.1212,0.2036,4563,0.1706,0.1177,0.2234,4700,0.1655,0.1193,0.2118
202609021207,2026-09-02,12,07R,4979,0.1593,0.1115,0.2071,4466,0.163,0.1241,0.2019,4069,0.1888,0.1387,0.2389,5061,0.1833,0.1424,0.2242,3576,0.1717,0.1297,0.2137,3910,0.1822,0.1344,0.2299
202609021208,2026-09-02,12,08R,4299,0.1393,0.1015,0.1771,4934,0.1581,0.1215,0.1947,5006,0.1779,0.1337,0.2221,4636,0.1804,0.135,0.2259,4475,0.1506,0.1142,0.187,4402,0.1636,0.1211,0.206
202609021209,2026-09-02,12,09R,3831,0.1365,0.084,0.189,3744,0.1167,0.0772,0.1561,4643,0.1251,0.0885,0.1617,5209,0.1833,0.1355,0.2312,3642,0.1881,0.143,0.2331,3458,0.173,0.1317,0.2144
202609021210,2026-09-02,12,10R,5218,0.1579,0.1167,0.1991,5057,0.1479,0.1101,0.1857,5287,0.1698,0.1228,0.2168,5360,0.1919,0.15,0.2338,4947,0.1698,0.131,0.2085,5416,0.1423,0.1002,0.1844
202609021211,2026-09-02,12,11R,4278,0.1086,0.0766,0.1407,4700,0.1521,0.1059,0.1984,4171,0.1701,0.1332,0.207,3484,0.1681,0.1268,0.2093,3436,0.1366,0.0889,0.1843,4736,0.1347,0.101,0.1683
202609021212,2026-09-02,12,12R,4931,0.1222,0.0873,0.1572,4526,0.1397,0.0988,0.1806,4402,0.1442,0.1017,0.1866,4466,0.16,0.1211,0.1989,3304,0.1603,0.1235,0.1971,4817,0.1421,0.0979,0.1863
202609021301,2026-09-02,13,01R,4892,0.163,0.1227,0.2034,5178,0.1822,0.1386,0.2259,5029,0.1351,0.0988,0.1714,3939,0.1725,0.1344,0.2106,3583,0.1988,0.1448,0.2527,5445,0.1746,0.1315,0.2177
202609021302,2026-09-02,13,02R,3784,0.1489,0.1056,0.1921,3905,0.145,0.1085,0.1816,5394,0.1706,0.1247,0.2165,4093,0.1941,0.1445,0.2436,5022,0.1614,0.1219,0.2008,4074,0.1495,0.1124,0.1865
202609021303,2026-09-02,13,03R,3233,0.1856,0.138,0.2331,4180,0.1525,0.1152,0.1898,4245,0.167,0.1235,0.2105,4253,0.1673,0.1292,0.2054,5232,0.1444,0.1054,0.1833,5132,0.1573,0.1182,0.1964
202609021304,2026-09-02,13,04R,5105,0.1676,0.1268,0.2083,4086,0.134,0.0949,0.173,4697,0.1627,0.1132,0.2122,5141,0.1497,0.1181,0.1812,3617,0.2008,0.1537,0.248,5183,0.178,0.143,0.2129
202609021305,2026-09-02,13,05R,3406,0.1538,0.1111,0.1966,3885,0.1623,0.1206,0.2039,4439,0.1785,0.1381,0.2189,5445,0.1582,0.1151,0.2013,3224,0.1847,0.1455,0.2238,3898,0.1571,0.1175,0.1966
202609021306,2026-09-02,13,06R,4133,0.1473,0.1023,0.1922,3939,0.1755,0.1374,0.2136,4093,0.1911,0.1415,0.2406,4488,0.1659,0.1279,0.2038,5170,0.1517,0.11,0.1934,3602,0.1984,0.1491,0.2477
202609021307,2026-09-02,13,07R,4735,0.1316,0.0819,0.1813,3583,0.1989,0.1449,0.2528,5125,0.1867,0.1386,0.2347,5394,0.1736,0.1277,0.2195,4786,0.1508,0.103,0.1987,4180,0.1659,0.1286,0.2032
202609021308,2026-09-02,13,08R,3617,0.1934,0.1463,0.2406,4618,0.1786,0.1388,0.2184,5132,0.1379,0.0988,0.177,5029,0.1381,0.1018,0.1744,4648,0.1423,0.1043,0.1803,3905,0.1584,0.1219,0.195
202609021309,2026-09-02,13,09R,4413,0.1562,0.1205,0.1919,3224,0.1848,0.1456,0.2239,4074,0.1301,0.093,0.1671,4533,0.1712,0.1283,0.2142,4892,0.1704,0.1301,0.2108,4086,0.1474,0.1083,0.1864
202609021310,2026-09-02,13,10R,5141,0.1452,0.1136,0.1767,5022,0.1615,0.122,0.2009,5232,0.1385,0.0995,0.1774,4124,0.1786,0.134,0.2233,4133,0.1547,0.1097,0.1996,4439,0.1979,0.1575,0.2383
202609021311,2026-09-02,13,11R,3968,0.1656,0.1227,0.2084,3898,0.1437,0.1041,0.1832,5170,0.1458,0.1041,0.1875,3502,0.1744,0.1234,0.2253,3211,0.1705,0.1294,0.2115,5178,0.1956,0.152,0.2393
202609021312,2026-09-02,13,12R,4488,0.1614,0.1234,0.1993,3745,0.1634,0.1199,0.2069,4786,0.1449,0.0971,0.1928,4697,0.1657,0.1162,0.2152,3885,0.1622,0.1205,0.2038,4245,0.1864,0.1429,0.2299
202609021601,2026-09-02,16,01R,4886,0.1366,0.0938,0.1795,4303,0.165,0.1263,0.2037,3361,0.1549,0.1158,0.1939,3891,0.1705,0.1329,0.2082,5353,0.2035,0.1546,0.2523,4458,0.1601,0.1231,0.1971
202609021602,2026-09-02,16,02R,4624,0.1623,0.1128,0.2118,4429,0.1757,0.1376,0.2139,5206,0.1526,0.1129,0.1923,5285,0.1828,0.1335,0.2321,3377,0.2057,0.1595,0.252,5465,0.2381,0.1827,0.2934
202609021603,2026-09-02,16,03R,4778,0.1618,0.1217,0.2019,4405,0.1713,0.1302,0.2124,5187,0.206,0.1622,0.2499,4666,0.1446,0.1052,0.184,5043,0.1317,0.0963,0.1671,4082,0.2047,0.1572,0.2522
202609021604,2026-09-02,16,04R,3300,0.1514,0.1144,0.1884,4875,0.162,0.1205,0.2035,4543,0.1685,0.1254,0.2117,4287,0.151,0.1163,0.1857,4060,0.1593,0.1233,0.1953,5453,0.1826,0.1334,0.2317
202609021605,2026-09-02,16,05R,3434,0.1633,0.1158,0.2108,4081,0.1629,0.1235,0.2024,4950,0.1448,0.1117,0.1779,3361,0.1579,0.1188,0.1969,5000,0.1418,0.1058,0.1777,3388,0.1923,0.1522,0.2323
202609021606,2026-09-02,16,06R,3349,0.1507,0.1073,0.1942,3377,0.2058,0.1596,0.2521,5352,0.1561,0.1118,0.2003,4388,0.1509,0.1141,0.1877,4303,0.1649,0.1262,0.2036,4757,0.1508,0.1131,0.1884
202609021607,2026-09-02,16,07R,4099,0.1398,0.1043,0.1752,3775,0.1678,0.1242,0.2114,4458,0.1407,0.1037,0.1777,4082,0.1883,0.1408,0.2358,5206,0.1585,0.1188,0.1982,4614,0.155,0.1149,0.1951
202609021608,2026-09-02,16,08R,4842,0.1612,0.1243,0.1981,4060,0.1594,0.1234,0.1954,3891,0.1675,0.1299,0.2052,4434,0.1599,0.1241,0.1956,4405,0.1712,0.1301,0.2123,3757,0.1793,0.1331,0.2254
202609021609,2026-09-02,16,09R,4369,0.1363,0.0941,0.1785,5353,0.2036,0.1547,0.2524,5285,0.1798,0.1305,0.2291,5187,0.209,0.1652,0.2529,4875,0.1619,0.1204,0.2034,4607,0.1696,0.1217,0.2174
202609021610,2026-09-02,16,10R,4757,0.1299,0.0922,0.1675,5043,0.1318,0.0964,0.1672,4287,0.148,0.1133,0.1827,4886,0.1411,0.0983,0.184,4624,0.1697,0.1202,0.2192,3434,0.1842,0.1367,0.2317
202609021611,2026-09-02,16,11R,3388,0.1714,0.1313,0.2114,5000,0.1419,0.1059,0.1778,4388,0.1479,0.1111,0.1847,4543,0.1715,0.1284,0.2147,3775,0.1677,0.1241,0.2113,4778,0.1827,0.1426,0.2228
202609021612,2026-09-02,16,12R,4614,0.1341,0.094,0.1742,3349,0.1582,0.1148,0.2017,4666,0.1416,0.1022,0.181,3300,0.1559,0.1189,0.1929,4081,0.1628,0.1234,0.2023,4842,0.1821,0.1452,0.219
202609021701,2026-09-02,17,01R,4447,0.1775,0.1283,0.2268,5283,0.2178,0.1726,0.263,4987,0.1535,0.1183,0.1888,5155,0.122,0.0788,0.1652,5291,0.2247,0.1812,0.2682,5413,0.135,0.0927,0.1773
202609021702,2026-09-02,17,02R,5095,0.1384,0.1016,0.1752,5068,0.1441,0.0954,0.1928,5351,0.1642,0.1171,0.2112,4097,0.1956,0.1442,0.247,5293,0.1711,0.1296,0.2125,4057,0.1677,0.1337,0.2016
202609021703,2026-09-02,17,03R,3800,0.1661,0.1142,0.2181,3950,0.1486,0.1012,0.1959,4233,0.1563,0.117,0.1956,3961,0.1641,0.1241,0.204,4457,0.1761,0.1327,0.2196,3761,0.1686,0.1278,0.2095
202609021704,2026-09-02,17,04R,3987,0.1652,0.1215,0.2088,4010,0.1518,0.1053,0.1983,3933,0.1607,0.1207,0.2008,5131,0.1685,0.1243,0.2127,4809,0.1494,0.1107,0.1881,3994,0.1813,0.1435,0.2191
202609021705,2026-09-02,17,05R,4263,0.1683,0.1223,0.2143,4199,0.1538,0.1173,0.1903,4564,0.1608,0.1245,0.1971,5032,0.14,0.0994,0.1806,5322,0.1539,0.1091,0.1987,4803,0.2018,0.1582,0.2454
202609021706,2026-09-02,17,06R,3543,0.1607,0.1248,0.1965,4182,0.1712,0.129,0.2134,3439,0.1433,0.1082,0.1784,5374,0.1315,0.091,0.1719,5413,0.1215,0.0792,0.1638,3562,0.1685,0.1326,0.2044
202609021707,2026-09-02,17,07R,4725,0.1561,0.1156,0.1966,4264,0.1833,0.1483,0.2184,4894,0.1615,0.1242,0.1988,5293,0.1682,0.1267,0.2096,3542,0.1835,0.1371,0.2298,5155,0.1384,0.0952,0.1816
202609021708,2026-09-02,17,08R,4097,0.1911,0.1397,0.2425,5223,0.1541,0.1138,0.1943,5348,0.1404,0.1007,0.18,5291,0.2218,0.1783,0.2653,3950,0.1485,0.1011,0.1958,5100,0.1978,0.1471,0.2484
202609021709,2026-09-02,17,09R,4457,0.1687,0.1253,0.2122,5351,0.1702,0.1231,0.2172,4635,0.1081,0.0696,0.1466,5283,0.2148,0.1696,0.26,4010,0.1517,0.1052,0.1982,3327,0.1805,0.1336,0.2274
202609021710,2026-09-02,17,10R,4987,0.152,0.1168,0.1873,4159,0.1486,0.1125,0.1847,3761,0.1492,0.1084,0.1901,5095,0.1429,0.1061,0.1797,4263,0.1757,0.1297,0.2217,3933,0.1801,0.1401,0.2202
202609021711,2026-09-02,17,11R,4809,0.142,0.1033,0.1807,3562,0.1551,0.1192,0.191,4057,0.1483,0.1143,0.1822,4447,0.182,0.1328,0.2313,4233,0.1622,0.1229,0.2015,5032,0.1564,0.1158,0.197
202609021712,2026-09-02,17,12R,3961,0.1596,0.1196,0.1995,3439,0.1493,0.1142,0.1844,3987,0.1667,0.123,0.2103,4199,0.1508,0.1143,0.1873,4264,0.1832,0.1482,0.2183,5068,0.1575,0.1088,0.2062
202609021801,2026-09-02,18,01R,4356,0.1567,0.1197,0.1937,4821,0.1741,0.1337,0.2144,4277,0.1523,0.1097,0.195,5127,0.1912,0.1472,0.2351,5308,0.1614,0.1164,0.2064,3550,0.173,0.1275,0.2185
202609021802,2026-09-02,18,02R,4409,0.1502,0.1163,0.184,3687,0.1618,0.1023,0.2213,4951,0.143,0.1059,0.1801,5269,0.1246,0.0836,0.1656,4331,0.1438,0.0992,0.1885,4794,0.1513,0.1132,0.1894
202609021803,2026-09-02,18,03R,5257,0.1422,0.1062,0.1781,3517,0.1371,0.0989,0.1754,5400,0.1581,0.1185,0.1977,4506,0.1239,0.0928,0.1549,4120,0.1562,0.1229,0.1894,3340,0.1888,0.1486,0.229
202609021804,2026-09-02,18,04R,4706,0.1825,0.1402,0.2247,4581,0.1455,0.1058,0.1853,4863,0.1677,0.1287,0.2067,3313,0.1642,0.1225,0.2058,3478,0.1514,0.1119,0.1909,4367,0.2104,0.1619,0.2588
202609021805,2026-09-02,18,05R,4277,0.1508,0.1082,0.1935,3701,0.1533,0.1088,0.1977,4610,0.1699,0.1131,0.2267,5441,0.1821,0.1451,0.2191,4578,0.1634,0.1219,0.2048,4734,0.1604,0.1234,0.1973
202609021806,2026-09-02,18,06R,4220,0.1503,0.1138,0.1868,4794,0.1379,0.0998,0.176,3982,0.156,0.115,0.1971,3711,0.1728,0.1339,0.2116,3963,0.1606,0.116,0.2051,5127,0.2076,0.1636,0.2515
202609021807,2026-09-02,18,07R,3976,0.1722,0.1247,0.2198,5269,0.1276,0.0866,0.1686,5345,0.1615,0.114,0.2091,4522,0.143,0.1053,0.1807,4351,0.1303,0.0912,0.1694,4821,0.1875,0.1471,0.2278
202609021808,2026-09-02,18,08R,3461,0.1783,0.1319,0.2247,4367,0.197,0.1485,0.2454,4515,0.157,0.1179,0.1961,5104,0.1494,0.115,0.1839,4409,0.1576,0.1237,0.1914,3517,0.1505,0.1123,0.1888
202609021809,2026-09-02,18,09R,4578,0.156,0.1145,0.1974,3550,0.1596,0.1141,0.2051,4068,0.1479,0.1055,0.1903,3158,0.1324,0.0933,0.1714,4863,0.1736,0.1346,0.2126,4545,0.1458,0.104,0.1875
202609021810,2026-09-02,18,10R,3478,0.144,0.1045,0.1835,3711,0.1758,0.1369,0.2146,4506,0.1209,0.0898,0.1519,4951,0.146,0.1089,0.1831,4356,0.1641,0.1271,0.2011,3701,0.1667,0.1222,0.2111
202609021811,2026-09-02,18,11R,4873,0.1692,0.1276,0.2108,4331,0.1439,0.0993,0.1886,4581,0.1395,0.0998,0.1793,5067,0.1518,0.1115,0.1922,5441,0.185,0.148,0.222,4120,0.1697,0.1364,0.2029
202609021812,2026-09-02,18,12R,4351,0.1229,0.0838,0.162,4706,0.19,0.1477,0.2322,4220,0.1518,0.1153,0.1883,4610,0.1729,0.1161,0.2297,5257,0.1496,0.1136,0.1855,5104,0.1658,0.1314,0.2003
202609021901,2026-09-02,19,01R,5356,0.1681,0.1236,0.2125,4588,0.136,0.0966,0.1753,4017,0.1677,0.1316,0.2037,4417,0.184,0.1434,0.2245,5328,0.1543,0.1119,0.1967,5397,0.1996,0.1546,0.2446
202609021902,2026-09-02,19,02R,5341,0.1949,0.1359,0.2538,5219,0.163,0.1184,0.2076,3558,0.1614,0.1189,0.2039,4562,0.1786,0.1378,0.2194,4108,0.1233,0.0843,0.1623,5459,0.2028,0.1498,0.2558
202609021903,2026-09-02,19,03R,5311,0.1637,0.118,0.2093,5148,0.1816,0.1424,0.2208,4163,0.1566,0.1167,0.1965,5173,0.1651,0.1174,0.2129,4398,0.1356,0.0984,0.1727,3721,0.1288,0.0968,0.1608
202609021904,2026-09-02,19,04R,4850,0.0984,0.0627,0.1341,4381,0.165,0.1277,0.2023,3719,0.1435,0.1061,0.1809,4422,0.1504,0.1085,0.1924,4836,0.1693,0.1224,0.2162,4524,0.1471,0.1114,0.1828
202609021905,2026-09-02,19,05R,4710,0.1174,0.0777,0.1572,4139,0.1679,0.1249,0.2109,3712,0.1434,0.1047,0.1821,4012,0.1427,0.102,0.1834,3967,0.2279,0.1546,0.3011,5391,0.1976,0.1503,0.2448
202609021906,2026-09-02,19,06R,4363,0.1343,0.099,0.1696,5328,0.1544,0.112,0.1968,4539,0.1236,0.0915,0.1557,5241,0.1975,0.1513,0.2437,4762,0.1267,0.0872,0.1661,4295,0.1379,0.0982,0.1776
202609021907,2026-09-02,19,07R,4798,0.1068,0.0691,0.1445,4496,0.1658,0.1195,0.2121,3613,0.1323,0.0963,0.1682,5083,0.1744,0.1182,0.2306,4017,0.1736,0.1375,0.2096,5035,0.1676,0.1236,0.2115
202609021908,2026-09-02,19,08R,4111,0.139,0.0971,0.1808,5296,0.1911,0.1453,0.237,4156,0.1401,0.1037,0.1766,3951,0.2008,0.1574,0.2443,5148,0.1815,0.1423,0.2207,3558,0.1808,0.1383,0.2233
202609021909,2026-09-02,19,09R,4524,0.1262,0.0905,0.1619,4108,0.1234,0.0844,0.1624,5311,0.1652,0.1195,0.2108,4163,0.1596,0.1197,0.1995,4588,0.1359,0.0965,0.1752,3719,0.1629,0.1255,0.2003
202609021910,2026-09-02,19,10R,3721,0.1079,0.0759,0.1399,4762,0.1268,0.0873,0.1662,4850,0.0999,0.0642,0.1356,3712,0.1464,0.1077,0.1851,4381,0.1649,0.1276,0.2022,4710,0.1383,0.0986,0.1781
202609021911,2026-09-02,19,11R,4295,0.117,0.0773,0.1567,4398,0.1357,0.0985,0.1728,4012,0.1397,0.099,0.1804,4539,0.1266,0.0945,0.1587,4496,0.1657,0.1194,0.212,5356,0.189,0.1445,0.2334
202609021912,2026-09-02,19,12R,3613,0.1308,0.0948,0.1667,5241,0.2005,0.1543,0.2467,5035,0.1482,0.1042,0.1921,4111,0.1435,0.1016,0.1853,5219,0.1629,0.1183,0.2075,4156,0.1595,0.1231,0.196
202609022001,2026-09-02,20,01R,3953,0.1913,0.1497,0.2328,3391,0.185,0.1371,0.2328,3442,0.1433,0.1048,0.1818,4006,0.1661,0.1316,0.2007,3459,0.1685,0.1235,0.2134,3690,0.1996,0.1568,0.2423
