レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609200101,2026-09-20,01,01R,3538,0.1966,0.1499,0.2434,4798,0.1104,0.0741,0.1468,5185,0.1441,0.1048,0.1834,4330,0.1185,0.0819,0.1552,4434,0.1754,0.1389,0.2119,5427,0.2121,0.171,0.2532
202609200102,2026-09-20,01,02R,3994,0.1631,0.1262,0.2,4414,0.1668,0.1223,0.2114,4065,0.1611,0.1221,0.2002,5213,0.1806,0.145,0.2161,5335,0.1689,0.1231,0.2147,5415,0.2546,0.1945,0.3148
202609200103,2026-09-20,01,03R,4892,0.1622,0.124,0.2004,4834,0.1572,0.1154,0.1991,3054,0.1885,0.1477,0.2293,3659,0.1642,0.1234,0.2051,5114,0.1644,0.131,0.1978,3792,0.1786,0.1445,0.2127
202609200104,2026-09-20,01,04R,3357,0.1915,0.1444,0.2386,4443,0.185,0.1447,0.2254,4987,0.1588,0.1205,0.197,5195,0.147,0.1073,0.1866,4746,0.1731,0.1252,0.2209,4720,0.2201,0.1639,0.2764
202609200105,2026-09-20,01,05R,4485,0.1615,0.109,0.2139,4228,0.1707,0.1365,0.2048,4654,0.1376,0.0999,0.1753,3538,0.2011,0.1544,0.2479,4872,0.1971,0.1508,0.2434,4351,0.1448,0.1068,0.1828
202609200106,2026-09-20,01,06R,4819,0.1687,0.1272,0.2102,5250,0.1775,0.13,0.2249,4414,0.1608,0.1163,0.2054,5184,0.1929,0.1525,0.2332,5265,0.154,0.115,0.193,4501,0.1618,0.1081,0.2156
202609200107,2026-09-20,01,07R,4330,0.114,0.0774,0.1507,5201,0.1922,0.1495,0.2349,3740,0.15,0.1113,0.1887,3054,0.1915,0.1507,0.2323,5179,0.1877,0.1424,0.233,3352,0.1713,0.1266,0.216
202609200108,2026-09-20,01,08R,4642,0.1484,0.1115,0.1852,4690,0.1777,0.1277,0.2278,4443,0.179,0.1387,0.2194,4065,0.1641,0.1251,0.2032,4478,0.1455,0.1062,0.1849,5436,0.2213,0.1648,0.2777
202609200109,2026-09-20,01,09R,3654,0.1318,0.0915,0.1722,4654,0.1436,0.1059,0.1813,4485,0.163,0.1105,0.2154,5061,0.1829,0.1412,0.2247,4834,0.1571,0.1153,0.199,4798,0.1238,0.0875,0.1602
202609200110,2026-09-20,01,10R,4746,0.1657,0.1178,0.2135,4501,0.1484,0.0947,0.2022,5213,0.1776,0.142,0.2131,3994,0.1676,0.1307,0.2045,4987,0.1647,0.1264,0.2029,5437,0.2618,0.2074,0.3162
