レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609050207,2026-09-05,02,07R,4505,0.1467,0.1041,0.1893,4103,0.2141,0.1656,0.2626,4995,0.1675,0.1306,0.2043,4138,0.1413,0.0965,0.186,4785,0.1914,0.1423,0.2405,5398,0.2243,0.1807,0.2679
202609050208,2026-09-05,02,08R,5309,0.1583,0.1146,0.202,4959,0.1358,0.1027,0.1689,4315,0.1544,0.1192,0.1896,5419,0.2239,0.1704,0.2774,4495,0.1473,0.1071,0.1875,5288,0.1573,0.1127,0.2019
202609050209,2026-09-05,02,09R,3935,0.1341,0.097,0.1713,4324,0.1293,0.093,0.1657,4213,0.1767,0.1316,0.2219,3893,0.1585,0.1162,0.2008,3978,0.1748,0.1353,0.2142,4129,0.1999,0.1469,0.253
202609050210,2026-09-05,02,10R,3566,0.1736,0.1265,0.2207,4945,0.1739,0.1364,0.2115,3746,0.1594,0.1249,0.1938,3929,0.1487,0.108,0.1895,3352,0.1595,0.1178,0.2013,4787,0.1365,0.1008,0.1723
202609050211,2026-09-05,02,11R,4486,0.1681,0.122,0.2142,3911,0.1666,0.1251,0.2081,4177,0.1574,0.1126,0.2021,4505,0.1512,0.1086,0.1938,4145,0.2487,0.207,0.2904,5111,0.1509,0.1127,0.1891
202609050212,2026-09-05,02,12R,4573,0.148,0.1106,0.1853,5102,0.1999,0.158,0.2418,4306,0.1791,0.1412,0.217,4785,0.1885,0.1394,0.2376,4959,0.1357,0.1026,0.1688,5145,0.1617,0.1263,0.197
202609050301,2026-09-05,03,01R,4880,0.149,0.1143,0.1837,4258,0.1877,0.1354,0.24,4623,0.1418,0.1009,0.1827,4583,0.1388,0.1,0.1775,3850,0.1349,0.0996,0.1703,5378,0.2174,0.165,0.2697
202609050302,2026-09-05,03,02R,4888,0.1629,0.122,0.2038,4000,0.1583,0.1192,0.1974,5071,0.1358,0.0913,0.1803,5120,0.1656,0.1202,0.2111,3859,0.1437,0.1029,0.1845,3664,0.1755,0.1427,0.2083
202609050303,2026-09-05,03,03R,4004,0.1618,0.1203,0.2032,4427,0.1322,0.0982,0.1661,5138,0.169,0.128,0.2099,4179,0.1481,0.1118,0.1843,5098,0.1405,0.1013,0.1797,3857,0.1948,0.1513,0.2382
202609050304,2026-09-05,03,04R,5315,0.1707,0.1236,0.2178,5279,0.1424,0.0952,0.1897,3944,0.1765,0.1342,0.2188,3303,0.1848,0.1351,0.2346,3557,0.1576,0.1098,0.2055,4407,0.1742,0.1346,0.2137
202609050305,2026-09-05,03,05R,3839,0.1714,0.1203,0.2225,4896,0.1912,0.1475,0.2349,4661,0.1663,0.1221,0.2105,4257,0.1304,0.0923,0.1686,4418,0.1171,0.0827,0.1516,5427,0.2179,0.1763,0.2596
202609050306,2026-09-05,03,06R,4981,0.1611,0.1246,0.1976,3850,0.135,0.0997,0.1704,3956,0.1534,0.1158,0.191,5053,0.1882,0.1475,0.229,3256,0.141,0.1,0.182,4173,0.1776,0.1381,0.217
202609050307,2026-09-05,03,07R,4598,0.1286,0.0922,0.1651,4471,0.1437,0.102,0.1854,3655,0.1946,0.1582,0.2311,4623,0.1448,0.1039,0.1857,4142,0.175,0.1373,0.2126,5071,0.1552,0.1107,0.1997
202609050308,2026-09-05,03,08R,3685,0.1457,0.1019,0.1894,4583,0.1418,0.103,0.1805,5315,0.1722,0.1251,0.2193,4438,0.1088,0.0709,0.1466,4000,0.1582,0.1191,0.1973,5138,0.1884,0.1474,0.2293
202609050309,2026-09-05,03,09R,4189,0.1727,0.1347,0.2108,4407,0.1608,0.1212,0.2003,3859,0.1378,0.097,0.1786,5002,0.1512,0.1081,0.1943,4179,0.151,0.1147,0.1872,4258,0.2011,0.1488,0.2534
202609050310,2026-09-05,03,10R,5087,0.1591,0.1216,0.1965,4257,0.1334,0.0953,0.1716,4640,0.1448,0.1118,0.1778,4004,0.1663,0.1248,0.2077,4880,0.1564,0.1217,0.1911,3931,0.1477,0.107,0.1884
202609050311,2026-09-05,03,11R,3944,0.175,0.1327,0.2173,4173,0.1642,0.1247,0.2036,5120,0.1626,0.1172,0.2081,3857,0.1784,0.1349,0.2218,4452,0.1626,0.1203,0.2048,4661,0.1857,0.1415,0.2299
202609050312,2026-09-05,03,12R,3256,0.1336,0.0926,0.1746,3557,0.1577,0.1099,0.2056,4604,0.1306,0.0953,0.1659,4418,0.1142,0.0798,0.1487,4471,0.1436,0.1019,0.1853,4427,0.1456,0.1116,0.1795
202609050401,2026-09-05,04,01R,4893,0.1315,0.0879,0.175,4941,0.2108,0.1731,0.2484,4090,0.1445,0.113,0.1761,4240,0.134,0.097,0.171,4854,0.177,0.1389,0.215,5370,0.2063,0.155,0.2576
202609050402,2026-09-05,04,02R,4882,0.1903,0.1422,0.2385,4927,0.1517,0.1173,0.1861,5361,0.209,0.1558,0.2621,4781,0.1959,0.141,0.2508,4175,0.1253,0.0888,0.1619,4065,0.1807,0.1394,0.2221
202609050403,2026-09-05,04,03R,4478,0.1405,0.1023,0.1788,3993,0.1574,0.111,0.2039,4844,0.1689,0.1257,0.2121,5277,0.1546,0.1183,0.191,5357,0.1654,0.1102,0.2206,4895,0.1661,0.1246,0.2076
202609050404,2026-09-05,04,04R,4690,0.1714,0.1304,0.2125,5213,0.1816,0.1465,0.2166,4501,0.1502,0.0897,0.2106,5253,0.2545,0.2093,0.2996,3845,0.2034,0.161,0.2457,5454,0.2173,0.1713,0.2633
202609050405,2026-09-05,04,05R,4998,0.1203,0.083,0.1577,5264,0.1821,0.1379,0.2264,4847,0.1292,0.0932,0.1652,4730,0.1454,0.1047,0.186,5164,0.2122,0.1658,0.2586,4275,0.2259,0.1797,0.272
202609050406,2026-09-05,04,06R,4525,0.1348,0.0953,0.1742,4186,0.1485,0.1031,0.1939,4854,0.1711,0.133,0.2091,4791,0.1809,0.1396,0.2221,5310,0.2111,0.1416,0.2806,4387,0.1591,0.1195,0.1987
202609050407,2026-09-05,04,07R,5165,0.1496,0.1008,0.1983,4781,0.1989,0.144,0.2538,5320,0.1526,0.1128,0.1925,4266,0.1426,0.0862,0.199,5370,0.1928,0.1415,0.2441,5003,0.1912,0.1187,0.2637
202609050408,2026-09-05,04,08R,4941,0.2033,0.1656,0.2409,4536,0.1621,0.1184,0.2059,5314,0.167,0.1165,0.2176,4882,0.1948,0.1467,0.243,5201,0.1718,0.1342,0.2094,5357,0.1789,0.1237,0.2341
202609050409,2026-09-05,04,09R,4874,0.1468,0.1003,0.1933,4289,0.1504,0.1079,0.1929,5213,0.1756,0.1405,0.2106,3993,0.1544,0.108,0.2009,4090,0.1504,0.1189,0.182,5361,0.2284,0.1752,0.2815
202609050410,2026-09-05,04,10R,4175,0.1179,0.0814,0.1545,4414,0.1819,0.1338,0.23,4730,0.1424,0.1017,0.183,4283,0.1705,0.1233,0.2177,4893,0.1389,0.0953,0.1824,5277,0.171,0.1347,0.2074
202609050411,2026-09-05,04,11R,4240,0.1295,0.0925,0.1665,4501,0.1562,0.0957,0.2166,4895,0.1467,0.1052,0.1882,3551,0.1734,0.1252,0.2216,4791,0.1838,0.1425,0.225,5264,0.1955,0.1513,0.2398
202609050412,2026-09-05,04,12R,4266,0.1381,0.0817,0.1945,3845,0.2035,0.1611,0.2458,4387,0.1397,0.1001,0.1793,4478,0.145,0.1068,0.1833,4927,0.1516,0.1172,0.186,4847,0.1486,0.1126,0.1846
202609050701,2026-09-05,07,01R,3680,0.1845,0.1365,0.2325,4527,0.1634,0.1212,0.2056,3652,0.1687,0.1211,0.2163,3825,0.1419,0.097,0.1869,3945,0.1864,0.1442,0.2286,3401,0.2077,0.1652,0.2502
202609050702,2026-09-05,07,02R,3875,0.1645,0.1268,0.2021,5196,0.2228,0.1743,0.2713,3981,0.1791,0.1407,0.2175,4872,0.185,0.1372,0.2329,4917,0.1373,0.1016,0.173,4214,0.1791,0.1411,0.2171
202609050703,2026-09-05,07,03R,4234,0.1578,0.1139,0.2017,4603,0.1515,0.1147,0.1884,4459,0.1258,0.0946,0.157,4469,0.1609,0.1224,0.1993,4041,0.2207,0.1654,0.276,3282,0.1965,0.1597,0.2334
202609050704,2026-09-05,07,04R,4693,0.177,0.1395,0.2146,3660,0.1949,0.151,0.2388,5366,0.1811,0.1214,0.2407,4435,0.167,0.1218,0.2121,4197,0.1836,0.1411,0.2261,4914,0.1479,0.1123,0.1835
202609050705,2026-09-05,07,05R,3957,0.1662,0.1271,0.2052,3876,0.173,0.1296,0.2163,3661,0.1627,0.1197,0.2058,3773,0.1472,0.1038,0.1905,5349,0.213,0.1687,0.2573,4016,0.163,0.1204,0.2057
202609050706,2026-09-05,07,06R,4520,0.1499,0.1084,0.1915,4237,0.1421,0.0986,0.1856,3945,0.1805,0.1383,0.2227,3546,0.1789,0.1331,0.2247,4323,0.1469,0.1064,0.1875,3679,0.158,0.122,0.1941
202609050707,2026-09-05,07,07R,4319,0.1618,0.1241,0.1995,3825,0.1449,0.1,0.1899,4682,0.1289,0.0961,0.1617,3872,0.1797,0.1292,0.2302,4219,0.2284,0.1811,0.2758,4917,0.1508,0.1151,0.1865
202609050708,2026-09-05,07,08R,4469,0.1564,0.1179,0.1948,3401,0.1943,0.1518,0.2368,3875,0.166,0.1283,0.2036,4362,0.1311,0.0979,0.1644,5366,0.187,0.1273,0.2466,4365,0.1827,0.1349,0.2304
202609050709,2026-09-05,07,09R,4459,0.1243,0.0931,0.1555,4872,0.188,0.1402,0.2359,4435,0.164,0.1188,0.2091,4527,0.1604,0.1182,0.2026,4151,0.1841,0.1429,0.2253,3876,0.1864,0.143,0.2297
202609050710,2026-09-05,07,10R,4237,0.1346,0.0911,0.1781,3981,0.1851,0.1467,0.2235,5064,0.1497,0.1079,0.1915,4693,0.1815,0.144,0.2191,4234,0.1652,0.1213,0.2091,4523,0.1674,0.1306,0.2042
202609050711,2026-09-05,07,11R,4682,0.1274,0.0946,0.1602,4214,0.1657,0.1277,0.2037,4041,0.2148,0.1595,0.2701,4914,0.1315,0.0959,0.1671,4520,0.1573,0.1158,0.1989,3661,0.1821,0.1391,0.2252
202609050712,2026-09-05,07,12R,4362,0.1266,0.0934,0.1599,4016,0.1496,0.107,0.1923,3679,0.1386,0.1026,0.1747,4319,0.1663,0.1286,0.204,5196,0.2227,0.1742,0.2712,4603,0.1649,0.1281,0.2018
202609050901,2026-09-05,09,01R,4456,0.1669,0.1291,0.2047,4013,0.1403,0.0981,0.1825,4472,0.1337,0.0954,0.172,4739,0.15,0.112,0.1879,5017,0.1272,0.084,0.1705,4796,0.1648,0.1228,0.2069
202609050902,2026-09-05,09,02R,4512,0.1382,0.1032,0.1732,4477,0.1283,0.0934,0.1633,4760,0.1238,0.089,0.1586,4337,0.1193,0.085,0.1536,4391,0.1531,0.1166,0.1895,4205,0.1359,0.103,0.1688
202609050903,2026-09-05,09,03R,4743,0.1212,0.0843,0.1581,4856,0.1348,0.1005,0.169,5267,0.137,0.1013,0.1728,4852,0.1524,0.1159,0.1889,4445,0.1186,0.0825,0.1548,5034,0.1371,0.0971,0.1771
202609050904,2026-09-05,09,04R,4305,0.1237,0.0812,0.1663,4772,0.1054,0.074,0.1367,4953,0.1444,0.1074,0.1815,4468,0.1597,0.1177,0.2017,4980,0.145,0.1079,0.1821,4344,0.1559,0.111,0.2007
202609050905,2026-09-05,09,05R,5112,0.1484,0.1112,0.1857,4502,0.1439,0.1008,0.187,4857,0.1357,0.0961,0.1753,4415,0.1459,0.1069,0.1849,3941,0.1257,0.0855,0.1659,4537,0.1529,0.1168,0.1889
202609050906,2026-09-05,09,06R,4472,0.1322,0.0939,0.1705,4566,0.1454,0.1069,0.1839,4083,0.1411,0.1071,0.1751,4713,0.1182,0.084,0.1523,5256,0.1728,0.1355,0.2101,3897,0.1298,0.0952,0.1643
202609050907,2026-09-05,09,07R,4397,0.1221,0.0847,0.1595,4205,0.1225,0.0896,0.1554,4804,0.1746,0.1358,0.2134,4851,0.1163,0.0838,0.1488,4743,0.1286,0.0917,0.1655,4831,0.1531,0.1209,0.1853
202609050908,2026-09-05,09,08R,5017,0.1198,0.0766,0.1631,4939,0.125,0.0912,0.1589,4337,0.1163,0.082,0.1506,4361,0.13,0.094,0.166,4444,0.1257,0.0897,0.1618,4256,0.163,0.1294,0.1967
202609050909,2026-09-05,09,09R,4586,0.1074,0.0754,0.1393,4445,0.1187,0.0826,0.1549,4547,0.1381,0.0977,0.1785,4826,0.1238,0.0871,0.1605,4013,0.1402,0.098,0.1824,4468,0.1761,0.1341,0.2181
202609050910,2026-09-05,09,10R,5084,0.1359,0.0939,0.1779,4448,0.1438,0.1017,0.1858,4344,0.1365,0.0916,0.1813,5015,0.1238,0.092,0.1556,4760,0.1297,0.0949,0.1645,4415,0.1623,0.1233,0.2013
202609050911,2026-09-05,09,11R,3960,0.091,0.0592,0.1227,4391,0.1532,0.1167,0.1896,3941,0.1198,0.0796,0.16,4796,0.1484,0.1064,0.1905,4305,0.1311,0.0886,0.1737,4083,0.1605,0.1265,0.1945
202609050912,2026-09-05,09,12R,4024,0.1492,0.1126,0.1858,4851,0.1193,0.0868,0.1518,4528,0.1534,0.1128,0.194,5034,0.1207,0.0807,0.1607,4772,0.1053,0.0739,0.1366,4566,0.1588,0.1203,0.1973
202609051001,2026-09-05,10,01R,3959,0.1302,0.0937,0.1667,5282,0.1461,0.0979,0.1944,4340,0.2075,0.1619,0.2531,3692,0.1385,0.0995,0.1775,3989,0.2051,0.1599,0.2503,4169,0.1972,0.1542,0.2403
202609051002,2026-09-05,10,02R,4394,0.1199,0.0844,0.1553,4933,0.1248,0.0912,0.1585,4982,0.1767,0.1367,0.2167,4580,0.1523,0.1158,0.1888,4128,0.1593,0.1204,0.1982,4167,0.1558,0.1191,0.1926
202609051003,2026-09-05,10,03R,4509,0.1609,0.1156,0.2062,4731,0.1767,0.1364,0.217,4168,0.1574,0.1154,0.1993,4489,0.1461,0.1036,0.1887,4270,0.16,0.1203,0.1996,4664,0.2046,0.1637,0.2455
202609051004,2026-09-05,10,04R,4575,0.1459,0.1113,0.1805,4669,0.1606,0.1192,0.2019,4073,0.1382,0.1064,0.17,5027,0.1943,0.1548,0.2338,5115,0.1338,0.0962,0.1714,5023,0.1894,0.1439,0.235
202609051005,2026-09-05,10,05R,4196,0.1726,0.12,0.2252,4215,0.153,0.1119,0.1941,4346,0.1675,0.124,0.2109,4685,0.1555,0.1186,0.1924,3730,0.1589,0.1172,0.2007,4822,0.1635,0.1229,0.2041
202609051006,2026-09-05,10,06R,4511,0.1589,0.1183,0.1995,4169,0.1838,0.1408,0.2269,5037,0.1654,0.1217,0.2092,4061,0.1266,0.0927,0.1606,4982,0.1826,0.1426,0.2226,4718,0.2161,0.1712,0.261
202609051007,2026-09-05,10,07R,3804,0.1457,0.1023,0.189,5161,0.1469,0.1055,0.1883,4167,0.1364,0.0997,0.1732,4709,0.1779,0.1406,0.2152,5282,0.146,0.0978,0.1943,3776,0.1934,0.1405,0.2464
202609051008,2026-09-05,10,08R,4669,0.1531,0.1117,0.1944,3989,0.2052,0.16,0.2504,4252,0.1803,0.1312,0.2293,4633,0.1565,0.1196,0.1934,4489,0.149,0.1065,0.1916,4166,0.1325,0.0993,0.1658
202609051009,2026-09-05,10,09R,4552,0.1584,0.1144,0.2023,4394,0.1274,0.0919,0.1628,4215,0.147,0.1059,0.1881,3812,0.1639,0.115,0.2128,4073,0.1441,0.1123,0.1759,5470,0.2283,0.1777,0.279
202609051010,2026-09-05,10,10R,4580,0.1478,0.1113,0.1843,4685,0.1585,0.1216,0.1954,4511,0.1604,0.1198,0.201,4731,0.1737,0.1334,0.214,4575,0.1533,0.1187,0.1879,4879,0.1838,0.1387,0.2289
202609051011,2026-09-05,10,11R,5027,0.1898,0.1503,0.2293,4718,0.2027,0.1578,0.2476,4933,0.1188,0.0852,0.1525,3959,0.1347,0.0982,0.1712,4509,0.1683,0.123,0.2136,4346,0.1869,0.1434,0.2303
202609051012,2026-09-05,10,12R,4168,0.1559,0.1139,0.1978,4128,0.1594,0.1205,0.1983,5023,0.17,0.1245,0.2156,4822,0.1471,0.1065,0.1877,5161,0.1468,0.1054,0.1882,4252,0.1997,0.1506,0.2487
202609051101,2026-09-05,11,01R,5246,0.1473,0.102,0.1927,5177,0.1992,0.1581,0.2403,5238,0.144,0.101,0.187,5421,0.2247,0.1751,0.2743,5290,0.1611,0.1205,0.2017,5388,0.2583,0.2076,0.3091
202609051102,2026-09-05,11,02R,5154,0.155,0.1146,0.1954,5303,0.1559,0.1114,0.2005,5167,0.1387,0.0965,0.1808,5280,0.1438,0.1034,0.1842,5130,0.1733,0.133,0.2135,5210,0.159,0.124,0.194
202609051103,2026-09-05,11,03R,5343,0.1476,0.1005,0.1946,5106,0.1687,0.1284,0.209,5354,0.1605,0.1132,0.2079,5134,0.134,0.0997,0.1684,5379,0.1696,0.1141,0.2251,5221,0.1649,0.1289,0.2009
202609051104,2026-09-05,11,04R,5273,0.165,0.1237,0.2063,5186,0.1685,0.1277,0.2093,5268,0.184,0.129,0.2389,5255,0.1916,0.1492,0.234,5018,0.1416,0.1047,0.1786,5247,0.181,0.1413,0.2208
202609051105,2026-09-05,11,05R,5222,0.1732,0.1326,0.2137,5290,0.1612,0.1206,0.2018,5276,0.1418,0.0999,0.1836,5136,0.126,0.0919,0.1602,5271,0.1559,0.1126,0.1991,5377,0.1858,0.1487,0.2228
202609051106,2026-09-05,11,06R,5376,0.1559,0.1107,0.2011,5368,0.1383,0.0968,0.1797,5298,0.1294,0.0935,0.1653,5152,0.2099,0.1613,0.2585,5177,0.1991,0.158,0.2402,5329,0.1776,0.1383,0.2169
202609051107,2026-09-05,11,07R,5212,0.1149,0.0804,0.1495,5379,0.1697,0.1142,0.2252,5154,0.1565,0.1161,0.1969,5226,0.1465,0.1051,0.188,5388,0.2448,0.1941,0.2956,5275,0.1476,0.1106,0.1845
202609051108,2026-09-05,11,08R,5130,0.1659,0.1256,0.2061,5234,0.1402,0.1004,0.1801,5157,0.1593,0.1146,0.204,5186,0.1655,0.1247,0.2063,5421,0.2276,0.178,0.2772,5010,0.155,0.1187,0.1913
202609051109,2026-09-05,11,09R,5060,0.1454,0.106,0.1847,5280,0.1468,0.1064,0.1872,5135,0.1706,0.1271,0.2141,5343,0.1521,0.105,0.1991,5238,0.1499,0.1069,0.1929,5460,0.1851,0.1407,0.2296
202609051110,2026-09-05,11,10R,5216,0.1493,0.1124,0.1861,5179,0.1772,0.1315,0.223,5221,0.1455,0.1095,0.1815,5268,0.187,0.132,0.2419,5246,0.1547,0.1094,0.2001,5199,0.1249,0.0894,0.1604
202609051111,2026-09-05,11,11R,5018,0.1342,0.0973,0.1712,5134,0.137,0.1027,0.1714,5226,0.1435,0.1021,0.185,5368,0.1353,0.0938,0.1767,5222,0.1806,0.14,0.2211,5303,0.1693,0.1248,0.2139
202609051112,2026-09-05,11,12R,5136,0.1215,0.0874,0.1557,5255,0.1946,0.1522,0.237,5329,0.1582,0.1189,0.1975,5212,0.1194,0.0849,0.154,5106,0.1686,0.1283,0.2089,5167,0.1581,0.1159,0.2002
202609051201,2026-09-05,12,01R,4934,0.1511,0.1155,0.1866,3904,0.1635,0.1241,0.2029,4487,0.1868,0.1412,0.2324,4293,0.1519,0.1166,0.1871,4299,0.1506,0.1133,0.1878,5360,0.2338,0.1912,0.2765
202609051202,2026-09-05,12,02R,3576,0.1606,0.1199,0.2013,3642,0.1784,0.1305,0.2264,4069,0.1812,0.1318,0.2306,3831,0.1355,0.0846,0.1865,5367,0.2027,0.1576,0.2478,5471,0.1691,0.1234,0.2147
202609051203,2026-09-05,12,03R,3484,0.1627,0.1224,0.203,4643,0.1303,0.0953,0.1653,3889,0.1467,0.109,0.1845,4947,0.1712,0.1317,0.2107,4466,0.1653,0.1257,0.2049,5416,0.1417,0.1008,0.1826
202609051204,2026-09-05,12,04R,4475,0.1455,0.1096,0.1814,5057,0.1519,0.1115,0.1923,4700,0.1437,0.099,0.1883,4636,0.1787,0.1348,0.2226,5209,0.182,0.1357,0.2284,4736,0.1374,0.1037,0.1712
202609051205,2026-09-05,12,05R,5218,0.1705,0.1289,0.2121,5147,0.1536,0.1106,0.1965,3458,0.1494,0.1071,0.1917,4942,0.163,0.1227,0.2033,4143,0.1581,0.1235,0.1927,4278,0.1291,0.0984,0.1597
202609051206,2026-09-05,12,06R,4817,0.1249,0.0801,0.1697,4979,0.1646,0.1181,0.211,3974,0.1499,0.1089,0.191,5367,0.1998,0.1547,0.2449,4563,0.168,0.1181,0.218,4931,0.1455,0.1097,0.1812
202609051207,2026-09-05,12,07R,3304,0.1535,0.1181,0.1889,3892,0.1544,0.1129,0.1959,5287,0.1704,0.1225,0.2183,3436,0.1448,0.095,0.1946,3642,0.1783,0.1304,0.2263,3744,0.1314,0.0932,0.1696
202609051208,2026-09-05,12,08R,4402,0.1431,0.1009,0.1854,5006,0.1777,0.133,0.2224,3831,0.1325,0.0816,0.1835,3910,0.1636,0.1151,0.2121,4947,0.1741,0.1346,0.2136,4526,0.1487,0.1077,0.1898
202609051209,2026-09-05,12,09R,4466,0.1579,0.1183,0.1975,4475,0.153,0.1171,0.1889,3904,0.1575,0.1181,0.1969,3484,0.1672,0.1269,0.2075,3576,0.168,0.1273,0.2087,4700,0.1631,0.1184,0.2077
202609051210,2026-09-05,12,10R,4931,0.1246,0.0888,0.1603,4942,0.166,0.1257,0.2063,4817,0.1264,0.0816,0.1712,4278,0.1127,0.082,0.1433,4069,0.1871,0.1377,0.2365,5057,0.1653,0.1249,0.2057
202609051211,2026-09-05,12,11R,4736,0.1165,0.0828,0.1503,3304,0.161,0.1256,0.1964,3744,0.112,0.0738,0.1502,4934,0.1556,0.12,0.1911,4643,0.1302,0.0952,0.1652,4979,0.178,0.1315,0.2244
202609051212,2026-09-05,12,12R,4526,0.1278,0.0868,0.1689,4143,0.1582,0.1236,0.1928,3436,0.1418,0.092,0.1916,3974,0.1529,0.1119,0.194,5147,0.1535,0.1105,0.1964,4402,0.164,0.1218,0.2063
202609051301,2026-09-05,13,01R,3745,0.155,0.1139,0.1961,4618,0.179,0.1411,0.2168,4413,0.1572,0.1215,0.1928,3406,0.1505,0.107,0.1941,4533,0.1746,0.1338,0.2154,4697,0.1805,0.1335,0.2275
