レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609170411,2026-09-17,04,11R,4769,0.1034,0.0705,0.1364,3963,0.1603,0.1181,0.2025,3385,0.1405,0.1011,0.1799,4272,0.1425,0.1006,0.1845,3904,0.1632,0.1231,0.2033,4288,0.1169,0.0789,0.155
202609170412,2026-09-17,04,12R,4659,0.1372,0.0982,0.1762,4053,0.1693,0.1284,0.2102,4422,0.1507,0.1085,0.1929,3876,0.1618,0.1195,0.2042,5023,0.1773,0.132,0.2226,5105,0.1844,0.1448,0.224
202609170501,2026-09-17,05,01R,4847,0.1206,0.0821,0.1592,4030,0.1325,0.0968,0.1683,3557,0.1568,0.1093,0.2044,3983,0.1311,0.0941,0.1681,5026,0.1579,0.1078,0.208,4297,0.1332,0.0989,0.1675
202609170502,2026-09-17,05,02R,4364,0.1171,0.0847,0.1495,4828,0.1666,0.1275,0.2058,4500,0.1128,0.0787,0.147,4266,0.1397,0.0887,0.1906,4571,0.1448,0.0996,0.19,3779,0.1312,0.0957,0.1668
202609170503,2026-09-17,05,03R,4427,0.1274,0.0908,0.1641,4238,0.1279,0.093,0.1629,4776,0.1396,0.0981,0.1812,4075,0.1129,0.0783,0.1474,4504,0.1362,0.0983,0.1742,4398,0.1471,0.1113,0.183
202609170504,2026-09-17,05,04R,4604,0.1289,0.0941,0.1636,4908,0.1288,0.0908,0.1668,4715,0.1232,0.0863,0.1601,4734,0.1436,0.1068,0.1804,4688,0.1313,0.0958,0.1669,4371,0.1502,0.112,0.1883
202609170505,2026-09-17,05,05R,4524,0.1418,0.1067,0.177,4166,0.117,0.0832,0.1508,4188,0.1,0.0633,0.1368,4064,0.1579,0.1166,0.1993,4096,0.1428,0.1051,0.1805,4335,0.1408,0.1062,0.1754
202609170506,2026-09-17,05,06R,4704,0.1198,0.0848,0.1547,4297,0.1198,0.0855,0.1541,4787,0.1185,0.0832,0.1538,3783,0.1355,0.0977,0.1733,4907,0.1312,0.1056,0.1567,3984,0.1682,0.1379,0.1985
202609170507,2026-09-17,05,07R,4797,0.207,0.16,0.254,4504,0.1363,0.0984,0.1743,4847,0.1221,0.0836,0.1607,3779,0.1148,0.0793,0.1504,4264,0.1909,0.1495,0.2324,4084,0.1582,0.1252,0.1912
202609170508,2026-09-17,05,08R,5026,0.1505,0.1004,0.2006,4544,0.1876,0.1454,0.2298,4398,0.1277,0.0919,0.1636,4571,0.1419,0.0967,0.1871,3952,0.1267,0.0891,0.1642,4095,0.1979,0.1607,0.235
202609170509,2026-09-17,05,09R,4096,0.1354,0.0977,0.1731,4960,0.1176,0.0804,0.1547,4688,0.1254,0.0899,0.161,4364,0.1216,0.0892,0.154,3557,0.1627,0.1152,0.2103,4238,0.1413,0.1064,0.1763
202609170510,2026-09-17,05,10R,4188,0.0985,0.0618,0.1353,4704,0.1273,0.0923,0.1622,4371,0.1308,0.0926,0.1689,4427,0.1319,0.0953,0.1686,4266,0.1426,0.0916,0.1935,4030,0.1459,0.1102,0.1817
202609170511,2026-09-17,05,11R,3783,0.131,0.0932,0.1688,3983,0.1341,0.0971,0.1711,4075,0.1099,0.0753,0.1444,4715,0.1262,0.0893,0.1631,4828,0.1665,0.1274,0.2057,4064,0.1743,0.133,0.2157
202609170512,2026-09-17,05,12R,3590,0.1163,0.0764,0.1563,4262,0.129,0.0973,0.1607,3716,0.1149,0.0815,0.1483,4719,0.1203,0.0876,0.153,4686,0.1178,0.0822,0.1535,4573,0.1648,0.1264,0.2032
202609170701,2026-09-17,07,01R,5243,0.1423,0.106,0.1786,5280,0.1378,0.0973,0.1784,5332,0.1665,0.1263,0.2067,5169,0.1737,0.1243,0.2231,5266,0.1528,0.1104,0.1952,5325,0.1798,0.1414,0.2183
202609170702,2026-09-17,07,02R,5197,0.1492,0.1058,0.1926,5232,0.164,0.1185,0.2096,5303,0.1468,0.1049,0.1887,5207,0.1792,0.1376,0.2208,5331,0.1374,0.0888,0.186,5256,0.1825,0.1491,0.2158
202609170703,2026-09-17,07,03R,5301,0.1372,0.1015,0.1728,5214,0.1707,0.1246,0.2167,5308,0.1579,0.1094,0.2064,5364,0.1602,0.119,0.2014,5196,0.2352,0.1901,0.2803,5068,0.1497,0.1035,0.196
202609170704,2026-09-17,07,04R,5178,0.1645,0.1209,0.2082,5255,0.1896,0.1457,0.2336,5246,0.1543,0.1048,0.2038,5337,0.1763,0.1301,0.2226,5275,0.1336,0.093,0.1742,5411,0.1726,0.127,0.2182
202609170705,2026-09-17,07,05R,5252,0.118,0.0798,0.1561,5169,0.1767,0.1273,0.2261,5385,0.1292,0.087,0.1714,5269,0.1198,0.0823,0.1573,5175,0.1511,0.1028,0.1994,5221,0.1543,0.1198,0.1888
202609170706,2026-09-17,07,06R,5145,0.1425,0.1054,0.1796,5207,0.1822,0.1406,0.2238,5279,0.1314,0.0827,0.18,5234,0.1361,0.0975,0.1748,5434,0.1708,0.1289,0.2128,5239,0.1801,0.1344,0.2258
202609170707,2026-09-17,07,07R,5166,0.1496,0.109,0.1902,5240,0.171,0.1107,0.2313,5222,0.1685,0.1276,0.2095,5330,0.1368,0.0907,0.1828,5214,0.1706,0.1245,0.2166,5128,0.189,0.1473,0.2307
202609170708,2026-09-17,07,08R,5134,0.131,0.0935,0.1686,5331,0.1375,0.0889,0.1861,5196,0.2293,0.1842,0.2744,5266,0.1499,0.1075,0.1923,5432,0.1348,0.092,0.1775,5288,0.1602,0.1128,0.2076
202609170709,2026-09-17,07,09R,5256,0.1616,0.1282,0.1949,5275,0.1337,0.0931,0.1743,5252,0.1195,0.0813,0.1576,5178,0.169,0.1254,0.2127,5280,0.1377,0.0972,0.1783,5301,0.1581,0.1224,0.1937
202609170710,2026-09-17,07,10R,5303,0.1453,0.1034,0.1872,5269,0.1228,0.0853,0.1603,5068,0.1303,0.0841,0.1766,5246,0.1573,0.1078,0.2068,5145,0.1499,0.1128,0.187,5332,0.1859,0.1457,0.2261
202609170711,2026-09-17,07,11R,5234,0.1316,0.093,0.1703,5222,0.1745,0.1336,0.2155,5221,0.1349,0.1004,0.1694,5197,0.1537,0.1103,0.1971,5255,0.1895,0.1456,0.2335,5166,0.1705,0.1299,0.2111
202609170712,2026-09-17,07,12R,5330,0.1323,0.0862,0.1783,5279,0.1374,0.0887,0.186,5134,0.1325,0.095,0.1701,5175,0.1482,0.0999,0.1965,5337,0.1792,0.133,0.2255,5232,0.1774,0.1319,0.223
202609170801,2026-09-17,08,01R,3232,0.1516,0.1131,0.1902,4897,0.1845,0.1428,0.2261,5052,0.1481,0.0959,0.2004,5194,0.1725,0.1291,0.2159,5438,0.1773,0.1314,0.2232,5078,0.2063,0.1625,0.25
202609170802,2026-09-17,08,02R,4909,0.1644,0.1281,0.2007,4479,0.1796,0.1391,0.22,5182,0.1409,0.0963,0.1856,5347,0.1939,0.1413,0.2465,5365,0.2197,0.1647,0.2747,5439,0.2213,0.1668,0.2758
202609170803,2026-09-17,08,03R,5346,0.1821,0.1298,0.2344,5079,0.1766,0.1295,0.2237,5254,0.2188,0.1673,0.2704,5203,0.14,0.1076,0.1724,4045,0.1631,0.123,0.2031,5436,0.2157,0.16,0.2714
202609170804,2026-09-17,08,04R,5272,0.1706,0.1294,0.2117,4534,0.1921,0.1503,0.234,5129,0.1349,0.0949,0.1748,4190,0.1705,0.1279,0.213,5297,0.1915,0.1492,0.2338,5357,0.1998,0.137,0.2627
202609170805,2026-09-17,08,05R,4433,0.1649,0.1166,0.2131,5146,0.155,0.1191,0.191,5324,0.1963,0.1552,0.2374,5230,0.1919,0.1387,0.2451,5251,0.1703,0.1192,0.2214,4938,0.1534,0.1159,0.1908
202609170806,2026-09-17,08,06R,4556,0.144,0.1048,0.1831,5182,0.1469,0.1023,0.1916,4941,0.1966,0.159,0.2343,5155,0.1352,0.0925,0.178,5439,0.2078,0.1533,0.2623,4765,0.1937,0.1573,0.2301
202609170807,2026-09-17,08,07R,4897,0.177,0.1353,0.2186,5203,0.143,0.1106,0.1754,4479,0.1736,0.1331,0.214,5436,0.1993,0.1436,0.255,5194,0.1754,0.132,0.2188,4825,0.1365,0.1006,0.1725
202609170808,2026-09-17,08,08R,5347,0.1894,0.1368,0.242,5365,0.2198,0.1648,0.2748,5297,0.1856,0.1433,0.2279,4045,0.1602,0.1201,0.2002,5346,0.1895,0.1372,0.2418,5438,0.1908,0.1449,0.2367
202609170809,2026-09-17,08,09R,5254,0.2173,0.1658,0.2689,5251,0.1704,0.1193,0.2215,3232,0.1531,0.1146,0.1917,5324,0.1993,0.1582,0.2404,5052,0.154,0.1018,0.2063,5129,0.1543,0.1143,0.1942
202609170810,2026-09-17,08,10R,4938,0.1325,0.095,0.1699,4190,0.1735,0.1309,0.216,4556,0.1455,0.1063,0.1846,5272,0.1751,0.1339,0.2162,4941,0.2025,0.1649,0.2402,5079,0.19,0.1429,0.2371
202609170811,2026-09-17,08,11R,4825,0.1156,0.0797,0.1516,4433,0.1724,0.1241,0.2206,5146,0.149,0.1131,0.185,4909,0.1689,0.1326,0.2052,4534,0.192,0.1502,0.2339,5155,0.1516,0.1089,0.1944
202609170812,2026-09-17,08,12R,4502,0.1296,0.0893,0.17,4964,0.136,0.0975,0.1744,4208,0.1385,0.1014,0.1756,5188,0.1472,0.1028,0.1916,4764,0.1643,0.1202,0.2085,4726,0.1656,0.1158,0.2155
202609170901,2026-09-17,09,01R,4581,0.1382,0.1002,0.1762,3973,0.1848,0.1433,0.2263,4349,0.1731,0.1233,0.2229,3619,0.1696,0.1358,0.2033,3901,0.2012,0.1509,0.2515,5277,0.1682,0.1268,0.2096
202609170902,2026-09-17,09,02R,5204,0.1523,0.1059,0.1987,3827,0.1659,0.1244,0.2074,5356,0.1699,0.1255,0.2142,3448,0.1873,0.1405,0.234,3430,0.1556,0.1184,0.1929,3580,0.1857,0.1384,0.2329
202609170903,2026-09-17,09,03R,4119,0.1577,0.1117,0.2037,4423,0.153,0.1103,0.1956,5005,0.1355,0.0897,0.1814,3268,0.1552,0.1171,0.1934,4695,0.137,0.1003,0.1738,4136,0.1761,0.1407,0.2116
202609170904,2026-09-17,09,04R,5359,0.1572,0.1101,0.2042,4703,0.1372,0.0984,0.176,5327,0.1949,0.1461,0.2438,5049,0.1715,0.1333,0.2098,4259,0.1441,0.1081,0.1801,3567,0.1861,0.1464,0.2259
202609170905,2026-09-17,09,05R,4702,0.1221,0.0838,0.1604,4017,0.1776,0.1447,0.2105,3211,0.1585,0.1187,0.1982,4390,0.1655,0.1224,0.2087,5354,0.1567,0.1063,0.2071,4458,0.1571,0.121,0.1933
202609170906,2026-09-17,09,06R,5073,0.1572,0.118,0.1964,3901,0.2013,0.151,0.2516,4644,0.1268,0.0941,0.1595,5172,0.1746,0.1311,0.2181,5356,0.1758,0.1314,0.2201,3629,0.1728,0.13,0.2157
202609170907,2026-09-17,09,07R,3349,0.1521,0.1096,0.1947,3430,0.1557,0.1185,0.193,3900,0.1738,0.1346,0.2129,4349,0.1761,0.1263,0.2259,3268,0.1581,0.12,0.1963,4318,0.1793,0.1338,0.2248
202609170908,2026-09-17,09,08R,4259,0.1367,0.1007,0.1727,4106,0.1769,0.1313,0.2225,3619,0.1666,0.1328,0.2003,5005,0.1385,0.0927,0.1844,3827,0.1658,0.1243,0.2073,4058,0.1917,0.1535,0.23
202609170909,2026-09-17,09,09R,4695,0.1296,0.0929,0.1664,4949,0.149,0.107,0.191,3448,0.1843,0.1375,0.231,5277,0.1518,0.1104,0.1932,4703,0.1371,0.0983,0.1759,4390,0.1819,0.1388,0.2251
202609170910,2026-09-17,09,10R,4458,0.1362,0.1001,0.1724,4702,0.1296,0.0913,0.1679,5359,0.1587,0.1116,0.2057,5073,0.1617,0.1225,0.2009,4581,0.1456,0.1076,0.1836,4423,0.1664,0.1237,0.209
202609170911,2026-09-17,09,11R,3629,0.1519,0.1091,0.1948,4119,0.1652,0.1192,0.2112,5049,0.1685,0.1303,0.2068,4644,0.1298,0.0971,0.1625,4136,0.1626,0.1272,0.1981,3900,0.1932,0.154,0.2323
202609170912,2026-09-17,09,12R,4757,0.1218,0.0841,0.1595,4977,0.1499,0.107,0.1928,4933,0.1154,0.0816,0.1492,4156,0.1448,0.1073,0.1823,4532,0.146,0.1071,0.185,4824,0.1308,0.0951,0.1665
202609171101,2026-09-17,11,01R,3896,0.1531,0.1119,0.1943,5011,0.151,0.1087,0.1933,3435,0.1407,0.102,0.1794,4894,0.1671,0.1277,0.2064,4821,0.1669,0.1298,0.204,3797,0.2074,0.1707,0.2442
202609171102,2026-09-17,11,02R,4957,0.1478,0.1054,0.1902,3708,0.1541,0.1165,0.1918,4216,0.1429,0.1051,0.1807,3518,0.1927,0.1385,0.2468,4747,0.1808,0.1428,0.2187,3918,0.1758,0.1386,0.2129
202609171103,2026-09-17,11,03R,4947,0.1652,0.1206,0.2097,3454,0.1469,0.1093,0.1846,4983,0.1583,0.1209,0.1958,4183,0.1995,0.1581,0.241,4380,0.1547,0.1064,0.203,4607,0.1697,0.1257,0.2137
202609171104,2026-09-17,11,04R,3441,0.1677,0.1195,0.2159,4835,0.1462,0.1098,0.1825,4186,0.143,0.1004,0.1856,4486,0.174,0.1295,0.2184,4124,0.1745,0.1344,0.2146,5278,0.1721,0.1288,0.2154
202609171105,2026-09-17,11,05R,3793,0.1439,0.0963,0.1915,4660,0.188,0.14,0.236,4108,0.1221,0.0821,0.1621,5032,0.1404,0.099,0.1819,5132,0.144,0.107,0.181,5410,0.174,0.1361,0.2119
202609171106,2026-09-17,11,06R,4012,0.1331,0.0934,0.1727,4116,0.2036,0.1609,0.2463,3797,0.188,0.1513,0.2248,4540,0.1332,0.0903,0.1761,3961,0.1653,0.1259,0.2046,5472,0.2497,0.2007,0.2986
202609171107,2026-09-17,11,07R,3905,0.1329,0.0967,0.169,4766,0.14,0.097,0.1831,3454,0.1409,0.1033,0.1786,4216,0.1459,0.1081,0.1837,5011,0.1509,0.1086,0.1932,4786,0.1515,0.1078,0.1952
202609171108,2026-09-17,11,08R,4974,0.1651,0.1317,0.1985,4380,0.1548,0.1065,0.2031,4894,0.1641,0.1247,0.2034,4747,0.1779,0.1399,0.2158,4835,0.1461,0.1097,0.1824,5170,0.1562,0.1177,0.1947
202609171109,2026-09-17,11,09R,4111,0.1487,0.1018,0.1956,4821,0.167,0.1299,0.2041,3518,0.1897,0.1355,0.2438,4186,0.146,0.1034,0.1886,4183,0.2024,0.161,0.2439,3793,0.1648,0.1172,0.2124
202609171110,2026-09-17,11,10R,3918,0.1549,0.1177,0.192,4124,0.1746,0.1345,0.2147,5032,0.1374,0.096,0.1789,4983,0.1613,0.1239,0.1988,3896,0.1605,0.1193,0.2017,4012,0.154,0.1143,0.1936
202609171111,2026-09-17,11,11R,5278,0.1512,0.1079,0.1945,5132,0.1441,0.1071,0.1811,4540,0.1302,0.0873,0.1731,3435,0.1437,0.105,0.1824,3905,0.1403,0.1041,0.1764,4947,0.1861,0.1415,0.2306
202609171112,2026-09-17,11,12R,4786,0.1306,0.0869,0.1743,3961,0.1654,0.126,0.2047,4486,0.171,0.1265,0.2154,4108,0.1251,0.0851,0.1651,3708,0.154,0.1164,0.1917,4974,0.186,0.1526,0.2194
202609171301,2026-09-17,13,01R,3891,0.1614,0.1233,0.1995,3656,0.198,0.1553,0.2407,3422,0.1462,0.1075,0.1849,4202,0.1701,0.1274,0.2128,5318,0.1881,0.1417,0.2346,5421,0.2397,0.1876,0.2918
202609171302,2026-09-17,13,02R,3535,0.181,0.1421,0.22,3412,0.1539,0.119,0.1887,4405,0.1666,0.1265,0.2067,3874,0.1444,0.1059,0.1828,3566,0.1809,0.1344,0.2274,5245,0.1837,0.1429,0.2244
202609171303,2026-09-17,13,03R,3949,0.1688,0.1207,0.217,4171,0.1775,0.1418,0.2132,3690,0.1792,0.1385,0.2199,3752,0.1478,0.1113,0.1843,3987,0.17,0.1302,0.2098,5456,0.1682,0.1228,0.2136
202609171304,2026-09-17,13,04R,5086,0.1824,0.1396,0.2252,4837,0.1475,0.1081,0.1868,4403,0.1389,0.0984,0.1794,4818,0.1388,0.097,0.1805,4025,0.169,0.1297,0.2083,4097,0.2081,0.1587,0.2574
202609171305,2026-09-17,13,05R,3226,0.1597,0.1145,0.2049,3685,0.2123,0.1588,0.2658,3992,0.1571,0.1171,0.1972,3891,0.1659,0.1278,0.204,4409,0.1621,0.1249,0.1994,3372,0.2127,0.1742,0.2512
202609171306,2026-09-17,13,06R,4061,0.1296,0.0956,0.1635,4782,0.2094,0.155,0.2638,5318,0.1822,0.1358,0.2287,4402,0.1525,0.1102,0.1947,3535,0.1884,0.1495,0.2274,4211,0.1388,0.1036,0.174
202609171307,2026-09-17,13,07R,3752,0.1433,0.1068,0.1798,4331,0.1444,0.1019,0.187,4635,0.1123,0.0685,0.1561,4405,0.1696,0.1295,0.2097,5421,0.2262,0.1741,0.2783,5096,0.1536,0.1211,0.1862
202609171308,2026-09-17,13,08R,4057,0.1433,0.1089,0.1777,3908,0.1464,0.1071,0.1857,4202,0.1671,0.1244,0.2098,3929,0.1521,0.1102,0.1941,3562,0.1595,0.1188,0.2001,4818,0.1552,0.1134,0.1969
202609171309,2026-09-17,13,09R,4403,0.1374,0.0969,0.1779,4643,0.1322,0.0963,0.1681,3687,0.1451,0.0868,0.2035,3412,0.1509,0.116,0.1857,5456,0.1547,0.1093,0.2001,4584,0.143,0.1077,0.1782
202609171310,2026-09-17,13,10R,3987,0.1626,0.1228,0.2024,3874,0.1474,0.1089,0.1858,4409,0.1562,0.119,0.1935,5086,0.1869,0.1441,0.2297,4463,0.1515,0.1183,0.1847,4641,0.2396,0.1982,0.2811
202609171311,2026-09-17,13,11R,4402,0.148,0.1057,0.1902,4097,0.1947,0.1453,0.244,4446,0.1338,0.1009,0.1666,3422,0.1492,0.1105,0.1879,3690,0.1851,0.1444,0.2258,3685,0.2257,0.1722,0.2792
202609171312,2026-09-17,13,12R,4025,0.1616,0.1223,0.2009,4635,0.1183,0.0745,0.1621,5245,0.1643,0.1235,0.205,4061,0.1341,0.1001,0.168,3226,0.1671,0.1219,0.2123,4171,0.1909,0.1552,0.2266
202609171401,2026-09-17,14,01R,4522,0.1314,0.0965,0.1664,4636,0.1837,0.1402,0.2272,3578,0.1787,0.1329,0.2245,5389,0.165,0.1202,0.2098,4006,0.1676,0.1336,0.2015,5471,0.1752,0.1228,0.2277
202609171402,2026-09-17,14,02R,5057,0.1499,0.1103,0.1895,4413,0.1623,0.1261,0.1985,4110,0.1732,0.1397,0.2068,4142,0.1629,0.1254,0.2003,5289,0.1353,0.0926,0.178,5341,0.2028,0.1457,0.2599
202609171403,2026-09-17,14,03R,4356,0.155,0.1173,0.1928,4550,0.1512,0.1116,0.1908,4447,0.1712,0.1243,0.218,4290,0.1155,0.0766,0.1543,5370,0.1722,0.1221,0.2223,5403,0.1894,0.1504,0.2284
202609171404,2026-09-17,14,04R,4748,0.1505,0.1079,0.1931,4906,0.1546,0.1178,0.1915,3885,0.1554,0.1172,0.1936,3224,0.1812,0.1427,0.2198,3907,0.1566,0.1187,0.1946,4625,0.1697,0.1291,0.2103
202609171405,2026-09-17,14,05R,5173,0.1553,0.1103,0.2004,3611,0.1366,0.0984,0.1747,4102,0.1327,0.0955,0.1698,5375,0.1733,0.1268,0.2199,5039,0.1717,0.1216,0.2218,3722,0.1824,0.1446,0.2201
202609171406,2026-09-17,14,06R,5000,0.129,0.0911,0.1668,3701,0.1458,0.1047,0.1869,3327,0.173,0.1273,0.2187,5264,0.1786,0.1352,0.222,4144,0.1697,0.1322,0.2072,3790,0.1746,0.1324,0.2168
202609171407,2026-09-17,14,07R,4348,0.1452,0.1131,0.1773,4545,0.1347,0.0929,0.1765,4006,0.1617,0.1277,0.1956,5057,0.1544,0.1148,0.194,5403,0.1759,0.1369,0.2149,3508,0.1978,0.1584,0.2372
202609171408,2026-09-17,14,08R,4110,0.1717,0.1382,0.2053,4625,0.1563,0.1157,0.1969,5242,0.1961,0.1334,0.2589,3612,0.1351,0.0984,0.1717,5389,0.1679,0.1231,0.2127,4550,0.1646,0.125,0.2042
202609171409,2026-09-17,14,09R,4138,0.1387,0.0949,0.1824,3907,0.1567,0.1188,0.1947,4290,0.1125,0.0736,0.1513,5341,0.1864,0.1293,0.2435,5471,0.1617,0.1093,0.2142,3611,0.15,0.1118,0.1881
202609171410,2026-09-17,14,10R,4142,0.1584,0.1209,0.1958,4737,0.1826,0.1402,0.2251,5144,0.1567,0.0977,0.2157,5173,0.1598,0.1148,0.2049,3885,0.1613,0.1231,0.1995,3701,0.1592,0.1181,0.2003
202609171411,2026-09-17,14,11R,3304,0.1529,0.1184,0.1873,5039,0.1718,0.1217,0.2219,4545,0.1287,0.0869,0.1705,5000,0.1335,0.0956,0.1713,4356,0.1624,0.1247,0.2002,4413,0.1757,0.1395,0.2119
202609171412,2026-09-17,14,12R,3612,0.1306,0.0939,0.1672,4144,0.1698,0.1323,0.2073,4348,0.1467,0.1146,0.1788,4748,0.155,0.1124,0.1976,4447,0.1771,0.1302,0.2239,4102,0.1521,0.1149,0.1892
202609171501,2026-09-17,15,01R,4154,0.1731,0.1343,0.2119,4277,0.1544,0.1135,0.1954,3596,0.1742,0.1294,0.2189,4487,0.1909,0.1459,0.236,5044,0.1351,0.0932,0.177,3661,0.1818,0.1405,0.2231
202609171502,2026-09-17,15,02R,3339,0.1411,0.1013,0.1809,4498,0.1843,0.1394,0.2291,4452,0.1567,0.1148,0.1985,5115,0.1291,0.0927,0.1654,4308,0.1559,0.1178,0.1939,3892,0.1697,0.1268,0.2127
202609171503,2026-09-17,15,03R,3459,0.1588,0.1156,0.202,4182,0.1671,0.1245,0.2097,3315,0.1438,0.0945,0.193,4809,0.1479,0.1093,0.1865,4220,0.1605,0.125,0.1959,4789,0.1626,0.114,0.2111
202609171504,2026-09-17,15,04R,3922,0.1758,0.1385,0.2132,5311,0.1577,0.1109,0.2045,4718,0.2005,0.1558,0.2451,4278,0.112,0.0815,0.1425,4560,0.1569,0.1181,0.1958,3953,0.2085,0.169,0.2479
202609171505,2026-09-17,15,05R,3233,0.1692,0.1208,0.2177,4709,0.1754,0.1387,0.2121,4832,0.1454,0.0994,0.1915,5067,0.1545,0.1143,0.1947,5394,0.1758,0.1324,0.2193,4133,0.1621,0.1183,0.206
202609171506,2026-09-17,15,06R,4633,0.1503,0.1155,0.1852,4487,0.1939,0.1489,0.239,3930,0.146,0.1013,0.1907,3948,0.1743,0.1296,0.2191,4072,0.1298,0.0939,0.1657,5426,0.2141,0.1601,0.2681
202609171507,2026-09-17,15,07R,4520,0.1546,0.1137,0.1955,4468,0.1595,0.1173,0.2017,5101,0.2042,0.147,0.2613,3596,0.1772,0.1324,0.2219,3892,0.1562,0.1133,0.1992,4523,0.1697,0.1326,0.2069
202609171508,2026-09-17,15,08R,4587,0.1811,0.1251,0.2371,4526,0.1368,0.0972,0.1765,3583,0.1847,0.1314,0.2381,4789,0.1462,0.0976,0.1947,4498,0.1842,0.1393,0.229,4277,0.1678,0.1269,0.2088
202609171509,2026-09-17,15,09R,4718,0.199,0.1543,0.2436,4513,0.1689,0.1209,0.2168,4533,0.1701,0.1303,0.2099,3339,0.1456,0.1058,0.1854,3661,0.1683,0.127,0.2096,4182,0.1805,0.1379,0.2231
202609171510,2026-09-17,15,10R,4709,0.1679,0.1312,0.2046,4560,0.157,0.1182,0.1959,5115,0.1261,0.0897,0.1624,4633,0.1548,0.12,0.1897,4154,0.1805,0.1417,0.2193,3315,0.1632,0.1139,0.2124
202609171511,2026-09-17,15,11R,4809,0.1434,0.1048,0.182,4452,0.1627,0.1208,0.2045,4133,0.1427,0.0989,0.1866,5311,0.1547,0.1079,0.2015,4523,0.1562,0.1191,0.1934,3930,0.1654,0.1207,0.2101
202609171512,2026-09-17,15,12R,4832,0.1439,0.0979,0.19,4072,0.1299,0.094,0.1658,4468,0.1535,0.1113,0.1957,4308,0.153,0.1149,0.191,4587,0.1885,0.1325,0.2445,4278,0.1284,0.0979,0.1589
202609171601,2026-09-17,16,01R,3743,0.143,0.1031,0.1828,4213,0.1784,0.1344,0.2223,4723,0.1688,0.1164,0.2211,5336,0.1707,0.1288,0.2125,5467,0.1881,0.1379,0.2383,3982,0.1712,0.1315,0.2108
