レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609240101,2026-09-24,01,01R,3538,0.1872,0.142,0.2324,4892,0.1747,0.1343,0.2152,4798,0.1033,0.0693,0.1374,5114,0.1584,0.1263,0.1906,4351,0.1353,0.0987,0.1719,5061,0.1939,0.1505,0.2372
202609240102,2026-09-24,01,02R,4485,0.1688,0.117,0.2207,4834,0.1524,0.1112,0.1937,3654,0.1315,0.0919,0.1711,4228,0.1728,0.1399,0.2057,4434,0.1775,0.1378,0.2173,3352,0.1681,0.1249,0.2112
202609240103,2026-09-24,01,03R,4330,0.1165,0.0813,0.1518,3659,0.1686,0.1291,0.2081,4311,0.1688,0.1291,0.2084,4872,0.1968,0.1517,0.2419,4654,0.1444,0.105,0.1838,5427,0.2041,0.1623,0.2459
202609240104,2026-09-24,01,04R,4987,0.1525,0.1154,0.1896,5265,0.1504,0.1127,0.1882,4627,0.1391,0.1035,0.1748,5415,0.2183,0.1569,0.2796,4065,0.1697,0.1314,0.2081,5437,0.2562,0.2059,0.3065
202609240105,2026-09-24,01,05R,5250,0.1638,0.116,0.2116,4373,0.1886,0.1479,0.2294,4690,0.173,0.1201,0.2259,4478,0.1397,0.1034,0.176,5195,0.1489,0.11,0.1878,3994,0.185,0.1501,0.2199
202609240106,2026-09-24,01,06R,4642,0.1512,0.1154,0.1869,5213,0.1857,0.1488,0.2226,4501,0.1414,0.0897,0.1931,4746,0.1657,0.1207,0.2108,4414,0.1712,0.1261,0.2164,5436,0.217,0.1596,0.2743
202609240107,2026-09-24,01,07R,4228,0.1683,0.1354,0.2012,5185,0.1515,0.1144,0.1885,5179,0.1764,0.1323,0.2205,5061,0.1775,0.1341,0.2208,5201,0.19,0.1462,0.2338,3740,0.1801,0.1429,0.2173
202609240108,2026-09-24,01,08R,4798,0.1018,0.0678,0.1359,4330,0.124,0.0888,0.1593,4351,0.1294,0.0928,0.166,4834,0.1494,0.1082,0.1907,3654,0.1374,0.0978,0.177,3659,0.182,0.1425,0.2215
202609240109,2026-09-24,01,09R,4434,0.1701,0.1304,0.2099,4654,0.1445,0.1051,0.1839,5114,0.1554,0.1233,0.1876,4311,0.1718,0.1321,0.2114,4892,0.1746,0.1342,0.2151,4485,0.1897,0.1379,0.2416
202609240110,2026-09-24,01,10R,4746,0.1612,0.1162,0.2063,4478,0.1427,0.1064,0.179,4065,0.1638,0.1255,0.2022,4501,0.1444,0.0927,0.1961,4627,0.145,0.1094,0.1807,5250,0.1847,0.1369,0.2325
