レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609040701,2026-09-04,07,01R,4016,0.1414,0.0983,0.1845,4319,0.1677,0.1296,0.2059,4197,0.1757,0.1323,0.219,3660,0.1899,0.146,0.2339,3825,0.1415,0.0974,0.1856,3875,0.1833,0.1451,0.2214
202609040702,2026-09-04,07,02R,3282,0.1742,0.137,0.2114,3957,0.1732,0.134,0.2124,5349,0.1974,0.1556,0.2392,4459,0.1304,0.0982,0.1627,4693,0.1849,0.1462,0.2237,4323,0.1618,0.1205,0.2031
202609040703,2026-09-04,07,03R,4603,0.1423,0.1055,0.1791,3661,0.1673,0.1245,0.21,4219,0.2173,0.1699,0.2648,3401,0.1908,0.1478,0.2339,5064,0.1538,0.1114,0.1962,3546,0.1962,0.1493,0.2431
202609040704,2026-09-04,07,04R,4151,0.1718,0.1327,0.2109,4682,0.1322,0.1005,0.1639,4365,0.1595,0.1125,0.2066,3680,0.1849,0.1399,0.2298,3981,0.1833,0.1449,0.2217,4041,0.2288,0.1741,0.2834
202609040705,2026-09-04,07,05R,4872,0.1847,0.1373,0.232,4520,0.1569,0.1156,0.1983,4917,0.1329,0.0968,0.1689,3652,0.1726,0.1239,0.2212,3773,0.1506,0.1058,0.1953,4362,0.1468,0.1128,0.1808
202609040706,2026-09-04,07,06R,3872,0.1747,0.1235,0.226,3945,0.1812,0.1427,0.2197,4693,0.179,0.1403,0.2178,4214,0.1632,0.1246,0.2018,3660,0.1928,0.1489,0.2368,4237,0.1558,0.1113,0.2004
202609040707,2026-09-04,07,07R,3876,0.167,0.1227,0.2114,4197,0.1817,0.1383,0.225,3546,0.1768,0.1299,0.2237,4523,0.1476,0.1109,0.1844,4527,0.1587,0.1194,0.1981,5349,0.2168,0.175,0.2586
202609040708,2026-09-04,07,08R,3679,0.1372,0.1008,0.1737,5366,0.1864,0.1257,0.2472,4914,0.1247,0.0898,0.1595,4219,0.2203,0.1729,0.2678,4365,0.1654,0.1184,0.2125,3957,0.1866,0.1474,0.2258
202609040709,2026-09-04,07,09R,4435,0.1652,0.1207,0.2097,4323,0.1484,0.1071,0.1897,4469,0.1572,0.1182,0.1961,4041,0.2124,0.1577,0.267,3652,0.1755,0.1268,0.2241,4319,0.1811,0.143,0.2193
202609040710,2026-09-04,07,10R,5196,0.2155,0.1661,0.2648,3773,0.1507,0.1059,0.1954,3872,0.1762,0.125,0.2275,4234,0.163,0.1184,0.2076,3661,0.1672,0.1244,0.2099,3680,0.2013,0.1563,0.2462
202609040711,2026-09-04,07,11R,5064,0.1464,0.104,0.1888,4151,0.1793,0.1402,0.2184,4523,0.1446,0.1079,0.1814,3875,0.1669,0.1287,0.205,3282,0.1816,0.1444,0.2188,4520,0.1703,0.129,0.2117
202609040712,2026-09-04,07,12R,4914,0.1232,0.0883,0.158,4362,0.1334,0.0994,0.1674,4237,0.1364,0.0919,0.181,3876,0.1715,0.1272,0.2159,4459,0.1333,0.1011,0.1656,4682,0.1456,0.1139,0.1773
202609040901,2026-09-04,09,01R,4804,0.177,0.1391,0.2149,4739,0.1409,0.1026,0.1792,4512,0.1412,0.1058,0.1765,5084,0.1472,0.1069,0.1875,4448,0.1452,0.1026,0.1878,4547,0.1589,0.1176,0.2002
202609040902,2026-09-04,09,02R,4415,0.1424,0.1032,0.1816,5015,0.1279,0.0956,0.1603,4713,0.1161,0.0821,0.1501,4456,0.1719,0.1327,0.2111,4468,0.1623,0.1197,0.2049,4444,0.1382,0.1011,0.1752
202609040903,2026-09-04,09,03R,4528,0.149,0.1088,0.1892,5267,0.1441,0.1076,0.1807,4537,0.1313,0.095,0.1675,4472,0.1373,0.0985,0.176,4024,0.1588,0.1227,0.1948,4502,0.1577,0.1142,0.2012
202609040904,2026-09-04,09,04R,4566,0.1381,0.0989,0.1772,4953,0.1487,0.1112,0.1862,4305,0.1253,0.0822,0.1683,4939,0.1231,0.0888,0.1575,4852,0.1554,0.1185,0.1924,3941,0.1379,0.0973,0.1785
202609040905,2026-09-04,09,05R,4013,0.1304,0.0886,0.1721,5112,0.1551,0.1176,0.1926,4397,0.1217,0.0842,0.1591,4772,0.1016,0.07,0.1331,4856,0.1362,0.1019,0.1705,4857,0.1549,0.1148,0.1949
202609040906,2026-09-04,09,06R,4256,0.1445,0.112,0.177,4083,0.1473,0.1129,0.1816,4205,0.1175,0.0845,0.1505,5256,0.1418,0.1045,0.1791,4739,0.1408,0.1025,0.1791,4980,0.1614,0.1256,0.1972
202609040907,2026-09-04,09,07R,4826,0.1212,0.0851,0.1574,4743,0.131,0.0952,0.1668,5084,0.1442,0.1039,0.1845,4831,0.1386,0.1069,0.1702,4796,0.1536,0.1121,0.195,4713,0.1355,0.1015,0.1695
202609040908,2026-09-04,09,08R,4448,0.1378,0.0952,0.1804,4537,0.1373,0.101,0.1735,4444,0.1188,0.0817,0.1558,4391,0.149,0.1125,0.1854,5034,0.1208,0.0822,0.1594,4760,0.1408,0.1072,0.1745
202609040909,2026-09-04,09,09R,4953,0.1412,0.1037,0.1787,4024,0.1589,0.1228,0.1949,4456,0.1689,0.1297,0.2081,5017,0.1254,0.082,0.1689,4586,0.1139,0.0818,0.146,4512,0.1606,0.1252,0.1959
202609040910,2026-09-04,09,10R,4361,0.1267,0.0905,0.1628,4804,0.1845,0.1466,0.2224,5015,0.1219,0.0896,0.1543,3941,0.1215,0.0809,0.1621,4528,0.1564,0.1162,0.1966,4397,0.1411,0.1036,0.1785
202609040911,2026-09-04,09,11R,4205,0.116,0.083,0.149,4547,0.1455,0.1042,0.1868,4939,0.1201,0.0858,0.1545,4856,0.1333,0.099,0.1676,4477,0.1299,0.0952,0.1646,5267,0.1575,0.121,0.1941
202609040912,2026-09-04,09,12R,4344,0.1368,0.0919,0.1817,3897,0.1168,0.0819,0.1518,3960,0.0928,0.0606,0.1249,4445,0.1152,0.0786,0.1519,4337,0.1207,0.0867,0.1547,4851,0.1327,0.0998,0.1656
202609041001,2026-09-04,10,01R,4933,0.1164,0.0822,0.1505,4664,0.1853,0.146,0.2245,3804,0.1468,0.1031,0.1905,4128,0.1565,0.117,0.1961,4552,0.1661,0.1215,0.2107,5470,0.2239,0.1736,0.2741
202609041002,2026-09-04,10,02R,5161,0.1443,0.1042,0.1844,4166,0.1185,0.0846,0.1525,4196,0.1778,0.1248,0.2307,4169,0.1822,0.1387,0.2257,4731,0.1782,0.137,0.2194,5282,0.1561,0.1092,0.2029
202609041003,2026-09-04,10,03R,4073,0.1357,0.1048,0.1667,4167,0.143,0.1052,0.1809,4822,0.1455,0.1046,0.1863,3776,0.1771,0.1232,0.2311,3692,0.1457,0.1079,0.1836,5115,0.1485,0.1101,0.1869
202609041004,2026-09-04,10,04R,4709,0.1704,0.1331,0.2078,5027,0.1967,0.1559,0.2376,4879,0.1652,0.1189,0.2115,4215,0.1505,0.1084,0.1926,4580,0.1545,0.1173,0.1917,4061,0.1427,0.1081,0.1773
202609041005,2026-09-04,10,05R,3812,0.1587,0.1084,0.209,4633,0.157,0.1199,0.1941,4718,0.1912,0.147,0.2354,4270,0.1562,0.1155,0.197,4669,0.1579,0.1171,0.1987,4168,0.1765,0.134,0.2189
202609041006,2026-09-04,10,06R,4340,0.2031,0.1575,0.2488,5023,0.1716,0.1265,0.2166,4685,0.1485,0.1124,0.1847,4252,0.1815,0.1322,0.2308,4664,0.1852,0.1459,0.2244,5037,0.1787,0.1377,0.2196
202609041007,2026-09-04,10,07R,4982,0.1736,0.1333,0.2139,3776,0.1801,0.1262,0.2341,4489,0.1399,0.0983,0.1814,4575,0.1486,0.1141,0.1831,3959,0.1372,0.1003,0.1741,5470,0.2239,0.1736,0.2741
202609041008,2026-09-04,10,08R,3730,0.1518,0.1096,0.1941,4061,0.1293,0.0947,0.1639,5115,0.1291,0.0907,0.1675,3804,0.1498,0.1061,0.1935,4196,0.1837,0.1307,0.2366,4394,0.1396,0.1037,0.1756
202609041009,2026-09-04,10,09R,3692,0.1383,0.1005,0.1762,4346,0.1756,0.1322,0.219,5161,0.1458,0.1057,0.1859,4511,0.1642,0.1231,0.2054,3812,0.1661,0.1158,0.2164,4215,0.1669,0.1248,0.209
202609041010,2026-09-04,10,10R,3989,0.1986,0.1528,0.2444,4270,0.1592,0.1185,0.2,4709,0.1719,0.1346,0.2093,4509,0.1656,0.1197,0.2116,4167,0.1429,0.1051,0.1808,4685,0.1679,0.1318,0.2041
202609041011,2026-09-04,10,11R,4731,0.1708,0.1296,0.212,4073,0.1432,0.1123,0.1742,4580,0.1486,0.1114,0.1858,5023,0.1686,0.1235,0.2136,4718,0.1971,0.1529,0.2413,4489,0.1593,0.1177,0.2008
202609041012,2026-09-04,10,12R,4166,0.111,0.0771,0.145,5037,0.1653,0.1243,0.2062,4394,0.1202,0.0843,0.1562,4879,0.1682,0.1219,0.2145,4933,0.1238,0.0896,0.1579,4633,0.1704,0.1333,0.2075
202609041101,2026-09-04,11,01R,5157,0.1574,0.1138,0.201,5152,0.2089,0.1598,0.2579,5179,0.1718,0.1304,0.2131,5273,0.1632,0.1249,0.2015,5199,0.107,0.0729,0.1411,5460,0.1857,0.1401,0.2312
202609041102,2026-09-04,11,02R,5226,0.1443,0.1033,0.1854,5298,0.1357,0.0996,0.1718,5376,0.156,0.1108,0.2012,5210,0.1278,0.0941,0.1615,5354,0.162,0.1155,0.2086,5271,0.166,0.1243,0.2078
202609041103,2026-09-04,11,03R,5167,0.1355,0.093,0.178,5247,0.1565,0.1164,0.1967,5275,0.125,0.0888,0.1613,5135,0.1719,0.1276,0.2161,5421,0.228,0.1773,0.2786,5018,0.1542,0.1167,0.1918
202609041104,2026-09-04,11,04R,5329,0.1566,0.1166,0.1965,5268,0.1916,0.136,0.2471,5216,0.1474,0.1111,0.1837,5290,0.1584,0.1166,0.2001,5136,0.1283,0.0935,0.1632,5010,0.1432,0.1064,0.18
202609041105,2026-09-04,11,05R,5234,0.1301,0.0901,0.1701,5238,0.143,0.1028,0.1832,5130,0.166,0.1254,0.2065,5379,0.1663,0.1098,0.2227,5303,0.1537,0.1085,0.1988,5388,0.2577,0.206,0.3094
202609041106,2026-09-04,11,06R,5276,0.139,0.0964,0.1816,5343,0.1539,0.1064,0.2014,5186,0.1597,0.1198,0.1997,5106,0.1643,0.1231,0.2055,5280,0.1464,0.1051,0.1878,5152,0.2223,0.1732,0.2713
202609041107,2026-09-04,11,07R,5368,0.1313,0.0892,0.1733,5221,0.1509,0.1137,0.1881,5271,0.1466,0.1049,0.1884,5177,0.1978,0.1567,0.2388,5157,0.1648,0.1212,0.2084,5060,0.1679,0.1289,0.2069
202609041108,2026-09-04,11,08R,5135,0.1674,0.1231,0.2116,5354,0.1621,0.1156,0.2087,5212,0.1148,0.0805,0.149,5246,0.1473,0.1041,0.1904,5134,0.136,0.1015,0.1706,5460,0.1857,0.1401,0.2312
202609041109,2026-09-04,11,09R,5210,0.1233,0.0896,0.157,5010,0.1298,0.093,0.1666,5377,0.1541,0.1171,0.1911,5222,0.1811,0.1424,0.2197,5179,0.1777,0.1363,0.219,5247,0.1699,0.1298,0.2101
202609041110,2026-09-04,11,10R,5106,0.1598,0.1186,0.201,5273,0.1662,0.1279,0.2045,5303,0.1478,0.1026,0.1929,5154,0.157,0.1172,0.1967,5255,0.1914,0.1497,0.2331,5376,0.1754,0.1302,0.2206
202609041111,2026-09-04,11,11R,5275,0.1235,0.0873,0.1598,5060,0.1545,0.1155,0.1935,5199,0.1011,0.067,0.1352,5216,0.1504,0.1141,0.1867,5276,0.1464,0.1038,0.189,5238,0.1564,0.1162,0.1966
202609041112,2026-09-04,11,12R,5280,0.139,0.0977,0.1804,5136,0.1284,0.0936,0.1633,5018,0.1348,0.0973,0.1724,5221,0.1479,0.1107,0.1851,5234,0.1375,0.0975,0.1775,5298,0.1491,0.113,0.1852
202609041201,2026-09-04,12,01R,5209,0.1765,0.1302,0.2228,3889,0.1517,0.113,0.1904,3436,0.1366,0.0889,0.1843,3576,0.1667,0.1254,0.208,4143,0.157,0.1222,0.1918,5360,0.2319,0.1889,0.2749
202609041202,2026-09-04,12,02R,5287,0.1651,0.116,0.2141,4934,0.1581,0.1218,0.1944,4466,0.1581,0.1187,0.1976,5006,0.1775,0.1323,0.2227,4278,0.1166,0.0854,0.1478,5367,0.212,0.1677,0.2562
202609041203,2026-09-04,12,03R,3910,0.1548,0.1073,0.2022,3304,0.1602,0.1241,0.1963,3484,0.1639,0.1226,0.2052,4700,0.1476,0.1022,0.193,3458,0.1558,0.1124,0.1993,5416,0.1411,0.0991,0.183
202609041204,2026-09-04,12,04R,4636,0.1771,0.1324,0.2218,4475,0.1537,0.1173,0.1902,4526,0.1305,0.0886,0.1724,5471,0.1566,0.1101,0.203,4643,0.1314,0.0957,0.167,4563,0.182,0.1313,0.2327
202609041205,2026-09-04,12,05R,3744,0.1103,0.0713,0.1492,4293,0.1561,0.1206,0.1915,4979,0.1593,0.1123,0.2063,3642,0.1757,0.1269,0.2245,4487,0.191,0.1451,0.2369,5218,0.1864,0.1448,0.2279
202609041206,2026-09-04,12,06R,4942,0.1576,0.117,0.1983,4817,0.1327,0.087,0.1783,4947,0.1638,0.1265,0.2011,3889,0.1487,0.11,0.1874,4931,0.133,0.0966,0.1694,5006,0.1939,0.1487,0.2391
202609041207,2026-09-04,12,07R,4466,0.1566,0.1172,0.1961,4736,0.1229,0.0893,0.1565,3974,0.1459,0.1076,0.1842,5057,0.142,0.1054,0.1787,3910,0.1622,0.1147,0.2096,3436,0.156,0.1083,0.2037
202609041208,2026-09-04,12,08R,4700,0.1431,0.0977,0.1885,3576,0.1697,0.1284,0.211,3892,0.1501,0.1086,0.1916,4069,0.1862,0.1366,0.2357,4636,0.1845,0.1398,0.2292,4299,0.1653,0.1276,0.203
202609041209,2026-09-04,12,09R,4278,0.1092,0.078,0.1404,3642,0.1787,0.1299,0.2275,4643,0.1255,0.0898,0.1611,3304,0.1572,0.1211,0.1933,5209,0.1839,0.1376,0.2302,5147,0.1649,0.1214,0.2084
202609041210,2026-09-04,12,10R,4931,0.1256,0.0892,0.162,3831,0.1396,0.0881,0.1911,3904,0.1573,0.1173,0.1973,3458,0.1529,0.1095,0.1964,4402,0.1515,0.1089,0.1942,4475,0.1671,0.1307,0.2036
202609041211,2026-09-04,12,11R,4736,0.1154,0.0818,0.149,3484,0.1699,0.1286,0.2112,4934,0.1521,0.1158,0.1884,3744,0.1148,0.0758,0.1537,4817,0.1326,0.0869,0.1782,4526,0.1499,0.108,0.1918
202609041212,2026-09-04,12,12R,5057,0.1375,0.1009,0.1742,4947,0.1698,0.1325,0.2071,5218,0.167,0.1254,0.2085,5287,0.1696,0.1205,0.2186,5416,0.1276,0.0856,0.1695,5471,0.173,0.1265,0.2194
202609041301,2026-09-04,13,01R,3211,0.1654,0.1229,0.208,3745,0.1637,0.1217,0.2056,5132,0.1356,0.0974,0.1738,3939,0.1716,0.1341,0.209,5445,0.1586,0.1114,0.2058,3583,0.2067,0.1521,0.2613
202609041302,2026-09-04,13,02R,4253,0.1616,0.1239,0.1992,5394,0.1769,0.1324,0.2213,3602,0.1764,0.1274,0.2254,4439,0.1767,0.1373,0.2161,5178,0.1803,0.1364,0.2243,5022,0.1775,0.1376,0.2173
202609041303,2026-09-04,13,03R,4697,0.1618,0.114,0.2095,5170,0.147,0.1058,0.1882,4124,0.1729,0.1294,0.2164,4618,0.1763,0.1379,0.2148,5125,0.1943,0.1467,0.2419,3224,0.198,0.1596,0.2364
202609041304,2026-09-04,13,04R,4488,0.1544,0.1159,0.1928,3233,0.1836,0.1343,0.2329,4648,0.1343,0.0962,0.1724,5183,0.1611,0.1269,0.1954,5029,0.1346,0.097,0.1722,5232,0.1706,0.129,0.2122
202609041305,2026-09-04,13,05R,3502,0.1663,0.1155,0.2172,4533,0.176,0.1349,0.2172,3617,0.1945,0.1492,0.2398,4735,0.1398,0.0911,0.1886,3898,0.1463,0.1071,0.1855,3211,0.1863,0.1438,0.2289
202609041306,2026-09-04,13,06R,3968,0.1646,0.1233,0.2058,4245,0.1654,0.1218,0.2089,3406,0.1511,0.1078,0.1945,4786,0.143,0.0956,0.1903,4253,0.169,0.1313,0.2066,3939,0.188,0.1505,0.2254
202609041307,2026-09-04,13,07R,5141,0.141,0.1075,0.1745,4093,0.1969,0.1498,0.244,5178,0.1744,0.1305,0.2184,3784,0.1513,0.1087,0.1938,4086,0.1357,0.0974,0.174,5445,0.1721,0.1249,0.2193
202609041308,2026-09-04,13,08R,4074,0.1289,0.0909,0.1669,4892,0.1696,0.1305,0.2086,5183,0.1581,0.1239,0.1924,3885,0.1597,0.1201,0.1993,4413,0.1634,0.1273,0.1995,5394,0.1903,0.1458,0.2347
202609041309,2026-09-04,13,09R,3224,0.1771,0.1387,0.2155,5105,0.1738,0.1329,0.2147,4180,0.1429,0.1053,0.1806,3905,0.1453,0.1082,0.1823,3602,0.1823,0.1333,0.2313,4133,0.1667,0.1233,0.2101
202609041310,2026-09-04,13,10R,5132,0.1341,0.0959,0.1723,4488,0.1619,0.1234,0.2003,4735,0.1368,0.0881,0.1856,3406,0.1541,0.1108,0.1975,5170,0.1469,0.1057,0.1881,3968,0.1855,0.1442,0.2267
202609041311,2026-09-04,13,11R,5029,0.1272,0.0896,0.1648,4786,0.146,0.0986,0.1933,3745,0.1577,0.1157,0.1996,5141,0.1455,0.112,0.179,4124,0.1788,0.1353,0.2223,3502,0.1872,0.1364,0.2381
202609041312,2026-09-04,13,12R,3898,0.1389,0.0997,0.1781,4074,0.1364,0.0984,0.1744,4086,0.1298,0.0915,0.1681,4697,0.1663,0.1185,0.214,4648,0.1402,0.1021,0.1783,4439,0.1931,0.1537,0.2325
202609041701,2026-09-04,17,01R,3562,0.1506,0.1109,0.1904,4803,0.1812,0.1375,0.2249,3950,0.1385,0.0916,0.1855,4097,0.1891,0.1381,0.24,4725,0.163,0.1192,0.2069,4457,0.1886,0.1473,0.2299
202609041702,2026-09-04,17,02R,3994,0.1619,0.1246,0.1992,3543,0.1712,0.1333,0.2091,4199,0.1431,0.106,0.1801,4182,0.1689,0.1264,0.2114,3800,0.1637,0.1094,0.2179,4233,0.1746,0.1324,0.2168
202609041703,2026-09-04,17,03R,3542,0.1731,0.1279,0.2184,5032,0.1507,0.1075,0.1939,5068,0.1374,0.0899,0.1848,5348,0.1379,0.096,0.1798,3933,0.1749,0.1321,0.2176,4894,0.1795,0.1403,0.2187
202609041704,2026-09-04,17,04R,4057,0.1472,0.1131,0.1812,5291,0.2269,0.1833,0.2705,5131,0.1703,0.1255,0.2151,4263,0.1729,0.1284,0.2173,3327,0.165,0.1175,0.2125,3961,0.1764,0.1366,0.2162
202609041705,2026-09-04,17,05R,4159,0.143,0.1067,0.1794,4635,0.1171,0.0786,0.1555,5293,0.1691,0.1261,0.2121,4987,0.1641,0.1249,0.2033,4564,0.1656,0.1306,0.2005,4264,0.2025,0.1638,0.2412
202609041706,2026-09-04,17,06R,3761,0.1484,0.1095,0.1873,4809,0.1519,0.1111,0.1928,5223,0.146,0.1048,0.1872,3439,0.1485,0.1124,0.1845,4097,0.192,0.141,0.2429,4447,0.1971,0.1483,0.2459
202609041707,2026-09-04,17,07R,5100,0.1795,0.1278,0.2312,3987,0.1695,0.1272,0.2118,3562,0.1521,0.1124,0.1919,4894,0.1631,0.1239,0.2023,5374,0.1391,0.0931,0.1851,4182,0.1853,0.1428,0.2278
202609041708,2026-09-04,17,08R,3327,0.1576,0.1101,0.2051,4725,0.1631,0.1193,0.207,3542,0.1746,0.1294,0.2199,5351,0.1636,0.1172,0.21,5155,0.1276,0.0849,0.1702,4199,0.1625,0.1254,0.1995
202609041709,2026-09-04,17,09R,4010,0.1448,0.1007,0.1888,5322,0.1563,0.1087,0.2038,5348,0.1349,0.093,0.1768,4564,0.1627,0.1277,0.1976,3994,0.1693,0.132,0.2066,3950,0.1579,0.111,0.2049
202609041710,2026-09-04,17,10R,5131,0.1688,0.124,0.2136,3933,0.175,0.1322,0.2177,4264,0.1831,0.1444,0.2218,4457,0.1722,0.1309,0.2135,5095,0.1478,0.1117,0.1838,3543,0.1846,0.1467,0.2225
202609041711,2026-09-04,17,11R,3439,0.144,0.1079,0.18,4233,0.1612,0.119,0.2034,3961,0.157,0.1172,0.1968,5032,0.1477,0.1045,0.1909,4803,0.1811,0.1374,0.2248,4635,0.1305,0.092,0.1689
202609041712,2026-09-04,17,12R,5068,0.1359,0.0884,0.1833,4263,0.1759,0.1314,0.2203,3800,0.1578,0.1035,0.212,3987,0.1665,0.1242,0.2088,4159,0.1504,0.1141,0.1868,4809,0.1653,0.1245,0.2062
202609041801,2026-09-04,18,01R,4409,0.155,0.1171,0.1929,4367,0.2006,0.1532,0.248,3478,0.1465,0.1082,0.1848,3701,0.147,0.1035,0.1906,4951,0.1458,0.1088,0.1828,5345,0.1809,0.1352,0.2267
