レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609010609,2026-09-01,06,09R,4011,0.1387,0.0969,0.1805,4117,0.212,0.169,0.2551,3618,0.1684,0.1227,0.2142,3474,0.1728,0.1334,0.2122,4419,0.1537,0.114,0.1935,4246,0.1853,0.1483,0.2223
202609010610,2026-09-01,06,10R,5146,0.1493,0.1118,0.1868,4464,0.2001,0.1547,0.2454,3932,0.161,0.1156,0.2064,3357,0.207,0.1601,0.2538,4825,0.133,0.0965,0.1695,5436,0.2158,0.1675,0.2642
202609010611,2026-09-01,06,11R,4190,0.171,0.128,0.214,4936,0.2142,0.1693,0.2592,4317,0.1691,0.1219,0.2164,3528,0.1886,0.1444,0.2328,4994,0.1756,0.1377,0.2136,4225,0.1534,0.1148,0.192
202609010612,2026-09-01,06,12R,4208,0.1433,0.107,0.1797,3579,0.1792,0.1356,0.2227,3232,0.1449,0.107,0.1827,4938,0.1347,0.0968,0.1726,4313,0.1352,0.0995,0.1709,4900,0.181,0.1347,0.2273
202609010701,2026-09-01,07,01R,3922,0.1758,0.1383,0.2134,4766,0.1337,0.0947,0.1726,3714,0.1394,0.0987,0.18,3572,0.195,0.1479,0.2422,4779,0.1446,0.1027,0.1866,5455,0.2028,0.1296,0.276
202609010702,2026-09-01,07,02R,4201,0.1414,0.0999,0.1829,3268,0.1575,0.1187,0.1963,3297,0.1986,0.1537,0.2434,4818,0.1411,0.0972,0.1851,3713,0.178,0.143,0.2129,4727,0.1604,0.1169,0.2038
202609010703,2026-09-01,07,03R,4839,0.1272,0.0818,0.1726,4216,0.1513,0.1139,0.1887,4002,0.1366,0.101,0.1723,3827,0.1607,0.1173,0.2041,3973,0.1921,0.155,0.2292,5404,0.2005,0.1591,0.242
202609010704,2026-09-01,07,04R,4761,0.1171,0.083,0.1512,3793,0.1495,0.0998,0.1993,3392,0.1737,0.1287,0.2187,4834,0.1493,0.1092,0.1893,3627,0.1959,0.1548,0.2371,3567,0.192,0.1496,0.2344
202609010705,2026-09-01,07,05R,5299,0.1142,0.0779,0.1505,3714,0.1454,0.1047,0.186,5339,0.1571,0.1146,0.1996,4788,0.1322,0.0895,0.1748,3813,0.1657,0.1256,0.2058,5011,0.1644,0.12,0.2087
202609010706,2026-09-01,07,06R,4793,0.11,0.0761,0.144,3748,0.1766,0.1347,0.2185,3572,0.192,0.1449,0.2392,3297,0.2016,0.1567,0.2464,4812,0.1345,0.0899,0.1791,3777,0.2276,0.1844,0.2709
202609010707,2026-09-01,07,07R,4009,0.1251,0.0935,0.1567,3827,0.1637,0.1203,0.2071,3997,0.1428,0.1051,0.1805,5009,0.1873,0.1417,0.233,4727,0.1469,0.1034,0.1903,5455,0.2028,0.1296,0.276
202609010708,2026-09-01,07,08R,5139,0.1641,0.1132,0.215,3973,0.1922,0.1551,0.2293,4834,0.1463,0.1062,0.1863,4766,0.1307,0.0917,0.1696,4818,0.144,0.1001,0.188,5042,0.1747,0.1401,0.2094
202609010709,2026-09-01,07,09R,3713,0.1706,0.1356,0.2055,3392,0.1797,0.1347,0.2247,4788,0.1292,0.0865,0.1718,3922,0.1803,0.1428,0.2179,5339,0.163,0.1205,0.2055,4002,0.156,0.1204,0.1917
202609010710,2026-09-01,07,10R,4812,0.1271,0.0825,0.1717,3813,0.1658,0.1257,0.2059,4839,0.1287,0.0833,0.1741,4201,0.1459,0.1044,0.1874,3268,0.1574,0.1186,0.1962,4761,0.138,0.1039,0.1721
202609010711,2026-09-01,07,11R,3997,0.1413,0.1036,0.179,5139,0.1716,0.1207,0.2225,4009,0.1266,0.095,0.1582,4793,0.1145,0.0806,0.1485,4216,0.1512,0.1138,0.1886,5299,0.1351,0.0988,0.1714
202609010712,2026-09-01,07,12R,4503,0.1107,0.0781,0.1432,4451,0.1445,0.1022,0.1868,4928,0.1376,0.0953,0.1799,4514,0.1747,0.1314,0.218,4090,0.1504,0.1186,0.1822,4218,0.1683,0.1328,0.2038
202609010801,2026-09-01,08,01R,5049,0.1746,0.1335,0.2156,3448,0.2032,0.1595,0.2469,4200,0.1611,0.1151,0.207,4626,0.2003,0.1476,0.253,3699,0.1905,0.1469,0.234,4592,0.1581,0.1176,0.1985
202609010802,2026-09-01,08,02R,3718,0.1578,0.1182,0.1973,4066,0.1609,0.1186,0.2031,3072,0.16,0.1216,0.1983,4467,0.1371,0.1026,0.1716,5467,0.1913,0.1364,0.2461,4432,0.1445,0.1042,0.1848
202609010803,2026-09-01,08,03R,4203,0.1506,0.114,0.1872,3656,0.1906,0.1485,0.2326,3708,0.153,0.1131,0.193,3842,0.1749,0.1326,0.2173,3811,0.1428,0.1057,0.18,4695,0.1497,0.1118,0.1875
202609010804,2026-09-01,08,04R,4883,0.1413,0.1024,0.1802,4186,0.1451,0.0989,0.1914,3605,0.1838,0.1431,0.2244,4677,0.1372,0.103,0.1715,4401,0.1405,0.0968,0.1841,5158,0.1573,0.1149,0.1997
202609010805,2026-09-01,08,05R,4704,0.1222,0.0888,0.1556,4375,0.1514,0.1013,0.2016,3699,0.1846,0.141,0.2281,4248,0.1641,0.1194,0.2088,4239,0.1383,0.0959,0.1808,5375,0.1799,0.134,0.2257
202609010806,2026-09-01,08,06R,4906,0.1468,0.1094,0.1842,4254,0.1445,0.1045,0.1844,4626,0.1973,0.1446,0.25,4432,0.1281,0.0878,0.1684,5028,0.1468,0.0978,0.1959,5383,0.1651,0.116,0.2142
202609010807,2026-09-01,08,07R,5110,0.1354,0.0981,0.1727,4203,0.1581,0.1215,0.1947,4441,0.1101,0.0765,0.1438,4066,0.1579,0.1156,0.2001,4200,0.167,0.121,0.2129,3952,0.1469,0.1077,0.186
202609010808,2026-09-01,08,08R,3448,0.1957,0.152,0.2394,3718,0.1653,0.1257,0.2048,4544,0.1828,0.1402,0.2255,5158,0.1409,0.0985,0.1833,4695,0.1362,0.0983,0.174,5425,0.2305,0.1728,0.2882
202609010809,2026-09-01,08,09R,3072,0.1585,0.1201,0.1968,4239,0.1384,0.096,0.1809,3656,0.1846,0.1425,0.2266,3605,0.1868,0.1461,0.2274,5049,0.182,0.1409,0.223,5073,0.1868,0.1483,0.2253
202609010810,2026-09-01,08,10R,3811,0.1354,0.0983,0.1726,4592,0.1447,0.1042,0.1851,4677,0.1342,0.1,0.1685,5467,0.1884,0.1335,0.2432,4254,0.1444,0.1044,0.1843,4375,0.1648,0.1147,0.215
202609010811,2026-09-01,08,11R,4925,0.1246,0.0911,0.1581,4883,0.1488,0.1099,0.1877,3952,0.1275,0.0883,0.1666,3708,0.156,0.1161,0.196,4906,0.1542,0.1168,0.1916,4248,0.1805,0.1358,0.2252
202609010812,2026-09-01,08,12R,5028,0.1394,0.0904,0.1885,4544,0.1888,0.1462,0.2315,4608,0.1526,0.1103,0.1949,4441,0.1131,0.0795,0.1468,4467,0.14,0.1055,0.1745,4401,0.154,0.1103,0.1976
202609011201,2026-09-01,12,01R,5057,0.1375,0.1008,0.1742,4636,0.1786,0.1348,0.2224,4563,0.1654,0.1111,0.2198,3974,0.1517,0.1114,0.192,4299,0.1487,0.11,0.1875,5471,0.1848,0.1403,0.2293
202609011202,2026-09-01,12,02R,5020,0.1578,0.1114,0.2043,3910,0.1689,0.1203,0.2174,4143,0.1493,0.1148,0.1838,5367,0.194,0.148,0.2399,4934,0.158,0.1207,0.1954,4293,0.1718,0.1351,0.2086
202609011203,2026-09-01,12,03R,3892,0.1534,0.1123,0.1944,5147,0.1525,0.1063,0.1987,4736,0.1167,0.0833,0.15,4171,0.173,0.1366,0.2095,5006,0.1834,0.1385,0.2282,5416,0.1388,0.0979,0.1797
202609011204,2026-09-01,12,04R,3458,0.1523,0.1102,0.1943,4278,0.118,0.0858,0.1503,3642,0.1828,0.1371,0.2284,4942,0.1581,0.1177,0.1986,4979,0.1665,0.1175,0.2154,4069,0.2032,0.1536,0.2528
202609011205,2026-09-01,12,05R,4643,0.1215,0.0857,0.1573,3904,0.1726,0.1332,0.212,5360,0.1889,0.1462,0.2316,4487,0.1852,0.1379,0.2326,5061,0.1873,0.1451,0.2294,3576,0.1853,0.1431,0.2275
202609011206,2026-09-01,12,06R,4563,0.1639,0.1096,0.2183,4475,0.1526,0.1158,0.1893,5209,0.1808,0.1322,0.2294,3436,0.1351,0.0868,0.1834,5020,0.1652,0.1188,0.2117,3831,0.1546,0.1027,0.2065
202609011207,2026-09-01,12,07R,3484,0.163,0.1231,0.2029,4299,0.1488,0.1101,0.1876,4931,0.1245,0.0889,0.1601,4947,0.1684,0.1291,0.2076,5147,0.1524,0.1062,0.1986,4143,0.1687,0.1342,0.2032
202609011208,2026-09-01,12,08R,4934,0.1506,0.1133,0.188,5287,0.1789,0.1317,0.2261,3889,0.1494,0.1115,0.1874,3892,0.1579,0.1168,0.1989,3744,0.1201,0.0815,0.1586,4942,0.1745,0.1341,0.215
202609011209,2026-09-01,12,09R,4526,0.1337,0.0926,0.1748,5218,0.1675,0.126,0.2089,3904,0.1666,0.1272,0.206,4293,0.1554,0.1187,0.1922,4466,0.1635,0.1241,0.2029,3974,0.1681,0.1278,0.2084
202609011210,2026-09-01,12,10R,3304,0.1529,0.1156,0.1902,4979,0.1666,0.1176,0.2155,3831,0.1352,0.0833,0.1871,4402,0.1466,0.1037,0.1895,4508,0.189,0.143,0.235,4487,0.2016,0.1543,0.249
202609011211,2026-09-01,12,11R,4817,0.1201,0.0754,0.1649,4069,0.1898,0.1402,0.2394,4700,0.1441,0.0979,0.1904,4643,0.126,0.0902,0.1618,3484,0.1704,0.1305,0.2103,4171,0.1894,0.153,0.2259
202609011212,2026-09-01,12,12R,3744,0.1127,0.0741,0.1512,3576,0.1719,0.1297,0.2141,4278,0.112,0.0798,0.1443,4475,0.1496,0.1128,0.1863,4736,0.1226,0.0892,0.1559,4931,0.1439,0.1083,0.1795
202609011301,2026-09-01,13,01R,5183,0.1523,0.1217,0.1829,4697,0.1671,0.1172,0.2169,4133,0.1475,0.1019,0.1931,3211,0.1691,0.1273,0.2109,4253,0.1682,0.1294,0.207,4093,0.2031,0.1579,0.2483
202609011302,2026-09-01,13,02R,3745,0.1517,0.1121,0.1914,4124,0.1781,0.1354,0.2207,3233,0.1854,0.137,0.2338,4413,0.1591,0.1228,0.1954,3939,0.1732,0.1352,0.2112,3784,0.1659,0.1227,0.2091
202609011303,2026-09-01,13,03R,5178,0.1731,0.1292,0.217,4488,0.1658,0.1283,0.2032,5105,0.17,0.1289,0.2111,4648,0.1362,0.0983,0.174,3502,0.178,0.1258,0.2301,4618,0.1928,0.1516,0.234
202609011304,2026-09-01,13,04R,4533,0.166,0.1227,0.2093,3968,0.1719,0.1282,0.2156,4735,0.1387,0.09,0.1875,5022,0.1614,0.1227,0.2001,5445,0.1672,0.1262,0.2083,4786,0.1655,0.1183,0.2127
202609011305,2026-09-01,13,05R,3602,0.1778,0.1272,0.2285,4074,0.1354,0.0975,0.1733,3224,0.1779,0.1383,0.2175,3583,0.1884,0.1403,0.2366,5029,0.1389,0.1027,0.1751,5170,0.1648,0.1225,0.2071
202609011306,2026-09-01,13,06R,5132,0.1351,0.0954,0.1747,3617,0.2004,0.1527,0.2482,4892,0.1648,0.124,0.2057,4086,0.129,0.0904,0.1677,3406,0.1613,0.1175,0.2051,5232,0.1558,0.1173,0.1944
202609011307,2026-09-01,13,07R,4648,0.1317,0.0938,0.1695,5125,0.1899,0.1411,0.2387,4253,0.1623,0.1235,0.2011,3898,0.1409,0.1005,0.1813,5394,0.176,0.1295,0.2224,3233,0.2048,0.1564,0.2532
202609011308,2026-09-01,13,08R,4245,0.1641,0.1202,0.2079,4439,0.1831,0.142,0.2242,3905,0.1392,0.1021,0.1763,3745,0.1562,0.1166,0.1959,5141,0.1526,0.1204,0.1847,5105,0.1894,0.1483,0.2305
202609011309,2026-09-01,13,09R,3885,0.156,0.114,0.198,3211,0.1721,0.1303,0.2139,4618,0.1734,0.1322,0.2146,4180,0.1509,0.1138,0.1881,4735,0.1446,0.0959,0.1934,4124,0.1915,0.1488,0.2341
202609011310,2026-09-01,13,10R,3502,0.1706,0.1184,0.2227,3406,0.1614,0.1176,0.2052,4413,0.1561,0.1198,0.1924,3602,0.1823,0.1317,0.233,5183,0.1597,0.1291,0.1903,3968,0.1853,0.1416,0.229
202609011311,2026-09-01,13,11R,5029,0.1315,0.0953,0.1677,3784,0.1525,0.1093,0.1957,4086,0.126,0.0874,0.1647,4133,0.1505,0.1049,0.1961,4533,0.1734,0.1301,0.2167,5125,0.2033,0.1545,0.2521
202609011312,2026-09-01,13,12R,3898,0.1364,0.096,0.1768,4786,0.1521,0.1049,0.1993,5141,0.1467,0.1145,0.1788,5132,0.1396,0.0999,0.1792,4074,0.1353,0.0974,0.1732,4488,0.1792,0.1417,0.2166
202609011601,2026-09-01,16,01R,5043,0.1266,0.0911,0.1622,4429,0.1775,0.139,0.2161,4060,0.153,0.116,0.19,4778,0.1655,0.124,0.2071,4303,0.1623,0.1234,0.2012,4458,0.1603,0.1229,0.1978
202609011602,2026-09-01,16,02R,3361,0.1538,0.1139,0.1937,4434,0.1621,0.1254,0.1988,4405,0.166,0.1248,0.2072,4081,0.1619,0.1218,0.202,5465,0.2198,0.1645,0.2751,4666,0.1594,0.1191,0.1997
202609011603,2026-09-01,16,03R,5285,0.1762,0.1301,0.2223,3775,0.1686,0.1246,0.2127,3757,0.1584,0.1128,0.204,4607,0.1547,0.1067,0.2027,4082,0.1903,0.1413,0.2394,3161,0.1817,0.1328,0.2306
202609011604,2026-09-01,16,04R,4369,0.1354,0.0923,0.1784,3300,0.1598,0.1221,0.1975,3377,0.1983,0.1517,0.2449,5000,0.1401,0.1033,0.177,4949,0.15,0.1084,0.1917,5453,0.1848,0.1352,0.2345
202609011605,2026-09-01,16,05R,5187,0.206,0.1613,0.2507,4757,0.1373,0.099,0.1757,5352,0.1578,0.1127,0.2029,4099,0.1447,0.1095,0.18,4384,0.1636,0.1198,0.2075,4429,0.1909,0.1524,0.2295
202609011606,2026-09-01,16,06R,4060,0.1515,0.1145,0.1885,5353,0.2069,0.1585,0.2554,4886,0.14,0.0964,0.1837,4287,0.149,0.1141,0.1838,3388,0.1759,0.1345,0.2172,5465,0.2333,0.178,0.2886
202609011607,2026-09-01,16,07R,4614,0.1352,0.0947,0.1758,3891,0.1729,0.1349,0.211,4388,0.1497,0.1124,0.187,3361,0.1583,0.1184,0.1982,4607,0.1576,0.1096,0.2056,3349,0.1693,0.1253,0.2133
202609011608,2026-09-01,16,08R,4081,0.1574,0.1173,0.1975,4950,0.1518,0.1186,0.1851,4842,0.164,0.1271,0.201,4949,0.1471,0.1055,0.1888,5285,0.1836,0.1375,0.2297,4624,0.1872,0.1376,0.2367
202609011609,2026-09-01,16,09R,4543,0.1669,0.1232,0.2106,4666,0.146,0.1057,0.1863,3434,0.1641,0.116,0.2121,5352,0.1608,0.1157,0.2059,4369,0.1428,0.0997,0.1858,4303,0.1758,0.1369,0.2147
202609011610,2026-09-01,16,10R,4405,0.1645,0.1233,0.2057,4384,0.1637,0.1199,0.2076,4875,0.1587,0.1177,0.1996,3757,0.1614,0.1158,0.207,4886,0.1459,0.1023,0.1896,4778,0.1819,0.1404,0.2235
202609011611,2026-09-01,16,11R,4757,0.1298,0.0915,0.1682,3349,0.1559,0.1119,0.1999,4434,0.1561,0.1194,0.1928,3300,0.1568,0.1191,0.1945,4287,0.1519,0.117,0.1867,4082,0.2038,0.1548,0.2529
202609011612,2026-09-01,16,12R,3388,0.1685,0.1271,0.2098,4099,0.1477,0.1125,0.183,5043,0.1281,0.0926,0.1637,4624,0.1708,0.1212,0.2203,4388,0.1556,0.1183,0.1929,5000,0.1565,0.1197,0.1934
202609011801,2026-09-01,18,01R,4120,0.1512,0.1181,0.1843,3976,0.18,0.1312,0.2288,3340,0.1682,0.1285,0.208,3478,0.1509,0.112,0.1897,5345,0.1731,0.1271,0.2191,4068,0.1671,0.1275,0.2067
202609011802,2026-09-01,18,02R,4506,0.1203,0.0888,0.1519,5067,0.153,0.1128,0.1931,3158,0.1295,0.0897,0.1693,4356,0.1622,0.1244,0.2,4734,0.1469,0.1105,0.1834,3982,0.1782,0.1367,0.2197
202609011803,2026-09-01,18,03R,4794,0.1299,0.0908,0.1691,3701,0.1568,0.112,0.2015,4706,0.1803,0.1372,0.2234,5441,0.1815,0.1437,0.2194,4515,0.1632,0.1231,0.2033,4220,0.1716,0.1347,0.2086
202609011804,2026-09-01,18,04R,3963,0.1538,0.1084,0.1993,4610,0.1787,0.1213,0.2361,3461,0.1753,0.1322,0.2184,3687,0.16,0.1003,0.2198,4821,0.1772,0.138,0.2164,4863,0.1908,0.1519,0.2297
202609011805,2026-09-01,18,05R,4367,0.1947,0.1492,0.2402,4331,0.1448,0.0998,0.1898,4873,0.1706,0.1304,0.2108,4409,0.1552,0.1204,0.19,3711,0.1766,0.1374,0.2158,4277,0.1724,0.1292,0.2156
202609011806,2026-09-01,18,06R,5308,0.1493,0.1054,0.1933,4578,0.1635,0.121,0.206,4522,0.1397,0.1009,0.1785,3982,0.1618,0.1203,0.2033,3340,0.1741,0.1344,0.2139,4581,0.1586,0.1183,0.1988
202609011807,2026-09-01,18,07R,4951,0.1425,0.105,0.1801,5345,0.1732,0.1272,0.2192,4356,0.1592,0.1214,0.197,3517,0.1312,0.0947,0.1677,4545,0.1327,0.0903,0.1752,3313,0.1814,0.1393,0.2236
202609011808,2026-09-01,18,08R,5127,0.1862,0.1416,0.2307,5257,0.1501,0.1139,0.1863,5269,0.1215,0.0799,0.163,4863,0.1744,0.1355,0.2133,3701,0.1567,0.1119,0.2014,3158,0.1489,0.1091,0.1887
202609011809,2026-09-01,18,09R,4515,0.1558,0.1157,0.1959,5400,0.1649,0.1247,0.2051,3963,0.1553,0.1099,0.2008,3550,0.1572,0.1112,0.2032,3976,0.1799,0.1311,0.2287,4351,0.1395,0.1029,0.1761
202609011810,2026-09-01,18,10R,3687,0.1555,0.0958,0.2153,4068,0.1537,0.1141,0.1933,5104,0.1457,0.1108,0.1805,4578,0.1605,0.118,0.203,4506,0.1277,0.0962,0.1593,4873,0.19,0.1498,0.2302
202609011811,2026-09-01,18,11R,3517,0.1267,0.0902,0.1632,4734,0.147,0.1106,0.1835,5308,0.1508,0.1069,0.1948,4706,0.1833,0.1402,0.2264,3461,0.1812,0.1381,0.2243,4331,0.1582,0.1132,0.2032
202609011812,2026-09-01,18,12R,4545,0.1253,0.0829,0.1678,4409,0.1582,0.1234,0.193,4120,0.1527,0.1196,0.1858,4794,0.1344,0.0953,0.1736,4610,0.1786,0.1212,0.236,4522,0.1591,0.1203,0.1979
202609011901,2026-09-01,19,01R,4404,0.1919,0.1505,0.2333,3712,0.1526,0.1133,0.1919,5083,0.1753,0.1179,0.2326,4836,0.1636,0.1173,0.21,4363,0.141,0.105,0.1771,5391,0.1978,0.1498,0.2457
202609011902,2026-09-01,19,02R,5296,0.1821,0.1357,0.2286,3967,0.2238,0.1486,0.2991,4417,0.1809,0.1391,0.2227,4524,0.1318,0.0946,0.1689,5459,0.1914,0.137,0.2459,5311,0.1878,0.1418,0.2338
202609011903,2026-09-01,19,03R,4562,0.1761,0.135,0.2173,4295,0.1259,0.0859,0.166,4496,0.1606,0.1148,0.2063,3558,0.1671,0.1252,0.209,5035,0.1539,0.1103,0.1974,5397,0.1978,0.1518,0.2438
202609011904,2026-09-01,19,04R,4108,0.1191,0.0802,0.1579,5341,0.2019,0.141,0.2628,5241,0.1951,0.1482,0.2419,5356,0.1735,0.1281,0.2189,4012,0.1437,0.1025,0.1848,4111,0.161,0.1185,0.2036
202609011905,2026-09-01,19,05R,4762,0.1208,0.0807,0.1609,4422,0.1563,0.1149,0.1977,4017,0.1707,0.1357,0.2057,4850,0.1071,0.0728,0.1415,5148,0.1832,0.1438,0.2226,3951,0.2191,0.1746,0.2636
202609011906,2026-09-01,19,06R,4710,0.119,0.0791,0.159,4798,0.1159,0.0775,0.1542,4404,0.1934,0.152,0.2348,5173,0.1695,0.1234,0.2155,3721,0.1159,0.0836,0.1482,4381,0.1792,0.1415,0.2168
202609011907,2026-09-01,19,07R,3719,0.1414,0.1034,0.1794,4417,0.1869,0.1451,0.2287,4562,0.1776,0.1365,0.2188,4156,0.142,0.1054,0.1786,4398,0.1363,0.0982,0.1743,3712,0.166,0.1267,0.2053
202609011908,2026-09-01,19,08R,4588,0.1279,0.0881,0.1677,4539,0.1285,0.0965,0.1605,4836,0.1606,0.1143,0.207,5341,0.1989,0.138,0.2598,5397,0.1843,0.1383,0.2303,4163,0.175,0.1349,0.2151
202609011909,2026-09-01,19,09R,5035,0.1465,0.1029,0.19,4139,0.1658,0.123,0.2086,3951,0.1997,0.1552,0.2442,4111,0.1446,0.1021,0.1872,3613,0.1362,0.1008,0.1715,5459,0.2049,0.1505,0.2594
202609011910,2026-09-01,19,10R,4295,0.1184,0.0784,0.1585,4012,0.1438,0.1026,0.1849,4762,0.1223,0.0822,0.1624,5311,0.1714,0.1254,0.2174,4798,0.1158,0.0774,0.1541,5083,0.1947,0.1373,0.252
202609011911,2026-09-01,19,11R,4496,0.1591,0.1133,0.2048,3719,0.1489,0.1109,0.1869,3721,0.11,0.0777,0.1423,4363,0.1381,0.1021,0.1742,3967,0.2237,0.1485,0.299,5356,0.1899,0.1445,0.2353
202609011912,2026-09-01,19,12R,4398,0.1289,0.0908,0.1669,4524,0.1348,0.0976,0.1719,4539,0.1225,0.0905,0.1545,4710,0.1235,0.0836,0.1635,4108,0.1265,0.0876,0.1653,4850,0.1235,0.0892,0.1579
202609012001,2026-09-01,20,01R,3726,0.1498,0.1063,0.1933,3294,0.172,0.1314,0.2127,3596,0.1801,0.1322,0.228,3391,0.1762,0.1298,0.2226,3535,0.1855,0.1451,0.2259,3445,0.1839,0.1372,0.2307
