記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-04,09,33,6,35,23.590455,16.802706,33.120236,-0.086852,-0.06671
2026-09-04,09,35,6,38,27.351984,20.397114,36.67828,0.000483,0.000379
2026-09-04,09,36,6,44,30.676281,22.372194,42.062671,0.230283,0.186051
2026-09-04,09,37,6,39,25.12153,16.749759,37.677632,-0.120175,-0.094969
2026-09-04,09,38,6,39,28.224454,21.212551,37.554174,0.350369,0.276691
2026-09-04,09,39,6,38,23.349847,15.180662,35.915125,0.311409,0.243586
2026-09-04,09,40,6,38,27.332366,20.429271,36.56803,0.451073,0.35421
2026-09-04,09,41,6,39,24.446032,16.079429,37.166026,0.028713,0.022626
2026-09-04,09,43,6,36,23.383598,16.191379,33.770606,-0.148894,-0.114877
2026-09-04,09,44,6,39,24.021382,15.468647,37.302988,0.295506,0.233035
2026-09-04,09,47,6,38,22.341317,14.382403,34.704523,-0.276643,-0.214761
2026-09-04,09,48,6,44,29.194425,20.41558,41.748237,0.025277,0.020392
2026-09-04,09,49,6,37,26.610542,19.804925,35.754792,-0.11752,-0.091835
2026-09-04,09,50,6,37,24.690727,17.321961,35.194167,-0.121832,-0.094874
2026-09-04,09,51,6,43,29.505691,21.48209,40.526122,0.031287,0.025094
2026-09-04,09,52,5,28,16.572863,10.726345,25.606094,-0.055037,-0.03958
2026-09-04,09,53,5,30,18.946134,13.130465,27.337646,-0.017004,-0.01245
2026-09-04,09,54,6,38,25.808295,18.661155,35.692757,0.246231,0.192342
2026-09-04,09,55,6,34,23.093823,16.557218,32.211006,-0.117437,-0.089616
2026-09-04,09,56,5,36,20.687952,12.600545,33.966098,0.378975,0.292778
2026-09-04,09,58,6,43,25.989399,16.457122,41.04295,0.034722,0.02792
2026-09-04,09,59,6,38,27.18777,20.194563,36.602667,-0.505615,-0.39712
2026-09-04,09,60,6,35,24.997402,18.524739,33.731655,-0.412989,-0.318552
2026-09-04,09,61,5,32,18.081223,10.69013,30.582474,-0.078997,-0.059531
2026-09-04,09,64,6,34,23.611942,17.33873,32.154824,0.062684,0.047814
2026-09-04,09,66,6,36,21.543646,13.982849,33.192713,0.145649,0.111928
2026-09-04,09,67,4,23,14.151552,9.318845,21.490479,0.218083,0.148829
2026-09-04,09,68,6,44,30.494669,22.146295,41.990085,0.19512,0.15759
2026-09-04,09,69,4,25,17.291347,12.853877,23.260741,-0.280596,-0.196233
2026-09-04,09,70,6,35,23.778425,16.950802,33.356151,-0.064584,-0.049688
2026-09-04,09,71,6,39,27.851085,20.576305,37.697874,-0.311322,-0.246052
2026-09-04,09,72,6,35,23.924242,17.256283,33.168751,-0.175444,-0.134803
2026-09-04,09,73,5,35,21.272239,13.5781,33.326326,0.329925,0.253776
2026-09-04,10,11,4,30,18.704885,11.894353,29.415029,-0.241944,-0.180561
2026-09-04,10,14,6,45,30.78127,22.454556,42.195738,0.174962,0.141442
2026-09-04,10,16,5,35,20.833212,12.815186,33.867844,-0.193433,-0.149339
2026-09-04,10,17,6,48,33.134251,24.13879,45.481924,-0.05086,-0.041693
2026-09-04,10,18,6,44,27.79595,19.170381,40.30253,-0.223379,-0.178972
2026-09-04,10,19,6,44,28.188193,19.724669,40.283272,0.277181,0.222057
2026-09-04,10,20,6,43,29.331959,21.067642,40.838164,0.078292,0.062892
2026-09-04,10,22,5,32,18.983667,11.604958,31.053934,-0.022453,-0.016984
2026-09-04,10,23,6,49,32.180599,22.802754,45.415171,-0.439566,-0.360244
2026-09-04,10,24,6,44,29.694351,21.147258,41.695923,0.04121,0.033238
2026-09-04,10,25,6,43,26.606844,18.0366,39.249313,-0.430467,-0.343061
2026-09-04,10,26,5,31,18.405964,11.277019,30.041581,-0.05713,-0.042862
2026-09-04,10,28,6,46,32.401807,23.589141,44.506798,-0.396224,-0.323531
2026-09-04,10,29,6,40,21.772702,12.434643,38.123375,-0.577089,-0.457171
2026-09-04,10,30,6,48,33.107091,24.102095,45.476522,0.188359,0.154406
2026-09-04,10,31,6,44,31.009658,22.938625,41.92051,0.335516,0.270895
2026-09-04,10,32,5,32,18.97116,11.628732,30.949625,-0.173757,-0.131325
2026-09-04,10,33,6,40,26.367769,18.614897,37.349616,-0.082949,-0.065431
2026-09-04,10,34,6,46,33.570995,25.363443,44.434493,0.254744,0.207946
2026-09-04,10,37,6,47,28.506154,18.935903,42.913234,0.215406,0.174696
2026-09-04,10,38,6,43,23.83934,13.852635,41.025704,-0.089334,-0.071826
2026-09-04,10,39,5,38,20.081549,11.157919,36.141921,-0.055853,-0.043749
2026-09-04,10,41,6,43,27.610129,19.109538,39.89208,-0.055406,-0.044301
2026-09-04,10,43,6,48,32.793618,23.58104,45.605341,0.255269,0.209361
2026-09-04,10,44,6,43,28.968354,20.525053,40.88494,0.079161,0.063604
2026-09-04,10,46,6,43,25.971302,16.49345,40.89554,0.174802,0.140457
2026-09-04,10,47,5,35,19.927416,11.867852,33.460301,-0.202325,-0.155771
2026-09-04,10,48,6,40,27.081355,19.307241,37.985736,0.127492,0.100923
2026-09-04,10,49,6,46,30.451145,21.578275,42.972493,0.144973,0.117605
2026-09-04,10,50,6,48,33.782927,24.652675,46.294619,-0.124713,-0.102559
2026-09-04,10,53,6,43,30.588658,22.580354,41.437171,-0.304801,-0.245544
2026-09-04,10,55,6,44,29.699163,21.266363,41.475842,0.108942,0.087778
2026-09-04,10,56,6,44,23.925962,13.660766,41.9048,-0.184474,-0.148933
2026-09-04,10,58,6,49,33.630547,24.199462,46.73714,-0.110375,-0.090921
2026-09-04,10,59,6,39,21.45647,12.467629,36.926035,-0.118687,-0.093394
2026-09-04,10,60,6,46,32.279914,23.445325,44.443522,-0.197161,-0.160948
2026-09-04,10,61,6,48,33.514902,24.561398,45.732278,-0.246194,-0.20202
2026-09-04,10,62,6,47,31.393387,22.471474,43.857592,-0.047865,-0.038977
2026-09-04,10,64,6,43,28.094935,19.714984,40.036826,0.002306,0.001845
2026-09-04,10,65,6,44,29.554539,21.061486,41.472419,0.119742,0.096479
2026-09-04,10,66,6,42,28.382857,20.184607,39.910935,-0.148071,-0.118404
2026-09-04,10,67,6,39,21.432949,12.410561,37.014548,-0.308468,-0.242856
2026-09-04,10,68,5,29,14.763804,7.845717,27.782028,-0.50409,-0.370669
2026-09-04,10,69,5,31,15.923691,8.556971,29.632442,0.204503,0.152903
2026-09-04,10,70,6,47,33.814605,25.325219,45.149756,0.027881,0.022826
2026-09-04,11,11,6,48,27.444435,17.497568,43.045812,0.317547,0.257684
2026-09-04,11,13,5,43,23.890798,14.383608,39.681995,0.094079,0.075143
2026-09-04,11,14,6,47,28.46967,18.802146,43.107958,0.193254,0.156865
2026-09-04,11,15,5,36,23.242425,16.357407,33.025425,-0.093519,-0.071783
2026-09-04,11,17,5,37,21.893423,13.894685,34.496785,-0.200119,-0.155145
2026-09-04,11,18,5,41,22.798276,13.717398,37.89067,0.142,0.112349
2026-09-04,11,19,6,48,26.601926,15.785118,44.830991,0.275029,0.22487
2026-09-04,11,20,6,48,26.339703,15.557399,44.594853,0.275051,0.224671
2026-09-04,11,21,6,46,28.109783,19.086421,41.399062,-0.035091,-0.028264
2026-09-04,11,22,5,36,21.11455,13.295868,33.531036,-0.241189,-0.185782
2026-09-04,11,23,6,45,29.255854,20.740458,41.26741,-0.348356,-0.280407
2026-09-04,11,24,4,30,21.123057,15.937493,27.995843,-0.302273,-0.222719
2026-09-04,11,26,6,51,28.942827,18.269157,45.85254,0.141808,0.116419
2026-09-04,11,27,6,48,29.286346,19.654671,43.637977,-0.025519,-0.020761
2026-09-04,11,29,5,39,23.220249,14.631562,36.850472,0.175754,0.13824
2026-09-04,11,30,6,44,24.641225,15.309292,39.661533,-0.095874,-0.076569
2026-09-04,11,32,5,37,22.954988,15.440446,34.1267,0.121664,0.094092
2026-09-04,11,33,5,40,23.344954,15.116041,36.053545,0.061839,0.048411
2026-09-04,11,34,5,40,22.787517,13.749386,37.766845,-0.193761,-0.153197
2026-09-04,11,35,5,36,23.845717,17.005211,33.437882,-0.130593,-0.100529
2026-09-04,11,36,6,45,28.936812,20.343914,41.159193,0.047989,0.038609
2026-09-04,11,37,5,39,22.933286,14.925387,35.237652,-0.090751,-0.07069
2026-09-04,11,38,5,39,26.068776,18.712247,36.31745,0.050749,0.039792
2026-09-04,11,41,5,38,21.997891,13.51536,35.804242,0.030537,0.02387
2026-09-04,11,44,6,41,23.771688,14.71332,38.406911,0.057044,0.04526
2026-09-04,11,45,6,48,30.714012,21.295613,44.297882,0.248479,0.202717
2026-09-04,11,46,5,39,24.23312,16.219422,36.206229,-0.074976,-0.05875
2026-09-04,11,47,6,46,26.850557,17.362519,41.523492,0.126743,0.102144
2026-09-04,11,48,6,47,26.947576,16.842678,43.114989,-0.051789,-0.042039
2026-09-04,11,49,5,40,22.47631,13.589201,37.175438,-0.306533,-0.241556
2026-09-04,11,51,6,43,24.259269,15.129999,38.897037,-0.056713,-0.045114
2026-09-04,11,52,6,49,31.608742,22.231647,44.941006,0.020875,0.017076
2026-09-04,11,53,6,45,23.96899,13.705276,41.919075,-0.189251,-0.1528
2026-09-04,11,54,5,37,21.684227,13.459166,34.935724,0.203862,0.158495
2026-09-04,11,57,6,47,29.243472,20.12984,42.483232,0.249947,0.202323
2026-09-04,11,58,5,39,21.17769,12.429625,36.082709,0.108668,0.085087
2026-09-04,11,60,6,41,25.218679,16.982117,37.450087,-0.263589,-0.208038
2026-09-04,11,61,5,38,21.43477,12.87355,35.689408,-0.027043,-0.021124
2026-09-04,11,62,6,47,25.003212,14.274842,43.794573,0.025118,0.020448
2026-09-04,11,63,5,40,26.541894,19.240279,36.614446,-0.407063,-0.319737
2026-09-04,11,64,4,31,19.016981,12.377362,29.218307,-0.043826,-0.032651
2026-09-04,11,65,6,46,29.082882,19.990312,42.311196,0.107867,0.087247
2026-09-04,11,66,6,46,24.591553,14.108831,42.862834,0.086293,0.069969
2026-09-04,11,68,5,35,20.034461,12.55532,31.968889,0.1012,0.077087
2026-09-04,11,72,6,48,31.18994,22.020437,44.177706,0.064193,0.052344
2026-09-04,11,73,4,31,20.033068,14.133523,28.395173,-0.067394,-0.049842
2026-09-04,12,11,6,35,22.441734,15.340377,32.830447,0.124933,0.095764
2026-09-04,12,12,5,30,17.945747,11.556399,27.867663,-0.172769,-0.127144
2026-09-04,12,13,5,35,20.704876,13.012055,32.945747,-0.176991,-0.135778
2026-09-04,12,14,6,35,20.993039,13.447313,32.772918,-0.30222,-0.231563
2026-09-04,12,15,6,32,18.591191,11.689868,29.566835,-0.057608,-0.043048
2026-09-04,12,17,6,36,21.64043,14.026327,33.387802,-0.122486,-0.094255
2026-09-04,12,19,6,38,24.556281,16.8046,35.883685,0.037879,0.029623
2026-09-04,12,20,6,34,20.578961,13.37872,31.654273,-0.060265,-0.045797
2026-09-04,12,21,5,29,15.787091,9.304088,26.787392,-0.306667,-0.223305
2026-09-04,12,22,6,35,22.145544,14.919706,32.870963,0.12191,0.093473
2026-09-04,12,23,6,38,24.681589,17.024302,35.783014,-0.099259,-0.077578
2026-09-04,12,25,5,34,21.494093,14.49778,31.866673,-0.029114,-0.02216
2026-09-04,12,26,6,35,21.09883,13.599469,32.733677,-0.219697,-0.168286
2026-09-04,12,29,6,34,21.250642,14.159777,31.892437,-0.061145,-0.046549
2026-09-04,12,34,6,38,24.202621,16.398431,35.720909,-0.010467,-0.008178
2026-09-04,12,35,6,36,22.335023,14.872362,33.5423,0.212038,0.163341
2026-09-04,12,36,5,32,19.052848,12.106117,29.985751,-0.304281,-0.228183
2026-09-04,12,37,6,35,22.953872,15.997156,32.935869,-0.342144,-0.262457
2026-09-04,12,38,6,36,22.609568,15.125144,33.797535,0.064477,0.049755
2026-09-04,12,50,4,28,17.467114,11.580073,26.346989,0.115816,0.083952
2026-09-04,12,52,6,36,23.071601,15.699466,33.905533,-0.034379,-0.026549
2026-09-04,12,53,6,34,21.292233,14.223184,31.874661,0.027657,0.021052
2026-09-04,12,54,6,39,25.352011,17.465368,36.79994,-0.432359,-0.339975
2026-09-04,12,55,6,36,22.689463,15.21034,33.846168,0.054849,0.042339
2026-09-04,12,56,6,39,24.403599,16.439783,36.225274,-0.114553,-0.089772
2026-09-04,12,57,6,37,23.199647,15.480345,34.768194,0.099739,0.07746
2026-09-04,12,61,6,38,23.942531,16.06923,35.673445,-0.12546,-0.097991
2026-09-04,12,62,6,39,23.416065,14.840596,36.946773,-0.313567,-0.246775
2026-09-04,12,63,4,26,16.051898,10.607858,24.289865,-0.176048,-0.124707
2026-09-04,12,64,6,38,24.236645,16.427092,35.758913,0.142008,0.110974
2026-09-04,12,65,6,37,21.265492,13.11833,34.472465,-0.035857,-0.027794
2026-09-04,12,66,6,43,27.355085,18.416375,40.632355,0.205988,0.165305
2026-09-04,12,67,6,37,23.682531,16.100814,34.834405,-0.069636,-0.054104
2026-09-04,12,68,6,33,19.127305,11.996242,30.497366,-0.103556,-0.077985
2026-09-04,12,70,6,35,21.850451,14.614887,32.668213,-0.478106,-0.366054
2026-09-04,12,71,6,32,21.041778,14.601537,30.322589,0.103372,0.077735
2026-09-04,12,73,6,35,21.359529,13.983361,32.626596,0.109064,0.083478
2026-09-04,12,74,5,32,21.847352,15.810169,30.18986,0.253439,0.190378
2026-09-04,12,75,4,21,11.161273,6.642471,18.754167,-0.027159,-0.017713
2026-09-04,12,76,6,38,21.747169,13.362768,35.392321,-0.23693,-0.184734
2026-09-04,12,78,6,39,23.086839,14.719418,36.210816,-0.170276,-0.133428
2026-09-04,12,81,6,31,18.226991,11.571727,28.709907,0.071889,0.053317
2026-09-04,12,83,5,29,17.496426,11.324926,27.031075,0.078992,0.057661
2026-09-04,12,85,6,34,22.173773,15.40842,31.90958,-0.09681,-0.07371
2026-09-04,13,4,6,43,29.627018,21.80078,40.262788,0.395051,0.316454
2026-09-04,13,5,6,39,27.4826,20.133014,37.515164,-0.299973,-0.236841
2026-09-04,13,6,6,39,29.166269,22.696709,37.479938,-0.225421,-0.177944
2026-09-04,13,7,6,40,27.791272,20.152977,38.324601,-0.005014,-0.003977
2026-09-04,13,8,6,41,30.506414,23.576737,39.472862,0.240545,0.191923
2026-09-04,13,9,6,41,25.763935,17.437259,38.066782,0.170516,0.135042
2026-09-04,13,10,6,37,26.008366,18.997569,35.606403,0.097101,0.07581
2026-09-04,13,11,6,44,31.117678,23.221234,41.69933,-0.101628,-0.081971
2026-09-04,13,13,6,42,29.970394,22.607806,39.730724,-0.077765,-0.062127
2026-09-04,13,15,6,42,31.352036,24.271176,40.498662,-0.193474,-0.155161
2026-09-04,13,17,6,41,30.421719,23.709239,39.034614,0.334608,0.266369
2026-09-04,13,18,6,41,30.47689,23.500283,39.524666,0.189758,0.151442
2026-09-04,13,19,6,40,29.695115,22.964878,38.397761,-0.051474,-0.040839
2026-09-04,13,21,6,39,25.400975,17.300277,37.294751,-0.191141,-0.150726
2026-09-04,13,24,6,38,25.902752,18.482461,36.302122,-0.268785,-0.210735
2026-09-04,13,25,6,42,31.633953,24.93075,40.139466,0.199576,0.159772
2026-09-04,13,26,6,40,30.002253,23.543513,38.232832,0.034111,0.027039
2026-09-04,13,29,6,35,23.740651,16.859821,33.429685,-0.271451,-0.208947
2026-09-04,13,32,6,43,31.42274,24.07453,41.013827,-0.105321,-0.084675
2026-09-04,13,33,6,38,24.921757,17.279552,35.943869,0.002375,0.001858
2026-09-04,13,34,6,43,30.145269,22.366562,40.629276,0.270259,0.216879
2026-09-04,13,35,6,43,32.871445,26.057606,41.467044,0.008892,0.007164
