記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-20,01,11,6,44,27.466186,17.972849,41.973947,0.104507,0.084399
2026-09-20,01,12,6,46,28.685767,19.175193,42.913425,0.004238,0.003437
2026-09-20,01,13,6,46,29.165624,19.542195,43.528051,-0.016771,-0.013638
2026-09-20,01,14,6,50,26.437613,14.834398,47.116668,0.512545,0.422808
2026-09-20,01,15,4,30,16.809289,10.065881,28.070288,0.167272,0.123334
2026-09-20,01,17,6,45,28.239561,18.559108,42.969348,0.135681,0.110066
2026-09-20,01,21,6,45,26.831252,17.547146,41.027532,-0.102091,-0.082084
2026-09-20,01,24,6,41,26.31487,17.736428,39.042381,-0.049114,-0.039099
2026-09-20,01,25,6,45,28.39863,18.920014,42.625878,-0.145744,-0.118049
2026-09-20,01,26,6,47,27.888635,17.740873,43.840907,-0.135291,-0.110163
2026-09-20,01,27,6,45,27.882473,18.580233,41.841903,0.180088,0.14535
2026-09-20,01,28,6,47,24.835124,13.932416,44.269663,0.192472,0.157006
2026-09-20,01,29,4,33,21.363836,14.865494,30.702882,-0.30604,-0.230851
2026-09-20,01,30,5,36,19.967556,11.673801,34.15368,0.24325,0.188158
2026-09-20,01,31,6,43,25.987907,16.82903,40.131328,-0.061108,-0.048919
2026-09-20,01,32,6,45,26.908011,17.242138,41.992534,0.229071,0.185013
2026-09-20,01,33,6,49,27.552545,16.129753,47.064747,-0.002572,-0.002121
2026-09-20,01,34,6,46,27.534501,17.650184,42.954157,-0.129745,-0.105243
2026-09-20,01,35,5,36,19.912187,11.665522,33.988638,-0.160011,-0.123635
2026-09-20,01,36,6,44,28.167984,18.898527,41.983977,-0.247613,-0.199981
2026-09-20,01,37,6,45,28.647269,19.106189,42.952889,0.206118,0.167193
2026-09-20,01,38,6,49,29.824051,19.374809,45.90879,-0.346408,-0.284448
2026-09-20,01,40,6,44,27.854762,18.455572,42.040842,-0.32193,-0.260069
2026-09-20,01,41,6,43,27.879828,18.965953,40.983165,0.003691,0.002967
2026-09-20,01,42,6,45,26.291389,16.522344,41.836505,0.00673,0.005432
2026-09-20,01,45,4,30,16.440768,9.643045,28.030447,0.214535,0.158123
2026-09-20,01,46,6,45,23.479444,13.040173,42.275842,0.346717,0.280392
2026-09-20,01,47,6,44,27.47939,18.165917,41.567782,0.131385,0.105907
2026-09-20,01,48,6,43,26.104574,16.943645,40.218549,0.083564,0.066924
2026-09-20,01,49,6,46,29.101837,19.305418,43.869392,-0.114983,-0.093638
2026-09-20,01,50,6,46,29.289823,19.527221,43.93322,0.069496,0.05661
2026-09-20,01,51,6,45,28.529465,19.167403,42.464302,0.222406,0.180014
2026-09-20,01,53,6,45,28.448948,18.780928,43.09386,-0.165036,-0.133952
2026-09-20,01,56,5,38,21.455256,12.747466,36.111335,-0.084939,-0.066519
2026-09-20,01,57,6,43,27.529068,18.488088,40.991236,-0.185422,-0.149059
2026-09-20,01,59,5,38,20.895722,12.183491,35.837937,0.0301,0.023534
2026-09-20,01,60,6,47,28.057801,18.138513,43.401585,0.080232,0.065207
2026-09-20,01,62,6,46,29.246485,19.480323,43.908764,0.243248,0.198125
2026-09-20,01,64,6,43,27.440311,18.331493,41.07525,-0.143897,-0.115723
2026-09-20,01,65,6,47,28.592288,18.656511,43.819496,0.028708,0.023374
2026-09-20,01,67,6,46,29.121006,19.323594,43.885883,0.176126,0.143441
2026-09-20,01,69,6,45,27.140017,17.58161,41.894941,-0.302322,-0.244065
2026-09-20,01,70,6,45,29.30861,19.986443,42.978864,-0.342234,-0.277636
2026-09-20,01,71,6,45,26.932124,17.308582,41.906339,0.225468,0.182031
2026-09-20,01,72,6,42,24.761483,15.788373,38.83434,-0.16922,-0.134568
2026-09-20,01,73,6,44,26.657481,17.483411,40.645462,0.162917,0.130749
2026-09-20,01,74,6,47,28.933439,18.956959,44.160242,0.369196,0.301028
2026-09-20,01,75,6,43,27.642942,18.625398,41.026359,0.091399,0.073487
2026-09-20,02,1,5,26,19.030812,14.35181,25.235269,-0.015296,-0.010955
2026-09-20,02,2,4,21,15.755793,12.094865,20.524828,-0.217718,-0.146393
2026-09-20,02,3,5,28,20.626816,15.651554,27.183596,0.232783,0.170179
2026-09-20,02,8,6,25,18.738046,14.439867,24.315623,0.301886,0.213912
2026-09-20,02,12,5,25,18.851956,14.64056,24.274771,0.109598,0.077622
2026-09-20,02,15,5,24,18.162644,14.167412,23.284538,0.504286,0.352779
2026-09-20,02,26,4,20,14.343555,10.587652,19.43184,0.384853,0.254092
2026-09-20,02,27,4,16,11.41312,8.400817,15.505553,0.178247,0.108361
2026-09-20,02,28,4,17,12.401784,9.246978,16.63292,-0.498542,-0.311352
2026-09-20,02,29,4,21,14.962689,10.976422,20.396634,0.153938,0.103295
2026-09-20,02,30,4,17,12.636302,9.647373,16.551256,0.015791,0.009844
2026-09-20,02,31,4,18,13.106412,9.739825,17.636664,-0.485528,-0.309845
