記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-26,02,3,6,39,29.817488,23.790523,37.371292,0.157122,0.123954
2026-09-26,02,4,4,25,16.608417,11.286848,24.439019,0.147876,0.104937
2026-09-26,02,5,2,13,9.138988,6.607712,12.639942,-0.04522,-0.025246
2026-09-26,02,6,4,19,12.280744,8.071353,18.685426,0.379734,0.247355
2026-09-26,02,7,4,22,15.203407,10.799514,21.403146,-0.192796,-0.131402
2026-09-26,02,8,6,30,24.28761,20.241534,29.142457,0.077441,0.057657
2026-09-26,02,9,3,18,11.928613,8.158158,17.441659,-0.278846,-0.177232
2026-09-26,02,10,4,22,15.245376,10.851214,21.418938,0.300601,0.204926
2026-09-26,02,11,4,24,16.530531,11.711597,23.332297,-0.098598,-0.069018
2026-09-26,02,12,6,36,28.183803,22.95352,34.60588,0.032861,0.025494
2026-09-26,02,13,4,23,15.801765,11.152307,22.389607,0.024171,0.016708
2026-09-26,02,14,4,25,17.439368,12.498704,24.333046,0.131307,0.093062
2026-09-26,02,15,6,34,26.563493,21.58678,32.68756,0.334856,0.256412
2026-09-26,02,16,4,23,15.823048,11.189658,22.375024,0.067302,0.046514
2026-09-26,02,17,4,19,12.795907,8.868128,18.463338,0.096282,0.062455
2026-09-26,02,18,4,23,15.827866,11.192944,22.38208,0.193656,0.133853
2026-09-26,02,19,4,22,15.26268,10.877467,21.415776,-0.217387,-0.14819
2026-09-26,02,20,4,23,15.82142,11.185749,22.378236,0.033393,0.02308
2026-09-26,02,21,4,24,16.544636,11.71763,23.360099,0.239791,0.167911
2026-09-26,02,22,4,22,15.032639,10.557989,21.403719,0.351553,0.239607
2026-09-26,02,23,4,22,14.55063,9.82949,21.539351,-0.04949,-0.033798
2026-09-26,02,24,4,21,14.655309,10.510613,20.434402,0.038873,0.0261
2026-09-26,02,25,4,21,15.240268,11.262336,20.623233,-0.299193,-0.201491
2026-09-26,02,26,5,30,23.043906,18.553282,28.621437,0.536083,0.397279
2026-09-26,02,27,5,25,19.332553,15.69469,23.813636,0.207809,0.146352
2026-09-26,02,28,5,26,20.21126,16.348451,24.986773,-0.505362,-0.360919
2026-09-26,02,29,5,31,23.621578,18.891725,29.535627,0.212011,0.158386
2026-09-26,02,30,5,26,20.473823,16.779879,24.980956,-0.134747,-0.096227
2026-09-26,02,31,5,28,21.845861,17.732341,26.913629,-0.218776,-0.159509
2026-09-26,02,32,5,30,23.734115,19.502611,28.883733,0.148093,0.110007
2026-09-26,02,33,5,25,18.588775,14.388113,24.015835,-0.421049,-0.297269
2026-09-26,02,34,5,29,23.268194,19.330038,28.008681,-0.148406,-0.109361
2026-09-26,02,35,5,29,22.720552,18.553476,27.823546,-0.102947,-0.07573
2026-09-26,02,36,6,34,26.932046,22.044206,32.903663,0.136827,0.104935
2026-09-26,02,37,5,24,19.182962,15.938282,23.088186,-0.514127,-0.358746
2026-09-26,02,38,2,11,7.861098,5.654646,10.928511,-0.451499,-0.235765
2026-09-26,02,39,4,19,15.749753,13.537743,18.323195,-0.08715,-0.05638
2026-09-26,02,40,5,28,21.835571,17.792252,26.79774,-0.173263,-0.126178
2026-09-26,02,41,4,17,13.37067,10.974628,16.28983,-0.073796,-0.045726
2026-09-26,02,42,5,22,16.867784,13.394273,21.242075,0.336058,0.228492
2026-09-26,02,43,4,26,20.504267,16.919243,24.848921,0.263001,0.187532
2026-09-26,02,49,6,37,27.729823,21.936471,35.05318,-0.009829,-0.007647
2026-09-26,02,51,6,36,26.832051,21.136886,34.061733,0.152135,0.117607
2026-09-26,02,60,6,40,29.298643,22.895359,37.492772,0.143297,0.113125
2026-09-26,02,62,6,36,27.189912,21.607926,34.213895,-0.052442,-0.040581
2026-09-26,03,10,6,37,20.971615,12.877011,34.154559,0.033177,0.025663
2026-09-26,03,12,6,33,22.159546,16.116637,30.468235,0.252901,0.190407
2026-09-26,03,14,6,39,22.519134,13.895782,36.493908,-0.221587,-0.173928
2026-09-26,03,15,6,32,24.331515,19.109866,30.979947,-0.398095,-0.300951
2026-09-26,03,16,6,38,22.024877,13.651492,35.534226,-0.095336,-0.074398
2026-09-26,03,17,6,40,23.099834,14.408536,37.033764,0.127669,0.100525
2026-09-26,03,18,5,31,17.176796,10.324363,28.577289,0.146469,0.108502
2026-09-26,03,19,6,32,21.970261,16.09392,29.992217,-0.490044,-0.367509
2026-09-26,03,20,6,31,22.052346,16.756539,29.021862,0.056838,0.042272
2026-09-26,03,21,4,29,14.045183,7.200868,27.394916,-0.066248,-0.048532
2026-09-26,03,22,6,34,24.04054,18.10818,31.916381,-0.224971,-0.1713
2026-09-26,03,24,6,33,21.420841,15.300023,29.990309,-0.119755,-0.089809
2026-09-26,03,25,6,34,22.905212,16.623387,31.560882,0.246158,0.186929
2026-09-26,03,26,6,34,23.202646,16.862986,31.925709,-0.25707,-0.195754
2026-09-26,03,27,6,32,22.627029,17.096607,29.946437,0.18384,0.137818
2026-09-26,03,28,6,34,24.029553,18.097874,31.905373,0.134482,0.10239
2026-09-26,03,29,6,41,27.613178,20.219621,37.710281,-0.247836,-0.19589
2026-09-26,03,30,5,38,21.077565,12.758401,34.82127,0.312781,0.242997
2026-09-26,03,31,5,32,17.536376,9.928245,30.974706,-0.050116,-0.037885
2026-09-26,03,32,6,35,26.370575,20.525134,33.880764,0.334301,0.258117
2026-09-26,03,33,6,42,24.055745,14.855134,38.954804,0.085729,0.068217
2026-09-26,03,34,6,35,26.370575,20.525134,33.880764,-0.080276,-0.061982
2026-09-26,03,35,6,42,24.551206,15.303313,39.387661,-0.117252,-0.093511
2026-09-26,03,36,6,33,22.700723,16.608522,31.027615,0.397966,0.300967
2026-09-26,03,37,6,34,24.316744,18.45821,32.034743,0.245226,0.186887
2026-09-26,03,38,6,35,24.811001,18.7025,32.914624,0.338968,0.259981
2026-09-26,03,39,5,33,17.769197,10.014812,31.527736,-0.044948,-0.034124
2026-09-26,03,40,5,33,21.011002,13.816344,31.952171,-0.190242,-0.144894
2026-09-26,03,41,5,27,19.924539,15.323815,25.906554,-0.080375,-0.057991
2026-09-26,03,43,6,34,24.026417,18.086928,31.916349,0.263745,0.200823
2026-09-26,03,47,6,35,24.811001,18.7025,32.914624,-0.6208,-0.476141
2026-09-26,03,48,6,33,23.708242,18.087936,31.074897,0.449535,0.340093
2026-09-26,03,49,6,42,28.5401,21.093662,38.615264,-0.102555,-0.08146
2026-09-26,03,50,6,37,26.265517,19.874244,34.712133,0.040734,0.031624
2026-09-26,03,51,5,33,20.578215,13.451808,31.480001,-0.020089,-0.015246
2026-09-26,03,52,5,40,22.043077,13.22315,36.745951,0.057925,0.045533
2026-09-26,03,53,6,36,24.765896,18.134693,33.821891,-0.136129,-0.105065
2026-09-26,03,54,6,41,24.618434,16.825367,36.021045,-0.179337,-0.140369
2026-09-26,03,55,6,34,23.664472,17.539047,31.929171,0.288008,0.219319
2026-09-26,03,56,6,43,29.552211,21.986301,39.721698,0.376723,0.300957
2026-09-26,03,57,6,33,19.029466,11.647547,31.089857,0.201517,0.152474
2026-09-26,03,59,5,40,22.239174,13.446194,36.782222,0.148114,0.116453
2026-09-26,03,60,6,33,23.477879,18.101598,30.450946,-0.071057,-0.053491
2026-09-26,03,61,6,39,22.87062,14.348547,36.454232,-0.079866,-0.062673
2026-09-26,03,62,6,35,24.516656,18.65701,32.216654,0.234673,0.179085
2026-09-26,03,64,6,35,24.856522,19.070227,32.398497,0.441598,0.337444
2026-09-26,03,65,6,35,21.350946,14.081478,32.373229,0.100508,0.076788
2026-09-26,03,70,6,31,21.476004,15.84963,29.099652,0.114104,0.084921
2026-09-26,05,11,6,42,29.899351,22.062856,40.519285,0.012487,0.010015
2026-09-26,05,13,6,39,22.958039,14.37736,36.659829,-0.380621,-0.299048
2026-09-26,05,15,5,30,16.477515,9.804201,27.693078,-0.04221,-0.031011
2026-09-26,05,16,6,37,21.652914,13.417049,34.944248,-0.646293,-0.502494
2026-09-26,05,19,6,40,24.454614,16.55139,36.131597,0.25326,0.198361
2026-09-26,05,21,5,31,19.01896,12.558116,28.80375,0.233119,0.173043
2026-09-26,05,22,5,33,21.652833,15.631513,29.993591,-0.192646,-0.144476
2026-09-26,05,23,6,36,24.054028,17.175508,33.687286,0.0548,0.042256
2026-09-26,05,24,5,31,17.447781,10.472279,29.069608,-0.2118,-0.157589
2026-09-26,05,25,5,33,18.776687,11.427851,30.851295,-0.369778,-0.27926
