記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-25,01,11,6,42,28.158116,19.978767,39.686106,-0.073662,-0.058837
2026-09-25,01,13,6,44,29.587991,20.941622,41.804271,-0.071272,-0.057514
2026-09-25,01,14,6,46,26.55991,16.686852,42.27453,0.426889,0.345226
2026-09-25,01,17,6,44,29.855187,21.447151,41.559467,0.127933,0.10312
2026-09-25,01,21,6,45,29.583064,21.22952,41.223619,0.079058,0.063624
2026-09-25,01,24,6,39,27.088551,19.806345,37.04821,-0.000284,-0.000224
2026-09-25,01,25,6,44,29.82568,21.317742,41.729145,-0.186216,-0.150218
2026-09-25,01,26,6,46,29.904329,21.035674,42.512015,-0.186301,-0.150823
2026-09-25,01,27,6,44,29.591044,21.176534,41.349065,0.328076,0.264185
2026-09-25,01,28,6,44,25.420132,16.0353,40.297539,-0.104982,-0.08411
2026-09-25,01,30,6,42,24.674088,15.995234,38.062,0.173896,0.137715
2026-09-25,01,31,6,41,27.1531,19.296328,38.208868,-0.137846,-0.109252
2026-09-25,01,32,6,42,27.365583,18.962616,39.492183,0.262682,0.209607
2026-09-25,01,33,6,47,28.630179,18.674329,43.893793,0.038191,0.031105
2026-09-25,01,34,6,43,28.22281,19.888777,40.04907,-0.166662,-0.133362
2026-09-25,01,35,6,42,24.615064,15.970094,37.939749,0.049419,0.03911
2026-09-25,01,37,6,43,29.284806,21.021916,40.795515,0.142929,0.114791
2026-09-25,01,38,6,46,30.370627,21.389561,43.12267,-0.266051,-0.215968
2026-09-25,01,40,6,42,28.542016,20.447029,39.841812,-0.291118,-0.23271
2026-09-25,01,41,6,42,28.994109,21.062158,39.913211,0.183296,0.146573
2026-09-25,01,45,5,37,22.31954,15.125119,32.936063,0.144848,0.111112
2026-09-25,01,46,6,43,25.109578,16.189532,38.944359,0.293662,0.233663
2026-09-25,01,47,6,41,27.606031,19.575637,38.930686,-0.021235,-0.016895
2026-09-25,01,48,6,42,27.644702,19.531755,39.127541,0.113829,0.090659
2026-09-25,01,49,6,44,29.702895,21.178585,41.658211,0.012078,0.00974
2026-09-25,01,50,6,45,30.840407,22.292658,42.665647,0.135479,0.109755
2026-09-25,01,51,6,43,29.541045,21.358759,40.857868,0.326912,0.262632
2026-09-25,01,53,6,44,29.543362,20.931092,41.699223,-0.112028,-0.090359
2026-09-25,01,56,6,44,26.056195,16.909267,40.15108,-0.124313,-0.099525
2026-09-25,01,57,6,41,28.207411,20.429038,38.947407,-0.000332,-0.000264
2026-09-25,01,59,6,44,25.562724,16.458426,39.703241,0.195847,0.156444
2026-09-25,01,60,6,44,29.066324,20.585326,41.04143,0.138992,0.111761
2026-09-25,01,62,6,44,29.84466,21.339154,41.740349,0.257541,0.207765
2026-09-25,01,64,6,43,29.562271,21.468051,40.708301,0.073291,0.058838
2026-09-25,01,65,6,44,29.199037,20.742681,41.102872,0.038366,0.030859
2026-09-25,01,67,6,45,30.697218,22.136986,42.567636,0.289332,0.234292
2026-09-25,01,69,6,43,28.546489,20.195295,40.351084,-0.303038,-0.242853
2026-09-25,01,70,6,44,30.354775,22.005084,41.872704,-0.158061,-0.12759
2026-09-25,01,71,6,43,28.365502,19.976653,40.277103,0.123356,0.098821
2026-09-25,01,72,6,41,26.670385,18.747501,37.94156,-0.244299,-0.193341
2026-09-25,01,73,6,42,28.0923,20.09562,39.271109,0.160355,0.12781
2026-09-25,01,74,6,45,29.949042,21.217422,42.273993,0.32764,0.264962
2026-09-25,01,75,6,43,29.758646,21.734422,40.745367,0.022765,0.018278
2026-09-25,05,11,6,42,30.246764,22.578551,40.519285,0.012525,0.010046
2026-09-25,05,13,6,39,23.224799,14.713415,36.659829,-0.381663,-0.299866
2026-09-25,05,15,5,30,16.668974,10.033363,27.693078,-0.042655,-0.031338
2026-09-25,05,16,6,37,21.904509,13.730657,34.944248,-0.646597,-0.502731
2026-09-25,05,19,6,40,24.738763,16.938261,36.131597,0.254065,0.198991
2026-09-25,05,21,6,39,22.151498,13.911464,35.272267,0.228147,0.177753
