記録日,場コード,モーター番号,節数,走数,Σw,Σw2,n_eff,加重平均残差,素点
2026-09-02,05,11,6,37,26.993108,20.4603,35.611789,-0.096601,-0.075422
2026-09-02,05,12,5,30,19.019426,13.225417,27.351772,-0.160431,-0.11748
2026-09-02,05,13,6,41,26.644663,18.642768,38.08115,-0.272852,-0.216103
2026-09-02,05,14,6,45,29.434696,20.774176,41.705689,0.054296,0.043795
2026-09-02,05,16,6,37,24.932001,17.673356,35.171852,-0.53626,-0.417545
2026-09-02,05,17,6,42,28.129835,20.210392,39.152512,0.253515,0.201938
2026-09-02,05,18,6,40,29.241751,22.194389,38.526855,-0.019402,-0.015403
2026-09-02,05,20,6,37,25.830799,19.090203,34.951446,0.384065,0.298625
2026-09-02,05,21,6,39,23.684161,15.809433,35.481316,0.278762,0.21747
2026-09-02,05,23,5,33,19.868774,12.832431,30.76332,-0.088813,-0.067026
2026-09-02,05,27,6,43,29.873432,21.991671,40.579996,-0.082039,-0.065819
2026-09-02,05,31,6,43,27.352151,19.032817,39.307905,0.008794,0.00701
2026-09-02,05,32,6,42,28.191493,20.101558,39.537248,-0.095027,-0.075844
2026-09-02,05,34,6,42,27.366279,19.314287,38.77509,0.092509,0.073543
2026-09-02,05,36,6,39,27.620694,20.683357,36.884861,0.260273,0.20476
2026-09-02,05,37,6,44,29.604684,21.397784,40.959257,-0.111379,-0.089523
2026-09-02,05,39,6,41,27.372998,19.470904,38.482089,-0.147925,-0.117414
2026-09-02,05,40,6,40,24.048734,15.576542,37.129009,-0.072582,-0.057181
2026-09-02,05,41,6,39,24.352569,16.557566,35.817319,-0.12906,-0.100892
2026-09-02,05,42,6,40,28.261924,20.980279,38.070814,0.379134,0.300264
2026-09-02,05,44,6,39,24.575352,16.789455,35.97186,-0.141914,-0.111044
2026-09-02,05,45,6,42,28.356229,20.419836,39.377187,-0.122343,-0.097566
2026-09-02,05,46,6,43,29.904493,21.96016,40.722777,0.17098,0.137271
2026-09-02,05,49,6,45,32.963825,24.955575,43.541923,0.18755,0.152522
2026-09-02,05,50,6,41,29.126861,21.768911,38.971817,-0.015517,-0.012348
2026-09-02,05,51,6,40,28.244413,21.120462,37.77128,-0.008523,-0.006739
2026-09-02,05,52,6,41,24.596573,15.593821,38.796867,0.040045,0.031838
2026-09-02,05,53,5,38,24.103862,16.07254,36.148373,-0.134402,-0.105278
2026-09-02,05,54,6,44,29.772721,21.339341,41.539002,0.361749,0.29156
2026-09-02,05,55,6,42,30.703244,23.171155,40.683737,0.417661,0.335256
2026-09-02,05,57,6,48,30.704276,21.376956,44.101347,0.253093,0.206312
2026-09-02,05,60,6,41,26.735691,18.589459,38.451748,-0.609342,-0.483579
2026-09-02,05,61,6,42,30.337013,22.836375,40.301246,0.179324,0.143674
2026-09-02,05,63,6,40,29.322072,22.3266,38.509397,0.23218,0.184317
