レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608080201,2026-08-08,02,1R,daily,67.93,19.08,46.78,12.47,45.46,5.83,50.0,11.48,50.0,4.74,53.59,53.36,14.99,46.78,12.47,44.53,5.71,50.0,11.48,50.0,4.74,49.38,50.3,14.13,42.8,11.41,44.97,5.77,50.0,11.48,50.0,4.74,47.52,49.65,13.94,48.76,13.0,50.88,6.53,50.0,11.48,50.0,4.74,49.68,44.78,12.58,44.79,11.94,44.97,5.77,50.0,11.48,50.0,4.74,46.5,33.35,9.37,48.76,13.0,46.76,6.0,50.0,11.48,50.0,4.74,44.58
202608080202,2026-08-08,02,2R,daily,67.93,19.08,44.79,11.94,46.29,5.94,50.0,11.48,50.0,4.74,53.17,53.36,14.99,42.8,11.41,42.32,5.43,50.0,11.48,50.0,4.74,48.04,50.3,14.13,56.71,15.11,45.62,5.85,50.0,11.48,50.0,4.74,51.31,49.65,13.94,42.8,11.41,45.81,5.88,50.0,11.48,50.0,4.74,47.45,44.78,12.58,48.76,13.0,45.89,5.89,50.0,11.48,50.0,4.74,47.68,33.35,9.37,52.73,14.06,54.36,6.97,50.0,11.48,50.0,4.74,46.61
202608080203,2026-08-08,02,3R,daily,67.93,19.08,42.8,11.41,49.14,6.3,50.0,11.48,50.0,4.74,53.01,53.36,14.99,76.56,20.41,48.29,6.19,50.0,11.48,50.0,4.74,57.8,50.3,14.13,48.76,13.0,64.7,8.3,50.0,11.48,50.0,4.74,51.64,49.65,13.94,40.82,10.88,44.56,5.71,50.0,11.48,50.0,4.74,46.76,44.78,12.58,52.73,14.06,48.97,6.28,50.0,11.48,50.0,4.74,49.13,33.35,9.37,48.76,13.0,35.01,4.49,50.0,11.48,50.0,4.74,43.07
202608080204,2026-08-08,02,4R,daily,67.93,19.08,48.76,13.0,43.92,5.63,50.0,11.48,50.0,4.74,53.92,53.36,14.99,80.54,21.47,57.54,7.38,50.0,11.48,50.0,4.74,60.05,50.3,14.13,46.78,12.47,58.82,7.54,50.0,11.48,50.0,4.74,50.36,49.65,13.94,46.78,12.47,56.42,7.24,50.0,11.48,50.0,4.74,49.87,44.78,12.58,66.63,17.76,51.78,6.64,50.0,11.48,50.0,4.74,53.2,33.35,9.37,42.8,11.41,49.79,6.39,50.0,11.48,50.0,4.74,43.38
202608080205,2026-08-08,02,5R,daily,67.93,19.08,52.73,14.06,47.11,6.04,50.0,11.48,50.0,4.74,55.39,53.36,14.99,42.8,11.41,43.92,5.63,50.0,11.48,50.0,4.74,48.25,50.3,14.13,42.8,11.41,54.66,7.01,50.0,11.48,50.0,4.74,48.76,49.65,13.94,66.63,17.76,55.21,7.08,50.0,11.48,50.0,4.74,55.0,44.78,12.58,46.78,12.47,44.53,5.71,50.0,11.48,50.0,4.74,46.97,33.35,9.37,34.86,9.29,46.46,5.96,50.0,11.48,50.0,4.74,40.83
202608080206,2026-08-08,02,6R,daily,67.93,19.08,46.78,12.47,64.97,8.33,50.0,11.48,50.0,4.74,56.1,53.36,14.99,44.79,11.94,44.97,5.77,50.0,11.48,50.0,4.74,48.91,50.3,14.13,70.61,18.82,56.6,7.26,50.0,11.48,50.0,4.74,56.42,49.65,13.94,34.86,9.29,42.7,5.48,50.0,11.48,50.0,4.74,44.93,44.78,12.58,42.8,11.41,53.67,6.88,50.0,11.48,50.0,4.74,47.09,33.35,9.37,34.86,9.29,46.46,5.96,50.0,11.48,50.0,4.74,40.83
202608080207,2026-08-08,02,7R,daily,67.93,19.08,58.69,15.64,36.21,4.64,50.0,11.48,50.0,4.74,55.58,53.36,14.99,48.76,13.0,46.76,6.0,50.0,11.48,50.0,4.74,50.2,50.3,14.13,44.79,11.94,57.25,7.34,50.0,11.48,50.0,4.74,49.63,49.65,13.94,48.76,13.0,35.01,4.49,50.0,11.48,50.0,4.74,47.65,44.78,12.58,42.8,11.41,45.81,5.88,50.0,11.48,50.0,4.74,46.08,33.35,9.37,44.79,11.94,52.33,6.71,50.0,11.48,50.0,4.74,44.23
202608080208,2026-08-08,02,8R,daily,67.93,19.08,40.82,10.88,46.08,5.91,50.0,11.48,50.0,4.74,52.09,53.36,14.99,50.75,13.53,53.01,6.8,50.0,11.48,50.0,4.74,51.53,50.3,14.13,52.73,14.06,54.36,6.97,50.0,11.48,50.0,4.74,51.37,49.65,13.94,46.78,12.47,58.82,7.54,50.0,11.48,50.0,4.74,50.17,44.78,12.58,48.76,13.0,64.7,8.3,50.0,11.48,50.0,4.74,50.09,33.35,9.37,46.78,12.47,44.62,5.72,50.0,11.48,50.0,4.74,43.77
202608080209,2026-08-08,02,9R,daily,67.93,19.08,48.76,13.0,45.89,5.89,50.0,11.48,50.0,4.74,54.18,53.36,14.99,42.8,11.41,49.79,6.39,50.0,11.48,50.0,4.74,49.0,50.3,14.13,48.76,13.0,50.88,6.53,50.0,11.48,50.0,4.74,49.87,49.65,13.94,42.8,11.41,54.66,7.01,50.0,11.48,50.0,4.74,48.58,44.78,12.58,76.56,20.41,48.29,6.19,50.0,11.48,50.0,4.74,55.4,33.35,9.37,62.66,16.7,59.05,7.57,50.0,11.48,50.0,4.74,49.86
202608080210,2026-08-08,02,10R,daily,67.93,19.08,70.61,18.82,56.6,7.26,50.0,11.48,50.0,4.74,61.37,53.36,14.99,66.63,17.76,51.78,6.64,50.0,11.48,50.0,4.74,55.61,50.3,14.13,42.8,11.41,49.14,6.3,50.0,11.48,50.0,4.74,48.06,49.65,13.94,42.8,11.41,44.97,5.77,50.0,11.48,50.0,4.74,47.34,44.78,12.58,52.73,14.06,47.11,6.04,50.0,11.48,50.0,4.74,48.89,33.35,9.37,42.8,11.41,42.32,5.43,50.0,11.48,50.0,4.74,42.42
