レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608040101,2026-08-04,01,1R,daily,67.48,24.37,42.36,9.51,46.21,5.54,50.0,10.57,50.0,4.15,54.14,48.7,17.59,38.32,8.61,33.3,3.99,50.0,10.57,50.0,4.15,44.91,50.93,18.39,38.32,8.61,69.7,8.35,50.0,10.57,50.0,4.15,50.07,50.24,18.14,40.34,9.06,36.31,4.35,50.0,10.57,50.0,4.15,46.28,46.87,16.93,40.34,9.06,39.36,4.71,50.0,10.57,50.0,4.15,45.43,35.31,12.75,36.31,8.15,54.47,6.52,50.0,10.57,50.0,4.15,42.16
202608040101,2026-08-04,01,1R,realtime,67.48,24.37,42.36,9.51,46.21,5.53,77.52,16.39,53.51,4.44,60.25,48.7,17.59,38.32,8.61,39.22,4.7,45.3,9.58,58.52,4.86,45.33,50.93,18.39,38.32,8.61,60.95,7.3,55.5,11.74,43.95,3.65,49.68,50.24,18.14,40.34,9.06,42.94,5.14,41.78,8.84,54.71,4.54,45.72,46.87,16.93,40.34,9.06,51.77,6.2,35.73,7.56,45.17,3.75,43.49,35.31,12.75,36.31,8.15,56.78,6.8,44.15,9.34,44.18,3.67,40.71
202608040102,2026-08-04,01,2R,daily,67.48,24.37,42.36,9.51,55.47,6.65,50.0,10.57,50.0,4.15,55.25,48.7,17.59,46.39,10.42,54.1,6.48,50.0,10.57,50.0,4.15,49.21,50.93,18.39,52.44,11.78,36.65,4.39,50.0,10.57,50.0,4.15,49.29,50.24,18.14,44.38,9.97,63.87,7.65,50.0,10.57,50.0,4.15,50.48,46.87,16.93,48.41,10.87,49.52,5.93,50.0,10.57,50.0,4.15,48.45,35.31,12.75,40.34,9.06,37.7,4.52,50.0,10.57,50.0,4.15,41.05
202608040102,2026-08-04,01,2R,realtime,67.48,24.37,42.36,9.51,57.48,6.89,61.97,13.11,53.51,4.44,58.32,48.7,17.59,46.39,10.42,45.22,5.42,30.89,6.53,58.52,4.86,44.81,50.93,18.39,52.44,11.78,46.22,5.54,58.1,12.29,43.95,3.65,51.64,46.87,16.93,44.38,9.97,58.99,7.07,63.91,13.52,45.17,3.75,51.22,50.24,18.14,48.41,10.87,46.17,5.53,60.04,12.7,54.71,4.54,51.78,35.31,12.75,40.34,9.06,48.24,5.78,25.06,5.3,44.18,3.67,36.56
202608040103,2026-08-04,01,3R,daily,67.48,24.37,44.38,9.97,53.83,6.45,50.0,10.57,50.0,4.15,55.51,48.7,17.59,46.39,10.42,56.81,6.8,50.0,10.57,50.0,4.15,49.54,50.93,18.39,42.36,9.51,55.34,6.63,50.0,10.57,50.0,4.15,49.26,50.24,18.14,46.39,10.42,42.87,5.14,50.0,10.57,50.0,4.15,48.42,46.87,16.93,44.38,9.97,42.82,5.13,50.0,10.57,50.0,4.15,46.75,35.31,12.75,48.41,10.87,55.93,6.7,50.0,10.57,50.0,4.15,45.05
202608040103,2026-08-04,01,3R,realtime,67.48,24.37,44.38,9.97,59.12,7.08,55.2,11.67,37.34,3.1,56.19,48.7,17.59,46.39,10.42,60.21,7.21,56.98,12.05,48.4,4.02,51.29,50.93,18.39,42.36,9.51,62.81,7.52,57.67,12.2,46.13,3.83,51.45,50.24,18.14,46.39,10.42,65.45,7.84,48.04,10.16,56.85,4.72,51.28,46.87,16.93,44.38,9.97,47.69,5.71,45.05,9.53,52.9,4.39,46.52,35.31,12.75,48.41,10.87,52.73,6.32,37.05,7.84,58.41,4.85,42.63
202608040104,2026-08-04,01,4R,daily,67.48,24.37,48.41,10.87,53.65,6.43,50.0,10.57,50.0,4.15,56.39,48.7,17.59,52.44,11.78,50.29,6.02,50.0,10.57,50.0,4.15,50.11,50.93,18.39,44.38,9.97,68.69,8.23,50.0,10.57,50.0,4.15,51.31,50.24,18.14,52.44,11.78,61.2,7.33,50.0,10.57,50.0,4.15,51.98,46.87,16.93,48.41,10.87,51.48,6.17,50.0,10.57,50.0,4.15,48.69,35.31,12.75,48.41,10.87,37.18,4.45,50.0,10.57,50.0,4.15,42.8
202608040104,2026-08-04,01,4R,realtime,67.48,24.37,48.41,10.87,62.62,7.5,69.32,14.66,37.34,3.1,60.5,48.7,17.59,52.44,11.78,56.16,6.73,50.63,10.71,48.4,4.02,50.82,50.93,18.39,44.38,9.97,59.43,7.12,54.08,11.44,46.13,3.83,50.74,50.24,18.14,52.44,11.78,60.51,7.25,48.92,10.35,56.85,4.72,52.23,46.87,16.93,48.41,10.87,50.0,5.99,41.17,8.71,52.9,4.39,46.89,35.31,12.75,48.41,10.87,53.18,6.37,35.86,7.58,58.41,4.85,42.43
202608040105,2026-08-04,01,5R,daily,67.48,24.37,40.34,9.06,52.93,6.34,50.0,10.57,50.0,4.15,54.5,48.7,17.59,42.36,9.51,59.24,7.1,50.0,10.57,50.0,4.15,48.92,50.93,18.39,38.32,8.61,53.26,6.38,50.0,10.57,50.0,4.15,48.1,50.24,18.14,44.38,9.97,47.29,5.66,50.0,10.57,50.0,4.15,48.5,46.87,16.93,46.39,10.42,52.35,6.27,50.0,10.57,50.0,4.15,48.34,35.31,12.75,56.48,12.69,47.64,5.71,50.0,10.57,50.0,4.15,45.87
202608040105,2026-08-04,01,5R,realtime,67.48,24.37,40.34,9.06,51.42,6.16,50.55,10.69,37.34,3.1,53.38,48.7,17.59,42.36,9.51,54.32,6.51,57.04,12.06,48.4,4.02,49.69,50.93,18.39,38.32,8.61,48.31,5.79,41.37,8.75,46.13,3.83,45.37,50.24,18.14,44.38,9.97,57.73,6.92,44.89,9.49,56.85,4.72,49.24,46.87,16.93,46.39,10.42,43.35,5.19,53.32,11.28,52.9,4.39,48.21,35.31,12.75,56.48,12.69,52.44,6.28,52.82,11.17,58.41,4.85,47.74
