レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609260201,2026-09-26,02,01R,齋藤 勇,6.1,0.14,3.2,6,,IP,2,,IP,4,,IP,1,,IP,4,,IP,5,,IP,1,,IP,2,,IP,2,,IP,3,,IP,乙津 康志,5.1,0.22,4.4,6,,IP,2,,IP,1,,IP,2,,IP,3,,IP,5,,IP,6,,IP,3,,IP,2,,IP,6,,IP,来田 衣織,5.7,0.25,3.6,2,,IP,3,,IP,5,,IP,3,,IP,5,,IP,1,,G3,6,,G3,1,,G3,5,,IP,1,,IP,中村 将隆,4.9,0.18,4.7,5,,IP,5,,IP,2,,IP,2,,IP,5,,IP,1,,IP,5,,G3,4,,G3,1,,IP,6,6,IP,別府 昌樹,5.4,0.14,2.5,3,,IP,3,,IP,4,,IP,5,4,IP,3,,IP,5,,IP,3,,IP,2,,IP,4,,IP,1,,IP,一ノ木 匠,1.9,0.12,2.6,6,,IP,6,,IP,6,,IP,3,,IP,5,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP
202609260202,2026-09-26,02,02R,藤田 俊祐,8.8,0.09,1.8,3,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,G3,谷野 錬志,6.3,0.16,3.4,2,,IP,2,,IP,1,,IP,2,,G3,1,,G3,3,,IP,5,,IP,3,,IP,6,,G2,5,,G2,木田 峰由季,5.7,0.18,4.3,5,,IP,1,,IP,6,,IP,6,,IP,1,,IP,1,,IP,4,,IP,2,,IP,2,,IP,6,,IP,神里 琴音,3.3,0.15,2.8,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,3,IP,4,,G3,5,,IP,仲本 舜,3.3,0.17,4.4,5,4,IP,5,,IP,5,,IP,4,,IP,2,,IP,4,,IP,4,,IP,3,6,IP,転,,IP,6,,IP,米本 圭佑,1.7,0.21,3.9,6,,IP,5,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP
202609260203,2026-09-26,02,03R,阿波 勝哉,7.0,0.16,3.3,5,,IP,1,,IP,2,,IP,4,,IP,1,,IP,4,,IP,3,,IP,3,2,IP,1,,IP,1,6,G3,安河内 将,7.8,0.17,3.3,3,,G1,1,,IP,3,1,IP,2,,IP,3,,IP,2,,IP,1,,IP,4,,IP,1,,IP,3,,IP,夏山 亮平,5.0,0.14,3.2,5,,IP,6,5,IP,5,,IP,2,,IP,3,,IP,1,,IP,6,4,G3,3,,IP,3,,IP,2,,IP,國崎 良春,5.3,0.15,2.6,2,,IP,3,,IP,4,5,G3,2,,IP,5,,IP,3,,IP,4,,IP,3,5,IP,6,,IP,2,,IP,井上 未都,2.7,0.16,4.0,3,,IP,6,,IP,5,,IP,6,,IP,4,,IP,5,,G3,4,,G3,5,,G3,6,,IP,4,,IP,牧 宏次,3.6,0.2,4.1,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,4,,IP,3,,IP,6,,IP,3,5,IP,4,,IP
202609260204,2026-09-26,02,04R,宇野 弥生,7.5,0.12,2.8,6,,IP,1,,IP,1,,IP,1,,G2,1,,IP,2,,IP,1,,G3,4,,G3,6,,G3,1,,IP,高橋 二朗,3.1,0.17,3.9,6,,IP,4,,IP,6,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,3,,IP,4,,IP,楠 将太郎,6.5,0.13,2.5,3,,IP,2,,IP,6,,IP,転,,IP,2,,IP,2,,IP,1,,IP,3,,G3,2,,G3,1,,IP,山ノ内 雅人,3.7,0.16,3.7,4,,IP,2,,IP,5,,IP,F,,IP,3,3,IP,4,,IP,6,,IP,3,,IP,5,,IP,4,,IP,恵良 琴美,3.1,0.15,2.7,5,,IP,5,,IP,3,,IP,6,,G3,4,,G3,4,,IP,3,,IP,6,,IP,4,,IP,6,,IP,山田 康二,5.0,0.12,2.6,3,,G1,5,,G1,5,,G1,1,,IP,3,5,IP,5,,G3,4,,G2,6,5,SG,5,,G1,4,,SG
202609260205,2026-09-26,02,05R,柳瀬 興志,7.7,0.17,3.9,6,,IP,2,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,2,,IP,4,,IP,金子 順一,3.5,0.2,4.7,5,,IP,6,,IP,6,,IP,3,,IP,3,,IP,3,,IP,6,,IP,4,,IP,5,,IP,3,,IP,齋藤 勇,4.3,0.17,3.4,2,,IP,3,2,IP,6,,IP,4,,IP,3,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,IP,深谷 知博,6.1,0.15,3.9,1,,G1,6,,G1,1,,IP,5,,SG,5,,SG,3,,G1,5,5,SG,5,,SG,4,,G1,1,,IP,小黒 竜吾,3.0,0.16,4.1,3,,IP,5,,IP,2,,IP,6,,IP,F,,IP,4,,IP,5,,IP,6,,G3,5,,G3,4,,IP,今泉 澪,2.1,0.16,3.7,5,,IP,5,,IP,3,,IP,5,,IP,4,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609260206,2026-09-26,02,06R,仲本 舜,6.4,0.18,3.6,6,,IP,1,,IP,1,,IP,1,,IP,6,,IP,4,,IP,1,,IP,5,,IP,2,,IP,2,,IP,中村 将隆,6.1,0.18,4.6,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,5,,IP,3,,IP,6,,G3,3,,IP,3,,IP,鈴木 雅希,5.5,0.13,2.7,6,,IP,4,,IP,2,,IP,5,4,IP,4,2,IP,2,,IP,3,,IP,2,,IP,3,,IP,2,,IP,小澤 学,4.6,0.26,5.4,1,,IP,6,,IP,6,,IP,4,,IP,5,,IP,3,,IP,3,,IP,3,,IP,4,,IP,3,,IP,長岡 良也,5.2,0.16,3.6,5,,IP,3,,IP,2,,IP,3,,IP,3,,IP,5,,IP,3,,IP,2,,IP,5,,IP,3,,IP,上平 真二,5.1,0.22,3.9,5,,IP,5,,IP,3,,IP,3,4,IP,2,,IP,3,,IP,4,,G1,3,4,IP,2,,IP,6,,G1
202609260207,2026-09-26,02,07R,権藤 俊光,9.0,0.12,2.2,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,4,,G3,1,,IP,1,,IP,1,,SG,1,,IP,滝沢 芳行,5.44,0.09,1.9,3,3,IP,6,,G3,4,,G3,3,,IP,3,,IP,1,,IP,2,,IP,落,,IP,3,,IP,5,,IP,阿波 勝哉,3.6,0.17,3.1,4,,IP,4,,IP,6,,IP,3,,IP,4,,IP,5,,IP,5,,IP,2,6,G3,6,,IP,4,6,IP,乙津 康志,4.8,0.14,3.6,1,3,IP,6,3,IP,6,,IP,3,,IP,3,,IP,3,,IP,2,,IP,5,3,IP,5,,IP,3,,IP,土性 雅也,2.3,0.22,5.2,6,,IP,6,,IP,6,,IP,5,6,IP,4,,IP,6,,IP,6,6,IP,3,,IP,4,,IP,5,,IP,梅木 敬太,2.6,0.14,4.1,6,,IP,2,,G3,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,3,,IP,6,,IP,6,,IP
202609260208,2026-09-26,02,08R,来田 衣織,6.3,0.2,4.3,1,,IP,5,,IP,2,,IP,3,,G3,1,,G3,6,,IP,5,,IP,1,,IP,4,,IP,1,,IP,井上 未都,5.3,0.15,3.1,2,,IP,3,,IP,4,,IP,6,,IP,5,,IP,4,,IP,3,,IP,2,,G3,2,,IP,3,3,IP,宇野 弥生,4.3,0.13,2.4,2,,IP,6,,IP,2,,IP,1,,IP,5,,IP,2,,G3,5,,G3,6,,G3,5,,IP,6,4,IP,五反田 忍,3.2,0.18,3.0,6,,IP,6,,IP,3,,G3,5,2,G3,3,,G3,3,,G3,6,,IP,5,,G3,6,,G3,3,,IP,神里 琴音,2.7,0.15,3.4,6,,IP,5,,IP,4,,IP,6,,IP,5,,IP,3,,IP,6,,IP,5,,G3,3,,IP,6,,G2,山下 奈緒,3.9,0.24,4.7,4,,IP,3,,IP,4,,G3,6,,IP,4,,G3,5,,IP,5,,IP,1,,IP,3,,IP,転,,IP
202609260209,2026-09-26,02,09R,山ノ内 雅人,8.67,0.12,2.9,落,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,3,,IP,2,,IP,3,,IP,1,,IP,中村 有裕,6.7,0.13,3.0,1,,IP,2,,IP,6,,IP,2,,IP,2,,IP,2,,IP,4,3,IP,2,,IP,1,,IP,6,,G2,柳瀬 興志,4.3,0.15,3.4,6,,IP,3,,IP,6,,IP,5,,IP,2,4,IP,6,,IP,1,,IP,3,,IP,5,,IP,3,,IP,別府 昌樹,6.22,0.14,2.3,2,,IP,欠,,IP,3,,IP,3,,IP,2,,IP,4,6,IP,1,,IP,3,,IP,4,,IP,4,,IP,上原 崚,4.9,0.13,2.4,5,,IP,3,,IP,5,,G3,3,,G3,5,,G3,4,,IP,6,,IP,2,,IP,1,,G3,2,,G3,夏山 亮平,3.9,0.17,3.9,6,,IP,4,,IP,5,,IP,3,,IP,5,,IP,3,5,IP,4,,IP,5,,G3,1,5,IP,5,,IP
202609260210,2026-09-26,02,10R,楠 将太郎,7.7,0.11,1.7,1,,IP,1,,IP,2,,IP,5,,IP,6,,IP,2,,IP,1,,IP,1,,G3,2,,G3,1,,G3,國崎 良春,5.5,0.15,4.0,4,,IP,5,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,6,,IP,6,,IP,5,,IP,藤井 徹,3.6,0.17,3.7,4,,IP,2,,IP,5,,IP,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP,2,,IP,4,,IP,藤田 俊祐,4.8,0.13,3.1,4,,IP,6,,IP,5,,IP,4,,IP,6,,IP,1,,IP,3,,IP,5,5,G3,1,,IP,2,,IP,鈴木 雅希,5.3,0.16,3.0,1,,IP,3,,IP,5,,IP,1,,IP,3,,IP,5,,IP,4,4,IP,3,6,IP,6,6,IP,3,4,IP,池田 雄祐,3.6,0.13,2.7,4,,IP,2,,IP,3,,IP,4,,IP,5,,IP,5,5,IP,4,,IP,5,5,IP,5,,G3,5,,G3
