レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609030201,2026-09-03,02,01R,山崎 善庸,4.6,0.21,4.9,4,,IP,2,,IP,3,,IP,6,,IP,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,1,,IP,川添 英正,5.2,0.2,4.1,4,,IP,5,,IP,3,,IP,4,,IP,4,3,IP,2,,IP,5,,IP,4,,IP,2,,IP,1,,IP,木幡 純也,4.3,0.13,2.8,4,,IP,4,4,IP,4,,IP,5,,IP,2,,IP,3,,IP,6,,IP,1,,IP,5,,IP,5,,IP,金子 怜央,2.8,0.17,3.2,6,,IP,4,,IP,3,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,3,,IP,田邉 亮蔵,3.2,0.18,3.6,4,,IP,2,,IP,6,,IP,4,,IP,6,,IP,6,,IP,4,6,IP,4,,IP,6,,IP,4,,IP,小川 晃司,5.1,0.16,3.7,1,,IP,2,,IP,6,,IP,4,,IP,2,,IP,4,,IP,4,,IP,5,,IP,3,,IP,4,,IP
202609030202,2026-09-03,02,02R,萬 正嗣,7.1,0.15,3.0,3,,IP,3,,G3,1,,G3,3,,IP,1,,IP,5,,IP,1,,IP,6,2,IP,1,,IP,1,,IP,森 晋太郎,7.4,0.16,3.3,3,,IP,2,,IP,1,,IP,2,,IP,1,,IP,5,,IP,3,,IP,2,,IP,2,,IP,2,,IP,佐藤 翼,7.5,0.15,3.6,3,,SG,1,,IP,4,,G2,5,,SG,2,,G1,4,,G1,2,,SG,1,4,G1,5,,IP,1,,G1,上村 宏太,5.3,0.15,3.9,6,,IP,2,5,IP,4,,IP,2,3,IP,3,,IP,3,,IP,3,,IP,5,5,IP,3,,IP,3,,IP,岩津 徹郎,4.4,0.13,3.5,4,,IP,6,,IP,6,,IP,3,,IP,2,,IP,4,,IP,5,,IP,2,,IP,4,,IP,3,,IP,畔柳 俊吾,3.6,0.19,4.1,5,,IP,1,5,IP,5,5,IP,6,,IP,4,5,IP,6,,IP,2,,IP,5,,IP,4,,IP,5,,IP
202609030203,2026-09-03,02,03R,汐崎 正則,8.6,0.17,2.7,1,,IP,2,,IP,1,,IP,5,3,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,G3,椎名 豊,7.2,0.13,2.9,3,,SG,2,,IP,6,,IP,2,,IP,3,,IP,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,中井 俊祐,4.6,0.15,2.7,6,,IP,6,,IP,5,,IP,6,,IP,5,4,IP,2,,IP,1,,IP,2,,IP,4,,IP,2,,IP,関口 智久,5.4,0.15,3.2,4,,IP,3,,IP,2,,IP,4,,IP,5,,IP,4,5,IP,4,,IP,3,,IP,3,,IP,1,,IP,鈴木 猛,3.9,0.2,4.3,6,,IP,3,,IP,5,,IP,3,,IP,5,,IP,4,,G3,3,,G3,4,,IP,4,4,IP,4,,IP,木下 大將,4.5,0.16,2.9,3,,IP,3,,IP,2,5,IP,5,,IP,4,,IP,4,,IP,4,,G3,4,,IP,6,,IP,3,,IP
202609030204,2026-09-03,02,04R,柴田 光,8.33,0.17,3.7,1,,IP,欠,,IP,1,,G3,2,,G3,6,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,齊藤 仁,5.4,0.18,4.6,4,,SG,5,,G2,3,5,G2,1,,IP,5,,IP,4,3,G3,3,3,G3,2,,G1,3,,G1,F,,G3,島川 海輝,5.8,0.14,2.8,4,,IP,3,,IP,1,,G3,4,,IP,2,,G3,1,,G3,4,,IP,2,,IP,落,,IP,4,,IP,重富 伸也,3.7,0.22,4.2,6,,IP,5,,IP,4,,IP,3,,IP,2,,IP,5,,IP,6,6,IP,6,6,IP,1,,IP,5,6,IP,鐘ヶ江 真司,3.4,0.18,3.7,3,6,IP,4,,IP,5,,IP,6,,IP,6,,IP,5,,IP,4,,IP,4,,IP,5,6,IP,2,,IP,岡瀬 正人,4.6,0.15,4.4,4,5,IP,3,,IP,2,5,IP,4,,IP,4,,IP,5,,IP,3,,IP,3,,IP,4,,IP,5,,IP
202609030205,2026-09-03,02,05R,郷原 章平,8.8,0.13,2.6,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,2,,IP,1,,IP,木幡 純也,4.3,0.16,3.0,2,,IP,4,3,IP,6,,IP,2,,IP,6,,IP,3,,IP,6,,IP,4,,IP,4,,IP,3,,IP,原田 雄次,6.1,0.15,2.7,2,,IP,3,,IP,6,,IP,1,,IP,3,,IP,1,,IP,5,,IP,4,,IP,3,4,IP,2,,IP,海野 康志郎,5.7,0.16,3.4,4,,IP,2,5,IP,6,,IP,6,,IP,1,,IP,3,,G2,5,,G2,1,,IP,2,,IP,5,,SG,森 雄利,1.8,0.16,3.3,6,,IP,6,,IP,6,,IP,F,,IP,5,,IP,5,6,IP,6,,IP,5,,IP,3,,IP,5,,IP,櫻井 隼,2.9,0.24,4.8,4,,IP,6,,IP,6,,IP,4,,IP,6,,IP,3,,IP,6,,IP,3,,IP,4,,IP,6,,IP
202609030206,2026-09-03,02,06R,田邉 亮蔵,6.5,0.19,3.3,3,,IP,2,,IP,1,,IP,2,,IP,6,,IP,2,,IP,2,,IP,5,,IP,4,,IP,1,,IP,岩津 徹郎,5.8,0.11,2.3,2,,IP,5,,IP,5,3,IP,3,,IP,2,,IP,1,,IP,2,,IP,3,,IP,3,,IP,5,,IP,宇野 博之,4.8,0.14,2.9,3,2,IP,3,,IP,3,,IP,2,,IP,6,,IP,2,,IP,2,2,IP,妨,,IP,6,,IP,4,,IP,安河内鈴之介,6.8,0.15,2.3,1,,IP,2,,IP,3,,IP,2,,G3,5,,G3,5,6,IP,3,,IP,1,,IP,1,,IP,3,,IP,藤生 雄人,5.6,0.18,3.6,4,,IP,2,,IP,2,,IP,2,,IP,3,,IP,3,,IP,5,,IP,5,,IP,4,,IP,2,,IP,島田 賢人,5.5,0.15,3.8,3,,IP,5,,IP,4,,IP,3,,IP,2,,IP,3,,G2,4,,IP,2,5,IP,3,,IP,4,,IP
202609030207,2026-09-03,02,07R,井上 忠政,8.6,0.17,3.9,1,,IP,4,,IP,1,,IP,1,,IP,5,,SG,1,,IP,1,,IP,1,,IP,3,,IP,1,,G2,関口 智久,4.1,0.16,3.7,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,2,,IP,2,,IP,3,,IP,2,,IP,杢野 誓良,4.7,0.17,3.1,3,,IP,5,,IP,3,,IP,2,,IP,3,,IP,6,,IP,4,,IP,3,,IP,4,,IP,4,,IP,尾道 佳諭,4.7,0.13,1.5,3,,IP,1,,IP,6,,IP,6,,IP,4,,IP,4,,IP,3,,IP,4,,IP,1,,IP,6,,IP,萬 正嗣,4.0,0.16,3.5,6,,IP,5,,IP,3,,G3,4,,IP,4,,IP,5,6,IP,6,,IP,2,,IP,2,,IP,4,6,IP,山崎 昂介,2.6,0.18,4.0,6,,IP,4,,IP,6,,IP,4,,IP,4,,IP,6,,IP,4,,IP,4,,IP,6,,IP,5,,IP
202609030208,2026-09-03,02,08R,中井 俊祐,6.8,0.18,3.9,5,,IP,2,,IP,5,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,IP,3,,IP,3,,IP,三村 岳人,6.9,0.13,3.1,4,,IP,4,,IP,1,,IP,2,,IP,6,,IP,1,,IP,3,,IP,1,,IP,3,,IP,1,,IP,森 晋太郎,7.6,0.15,2.6,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,4,IP,3,4,IP,3,,IP,4,4,IP,柴田 光,6.8,0.16,3.9,3,,IP,4,6,IP,4,,IP,2,,G3,1,2,G3,1,,IP,1,,IP,2,3,IP,3,,IP,5,,IP,藤原 碧生,5.7,0.19,4.5,1,,IP,5,,G3,4,,G3,2,,IP,6,,G2,4,,G3,6,,G1,2,,SG,4,,G1,1,,IP,中山 雄太,3.8,0.16,4.0,6,,IP,4,,IP,4,,IP,2,,IP,4,,IP,5,,IP,3,,IP,4,,IP,6,,IP,4,,IP
202609030209,2026-09-03,02,09R,加藤 啓太,6.67,0.13,2.0,1,,IP,1,,IP,6,,IP,2,,IP,2,,IP,1,,IP,欠,,IP,1,,IP,6,,IP,5,,IP,木下 大將,6.8,0.12,2.6,2,,IP,1,,IP,3,,IP,4,,IP,3,,IP,2,,IP,4,,IP,1,,IP,1,,IP,5,,G3,小澤 学,4.3,0.24,5.8,5,,IP,2,,IP,5,,IP,4,,IP,2,,IP,6,,IP,5,,IP,4,,IP,2,,IP,4,,IP,齊藤 仁,5.3,0.14,3.9,6,,SG,3,,G2,3,,IP,6,,G3,4,,G1,3,,IP,4,,IP,2,,IP,5,,G1,1,,IP,小川 晃司,3.8,0.2,4.3,4,6,IP,5,6,IP,6,6,IP,2,6,IP,3,6,IP,2,6,IP,5,6,G3,5,6,G3,4,6,G3,6,6,IP,野村 誠,3.9,0.18,3.5,6,,IP,6,,IP,3,,IP,6,,IP,2,,IP,5,,IP,4,,IP,4,,IP,3,,IP,3,,IP
202609030210,2026-09-03,02,10R,安河内鈴之介,9.0,0.12,1.8,6,,IP,1,,IP,1,,IP,1,,IP,1,,G3,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,畔柳 俊吾,4.78,0.19,4.2,4,,IP,6,,IP,3,,IP,4,,IP,3,,IP,2,,IP,4,,IP,4,,IP,落,3,IP,3,,IP,鈴木 猛,4.7,0.16,3.6,1,,IP,2,5,IP,5,,IP,4,,IP,2,,IP,5,,IP,6,,IP,3,,IP,5,,IP,4,,G3,岡瀬 正人,5.9,0.17,4.2,1,,IP,2,,IP,3,,IP,6,,IP,3,,IP,3,,IP,4,,IP,3,,IP,2,,IP,4,,IP,石塚 久也,4.67,0.16,3.3,転,,IP,5,,IP,5,,IP,5,,IP,4,,IP,2,,IP,4,,IP,3,,IP,2,,IP,3,,IP,原田 雄次,4.2,0.18,4.6,6,,IP,3,5,IP,4,5,IP,4,,IP,5,,IP,1,,IP,3,,IP,5,,IP,6,,IP,3,,IP
