レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609060101,2026-09-06,01,01R,松浦 勝,4.7,0.19,3.1,5,,IP,4,,IP,3,,IP,6,2,IP,5,,IP,2,,IP,2,,IP,2,,IP,4,,IP,4,,IP,若林 樹蘭,5.8,0.14,2.6,4,,IP,3,,IP,4,,IP,4,,IP,1,,IP,3,,IP,1,,IP,5,,IP,3,,IP,3,,IP,松尾 光広,3.9,0.18,4.1,2,4,IP,5,,IP,5,,IP,5,,IP,5,,IP,5,,IP,3,,IP,2,,IP,6,,IP,3,,IP,武富 智亮,3.4,0.16,3.8,5,,G3,6,,IP,1,,IP,6,,IP,5,,IP,3,,IP,6,,IP,5,,IP,3,,G2,6,,G2,三品 隆浩,4.5,0.21,4.1,2,,IP,6,,IP,5,,IP,1,,IP,4,,IP,4,4,IP,5,,IP,2,,IP,5,,IP,4,4,IP,鳥本 智史,2.4,0.15,2.9,6,,IP,4,,IP,3,,IP,6,,IP,6,,IP,4,,IP,6,,IP,4,,IP,6,,IP,6,,IP
202609060102,2026-09-06,01,02R,小野 信樹,6.6,0.18,3.6,1,,IP,1,,IP,4,,IP,3,,IP,5,,IP,2,,IP,4,,IP,2,,IP,1,,IP,4,,IP,橋本 久和,4.9,0.16,3.3,転,,IP,1,,IP,2,,IP,5,,IP,3,,IP,4,,IP,6,,G3,3,,IP,1,,IP,5,,IP,笠 雅雄,6.1,0.14,2.2,6,,IP,2,,IP,4,,IP,1,,IP,2,,IP,4,,IP,3,,IP,2,,IP,2,,IP,4,,IP,鈴木 峻佑,3.9,0.13,2.9,4,5,IP,5,6,IP,5,,IP,1,,IP,3,,IP,4,5,IP,3,,IP,6,,IP,5,,IP,5,,IP,谷野 錬志,5.8,0.12,3.5,3,,G3,3,,IP,5,,IP,4,,IP,4,,G2,3,,SG,3,,SG,2,,IP,3,,IP,4,,G1,鈴谷 一平,4.0,0.13,2.3,2,,IP,2,,IP,5,,IP,3,4,IP,6,,IP,6,,IP,2,,IP,5,,G1,5,,IP,6,,IP
202609060103,2026-09-06,01,03R,山谷 央,8.0,0.15,3.7,2,,IP,1,,IP,2,,IP,1,,IP,2,,IP,5,,IP,1,,IP,1,,IP,1,,IP,4,,IP,花本 夏樹,2.7,0.17,4.1,5,,IP,5,,IP,5,,IP,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,3,,IP,4,,IP,伊藤 将吉,4.9,0.15,3.5,4,,IP,2,4,IP,6,,IP,6,,IP,5,,IP,1,,IP,1,,IP,5,,IP,6,,IP,1,,IP,笠置 博之,4.9,0.15,3.0,2,6,IP,6,6,IP,5,5,IP,5,,IP,5,5,IP,1,6,IP,1,,IP,5,6,IP,1,,IP,5,5,IP,中島 航,3.3,0.19,4.2,6,,IP,5,,IP,3,,IP,5,,IP,3,,IP,5,,IP,4,6,G3,3,,G3,5,2,G3,5,6,IP,黒柳 浩孝,3.7,0.15,2.6,5,,IP,5,,IP,2,,IP,2,,IP,3,,IP,6,,IP,5,,IP,5,,IP,5,,IP,4,,IP
202609060104,2026-09-06,01,04R,齋藤 勇,7.2,0.15,3.1,4,,IP,1,,IP,4,,IP,5,,IP,1,,IP,2,,IP,2,,IP,3,,IP,1,,IP,1,,IP,廣瀬 将亨,5.6,0.2,4.5,3,,IP,1,,IP,4,,IP,3,,G3,3,,G3,2,,IP,6,,G2,5,,IP,4,,IP,2,,IP,谷口 丞,6.8,0.14,2.9,3,,IP,2,4,IP,1,,IP,4,,IP,4,,IP,1,,IP,3,,IP,2,,IP,1,,IP,5,,IP,田村 隆信,5.5,0.15,3.0,3,,IP,4,,IP,3,3,IP,2,,IP,4,,IP,1,,IP,4,,IP,1,,IP,6,,IP,6,,G2,前川 守嗣,3.5,0.14,2.6,6,,IP,5,,IP,5,,IP,5,,IP,3,,IP,5,,IP,2,,IP,5,,IP,5,6,IP,2,,IP,吉田 翔悟,2.2,0.2,4.4,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP,3,,IP,5,,IP,6,,G3,6,,IP,5,,IP
202609060105,2026-09-06,01,05R,眞鳥 康太,7.3,0.17,3.6,3,,IP,1,,IP,1,,IP,3,,IP,2,,IP,2,,IP,4,,IP,1,,IP,6,,G3,1,,IP,加倉 侑征,4.7,0.16,3.4,2,,IP,4,,IP,2,,IP,4,,G3,6,,G3,6,,IP,3,,IP,6,,IP,4,,IP,1,1,IP,松江 秀徳,4.2,0.13,3.4,4,,IP,6,,G2,6,,G2,5,,IP,3,,IP,欠,,G3,2,,IP,3,,IP,2,,IP,4,4,IP,笠原 亮,8.0,0.15,3.2,3,,IP,2,,IP,4,,IP,2,,IP,2,5,IP,2,,IP,2,,IP,1,,IP,2,,G1,1,,IP,松浦 勝,2.4,0.17,4.0,6,,IP,4,,IP,3,,IP,6,,IP,6,,IP,5,,IP,5,,IP,5,,IP,4,,IP,6,6,IP,森 智哉,3.1,0.19,4.6,4,,IP,5,,IP,5,,IP,5,,IP,6,,IP,5,,IP,3,,IP,3,,IP,5,,IP,4,,IP
202609060106,2026-09-06,01,06R,山本 隆幸,8.3,0.17,3.8,1,,IP,4,,IP,1,,IP,1,,IP,6,,G3,1,,G3,1,,IP,1,,IP,2,,IP,1,,IP,三品 隆浩,4.6,0.2,4.6,2,,IP,5,,IP,4,,IP,3,,IP,3,,IP,3,,IP,6,,IP,2,,IP,6,,IP,4,3,IP,萩原 知哉,3.5,0.17,3.8,5,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,,IP,6,,IP,4,,IP,2,,IP,2,,IP,品川 賢次,4.4,0.2,4.1,3,,IP,5,,IP,4,,IP,5,,IP,5,,IP,3,,IP,2,,IP,5,,IP,3,,IP,3,,IP,小野 信樹,3.78,0.14,2.8,5,,IP,4,,IP,6,,IP,5,,IP,5,6,IP,4,,IP,欠,,IP,6,6,IP,2,,IP,1,,IP,相馬 翔,2.3,0.23,4.9,6,,IP,6,,IP,6,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,2,,IP
202609060107,2026-09-06,01,07R,鳥居塚 孝博,8.5,0.16,2.0,5,,IP,2,,IP,2,,G3,1,,G3,1,,G3,1,,IP,3,,IP,1,,IP,1,,G2,1,,IP,松本 真広,5.6,0.19,4.2,4,,G3,5,,G3,3,,G3,3,,IP,2,,IP,3,,IP,3,,IP,4,6,IP,4,,IP,1,,IP,湯川 浩司,6.0,0.1,3.0,4,,IP,5,,IP,2,,IP,5,,SG,4,5,SG,4,,SG,6,,G2,2,,G2,1,,G2,2,,IP,花本 夏樹,4.6,0.18,4.1,5,,IP,2,,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,4,,IP,5,,IP,3,,IP,松尾 光広,2.89,0.17,4.6,5,,IP,4,,IP,4,,IP,欠,,IP,2,,IP,6,,IP,6,,IP,6,,IP,6,,IP,4,,IP,鈴木 峻佑,2.6,0.13,3.1,2,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,5,,IP,6,,IP,4,,IP,6,,IP
202609060108,2026-09-06,01,08R,宇佐見 淳,7.8,0.14,2.6,1,,IP,3,,IP,1,,IP,1,,IP,5,2,IP,1,,IP,3,,IP,3,,IP,2,,IP,1,,G3,中島 航,4.7,0.16,4.0,5,,IP,6,,IP,3,,IP,5,,IP,4,,IP,2,,IP,4,,IP,2,,IP,5,,IP,2,,G3,吉田 翔悟,5.1,0.14,3.6,1,,IP,5,5,IP,3,,IP,5,,IP,3,5,IP,3,,IP,6,,G3,2,,IP,2,,IP,5,,IP,鳥本 智史,1.0,0.18,3.5,6,6,IP,6,6,IP,,,,,,,,,,,,,,,,,,,,,,,,IP,林 美憲,5.2,0.12,2.3,3,,IP,4,,IP,2,4,IP,1,,IP,5,,IP,2,2,IP,6,4,IP,3,,IP,6,,IP,3,3,IP,橋本 久和,4.4,0.21,4.0,5,,IP,5,,IP,4,3,IP,2,,IP,4,,IP,4,,G3,4,5,G3,2,5,IP,3,,IP,5,,IP
202609060109,2026-09-06,01,09R,阪本 勇介,6.4,0.16,3.9,5,,IP,5,,IP,2,,IP,5,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,河野 真也,6.9,0.17,2.9,2,,IP,3,,IP,5,,IP,3,,IP,1,,IP,3,,IP,3,,IP,2,,IP,2,,IP,2,3,IP,山本 寛久,7.5,0.18,3.9,3,,G3,4,4,IP,3,,IP,2,,IP,2,,G2,4,,G2,1,,G2,1,,IP,3,,IP,1,,IP,伊藤 将吉,5.8,0.14,3.3,3,,IP,1,,IP,3,3,IP,2,,G3,4,,IP,4,,IP,2,,IP,3,,IP,4,,IP,5,,IP,谷口 丞,4.5,0.13,3.2,6,,IP,1,,IP,3,6,IP,3,,IP,4,,IP,3,,IP,6,,IP,4,,IP,4,,IP,5,,IP,赤岩 善生,7.3,0.15,3.5,1,3,G3,1,2,G3,1,3,IP,1,2,IP,1,2,IP,3,,G3,5,3,G2,2,2,IP,6,,SG,5,2,G1
202609060110,2026-09-06,01,10R,廣瀬 篤哉,7.7,0.11,2.3,2,2,IP,4,,IP,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,6,,IP,山崎 義明,5.9,0.15,4.1,4,,IP,3,,IP,3,,IP,4,,IP,2,,IP,2,,IP,3,,G3,3,,IP,1,,IP,6,,IP,田村 隆信,5.2,0.14,2.8,3,,IP,2,,IP,3,,IP,5,,IP,1,,IP,5,,IP,2,,IP,4,,G2,6,4,G1,5,,G1,松江 秀徳,5.7,0.15,2.2,6,,IP,6,,G2,6,,G2,4,,IP,1,,IP,3,,IP,1,,IP,5,,IP,1,,IP,1,,IP,若林 樹蘭,4.2,0.16,3.2,4,,IP,4,,IP,4,,IP,3,,IP,4,,IP,2,,IP,5,,IP,5,,IP,4,,IP,4,,IP,八木 治樹,3.1,0.2,3.6,3,,IP,5,,IP,6,,IP,5,,IP,5,,IP,4,,IP,3,,IP,6,,IP,6,,IP,3,,IP
