レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609020501,2026-09-02,05,01R,井川 大作,7.4,0.13,2.5,4,,G3,5,,IP,1,,IP,3,,G3,2,,G3,1,,G3,2,,IP,1,,IP,2,,IP,2,,IP,中野 仁照,5.8,0.18,3.7,3,,IP,4,,IP,1,,IP,5,,IP,1,,IP,3,,IP,転,,IP,4,,IP,1,,IP,3,,IP,岩永 雅人,6.0,0.18,3.7,1,4,G3,4,5,IP,4,,IP,4,,IP,2,,IP,3,,IP,4,,IP,3,,IP,2,4,IP,3,4,IP,金子 猛志,2.8,0.16,3.1,3,,G3,5,,G3,4,,IP,6,,IP,6,,IP,4,,G3,6,,IP,3,,IP,5,5,G3,6,,G3,浅見 宗孝,4.7,0.17,4.7,5,,G3,4,,IP,4,,IP,2,,G3,3,,IP,3,,IP,3,,IP,3,,IP,6,,IP,4,,IP,岩下 巧斗,2.1,0.15,3.0,5,,G3,6,,IP,5,,IP,6,,IP,6,,IP,4,,IP,4,5,IP,6,,IP,4,,IP,6,,IP
202609020502,2026-09-02,05,02R,渡部 悟,8.2,0.11,2.6,1,,G3,5,,IP,3,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,為本 智也,6.1,0.15,2.8,4,,G3,4,1,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,6,,IP,欠,,IP,1,,IP,鹿島 敏弘,5.5,0.14,2.5,6,,IP,5,,IP,1,,IP,2,,IP,3,,IP,5,,G2,4,,G2,3,,IP,2,,IP,3,,IP,木村 浩士,5.2,0.17,4.3,3,,IP,3,,IP,4,,IP,2,,G3,4,,G3,4,,G3,2,,IP,4,,IP,5,,IP,3,,IP,鈴木 孝明,5.4,0.12,3.2,3,,G3,3,4,IP,6,,IP,4,,IP,2,,IP,6,,IP,3,,IP,4,,G3,2,,IP,1,,IP,武田 光史,4.7,0.14,3.4,4,,G3,1,4,IP,1,,G3,6,5,G3,5,,G3,2,5,IP,2,,IP,6,,G3,5,5,IP,6,5,IP
202609020503,2026-09-02,05,03R,福田 翔吾,8.6,0.14,2.2,1,,G3,1,,G3,2,,IP,1,,IP,2,,IP,2,,IP,2,,IP,3,,G3,2,,G3,1,,IP,浅井 翼,2.0,0.19,3.6,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,3,IP,5,4,IP,6,,IP,2,,IP,6,,IP,新井 英孝,6.0,0.15,3.2,3,,G3,2,,IP,2,,IP,2,,G3,6,,G3,2,,IP,1,,IP,5,,IP,2,,IP,6,,IP,小林 孝彰,4.3,0.15,4.2,6,,G3,6,6,IP,4,,IP,1,,IP,4,5,G3,4,,IP,4,,IP,6,6,IP,2,,IP,3,,IP,齋藤 達希,2.3,0.21,4.8,6,,G3,6,6,IP,5,,IP,4,,IP,5,,IP,6,,IP,5,,IP,5,,IP,5,,IP,3,,G3,金田 智博,5.4,0.11,2.6,3,5,G3,5,,IP,4,,IP,2,,G3,6,,IP,1,,IP,5,,G2,1,,IP,2,4,IP,5,5,IP
202609020504,2026-09-02,05,04R,高橋 英之,6.4,0.13,3.2,3,,G3,3,,G3,2,,IP,5,,IP,2,,IP,3,,IP,2,,IP,3,,IP,4,,IP,1,,IP,田中 信一郎,7.2,0.17,3.6,2,,G3,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,2,,IP,3,,IP,4,,IP,3,,IP,川原 正明,6.7,0.11,2.8,2,,G3,4,2,G3,1,,IP,1,,G3,2,,G3,4,,IP,5,4,IP,1,,IP,1,4,IP,6,4,G3,後藤 浩,2.9,0.17,3.1,6,,G3,6,,IP,6,,IP,4,,IP,5,3,IP,6,,IP,2,,IP,5,,IP,6,,IP,2,,IP,雑賀 勇貴,2.1,0.13,3.0,6,,G3,4,,IP,6,,G3,6,,G3,5,,G3,5,,IP,3,,IP,5,,IP,6,4,IP,6,,IP,畑 竜生,2.2,0.2,4.0,5,,G3,4,,IP,6,,IP,5,,IP,4,,IP,5,,IP,6,,G2,6,,IP,5,5,IP,5,,IP
202609020505,2026-09-02,05,05R,滝沢 芳行,6.4,0.16,2.9,3,,G3,1,,IP,2,,IP,1,,IP,2,,IP,5,,IP,4,,IP,4,,G3,5,,IP,1,,IP,木下 雄介,4.8,0.15,3.9,6,,G3,3,,IP,6,,IP,5,,IP,3,3,IP,3,,IP,1,,IP,5,,IP,4,,IP,1,,IP,佐藤 悠,6.2,0.15,2.3,5,,G3,4,,G3,2,,IP,2,,IP,3,,IP,3,,G3,2,,G3,4,,IP,2,,IP,2,4,IP,梅木 敬太,4.3,0.19,3.7,5,6,IP,2,,IP,4,,IP,3,,IP,3,,IP,5,,IP,4,5,IP,3,,IP,6,,IP,4,,IP,和田 操拓,3.5,0.11,2.3,4,6,G3,5,,IP,3,,IP,5,6,IP,5,,IP,6,,IP,3,,IP,2,4,IP,5,,IP,5,,IP,中村 泰平,6.0,0.14,2.8,5,,G3,6,,IP,5,,IP,5,,IP,1,,IP,2,,IP,2,,IP,2,,IP,1,5,IP,3,,IP
202609020506,2026-09-02,05,06R,金子 猛志,6.9,0.14,2.6,3,,G3,1,,IP,5,,IP,6,,G3,5,,IP,1,,IP,1,,IP,1,,G3,2,,IP,1,,IP,浅見 宗孝,3.8,0.18,4.3,6,,G3,3,,IP,5,,G3,6,,IP,2,,IP,2,,IP,5,,IP,4,,IP,4,,IP,5,,IP,為本 智也,7.4,0.13,1.7,2,,G3,6,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,1,,IP,3,,IP,松尾 拓,5.7,0.15,3.0,4,,G3,4,,G3,4,3,G3,3,,IP,4,,IP,3,,IP,2,,IP,1,,IP,6,5,IP,2,,IP,土屋 太朗,3.6,0.23,4.2,6,6,G3,5,,G3,6,,IP,5,,IP,4,,IP,3,,IP,4,,IP,4,,IP,4,,IP,2,,IP,上原 崚,3.0,0.15,3.2,6,,G3,4,,IP,5,,IP,5,,G3,5,,G3,4,,IP,3,,G2,5,,G2,6,,G3,4,,G3
202609020507,2026-09-02,05,07R,新井 英孝,6.2,0.11,2.6,6,,G3,F,,IP,5,,G3,1,,IP,1,,IP,1,,IP,2,,G3,1,,IP,6,,IP,1,,IP,菊地 敬介,4.89,0.17,3.0,4,,G3,3,,IP,4,,G3,5,,IP,4,,IP,転,3,IP,1,,IP,4,,IP,5,,IP,2,,IP,木村 浩士,5.8,0.16,3.7,1,,IP,3,,IP,5,,G3,4,,G3,1,,G3,3,,IP,3,,IP,3,,IP,3,,IP,5,,IP,谷川 祐一,6.4,0.14,2.2,4,,G3,3,,G3,2,,G3,2,,IP,3,,IP,2,,IP,3,,G3,3,,IP,5,,IP,2,,IP,中野 仁照,5.0,0.12,3.3,2,,IP,4,,IP,6,,IP,2,,IP,6,,IP,4,,IP,3,,IP,2,,IP,F,,IP,1,,IP,秋元 哲,6.0,0.15,3.8,4,5,G3,2,5,G3,2,,IP,妨,,IP,2,,G3,5,,G3,3,,G1,4,,G1,2,,IP,1,,IP
202609020508,2026-09-02,05,08R,岩下 巧斗,9.4,0.17,2.8,2,,G3,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,齋藤 達希,3.8,0.15,3.1,5,,G3,4,3,IP,5,,IP,4,,IP,3,,IP,5,,IP,1,,IP,6,,IP,6,,G3,3,,G3,雑賀 勇貴,4.3,0.17,3.6,4,,IP,4,,IP,3,,G3,5,,G3,6,,IP,1,,IP,4,,IP,3,,IP,5,,IP,4,,IP,鹿島 敏弘,3.7,0.16,2.8,6,,IP,3,,IP,4,,IP,3,,IP,5,,G2,6,,G2,2,,IP,4,,IP,5,,IP,6,,IP,浅井 翼,3.33,0.18,3.1,転,,IP,6,,IP,2,,IP,転,,IP,4,4,IP,4,,IP,4,,IP,3,,IP,5,,IP,6,6,IP,渡部 悟,4.4,0.17,4.0,5,5,G3,5,,IP,3,,IP,3,,IP,2,,IP,6,,IP,4,,IP,6,,IP,2,,IP,3,,IP
202609020509,2026-09-02,05,09R,畑 竜生,9.3,0.13,2.3,1,,G3,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,G2,4,,IP,金田 智博,7.0,0.15,3.4,3,,G3,1,,IP,2,,IP,2,,IP,1,,IP,1,,G3,3,,IP,3,,IP,5,,G2,5,,G2,中村 泰平,7.0,0.15,1.9,5,,G3,4,,G3,1,1,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,3,,IP,2,,IP,川原 正明,7.2,0.1,2.1,2,,G3,2,,IP,2,,G3,1,,IP,1,,IP,4,,IP,3,,G3,2,,G3,3,5,IP,4,,IP,木下 雄介,6.6,0.15,2.9,6,,G3,1,,IP,1,,IP,5,,IP,3,,IP,2,,IP,6,,IP,1,,IP,1,,IP,3,,IP,岩永 雅人,3.9,0.19,3.8,5,,G3,5,5,IP,5,,IP,5,,IP,4,,IP,4,,IP,3,,IP,6,,IP,2,,IP,2,,IP
202609020510,2026-09-02,05,10R,和田 操拓,9.4,0.12,1.7,1,,G3,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,鈴木 孝明,6.6,0.18,4.1,3,,G3,2,,IP,2,,IP,1,,G3,4,,IP,5,3,IP,5,,IP,1,,IP,2,,IP,2,,IP,松尾 拓,5.5,0.16,3.3,2,,G3,4,,G3,5,,IP,6,,IP,2,,IP,2,,IP,2,,IP,4,,IP,1,,IP,5,,IP,佐藤 悠,6.2,0.11,1.5,1,,G3,4,5,IP,3,,IP,1,,G3,2,,G3,2,,IP,5,5,IP,3,,IP,3,,IP,5,5,IP,田中 信一郎,5.4,0.15,3.4,6,,G3,6,,IP,3,6,IP,2,,IP,3,,IP,1,,IP,1,,IP,5,,IP,6,,IP,3,,G1,福田 翔吾,3.2,0.14,3.2,3,,G3,3,4,IP,6,,IP,2,,IP,5,,G3,6,,G3,6,,G3,6,,IP,4,,IP,5,,IP
