レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609190201,2026-09-19,02,01R,中里 昌志,6.0,0.18,3.7,1,,IP,5,,IP,3,,IP,5,,IP,1,,IP,1,,IP,3,2,IP,4,,IP,5,,IP,2,,IP,根岸 真優,5.5,0.17,3.2,1,,IP,2,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,3,,IP,6,,IP,3,,IP,豊田 訓靖,3.2,0.22,4.6,5,,G3,6,,IP,4,,IP,2,,IP,6,,IP,3,,IP,4,,IP,6,,G3,4,,G3,6,,G3,石川 哲秀,4.1,0.16,2.6,2,,IP,5,,IP,6,,IP,6,,IP,3,,IP,5,,IP,2,,IP,6,6,IP,4,,IP,2,,IP,須藤 隆雄,3.0,0.15,2.3,5,,IP,5,,IP,4,,IP,4,,IP,5,,IP,4,4,IP,5,,IP,6,,IP,6,,IP,2,,IP,林 風音,1.0,0.2,5.1,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609190202,2026-09-19,02,02R,長谷川 親王,6.4,0.19,4.4,4,,IP,5,,IP,1,,IP,1,,IP,1,,IP,2,,IP,5,,IP,2,,IP,2,,IP,5,,G3,福田 雅一,3.3,0.19,4.5,5,,IP,6,,IP,6,,IP,3,,IP,5,,IP,4,3,IP,4,,IP,6,3,G3,4,,G3,2,,IP,柘植 政浩,7.2,0.14,2.4,2,,IP,2,,IP,2,,IP,1,,IP,3,,IP,1,,IP,3,5,IP,4,,IP,4,4,IP,2,,IP,平田 さやか,6.0,0.12,2.0,4,,IP,2,,IP,1,,G3,5,,G3,4,,IP,5,,IP,2,,IP,1,,IP,1,,IP,5,,IP,田中 信一郎,6.2,0.16,2.6,2,,IP,2,,G3,6,,G3,6,,IP,3,6,IP,2,,IP,3,,IP,1,,IP,1,,IP,5,,IP,板頭 里緒,1.2,0.14,3.4,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP
202609190203,2026-09-19,02,03R,岩橋 裕馬,7.8,0.15,3.5,5,,IP,3,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,4,,IP,盛本 真輔,6.8,0.17,2.7,1,1,IP,3,1,IP,3,1,IP,2,,IP,4,,IP,2,,IP,4,,IP,2,,IP,3,,IP,2,,IP,伊藤 雄二,3.6,0.15,3.4,2,,IP,4,,IP,5,,IP,4,,IP,6,,IP,5,4,IP,5,,IP,2,,IP,4,,IP,6,,IP,西野 雄貴,7.1,0.1,2.6,2,,IP,1,,IP,3,,IP,1,,IP,3,,IP,3,,IP,2,,IP,3,,IP,4,,IP,4,,IP,松尾 拓,5.8,0.15,3.3,4,,G3,3,4,IP,3,,IP,3,,IP,2,,IP,4,,IP,4,,IP,1,,IP,5,,IP,3,,IP,黒崎 竜也,4.9,0.14,2.5,2,,IP,3,,IP,4,,IP,3,,IP,3,,IP,3,,G3,3,,G3,5,,IP,6,,IP,4,,IP
202609190204,2026-09-19,02,04R,杉村 賢也,6.6,0.12,2.8,3,,IP,妨,,IP,1,,IP,4,,IP,1,,IP,2,,IP,2,,IP,2,,G3,1,,IP,5,,IP,武富 智亮,6.6,0.16,3.7,2,3,IP,1,,G3,5,3,G3,4,3,IP,4,,IP,2,,IP,3,,IP,3,,IP,2,,IP,1,,IP,中嶋 世奈,2.0,0.2,4.3,5,,G3,6,,IP,F,,IP,5,,IP,5,,IP,5,,IP,3,,IP,6,,IP,5,,IP,5,,IP,坂本 雄紀,6.0,0.16,2.9,F,,IP,1,,IP,3,,IP,4,,IP,1,,IP,1,,IP,4,,IP,4,,IP,3,,IP,転,,IP,笠置 博之,5.1,0.14,3.3,5,,IP,6,,IP,6,,IP,5,6,IP,3,6,IP,1,6,IP,6,4,IP,2,,IP,1,4,IP,1,,IP,大場 敏,4.6,0.19,4.2,4,,IP,4,,IP,3,,G3,5,,G3,4,,G3,4,,G3,2,2,IP,5,,IP,3,,IP,3,4,IP
202609190205,2026-09-19,02,05R,青木 幸太郎,7.4,0.12,2.6,1,,IP,1,,IP,1,,IP,2,,IP,4,,IP,5,,G3,3,,G3,1,,IP,1,,IP,4,,IP,山本 光雄,5.0,0.13,3.2,6,,IP,6,,IP,2,,IP,3,,IP,5,,IP,3,,IP,2,,IP,4,,IP,1,,IP,4,,IP,森 弘行,4.44,0.16,3.4,3,,IP,6,,IP,2,,IP,3,,IP,5,,IP,3,,IP,6,,IP,3,4,IP,4,,IP,欠,,IP,上野 真之介,6.5,0.12,2.7,6,,G1,2,,IP,3,,IP,2,,IP,4,,IP,1,,IP,4,5,SG,2,,IP,1,5,IP,6,,SG,根岸 真優,3.1,0.09,1.8,5,,IP,5,,IP,1,1,IP,6,4,IP,3,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,林 恵祐,1.7,0.19,5.2,6,,IP,6,,IP,6,,G3,5,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609190206,2026-09-19,02,06R,石川 哲秀,5.4,0.17,2.8,5,,IP,3,,IP,2,,IP,2,,IP,2,,IP,2,,IP,6,,IP,5,,IP,1,,IP,6,,IP,下寺 秀和,7.5,0.13,2.6,6,,IP,1,,IP,1,,IP,3,,IP,1,,IP,2,,IP,2,,IP,1,,IP,3,,IP,3,,IP,片岡 雅裕,6.7,0.12,2.6,2,,IP,1,,SG,1,,IP,4,,SG,4,,G1,4,,G1,2,,IP,3,,G2,6,,G2,4,,IP,小松 卓司,5.3,0.14,2.9,1,,IP,3,,IP,5,,IP,6,,G3,2,,G3,3,,IP,3,,IP,5,,IP,1,,IP,5,,IP,長谷川 親王,3.0,0.22,4.7,4,6,IP,6,6,IP,5,,IP,4,,IP,3,,IP,3,,IP,5,,IP,5,,IP,5,,IP,6,6,IP,横川 聖志,2.9,0.15,3.9,3,,IP,6,,IP,4,,IP,6,,IP,2,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP
202609190207,2026-09-19,02,07R,西野 雄貴,9.2,0.1,2.3,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,6,,IP,1,,IP,1,,IP,1,,IP,須藤 隆雄,3.5,0.16,4.1,2,,IP,3,,IP,転,,IP,6,,IP,5,1,IP,5,1,IP,2,,IP,4,,IP,5,,IP,5,,IP,清水 紀克,4.2,0.15,3.4,F,2,IP,5,,IP,6,,IP,2,2,IP,6,2,IP,4,2,IP,5,2,IP,1,1,IP,3,2,IP,2,,IP,松田 隆司,2.8,0.13,3.3,3,,IP,1,,IP,6,,IP,6,,IP,6,,IP,5,5,IP,6,,IP,6,,IP,4,,IP,6,,IP,佐藤 謙史朗,4.22,0.17,3.4,4,,IP,3,,IP,転,6,IP,6,,IP,5,,IP,5,4,IP,3,,IP,3,,IP,1,,IP,6,,IP,龍田 真白,1.6,0.12,2.5,6,,IP,5,,IP,6,,IP,5,,IP,4,,IP,5,5,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609190208,2026-09-19,02,08R,中嶋 世奈,4.8,0.22,3.9,1,,G3,妨,,IP,1,,IP,5,,IP,5,2,IP,1,,IP,2,,IP,6,,IP,4,,IP,6,,G3,田中 信一郎,7.8,0.17,3.5,1,,IP,3,,G3,2,,G3,2,,IP,2,,IP,4,,IP,1,,IP,1,,IP,2,,IP,3,,IP,飯田 庄吾,4.3,0.17,3.4,2,,IP,2,4,IP,3,,IP,6,,IP,5,,IP,5,,IP,4,,IP,5,,IP,3,,IP,4,,IP,黒崎 竜也,6.4,0.13,3.3,3,,IP,3,,IP,2,,IP,3,,G3,6,,G3,1,,IP,4,5,G2,1,,IP,4,5,G3,2,,G3,林 風音,1.1,0.26,5.0,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,,IP,6,6,IP,6,,IP,5,6,IP,6,6,IP,荒井 翔伍,3.5,0.2,4.5,2,,IP,5,5,IP,2,,IP,5,,IP,5,,IP,6,,IP,5,5,G3,5,,G3,3,,IP,5,,IP
202609190209,2026-09-19,02,09R,盛本 真輔,7.6,0.11,2.0,4,,IP,2,,IP,3,,IP,1,,IP,1,,IP,5,,IP,3,,IP,1,,IP,1,,IP,1,,IP,土屋 実沙希,6.6,0.14,2.6,5,,IP,2,,IP,3,,IP,3,,IP,1,,IP,3,,IP,1,,IP,3,,IP,4,,IP,2,,IP,林 恵祐,2.6,0.12,3.1,4,,IP,5,,IP,6,,IP,6,,G3,6,,IP,6,4,IP,5,,IP,4,,IP,4,,IP,3,,IP,大場 敏,3.8,0.16,3.1,2,,IP,4,,G3,6,,G3,6,,G3,5,,G3,2,,IP,5,,IP,4,,IP,5,,IP,3,,IP,板頭 里緒,1.33,0.19,4.6,6,6,IP,6,6,IP,4,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,,,IP,小山 勉,4.7,0.19,3.9,4,,IP,4,,IP,2,,IP,3,,IP,5,,IP,4,,IP,3,4,IP,1,,IP,5,,IP,6,,IP
202609190210,2026-09-19,02,10R,松尾 拓,9.2,0.18,3.4,1,,IP,1,,IP,1,,G3,1,,IP,1,,IP,2,,IP,3,,IP,1,,IP,1,,IP,2,,IP,平田 さやか,7.2,0.12,2.7,2,,IP,3,,IP,2,,IP,2,,IP,2,,G3,3,,IP,2,,IP,2,,IP,3,,IP,3,,IP,山本 景士郎,4.3,0.15,4.5,6,,IP,1,,IP,4,,IP,3,,IP,3,,IP,3,,IP,6,,G3,5,,G3,3,,IP,6,,IP,武富 智亮,4.0,0.19,4.0,2,,IP,5,,G3,6,,IP,1,,IP,6,,IP,5,,IP,3,,IP,6,,IP,5,,IP,3,,G2,下寺 秀和,3.4,0.16,3.3,5,,IP,5,,IP,3,4,IP,6,,IP,5,,IP,5,,IP,4,,IP,3,,IP,3,,IP,5,,IP,豊田 訓靖,2.8,0.19,3.9,5,,G3,5,,IP,6,,IP,5,,IP,4,,IP,4,,IP,2,,G3,5,,G3,5,,IP,6,,IP
