レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609010501,2026-09-01,05,01R,福田 翔吾,8.6,0.13,1.9,1,,G3,2,,IP,1,,IP,2,,IP,2,,IP,2,,IP,3,,G3,2,,G3,1,,IP,1,,IP,鹿島 敏弘,6.4,0.13,3.0,3,,IP,1,,IP,2,3,IP,2,,IP,3,,G2,2,,IP,6,,IP,5,,IP,4,,IP,1,,IP,上原 崚,4.1,0.15,2.7,5,,IP,3,,IP,転,,IP,5,,G3,4,,G2,4,,G3,5,,G3,5,5,IP,1,,G2,3,,G2,菊地 敬介,4.4,0.11,2.0,3,,G3,5,6,IP,6,6,G3,2,,IP,2,5,IP,4,6,IP,3,,IP,6,3,IP,5,,IP,3,,IP,後藤 浩,3.1,0.17,3.5,5,6,G3,6,,IP,2,,IP,5,,IP,4,6,IP,5,,IP,4,,IP,5,,IP,5,,IP,4,6,IP,和田 操拓,3.1,0.12,2.7,5,,G3,5,,IP,3,,IP,4,5,IP,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,3,,IP
202609010502,2026-09-01,05,02R,齋藤 達希,6.7,0.16,3.8,1,,G3,6,,IP,3,,IP,2,,IP,5,,IP,2,,IP,4,,G3,1,,IP,2,2,IP,1,,IP,権藤 俊光,6.8,0.18,4.1,1,,G3,3,,G3,2,,IP,2,,IP,6,,SG,1,,IP,2,,IP,2,,IP,6,,IP,3,,IP,松尾 拓,5.5,0.16,3.0,4,,G3,5,,IP,6,,IP,2,,IP,2,,IP,2,,IP,4,,IP,1,,IP,5,,IP,2,,IP,金子 猛志,2.6,0.15,3.1,5,,G3,4,,IP,6,,IP,6,,IP,4,,G3,6,,IP,3,,IP,5,5,G3,6,,G3,4,,IP,木村 浩士,3.6,0.19,3.4,5,,IP,4,,IP,4,,IP,4,,G3,5,,IP,4,,IP,5,,IP,3,,IP,4,,IP,4,,IP,井川 大作,2.3,0.21,4.3,5,,G3,2,,IP,6,,G3,6,,G3,5,,G3,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP
202609010503,2026-09-01,05,03R,小林 孝彰,8.5,0.15,2.6,1,,IP,1,,IP,2,,G3,1,,IP,6,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,土屋 太朗,6.7,0.16,2.8,2,,G3,3,,IP,1,,IP,4,,IP,1,,IP,2,3,IP,1,,IP,3,,IP,6,,IP,4,,IP,田中 信一郎,6.4,0.15,3.4,3,,G3,2,,IP,5,,IP,2,,IP,3,,IP,2,,IP,3,,IP,2,,IP,3,,IP,3,,IP,渡部 悟,5.5,0.12,3.1,4,,G3,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,5,,IP,6,,IP,1,,IP,2,,IP,川原 正明,4.9,0.15,2.1,4,4,G3,6,,IP,4,,G3,5,,IP,3,4,IP,1,,IP,4,,IP,4,,IP,4,,G3,1,,IP,前田 翔,4.5,0.17,4.3,3,,G3,5,,IP,3,,IP,4,,IP,5,,G3,1,5,IP,2,,IP,5,,IP,4,,IP,6,,IP
202609010504,2026-09-01,05,04R,中村 泰平,9.5,0.14,2.4,1,,G3,2,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,梅木 敬太,5.9,0.17,3.1,3,,G3,4,,IP,2,,IP,2,,IP,1,,IP,3,,IP,6,,IP,2,,IP,4,,IP,4,,IP,高橋 英之,6.8,0.12,2.2,2,,G3,3,,IP,3,,IP,2,,IP,4,,IP,2,,IP,2,,IP,1,,IP,4,,IP,3,,IP,為本 智也,5.2,0.15,2.7,6,,G3,2,3,IP,1,,IP,5,,IP,5,,IP,5,,IP,3,5,IP,3,3,IP,3,,IP,2,,IP,岩下 巧斗,4.0,0.15,3.4,1,,G3,4,,G3,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,4,,IP,4,,IP,6,,IP,佐々木 康幸,5.0,0.09,1.5,6,5,G3,1,4,IP,3,4,IP,3,4,G3,3,5,G3,4,4,IP,2,,G3,3,5,G3,5,5,G3,6,5,IP
202609010505,2026-09-01,05,05R,岩永 雅人,6.0,0.2,4.8,5,,G3,2,,IP,6,2,IP,5,,IP,2,,IP,2,,IP,1,,IP,6,,IP,1,,IP,1,,IP,後藤 浩,2.2,0.2,4.6,4,,G3,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,5,,IP,5,,IP,6,,IP,3,,IP,谷川 祐一,7.6,0.13,2.7,2,,G3,1,,IP,3,,IP,1,,IP,2,,G3,1,,IP,4,,G3,2,,G3,4,4,IP,2,,IP,鈴木 孝明,6.4,0.13,3.1,4,,G3,4,,IP,2,,IP,2,,G3,3,,G3,2,,IP,4,,IP,3,,IP,1,,IP,3,,IP,福田 翔吾,3.7,0.11,1.8,6,,G3,3,,IP,5,,IP,3,,IP,1,,IP,5,,G3,3,,G3,6,,G3,6,,G3,5,4,IP,廣瀬 凜,4.1,0.17,3.9,3,,G3,6,,IP,4,,IP,3,,IP,4,5,G3,5,,IP,3,,IP,5,,IP,4,,IP,4,,IP
202609010506,2026-09-01,05,06R,雑賀 勇貴,7.1,0.16,3.5,2,,G3,5,,IP,1,,G3,6,,G3,1,,IP,5,,IP,2,,IP,1,,IP,1,,IP,1,,IP,武田 光史,7.8,0.12,3.0,6,,G3,2,,IP,1,,IP,1,,IP,2,,IP,3,,G3,3,,G3,1,,IP,2,,G3,1,,IP,木下 雄介,7.3,0.12,2.8,2,,G3,1,,IP,6,,IP,1,,IP,4,,IP,1,,IP,4,,IP,2,,IP,3,,IP,1,,IP,山田 雄太,5.7,0.12,2.6,1,,G3,1,,IP,4,,IP,4,,IP,5,,IP,1,,IP,3,,IP,4,,IP,3,,IP,6,,IP,鹿島 敏弘,2.0,0.16,4.0,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,G2,6,,IP,3,,IP,5,6,IP,金子 猛志,2.7,0.14,3.5,3,,G3,5,,IP,4,,IP,6,,G3,6,,IP,5,,IP,3,,IP,5,,G3,5,,IP,6,,IP
202609010507,2026-09-01,05,07R,佐藤 悠,8.4,0.11,2.6,3,,G3,1,,IP,4,,G3,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,2,,IP,1,,IP,木村 浩士,4.6,0.19,4.4,2,,IP,6,,IP,6,,IP,6,,IP,5,,IP,1,4,G3,3,3,IP,6,,IP,2,,IP,2,4,IP,川原 正明,6.9,0.11,2.8,4,2,G3,1,,IP,1,,G3,2,,G3,4,,IP,5,4,IP,1,,IP,1,4,IP,6,4,G3,1,,G3,栗原 直也,5.0,0.18,4.4,3,,G3,4,,G3,2,,IP,6,,IP,5,,IP,エ,6,IP,3,,IP,3,,IP,4,,IP,2,,IP,土屋 太朗,3.9,0.23,4.0,5,,G3,6,,IP,5,,IP,4,,IP,3,,IP,4,,IP,4,,IP,4,,IP,2,,IP,4,,IP,秋元 哲,6.6,0.16,3.8,2,5,G3,2,,IP,妨,,IP,2,,G3,5,,G3,3,,G1,4,,G1,2,,IP,1,,IP,1,3,IP
202609010508,2026-09-01,05,08R,浅見 宗孝,4.6,0.2,3.4,5,,G3,6,,IP,6,,G3,4,,G3,1,,IP,1,,IP,3,,IP,2,,IP,4,,IP,F,,IP,仲道 大輔,8.2,0.13,2.3,1,,G3,1,3,IP,2,,IP,1,,IP,1,,G3,3,,IP,2,3,IP,2,,IP,4,,IP,2,,IP,中村 魁生,7.2,0.16,2.6,3,,G3,3,,IP,1,,IP,4,,IP,1,,IP,5,,IP,1,,IP,2,,IP,2,,IP,2,,IP,井川 大作,5.4,0.13,1.8,2,,G3,5,,IP,3,,IP,4,,G3,5,,IP,4,,IP,2,,IP,2,,IP,4,,IP,2,5,IP,渡部 悟,3.8,0.16,2.7,6,,G3,2,,IP,4,,IP,6,,IP,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,6,,IP,滝沢 芳行,4.4,0.13,2.6,1,5,G3,4,,IP,6,5,IP,1,5,IP,4,,IP,6,,IP,5,,G3,4,,IP,5,,IP,3,5,IP
202609010509,2026-09-01,05,09R,金田 智博,9.4,0.11,2.1,1,,G3,1,,IP,1,,IP,1,,IP,2,,G3,1,,G3,1,,IP,2,,IP,3,,G2,1,,IP,畑 竜生,4.2,0.14,3.0,5,1,G3,5,,IP,5,,IP,1,,IP,2,,IP,5,,IP,5,,IP,5,,G2,2,,G2,5,,IP,岩下 巧斗,4.7,0.17,3.8,4,,G3,1,,IP,4,,IP,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,5,,IP,4,,IP,新井 英孝,3.7,0.19,4.9,5,,G3,6,,IP,6,,G3,3,,IP,3,,IP,3,,G3,5,,G3,2,5,IP,4,,IP,6,,IP,為本 智也,5.6,0.15,3.0,3,4,G3,5,,IP,4,2,IP,1,,IP,1,,IP,4,,IP,2,,IP,4,,IP,2,4,IP,欠,,IP,菊地 敬介,4.1,0.13,2.9,3,,G3,5,,IP,4,,IP,2,,G3,5,,G3,5,,G3,6,,G3,F,,G3,1,,IP,3,,IP
202609010510,2026-09-01,05,10R,佐々木 康幸,10.1,0.08,1.5,1,,G3,1,,G3,1,,IP,1,,IP,1,,IP,1,,IP,1,,G3,1,,G3,1,,IP,1,,IP,和田 操拓,5.7,0.14,2.7,2,,G3,4,,IP,3,,IP,2,,IP,2,,IP,3,,IP,5,,IP,6,,IP,2,,IP,3,3,IP,鈴木 孝明,6.5,0.13,3.6,1,,G3,3,,G3,3,,IP,3,,IP,5,,IP,3,4,G3,2,,G3,6,,IP,1,,IP,1,,IP,権藤 俊光,6.1,0.16,3.5,5,,G3,2,,IP,6,,SG,1,,IP,1,,IP,2,,IP,2,,IP,4,,IP,3,3,IP,5,,IP,上原 崚,5.6,0.13,2.4,3,,G3,5,,G3,4,,IP,6,,IP,2,,IP,1,,G3,2,,G3,3,,IP,3,,IP,4,,G2,田中 信一郎,5.8,0.18,3.0,5,,G3,3,5,IP,2,5,IP,1,,IP,3,,IP,3,5,IP,3,,IP,4,,IP,4,,IP,3,5,IP
