レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609230101,2026-09-23,01,01R,山下 流心,6.8,0.14,3.0,1,,IP,5,,IP,3,,IP,1,,IP,2,,IP,2,,IP,2,,IP,4,,IP,5,2,G3,1,,IP,藤生 雄人,6.22,0.16,3.8,3,,IP,5,,IP,3,,IP,4,,IP,転,,IP,3,,IP,2,,IP,3,,IP,1,,IP,2,,IP,中村 駿平,2.8,0.16,3.6,5,,IP,6,,IP,5,,IP,6,,IP,3,,IP,6,,IP,5,,IP,6,,IP,4,,IP,2,,IP,柴田 直哉,3.3,0.17,3.1,4,,IP,3,,IP,4,5,IP,5,,IP,3,,IP,5,,IP,5,,IP,4,,IP,6,,IP,5,,IP,田中 辰彦,4.5,0.17,3.2,3,,IP,F,,IP,4,,IP,4,,IP,6,,IP,2,,IP,3,,IP,3,,IP,2,,IP,5,,IP,小川 晃司,5.5,0.15,3.3,4,,IP,3,,IP,5,,IP,4,,IP,2,,IP,2,,IP,1,,IP,2,,IP,6,,IP,4,,IP
202609230102,2026-09-23,01,02R,西澤 日花里,5.2,0.19,4.1,4,,IP,6,,IP,3,,IP,2,,IP,1,,IP,5,,IP,3,,IP,4,,G3,1,,IP,6,,IP,松尾 夏海,7.0,0.15,3.2,3,,IP,2,,IP,4,,IP,3,,IP,1,,IP,1,,IP,2,,IP,4,,G1,3,,IP,3,,IP,飯塚 響,2.44,0.17,4.0,4,4,G3,不,4,IP,6,,IP,5,,G3,5,,IP,6,,IP,6,,IP,6,,IP,2,,IP,5,,G3,小野 桜,4.5,0.17,4.0,4,,IP,6,,IP,4,,IP,3,,IP,4,,IP,2,,IP,5,,IP,4,,G3,3,,IP,3,,IP,高石 梨菜,5.3,0.16,3.2,1,,IP,2,,IP,5,,IP,5,,IP,2,,IP,2,,IP,3,,IP,4,,G3,6,,G3,4,,G3,大廣 咲季,2.3,0.17,4.1,6,,IP,5,,IP,5,,IP,5,,IP,6,,IP,6,,IP,5,,G3,4,,G3,3,4,IP,5,,IP
202609230103,2026-09-23,01,03R,藤本 元輝,5.9,0.17,4.3,5,,IP,6,,IP,5,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,F,,IP,小林 孝彰,5.5,0.16,4.0,4,,G3,2,,IP,2,,IP,6,,G3,4,3,G3,1,,IP,5,,IP,2,,IP,2,,IP,5,,IP,篠田 優也,7.2,0.12,2.7,2,,IP,4,,IP,2,4,IP,3,,IP,1,,IP,5,,IP,2,,IP,2,4,IP,2,,IP,1,4,IP,港 理樹,3.4,0.2,4.3,3,,IP,5,,IP,6,,IP,4,,IP,3,5,IP,6,,IP,3,6,IP,6,,IP,6,5,IP,3,,IP,浜本 裕己,4.6,0.1,2.0,4,,IP,4,,IP,2,,IP,5,,IP,2,,IP,4,,IP,3,,IP,4,6,IP,5,,IP,4,,IP,大澤 普司,3.9,0.14,3.4,F,,IP,3,,IP,5,,IP,4,,IP,4,,IP,3,,IP,3,,G3,6,,IP,5,,IP,2,,IP
202609230104,2026-09-23,01,04R,島倉 都,5.7,0.15,3.5,4,,IP,3,,IP,1,,G3,4,,G3,1,,G3,6,,IP,転,,IP,4,,IP,1,,IP,2,,IP,北村 寧々,5.8,0.15,2.2,4,,IP,1,,IP,4,,IP,4,,G3,2,,G3,3,,IP,1,,IP,3,,IP,5,,IP,4,,IP,藤原 菜希,5.3,0.14,2.6,5,,IP,4,,IP,3,,IP,3,,IP,6,,IP,3,,G3,2,,IP,1,,IP,5,,IP,2,,IP,福島 陽子,3.1,0.17,3.7,4,,IP,6,,IP,4,,G3,4,,G3,6,,IP,6,,G3,5,,IP,2,,IP,4,,G3,5,,G3,市川 瑚幸,1.2,0.17,3.1,6,,IP,5,,IP,6,,IP,6,,IP,6,,G3,6,,G3,6,6,G3,6,4,IP,5,,IP,6,,IP,森 陽多,2.2,0.17,3.8,5,,IP,5,,IP,6,,IP,4,,G3,6,,G3,6,,IP,6,,G3,2,,IP,6,,IP,6,,IP
202609230105,2026-09-23,01,05R,吉田 慎二郎,9.4,0.16,3.1,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,里岡 右貴,8.3,0.1,1.3,1,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,2,,IP,1,,IP,3,,IP,2,,IP,山下 流心,5.4,0.18,3.5,3,,IP,5,,IP,5,,IP,2,,IP,4,,IP,4,,IP,3,,IP,2,,G3,3,,IP,2,,IP,村上 宗太郎,4.6,0.13,3.1,4,,IP,5,,IP,6,,IP,3,5,IP,3,,IP,5,,IP,6,6,IP,2,,IP,3,,IP,1,,IP,奈須 啓太,5.5,0.14,2.3,2,4,IP,2,,IP,3,,IP,2,4,IP,6,,IP,3,,IP,4,,IP,3,,IP,5,,IP,3,3,IP,武田 光史,6.0,0.11,3.1,6,5,IP,2,5,IP,3,,G3,4,,G3,1,4,IP,1,,G3,6,5,G3,5,,G3,2,5,IP,2,,IP
202609230106,2026-09-23,01,06R,櫻本 あゆみ,8.5,0.13,2.6,1,,IP,4,,IP,1,,IP,2,,IP,1,,IP,1,,G1,1,,G3,1,,G3,1,,G3,6,,G2,大澤 真菜,2.9,0.17,3.3,2,,IP,3,,IP,4,,IP,6,3,IP,5,,IP,6,,IP,5,,G3,6,,G3,5,,IP,5,,IP,樋口 由加里,5.3,0.2,3.3,1,,IP,4,,IP,2,,IP,4,,IP,6,,IP,3,,G3,2,,G3,2,,G3,5,,IP,5,4,IP,飯塚 響,3.67,0.17,3.4,1,,IP,4,,G3,5,,IP,落,,IP,6,,G3,6,,G3,4,3,IP,5,,IP,2,,IP,6,,IP,嶋田 有里,4.5,0.18,3.6,3,,IP,5,,G3,5,,IP,6,,IP,2,,G3,3,,IP,2,,IP,3,,G3,4,,IP,5,,IP,阿部 未侑,1.8,0.19,4.2,4,,IP,6,,IP,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,4,,IP,6,,IP,6,,IP
202609230107,2026-09-23,01,07R,浜先 真範,8.5,0.12,1.7,2,,IP,2,,IP,1,,IP,4,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,楠原 正剛,6.0,0.17,3.2,4,,IP,4,,IP,1,3,IP,3,,IP,3,,IP,2,,IP,1,,IP,4,,IP,3,,G3,5,,G3,藤生 雄人,4.9,0.15,3.0,6,,IP,5,,IP,2,,IP,3,2,IP,3,,IP,4,,IP,4,,IP,2,,IP,4,,IP,3,4,IP,加藤 優弥,6.6,0.11,1.6,転,,IP,1,,IP,1,,IP,沈,,IP,1,,IP,3,,IP,2,,IP,2,,IP,1,,IP,4,,IP,小川 晃司,4.8,0.16,3.2,6,6,IP,2,6,IP,2,6,IP,4,6,IP,5,6,IP,6,6,IP,2,6,IP,3,6,IP,2,6,IP,5,6,G3,小林 孝彰,3.8,0.19,4.8,5,,G3,5,,IP,2,5,IP,6,,G3,6,,IP,6,,IP,4,,IP,3,,IP,3,,IP,3,,IP
202609230108,2026-09-23,01,08R,若狭 奈美子,9.1,0.14,3.0,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,2,,IP,1,,G1,1,,IP,1,,IP,西澤 日花里,4.0,0.21,4.3,5,,IP,5,,IP,5,,IP,6,,IP,3,,IP,2,,IP,3,,IP,3,,IP,6,,IP,3,,IP,津田 裕絵,6.1,0.2,4.1,5,,IP,2,,IP,6,,IP,1,,IP,1,,IP,1,,IP,1,,IP,3,,IP,5,,IP,5,,IP,湯淺 紀香,4.38,0.17,4.0,転,,IP,5,,IP,3,,IP,2,,IP,2,,IP,5,,G3,6,,G3,5,,IP,転,,IP,3,,IP,北村 寧々,3.2,0.14,3.1,4,,IP,5,,IP,4,6,IP,2,,IP,6,4,G3,6,,IP,6,4,IP,4,,IP,3,,IP,6,,IP,中澤 里桜,1.0,0.24,5.1,エ,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609230109,2026-09-23,01,09R,岡村 仁,9.2,0.14,2.9,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,2,,IP,2,,IP,2,,IP,1,,IP,1,,IP,吉田 慎二郎,4.1,0.15,3.9,6,,IP,4,,IP,6,,IP,2,,IP,2,,IP,4,,IP,3,3,IP,5,,G3,6,,G3,3,,IP,藤本 元輝,5.0,0.19,4.6,4,,IP,5,,IP,2,,IP,6,,IP,6,,IP,2,,IP,2,,IP,2,,IP,2,,IP,5,,IP,里岡 右貴,7.0,0.12,2.3,1,3,IP,4,,IP,3,,IP,1,,IP,F,,IP,2,,IP,1,,IP,2,,IP,4,3,IP,1,,IP,港 理樹,2.9,0.17,4.1,5,,IP,2,,IP,6,,IP,5,,IP,6,6,IP,3,,IP,6,,IP,5,,IP,4,6,IP,5,6,IP,菊池 峰晴,3.6,0.24,5.6,4,,IP,5,,IP,3,,IP,5,,IP,5,,IP,5,4,IP,3,,IP,4,5,IP,4,,IP,4,,IP
202609230110,2026-09-23,01,10R,嶋田 有里,7.4,0.15,2.9,5,,IP,3,,G3,1,,G3,1,,IP,3,,G3,1,,G3,2,,IP,1,,G3,5,,IP,1,,IP,金田 幸子,4.2,0.18,4.2,4,,IP,1,3,IP,6,3,IP,2,,IP,4,,G3,6,,IP,6,,IP,6,,G3,2,,IP,4,,IP,高石 梨菜,5.7,0.19,4.1,5,,IP,2,,IP,3,,IP,3,,IP,2,,IP,6,,IP,1,,IP,4,,IP,3,,IP,3,,G3,島倉 都,2.8,0.14,2.5,4,,IP,5,,IP,4,,IP,4,,IP,6,,IP,4,,G3,5,,G3,6,,G3,4,,G3,5,,IP,大豆生田 蒼,3.6,0.16,3.5,3,,IP,4,,IP,6,,IP,5,,IP,2,,IP,6,,IP,6,,IP,3,,IP,6,,IP,3,,IP,大澤 真菜,2.9,0.18,3.4,5,,IP,5,,IP,5,,G3,6,,IP,1,,IP,4,,IP,5,,IP,4,,IP,6,,IP,6,,G3
