レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609170401,2026-09-17,04,01R,伊藤 尚汰,6.3,0.17,3.9,6,,IP,1,,IP,1,,IP,2,,IP,2,,IP,5,,IP,1,,IP,5,,IP,2,,IP,4,,IP,阿波 勝哉,3.9,0.16,4.1,3,,IP,2,,IP,5,,IP,2,,IP,5,,IP,4,,IP,6,4,IP,6,6,G3,6,6,G3,3,,IP,濱崎 誠,5.4,0.15,3.4,2,,IP,4,,IP,3,,G3,3,,G3,6,,IP,2,,IP,5,,IP,6,,IP,1,,IP,2,,IP,平岡 重典,4.3,0.15,2.9,3,,IP,2,,IP,4,,IP,4,,IP,4,,IP,2,,IP,6,,IP,5,,IP,5,,IP,4,,IP,芦澤 望,4.9,0.19,4.0,4,,G3,3,,G3,4,4,IP,3,,IP,2,4,IP,4,6,IP,3,,IP,6,6,IP,5,,IP,2,,IP,國弘 翔平,2.5,0.26,4.8,5,,IP,3,,IP,6,,IP,6,,IP,4,5,IP,3,,IP,6,,IP,5,,IP,6,,IP,6,,IP
202609170402,2026-09-17,04,02R,早川 尚人,6.0,0.21,3.5,5,,IP,3,,IP,4,,IP,1,,IP,1,,IP,3,,IP,1,,IP,4,,IP,5,,IP,3,,IP,中辻 崇人,6.8,0.18,4.1,2,,IP,4,1,IP,3,,IP,6,,IP,1,,IP,1,1,IP,4,,G1,1,3,IP,6,,SG,2,,G1,桑原 啓,4.7,0.14,2.7,1,,G3,4,,IP,1,4,G3,4,,IP,4,4,G3,5,,G3,3,,IP,6,,IP,4,,IP,5,,G3,熊倉 幹太,1.1,0.2,3.4,6,,IP,6,,IP,6,,IP,6,6,IP,6,6,IP,6,,IP,6,,IP,6,,IP,6,6,IP,5,,IP,原田 秀弥,4.6,0.16,3.5,4,,IP,3,,IP,6,,IP,2,,IP,3,,IP,4,,IP,5,6,IP,6,,IP,2,,IP,4,,IP,澤崎 雄哉,2.9,0.19,3.9,4,,IP,3,,IP,3,,IP,5,,IP,6,,G3,4,,IP,5,5,IP,5,,G3,6,,IP,6,,IP
202609170403,2026-09-17,04,03R,山口 修路,7.0,0.21,3.2,1,,IP,2,,IP,5,,IP,1,,IP,2,,IP,1,,IP,1,,IP,6,3,G3,1,,IP,6,,IP,上野 秀和,4.4,0.15,3.6,5,,IP,5,,IP,2,,IP,4,3,IP,1,,IP,4,,IP,4,,IP,3,,IP,5,,IP,5,,IP,藤井 太雅,4.1,0.25,4.4,1,,IP,3,,IP,4,,IP,4,,IP,6,,IP,3,,IP,6,,IP,6,,IP,4,,IP,4,,IP,佐藤 大佑,6.4,0.14,2.6,4,,IP,2,,IP,1,,IP,4,,IP,5,,IP,4,,G2,3,,IP,1,,IP,1,,IP,4,5,G3,藤原 駿,1.4,0.17,3.0,6,6,IP,4,,IP,5,6,IP,6,,IP,6,,IP,6,,IP,6,6,IP,6,6,IP,6,6,IP,6,6,IP,永井 亮次,3.0,0.2,5.0,4,,IP,5,,IP,5,,IP,4,,IP,6,,IP,4,,IP,3,,IP,6,,IP,4,,IP,5,,G3
202609170404,2026-09-17,04,04R,森作 広大,5.3,0.13,2.8,1,,IP,2,,IP,5,,IP,5,,IP,4,3,IP,1,,IP,3,,IP,4,,IP,6,,IP,3,,IP,大平 誉史明,6.3,0.17,3.9,5,,IP,3,,IP,2,,IP,3,,IP,3,,IP,2,3,IP,2,,IP,4,,IP,4,,IP,1,3,IP,永松 良教,4.9,0.16,2.6,3,,IP,1,,IP,3,,IP,6,,IP,5,,IP,4,,IP,2,,IP,2,,IP,5,,IP,5,,IP,内山 文典,3.9,0.15,3.4,5,,G3,2,,IP,5,,IP,4,,IP,5,,IP,4,,IP,5,,IP,3,,IP,2,,IP,6,,IP,富田 恕生,5.8,0.15,3.7,2,3,IP,3,6,IP,2,6,IP,6,,IP,1,,IP,6,,IP,2,,IP,3,,IP,3,,IP,4,,IP,繁野谷 圭介,4.9,0.21,4.4,5,,IP,3,5,IP,1,,IP,6,,IP,3,,IP,4,,IP,3,,G3,2,,IP,5,,IP,5,,G3
202609170405,2026-09-17,04,05R,渡辺 空依,8.0,0.17,2.8,1,,IP,1,,IP,1,,IP,3,,IP,1,,IP,1,,IP,5,,IP,4,,IP,2,,IP,1,,IP,折下 寛法,4.4,0.14,3.6,1,,IP,4,,IP,5,,IP,4,,IP,4,,IP,5,,IP,2,,G3,5,,G3,3,,IP,5,,IP,山田 丈,6.8,0.16,3.9,2,,IP,1,,IP,4,,IP,4,,IP,4,,IP,1,,IP,3,,IP,1,,IP,2,,G2,5,,G2,宮迫 暢彦,4.78,0.15,2.6,5,,IP,4,,IP,3,,IP,5,,IP,2,,IP,6,,IP,落,,IP,4,,IP,3,,IP,1,,IP,渡邉 睦広,3.9,0.16,3.5,5,,IP,4,,IP,4,,IP,4,,IP,5,,IP,4,,IP,2,4,IP,4,,IP,6,,IP,3,,IP,野間 大樹,4.67,0.21,4.3,4,,IP,落,,IP,6,,IP,3,,G3,3,,IP,3,,IP,5,,IP,2,,IP,6,,IP,2,5,IP
202609170406,2026-09-17,04,06R,森 貴洋,6.3,0.14,3.4,3,,IP,1,,IP,6,,IP,2,,IP,2,,IP,5,,IP,2,,IP,2,,IP,4,,IP,2,,IP,佐藤 大騎,3.9,0.15,2.4,2,,IP,転,,IP,4,,IP,2,3,IP,3,,IP,5,,IP,6,,IP,3,,IP,4,,IP,F,,IP,久永 祥平,5.7,0.17,3.1,2,,IP,4,,IP,2,2,IP,5,,G3,5,,IP,2,,IP,2,,IP,4,,IP,5,,IP,1,,IP,新開 航,8.5,0.15,2.7,4,,IP,1,,IP,1,6,IP,1,,IP,1,,IP,3,,SG,2,,SG,1,,IP,5,,IP,1,,G2,伊藤 尚汰,4.0,0.15,3.4,5,,IP,6,,IP,2,,IP,6,,IP,4,,IP,2,,IP,2,,IP,5,,IP,4,,IP,5,,IP,金山 立樹,3.5,0.2,3.7,4,,IP,3,,IP,6,,IP,3,,IP,6,,IP,5,,IP,2,,G3,3,,IP,落,,IP,6,,IP
202609170407,2026-09-17,04,07R,篠原 飛翔,7.56,0.22,3.9,1,,IP,1,,IP,5,,IP,4,,IP,1,,IP,4,,IP,転,,IP,1,,IP,2,,IP,1,,IP,木下 翔太,7.8,0.15,2.7,2,,IP,5,,IP,3,,IP,1,,IP,2,,SG,3,,SG,1,,IP,2,,G2,2,,G2,3,,IP,小野 京平,5.0,0.17,2.9,3,,IP,2,,IP,6,4,IP,4,4,IP,3,,IP,6,,IP,2,,IP,4,,IP,3,,IP,3,,IP,藤井 太雅,3.1,0.22,5.3,3,,IP,4,,IP,5,,IP,4,,IP,5,,IP,4,,IP,6,,IP,4,,IP,5,,IP,5,5,IP,平岡 重典,2.9,0.16,3.2,5,,IP,2,,IP,5,,IP,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,4,,IP,4,,IP,熊倉 幹太,0.9,0.2,5.3,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP,落,,IP,6,,IP,6,,IP
202609170408,2026-09-17,04,08R,本吉 正樹,4.9,0.19,3.8,4,,IP,6,,IP,1,,IP,5,,IP,2,,IP,6,,IP,2,,IP,1,,IP,6,,IP,4,,IP,森作 広大,4.0,0.21,4.5,1,4,IP,6,,IP,4,,IP,1,,IP,5,,IP,6,,IP,6,,IP,6,,IP,4,,IP,3,,IP,早川 尚人,4.9,0.15,3.1,6,,IP,3,,IP,4,,IP,5,,IP,2,,IP,3,,IP,2,,IP,4,,IP,2,,IP,5,,IP,石川 吉鎬,4.0,0.15,4.5,5,5,IP,5,,IP,3,,IP,5,,IP,3,,IP,3,,IP,4,,IP,2,,IP,5,,IP,5,,IP,上野 秀和,4.4,0.13,3.5,5,,IP,3,,IP,5,,IP,2,,IP,3,,IP,4,,IP,4,,IP,4,,IP,4,,IP,4,,IP,國崎 良春,5.3,0.14,2.8,3,,G3,1,,IP,5,,IP,6,,IP,3,,IP,5,,IP,4,,IP,1,,IP,2,,IP,4,,IP
202609170409,2026-09-17,04,09R,佐藤 大佑,6.9,0.16,3.6,6,,IP,1,,IP,1,,IP,1,,IP,6,,IP,1,,IP,3,,G2,1,,G2,2,,IP,6,,IP,桑原 啓,4.6,0.17,3.2,2,,G3,5,,IP,6,,IP,2,,G3,6,,G3,5,,IP,5,,G3,2,,IP,3,,IP,2,,IP,濱本 優一,4.0,0.16,2.8,1,,IP,5,,IP,4,2,IP,4,,IP,6,,G3,3,,IP,4,,IP,6,,IP,3,,IP,5,4,IP,山田 丈,6.8,0.15,3.1,転,,IP,2,,IP,3,,IP,3,,IP,3,,IP,3,,IP,2,,G2,1,,IP,2,,IP,2,,IP,内山 文典,4.2,0.14,2.8,3,,G3,3,,G3,6,,IP,3,,IP,5,,IP,6,,IP,2,,IP,5,,IP,2,,IP,5,,IP,濱崎 誠,4.9,0.23,4.3,3,,IP,6,,IP,3,,G3,3,,G3,1,5,G3,4,,IP,5,,IP,4,,IP,3,,IP,4,,IP
202609170410,2026-09-17,04,10R,河野 主樹,8.4,0.14,2.5,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,2,,IP,4,,IP,3,,IP,2,,IP,1,2,IP,新開 航,7.0,0.15,3.6,1,,IP,3,,IP,4,,SG,1,,IP,1,,IP,5,,G2,6,,SG,3,,SG,3,,G1,3,,G1,折下 寛法,4.6,0.16,3.0,3,,IP,3,,IP,6,2,IP,1,,IP,5,,IP,4,,G3,6,,G3,4,,IP,3,,IP,3,,IP,大平 誉史明,5.44,0.13,2.6,1,,IP,3,,IP,4,,IP,2,,IP,2,,IP,5,,IP,5,,IP,6,,IP,欠,,IP,2,,IP,山口 修路,3.8,0.21,4.3,5,,IP,3,,IP,5,,IP,5,,IP,3,,IP,5,,IP,5,,IP,3,,IP,4,,IP,3,,IP,阿波 勝哉,3.5,0.19,3.6,5,,IP,4,,IP,2,,IP,6,,IP,1,4,G3,6,,G3,4,,IP,6,,IP,妨,,IP,4,,IP
