レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609050101,2026-09-05,01,01R,品川 賢次,6.1,0.23,3.3,5,,IP,4,,IP,3,,IP,4,,IP,1,,IP,2,,IP,1,,IP,6,,IP,1,,IP,3,,IP,阪本 勇介,4.5,0.2,4.8,5,,IP,3,,IP,3,3,IP,4,,IP,2,,IP,6,,IP,4,,IP,5,,IP,5,,IP,1,,IP,齋藤 勇,3.4,0.17,3.1,6,,IP,4,,IP,3,,IP,4,,IP,4,,IP,4,,IP,4,,IP,5,,IP,6,,IP,4,,IP,笠 雅雄,5.2,0.16,3.1,3,,IP,2,,IP,6,,IP,2,,IP,4,,IP,3,,IP,6,,IP,4,,IP,4,,IP,1,,IP,相馬 翔,2.9,0.23,4.6,5,,IP,4,4,IP,4,,IP,6,,IP,4,,IP,6,,IP,4,,IP,5,,IP,3,,IP,6,,IP,谷野 錬志,6.1,0.14,2.4,4,,G3,1,,G3,4,,IP,4,,IP,2,,IP,2,,G2,5,,G2,3,,SG,1,,IP,6,,IP
202609050102,2026-09-05,01,02R,澤 大介,7.8,0.16,3.1,1,,IP,1,,IP,4,,IP,3,,IP,1,,IP,1,,IP,1,,IP,3,,IP,5,,IP,1,,IP,森 智哉,6.78,0.15,3.2,6,,IP,3,,IP,2,,IP,4,,IP,2,3,IP,2,,IP,2,,IP,1,,IP,転,,IP,2,,IP,鈴木 峻佑,5.4,0.14,2.9,3,,IP,4,,IP,1,,IP,3,,IP,5,,IP,2,,IP,3,,IP,3,,IP,5,,IP,4,,IP,吉田 翔悟,3.1,0.15,2.4,2,,IP,5,5,IP,4,,IP,6,,IP,2,5,IP,6,,IP,5,,IP,5,,IP,5,5,IP,6,5,G3,河野 真也,4.9,0.16,3.4,5,,IP,4,,IP,2,,IP,3,,IP,3,,IP,3,,IP,4,4,IP,3,,IP,6,,IP,3,,IP,若林 樹蘭,4.5,0.18,4.2,3,,IP,1,,IP,6,,IP,2,,IP,4,,IP,6,,IP,4,,IP,4,2,IP,6,,IP,3,,IP
202609050103,2026-09-05,01,03R,三品 隆浩,5.5,0.15,3.2,2,,IP,1,,IP,4,,IP,6,,IP,4,,IP,1,,IP,1,,IP,5,,IP,5,,IP,4,,IP,眞鳥 康太,6.2,0.18,3.5,6,,IP,2,,IP,2,,IP,3,4,IP,2,,IP,2,,IP,3,,IP,1,5,IP,6,6,IP,3,5,IP,廣瀬 篤哉,6.9,0.12,1.5,6,,IP,2,,IP,1,4,IP,2,4,IP,1,,IP,2,,IP,5,,IP,2,,IP,2,,IP,3,,IP,山本 寛久,6.0,0.17,3.4,2,,G3,6,,IP,2,,IP,3,,G2,6,,G2,3,,IP,3,,IP,1,,IP,1,,IP,5,5,IP,鳥居塚 孝博,5.2,0.17,3.6,4,,IP,5,,G3,3,,G3,5,,G2,5,,G2,3,,IP,3,,IP,2,,IP,4,,IP,1,,IP,加倉 侑征,2.4,0.19,4.5,4,,IP,6,,IP,5,,IP,4,,IP,6,,G3,6,,IP,5,,IP,4,,IP,4,,IP,6,,IP
202609050104,2026-09-05,01,04R,松尾 光広,5.4,0.17,4.0,2,,IP,2,,IP,5,,IP,1,,IP,5,,IP,5,,IP,2,,IP,5,,IP,1,,IP,5,,IP,八木 治樹,5.9,0.17,2.8,2,,IP,6,,IP,4,,IP,1,,IP,5,,IP,4,,IP,1,,IP,3,,IP,3,,IP,2,,IP,前川 守嗣,5.3,0.11,1.9,4,,IP,5,4,IP,1,,IP,2,,IP,4,,IP,6,,IP,3,,IP,2,,IP,2,,IP,5,,IP,山谷 央,4.2,0.17,3.6,1,5,IP,4,,IP,5,,IP,F,,IP,5,,IP,5,,IP,2,,IP,3,,IP,4,,IP,4,,IP,山崎 義明,4.2,0.14,3.2,4,,IP,6,,IP,3,,IP,5,,IP,2,,IP,2,,G3,4,6,G3,5,,IP,6,,IP,3,,IP,笠置 博之,5.0,0.16,2.8,6,,IP,F,5,IP,4,,IP,5,,IP,1,,IP,1,,IP,1,5,IP,5,,IP,6,5,IP,2,,IP
202609050105,2026-09-05,01,05R,黒柳 浩孝,7.6,0.16,3.4,1,,IP,2,,IP,3,,IP,2,,IP,5,,IP,1,,IP,2,,IP,3,,IP,2,,IP,1,,IP,田村 隆信,4.9,0.15,3.7,1,,IP,2,,IP,4,,IP,6,,IP,5,,IP,5,,IP,2,,G2,5,,G1,2,,IP,5,,IP,武富 智亮,7.4,0.11,2.6,2,,G3,2,,G3,3,,IP,1,,IP,1,,IP,4,,IP,1,2,IP,3,,G2,5,,G2,2,,IP,萩原 知哉,2.9,0.19,3.6,5,,IP,6,,IP,6,,IP,6,,IP,5,3,IP,3,,IP,5,5,IP,3,,IP,4,,IP,4,,IP,阪本 勇介,3.6,0.22,3.9,5,,IP,4,,IP,5,,IP,5,,IP,4,,IP,4,,IP,2,6,IP,5,,IP,4,,IP,4,,IP,鳥本 智史,2.4,0.17,3.3,4,,IP,3,,IP,6,,IP,6,,IP,4,,IP,6,,IP,4,,IP,6,,IP,6,,IP,6,,IP
202609050106,2026-09-05,01,06R,林 美憲,8.4,0.17,2.9,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,4,,IP,2,,IP,4,,IP,1,,IP,1,,IP,小野 信樹,3.6,0.2,3.6,5,,IP,2,,IP,6,,IP,6,,IP,6,,IP,5,,IP,2,,IP,3,4,IP,3,,IP,6,,IP,品川 賢次,2.56,0.26,4.2,6,,IP,6,6,IP,6,,IP,5,,IP,4,,IP,4,4,IP,3,,IP,欠,,IP,F,,IP,4,,IP,松浦 勝,3.1,0.14,3.2,6,,IP,5,,IP,5,,IP,4,,IP,6,,IP,3,,IP,5,,IP,6,,IP,4,5,IP,2,,IP,花本 夏樹,2.0,0.21,4.7,5,,IP,4,,IP,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP,6,,IP,5,,IP,6,,IP,松本 真広,2.4,0.23,5.7,4,,G3,6,,G3,6,,G3,6,,G3,5,,IP,5,,IP,4,,IP,3,,IP,5,,IP,6,,IP
202609050107,2026-09-05,01,07R,廣瀬 将亨,9.0,0.14,2.3,6,,IP,2,,IP,1,,IP,1,,G3,1,,G3,1,,IP,1,3,G2,1,,IP,1,,IP,1,,IP,相馬 翔,4.4,0.18,3.8,4,,IP,5,,IP,6,,IP,4,,IP,4,,IP,4,,IP,6,,IP,1,,IP,3,,IP,2,,IP,赤岩 善生,7.8,0.16,2.9,2,2,G3,4,,G3,2,,IP,2,,IP,1,,IP,2,,G3,3,,G3,2,,G2,3,2,IP,1,2,IP,眞鳥 康太,3.5,0.15,3.6,6,,IP,転,,IP,5,,IP,5,5,IP,4,,IP,3,,IP,2,,IP,5,,IP,3,,IP,4,,IP,澤 大介,3.3,0.17,3.4,4,,IP,5,,IP,2,,IP,5,,IP,6,,IP,6,,IP,6,,IP,4,,IP,3,,IP,4,,IP,中島 航,3.4,0.26,4.9,3,,IP,2,,IP,4,,IP,6,,IP,4,,IP,4,,IP,4,,G3,6,,IP,6,,IP,6,,G3
202609050108,2026-09-05,01,08R,伊藤 将吉,8.6,0.16,3.2,1,,IP,1,,IP,4,,IP,1,,IP,2,,IP,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,齋藤 勇,6.0,0.17,4.4,2,,IP,2,,IP,1,,IP,3,,IP,4,,IP,4,,IP,3,,IP,4,,IP,3,,IP,4,,IP,八木 治樹,3.1,0.12,2.0,3,,IP,4,,IP,6,4,IP,6,4,IP,2,,IP,4,,IP,5,,IP,5,,IP,5,,IP,6,,IP,森 智哉,5.4,0.15,2.6,6,,IP,1,5,IP,1,,IP,5,,IP,2,,IP,6,,IP,5,,IP,3,,IP,1,,IP,4,5,IP,湯川 浩司,4.4,0.13,3.4,6,,IP,1,3,IP,4,,IP,4,,IP,3,,SG,落,,G2,6,,G2,4,,IP,3,,IP,5,,G1,廣瀬 篤哉,1.6,0.16,4.1,6,,IP,4,5,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,5,,IP,5,,IP
202609050109,2026-09-05,01,09R,橋本 久和,6.5,0.15,2.8,1,,IP,1,,IP,1,,IP,4,,IP,6,,IP,3,,G3,4,,G3,妨,,IP,1,,IP,1,,IP,谷野 錬志,5.3,0.16,4.2,2,,G3,1,,G3,3,,IP,5,,IP,3,,IP,6,,G2,5,,G2,5,,SG,2,,IP,4,,IP,山崎 義明,6.6,0.16,2.3,3,,IP,1,,IP,3,,G3,3,,IP,4,,IP,1,,IP,3,,IP,3,,IP,4,,IP,2,,IP,河野 真也,5.0,0.15,2.8,5,,IP,妨,,IP,3,,IP,1,3,IP,1,3,IP,1,,IP,4,,IP,4,,IP,5,,IP,5,,IP,萩原 知哉,3.8,0.22,3.7,6,6,IP,3,,IP,6,,IP,2,,IP,5,,IP,4,,IP,4,,IP,2,6,IP,5,4,IP,5,,IP,松江 秀徳,3.4,0.2,3.7,4,,IP,6,5,IP,4,,IP,5,,G2,6,,IP,3,,IP,6,,G3,4,,IP,2,,IP,5,,IP
202609050110,2026-09-05,01,10R,前川 守嗣,7.2,0.17,3.2,1,,IP,2,,IP,4,,IP,1,,IP,1,,IP,4,,IP,3,,IP,3,,IP,1,,IP,4,,IP,宇佐見 淳,7.0,0.16,2.2,1,,IP,2,,IP,3,,IP,3,,IP,1,3,IP,3,,IP,3,,IP,2,,IP,3,,IP,4,,G3,鳥居塚 孝博,5.6,0.19,4.0,4,,IP,4,,G3,2,,G3,3,,G3,2,,G3,4,2,G3,2,,IP,5,,IP,1,,IP,5,,IP,鈴谷 一平,5.0,0.15,3.1,3,,IP,3,,IP,3,,IP,5,,IP,1,,IP,6,5,IP,3,,IP,6,,IP,2,,IP,4,,IP,武富 智亮,5.4,0.16,3.3,4,,G3,2,,G3,3,,IP,3,,IP,4,,IP,4,,IP,2,,IP,2,,G2,5,6,G2,6,,G2,谷口 丞,3.6,0.12,3.3,3,,IP,6,,IP,5,5,IP,4,,IP,3,,IP,3,5,IP,4,,IP,6,,IP,5,,IP,4,,IP
