レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608250107,2026-08-25,01,7R,realtime,4-1-2,4-2-1,2-1-4,3-1-4,4-1-3,まくり,まくり,差し,まくり差し,差し
202608250108,2026-08-25,01,8R,daily,5-1-4,3-1-5,5-1-3,4-1-5,3-1-4,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608250108,2026-08-25,01,8R,realtime,5-1-4,5-4-1,4-1-5,4-5-1,2-1-3,まくり差し,まくり差し,まくり,まくり,差し
202608250109,2026-08-25,01,9R,daily,2-1-4,4-1-2,2-1-3,3-1-2,3-1-4,差し,まくり,差し,まくり差し,まくり差し
202608250109,2026-08-25,01,9R,realtime,2-1-4,2-1-3,2-1-6,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608250110,2026-08-25,01,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608250110,2026-08-25,01,10R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608250111,2026-08-25,01,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608250112,2026-08-25,01,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608250301,2026-08-25,03,1R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608250301,2026-08-25,03,1R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202608250302,2026-08-25,03,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608250302,2026-08-25,03,2R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,2-1-4,まくり差し,まくり差し,まくり差し,まくり,差し
202608250303,2026-08-25,03,3R,daily,2-1-3,5-1-2,2-1-5,2-1-4,4-1-2,差し,まくり差し,差し,差し,まくり
202608250303,2026-08-25,03,3R,realtime,4-1-5,5-1-4,4-5-1,2-1-4,4-1-2,まくり,まくり差し,まくり,差し,まくり
202608250304,2026-08-25,03,4R,daily,2-1-3,3-1-2,2-1-4,2-1-6,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608250304,2026-08-25,03,4R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608250305,2026-08-25,03,5R,daily,4-1-2,4-1-3,3-1-4,2-1-4,4-1-5,まくり,差し,まくり差し,差し,まくり
202608250305,2026-08-25,03,5R,realtime,4-1-2,4-1-5,4-1-3,3-1-4,4-2-1,まくり,まくり,差し,まくり差し,まくり
202608250306,2026-08-25,03,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608250306,2026-08-25,03,6R,realtime,2-1-4,2-1-3,2-1-5,3-1-4,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608250307,2026-08-25,03,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608250307,2026-08-25,03,7R,realtime,2-1-3,2-1-5,2-1-4,5-1-3,5-1-2,差し,差し,差し,まくり差し,まくり差し
202608250308,2026-08-25,03,8R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608250308,2026-08-25,03,8R,realtime,2-1-4,2-1-3,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202608250309,2026-08-25,03,9R,daily,2-1-3,2-1-4,2-1-5,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608250309,2026-08-25,03,9R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608250310,2026-08-25,03,10R,daily,2-1-3,5-1-2,2-1-5,2-1-4,3-1-2,差し,まくり差し,差し,差し,まくり差し
202608250310,2026-08-25,03,10R,realtime,5-1-4,5-1-2,5-1-3,4-1-5,2-1-4,まくり差し,まくり差し,まくり差し,まくり,差し
202608250311,2026-08-25,03,11R,daily,2-1-4,2-1-3,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202608250311,2026-08-25,03,11R,realtime,2-1-4,4-1-2,2-1-3,2-1-5,4-1-5,差し,まくり,差し,差し,まくり
202608250312,2026-08-25,03,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608250312,2026-08-25,03,12R,realtime,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608250601,2026-08-25,06,1R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608250601,2026-08-25,06,1R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202608250602,2026-08-25,06,2R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608250602,2026-08-25,06,2R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250603,2026-08-25,06,3R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250603,2026-08-25,06,3R,realtime,6-1-3,6-1-4,3-1-4,3-1-6,6-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608250604,2026-08-25,06,4R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202608250604,2026-08-25,06,4R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202608250605,2026-08-25,06,5R,daily,5-1-2,5-1-4,5-1-3,4-1-5,4-1-2,まくり差し,まくり差し,まくり差し,まくり,まくり
202608250605,2026-08-25,06,5R,realtime,5-1-2,5-2-1,2-1-5,5-1-4,2-5-1,差し,差し,まくり差し,差し,まくり
202608250606,2026-08-25,06,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608250606,2026-08-25,06,6R,realtime,2-1-3,2-1-4,2-3-1,2-3-4,2-1-5,差し,差し,差し,まくり,差し
202608250607,2026-08-25,06,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608250607,2026-08-25,06,7R,realtime,3-1-2,3-1-5,3-1-4,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608250608,2026-08-25,06,8R,daily,3-1-4,4-1-3,4-1-5,3-1-2,4-1-2,まくり差し,差し,まくり,まくり差し,まくり
202608250608,2026-08-25,06,8R,realtime,4-1-5,4-1-2,4-1-3,3-1-2,3-1-4,まくり,まくり,差し,まくり差し,まくり差し
202608250609,2026-08-25,06,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608250609,2026-08-25,06,9R,realtime,3-1-4,3-1-5,3-1-2,5-1-2,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250610,2026-08-25,06,10R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608250610,2026-08-25,06,10R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202608250611,2026-08-25,06,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608250611,2026-08-25,06,11R,realtime,2-1-4,4-1-2,2-1-3,4-1-3,3-1-4,差し,まくり,差し,差し,まくり差し
202608250612,2026-08-25,06,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608250612,2026-08-25,06,12R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608250801,2026-08-25,08,1R,daily,2-1-3,3-1-2,3-1-4,4-1-2,2-1-4,差し,まくり差し,まくり差し,まくり,差し
202608250801,2026-08-25,08,1R,realtime,3-1-5,5-1-3,4-1-5,3-1-4,5-1-2,まくり差し,まくり差し,まくり,まくり差し,まくり差し
202608250802,2026-08-25,08,2R,daily,2-1-3,2-1-5,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608250802,2026-08-25,08,2R,realtime,2-1-3,3-1-2,3-1-4,2-3-1,2-1-4,差し,まくり差し,まくり差し,差し,差し
202608250803,2026-08-25,08,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608250803,2026-08-25,08,3R,realtime,3-1-5,3-1-2,3-1-4,3-5-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608250804,2026-08-25,08,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608250804,2026-08-25,08,4R,realtime,6-2-3,2-6-3,2-3-6,6-3-2,6-1-2,まくり,まくり,まくり,まくり,まくり差し
202608250805,2026-08-25,08,5R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608250805,2026-08-25,08,5R,realtime,3-1-4,3-1-6,3-1-2,3-1-5,6-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608250806,2026-08-25,08,6R,daily,3-1-5,3-1-2,5-1-3,5-1-2,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608250806,2026-08-25,08,6R,realtime,3-1-4,3-1-5,3-1-2,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608250807,2026-08-25,08,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202608250807,2026-08-25,08,7R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608250808,2026-08-25,08,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608250808,2026-08-25,08,8R,realtime,3-1-2,3-1-5,3-1-4,6-1-2,2-1-6,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250809,2026-08-25,08,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608250809,2026-08-25,08,9R,realtime,2-1-3,2-1-4,2-1-5,3-1-5,2-3-1,差し,差し,差し,まくり差し,差し
202608250810,2026-08-25,08,10R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608250810,2026-08-25,08,10R,realtime,2-1-4,2-1-5,2-1-3,2-1-6,5-1-2,差し,差し,差し,差し,まくり差し
202608250811,2026-08-25,08,11R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608250811,2026-08-25,08,11R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202608250812,2026-08-25,08,12R,daily,3-1-4,3-1-5,3-1-2,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608250812,2026-08-25,08,12R,realtime,3-1-5,3-1-4,3-1-2,3-2-5,3-5-2,まくり差し,まくり差し,まくり差し,まくり,まくり
202608250901,2026-08-25,09,1R,daily,2-1-3,3-1-2,2-1-4,4-1-2,3-1-4,差し,まくり差し,差し,まくり,まくり差し
202608250901,2026-08-25,09,1R,realtime,2-1-3,3-1-4,3-1-2,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202608250902,2026-08-25,09,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608250902,2026-08-25,09,2R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608250903,2026-08-25,09,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608250903,2026-08-25,09,3R,realtime,2-1-3,2-3-1,2-1-4,2-1-5,2-3-4,差し,差し,差し,差し,まくり
202608250904,2026-08-25,09,4R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608250904,2026-08-25,09,4R,realtime,3-1-2,2-1-3,3-1-5,3-1-4,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し
202608250905,2026-08-25,09,5R,daily,5-1-3,5-1-2,3-1-5,2-1-3,3-1-2,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608250905,2026-08-25,09,5R,realtime,5-1-3,5-1-2,3-1-5,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250906,2026-08-25,09,6R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608250906,2026-08-25,09,6R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608250907,2026-08-25,09,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608250907,2026-08-25,09,7R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202608250908,2026-08-25,09,8R,daily,5-1-2,5-1-3,5-1-4,5-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608250908,2026-08-25,09,8R,realtime,5-1-2,5-1-4,2-1-5,5-2-1,5-1-3,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608250909,2026-08-25,09,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608250909,2026-08-25,09,9R,realtime,2-1-3,2-1-4,2-1-5,3-1-4,4-1-2,差し,差し,差し,まくり差し,まくり
202608250910,2026-08-25,09,10R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608250910,2026-08-25,09,10R,realtime,2-1-3,2-1-4,2-3-1,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202608250911,2026-08-25,09,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608250911,2026-08-25,09,11R,realtime,2-1-5,2-1-3,5-1-2,3-1-2,2-1-4,差し,差し,まくり差し,まくり差し,差し
202608250912,2026-08-25,09,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202608250912,2026-08-25,09,12R,realtime,2-1-5,2-1-4,2-1-3,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608251001,2026-08-25,10,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,5-1-2,差し,まくり差し,まくり差し,差し,まくり差し
202608251001,2026-08-25,10,1R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,3-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608251002,2026-08-25,10,2R,daily,5-1-2,5-1-3,5-1-4,3-1-5,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251002,2026-08-25,10,2R,realtime,5-1-2,5-1-3,5-1-4,5-1-6,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251003,2026-08-25,10,3R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608251003,2026-08-25,10,3R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,2-5-1,差し,差し,差し,まくり差し,差し
202608251004,2026-08-25,10,4R,daily,3-1-5,5-1-3,3-1-4,5-1-4,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251004,2026-08-25,10,4R,realtime,3-1-5,3-1-4,5-1-2,3-1-2,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251005,2026-08-25,10,5R,daily,4-1-2,2-1-4,4-1-5,4-1-6,4-2-1,まくり,差し,まくり,まくり,まくり
202608251005,2026-08-25,10,5R,realtime,4-1-2,4-1-5,4-1-6,2-1-4,4-2-1,まくり,まくり,まくり,差し,まくり
202608251006,2026-08-25,10,6R,daily,2-1-4,4-1-2,2-1-3,4-2-1,2-4-1,差し,まくり,差し,まくり,差し
202608251006,2026-08-25,10,6R,realtime,2-1-4,2-1-6,2-1-3,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608251007,2026-08-25,10,7R,daily,2-1-5,2-1-3,5-1-2,2-5-1,2-1-4,差し,差し,まくり差し,差し,差し
202608251007,2026-08-25,10,7R,realtime,2-1-5,5-1-2,2-1-3,5-2-1,2-5-1,差し,まくり差し,差し,まくり差し,差し
202608251008,2026-08-25,10,8R,daily,2-1-3,2-3-1,2-1-4,2-1-5,3-2-1,差し,差し,差し,差し,まくり
202608251008,2026-08-25,10,8R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202608251009,2026-08-25,10,9R,daily,3-1-4,3-1-5,3-1-2,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608251009,2026-08-25,10,9R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608251010,2026-08-25,10,10R,daily,2-1-3,2-1-5,2-1-4,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608251010,2026-08-25,10,10R,realtime,2-1-6,2-1-5,2-1-3,2-1-4,2-6-1,差し,差し,差し,差し,差し
202608251011,2026-08-25,10,11R,daily,3-1-4,3-1-2,3-1-5,3-4-1,3-2-4,まくり差し,まくり差し,まくり差し,まくり,まくり
202608251011,2026-08-25,10,11R,realtime,3-1-4,3-1-2,3-1-5,3-2-4,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608251012,2026-08-25,10,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608251012,2026-08-25,10,12R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608251301,2026-08-25,13,1R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608251301,2026-08-25,13,1R,realtime,3-1-2,3-1-4,3-1-6,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608251302,2026-08-25,13,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608251302,2026-08-25,13,2R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608251303,2026-08-25,13,3R,daily,5-1-2,5-1-3,3-1-5,5-1-6,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251303,2026-08-25,13,3R,realtime,5-1-2,5-2-1,2-1-5,5-1-3,2-5-1,まくり差し,まくり差し,差し,まくり差し,差し
202608251304,2026-08-25,13,4R,daily,3-1-2,3-1-4,2-1-3,4-1-2,3-1-5,まくり差し,まくり差し,差し,まくり,まくり差し
202608251304,2026-08-25,13,4R,realtime,2-1-3,3-1-2,3-1-4,3-1-6,2-1-4,まくり差し,差し,まくり,まくり,まくり差し
202608251305,2026-08-25,13,5R,daily,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202608251305,2026-08-25,13,5R,realtime,2-1-4,2-1-3,4-1-2,4-1-3,2-1-5,差し,差し,まくり,差し,差し
202608251306,2026-08-25,13,6R,daily,4-1-5,4-1-2,4-1-3,4-5-1,4-1-6,まくり,まくり,差し,まくり,まくり
202608251306,2026-08-25,13,6R,realtime,4-1-5,4-1-3,4-5-1,4-1-2,4-3-1,まくり,差し,まくり,まくり,まくり
202608251307,2026-08-25,13,7R,daily,2-1-3,3-1-2,2-1-4,3-1-5,5-1-2,差し,まくり差し,差し,まくり差し,まくり差し
202608251307,2026-08-25,13,7R,realtime,2-1-3,5-1-3,5-1-2,3-1-2,3-1-5,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608251308,2026-08-25,13,8R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608251308,2026-08-25,13,8R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,3-1-6,差し,差し,まくり差し,まくり差し,まくり差し
202608251309,2026-08-25,13,9R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608251309,2026-08-25,13,9R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608251310,2026-08-25,13,10R,daily,2-1-3,2-1-4,2-3-1,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202608251310,2026-08-25,13,10R,realtime,2-1-3,2-1-6,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608251311,2026-08-25,13,11R,daily,2-1-4,4-1-2,4-1-5,2-1-3,5-1-2,差し,まくり,まくり,差し,まくり差し
202608251311,2026-08-25,13,11R,realtime,2-1-3,3-1-2,2-1-4,5-1-2,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608251312,2026-08-25,13,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608251312,2026-08-25,13,12R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202608251501,2026-08-25,15,1R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608251501,2026-08-25,15,1R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608251502,2026-08-25,15,2R,daily,2-1-4,4-1-2,2-1-3,4-2-1,2-4-1,差し,まくり,差し,まくり,差し
202608251502,2026-08-25,15,2R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-2-1,差し,差し,まくり,差し,まくり
202608251503,2026-08-25,15,3R,daily,3-1-5,3-1-4,3-1-2,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608251503,2026-08-25,15,3R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608251504,2026-08-25,15,4R,daily,3-1-2,2-1-3,3-1-5,3-1-4,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202608251504,2026-08-25,15,4R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608251505,2026-08-25,15,5R,daily,4-1-5,5-1-2,4-1-2,5-1-4,2-1-4,まくり,まくり差し,まくり,まくり差し,差し
202608251505,2026-08-25,15,5R,realtime,4-1-5,5-1-4,5-1-2,4-5-1,4-1-2,まくり,まくり差し,まくり差し,まくり,まくり
202608251506,2026-08-25,15,6R,daily,5-1-2,2-1-5,2-1-3,5-1-3,5-1-4,まくり差し,差し,差し,まくり差し,まくり差し
202608251506,2026-08-25,15,6R,realtime,5-1-2,5-1-3,6-1-5,6-1-2,2-1-5,まくり,まくり,まくり差し,まくり差し,差し
202608251507,2026-08-25,15,7R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608251507,2026-08-25,15,7R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608251508,2026-08-25,15,8R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608251508,2026-08-25,15,8R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608251509,2026-08-25,15,9R,daily,2-1-3,2-1-5,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608251509,2026-08-25,15,9R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608251510,2026-08-25,15,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608251510,2026-08-25,15,10R,realtime,3-1-4,3-1-2,4-1-2,2-1-4,4-1-3,まくり差し,まくり差し,まくり,差し,差し
202608251511,2026-08-25,15,11R,daily,2-1-3,2-1-4,4-1-2,3-1-4,4-1-3,差し,差し,まくり,まくり差し,差し
202608251511,2026-08-25,15,11R,realtime,4-1-5,4-1-3,4-1-2,2-1-4,2-1-3,まくり,差し,まくり,差し,差し
202608251512,2026-08-25,15,12R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608251701,2026-08-25,17,1R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608251701,2026-08-25,17,1R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり
