レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608170904,2026-08-17,09,4R,realtime,4-1-2,2-1-4,4-2-1,2-4-1,3-1-4,まくり,差し,まくり,差し,まくり差し
202608170905,2026-08-17,09,5R,daily,3-1-2,2-1-3,3-1-4,2-1-4,2-3-1,まくり差し,差し,まくり差し,差し,差し
202608170905,2026-08-17,09,5R,realtime,3-1-2,3-1-4,2-1-3,3-1-6,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608170906,2026-08-17,09,6R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608170906,2026-08-17,09,6R,realtime,2-1-4,2-1-6,2-1-3,2-4-1,2-6-1,差し,差し,差し,差し,差し
202608170907,2026-08-17,09,7R,daily,2-1-3,2-1-4,4-1-2,4-1-5,2-1-5,差し,差し,まくり,まくり,差し
202608170907,2026-08-17,09,7R,realtime,4-1-5,4-1-2,4-5-1,4-2-1,4-2-5,まくり,まくり,まくり,まくり,まくり
202608170908,2026-08-17,09,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608170908,2026-08-17,09,8R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202608170909,2026-08-17,09,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608170909,2026-08-17,09,9R,realtime,2-1-3,2-1-5,2-1-4,2-1-6,5-1-2,差し,差し,差し,差し,まくり差し
202608170910,2026-08-17,09,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608170910,2026-08-17,09,10R,realtime,3-1-4,2-1-3,2-1-4,3-4-1,3-1-5,まくり差し,差し,差し,まくり,まくり差し
202608170911,2026-08-17,09,11R,daily,4-1-3,3-1-4,4-1-2,3-1-2,4-1-5,差し,まくり差し,まくり,まくり差し,まくり
202608170911,2026-08-17,09,11R,realtime,4-1-3,3-1-4,4-1-2,3-1-2,4-3-1,差し,まくり差し,まくり,まくり差し,まくり
202608170912,2026-08-17,09,12R,daily,2-1-4,4-1-2,4-2-1,2-4-1,2-1-3,差し,まくり,まくり,差し,差し
202608170912,2026-08-17,09,12R,realtime,4-1-2,2-1-4,4-1-5,2-1-3,2-1-5,まくり,差し,まくり,差し,差し
202608171001,2026-08-17,10,1R,daily,3-1-4,3-1-2,2-1-3,4-1-3,2-1-4,まくり差し,まくり差し,差し,差し,差し
202608171001,2026-08-17,10,1R,realtime,3-1-2,3-1-4,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608171002,2026-08-17,10,2R,daily,2-1-4,2-1-3,2-1-5,2-1-6,2-4-1,差し,差し,差し,差し,差し
202608171002,2026-08-17,10,2R,realtime,2-1-5,2-1-3,2-1-6,2-1-4,2-5-1,差し,差し,差し,差し,差し
202608171003,2026-08-17,10,3R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608171003,2026-08-17,10,3R,realtime,3-1-4,3-1-5,3-1-2,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608171004,2026-08-17,10,4R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171004,2026-08-17,10,4R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171005,2026-08-17,10,5R,daily,3-1-5,3-1-2,5-1-3,3-1-4,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171005,2026-08-17,10,5R,realtime,3-1-5,3-1-2,5-1-2,5-1-3,3-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608171006,2026-08-17,10,6R,daily,2-1-3,3-1-4,2-1-4,3-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608171006,2026-08-17,10,6R,realtime,2-1-3,3-1-4,2-1-4,3-1-2,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608171007,2026-08-17,10,7R,daily,2-1-4,2-1-3,2-1-5,5-1-2,4-1-5,差し,差し,差し,まくり差し,まくり
202608171007,2026-08-17,10,7R,realtime,2-1-5,2-1-4,5-1-2,2-1-3,4-1-2,差し,差し,まくり差し,差し,まくり
202608171008,2026-08-17,10,8R,daily,5-1-2,5-1-4,2-1-3,2-1-5,5-1-3,まくり差し,まくり差し,差し,差し,まくり差し
202608171008,2026-08-17,10,8R,realtime,5-1-4,5-1-2,5-1-3,5-4-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171009,2026-08-17,10,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-6,差し,まくり差し,差し,まくり差し,まくり差し
202608171009,2026-08-17,10,9R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,3-1-6,差し,まくり差し,まくり差し,差し,まくり差し
202608171010,2026-08-17,10,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608171010,2026-08-17,10,10R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202608171011,2026-08-17,10,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202608171011,2026-08-17,10,11R,realtime,2-1-3,3-1-2,3-1-5,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
202608171012,2026-08-17,10,12R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608171012,2026-08-17,10,12R,realtime,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608171101,2026-08-17,11,1R,daily,2-1-4,4-1-2,2-1-3,4-1-5,4-1-3,差し,まくり,差し,まくり,差し
202608171101,2026-08-17,11,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608171102,2026-08-17,11,2R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202608171102,2026-08-17,11,2R,realtime,3-1-4,3-1-5,3-1-2,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171103,2026-08-17,11,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608171103,2026-08-17,11,3R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608171104,2026-08-17,11,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608171104,2026-08-17,11,4R,realtime,2-1-4,2-1-3,2-1-5,3-1-4,2-4-1,差し,差し,差し,まくり差し,差し
202608171105,2026-08-17,11,5R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608171105,2026-08-17,11,5R,realtime,3-1-6,3-1-2,3-1-4,3-6-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608171106,2026-08-17,11,6R,daily,2-1-3,3-1-2,2-1-4,2-3-1,3-2-1,差し,まくり差し,差し,差し,まくり
202608171106,2026-08-17,11,6R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202608171107,2026-08-17,11,7R,daily,3-1-2,3-1-4,3-1-5,3-2-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608171107,2026-08-17,11,7R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608171108,2026-08-17,11,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608171108,2026-08-17,11,8R,realtime,2-1-3,2-1-5,2-1-4,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608171109,2026-08-17,11,9R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202608171109,2026-08-17,11,9R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608171110,2026-08-17,11,10R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608171110,2026-08-17,11,10R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608171111,2026-08-17,11,11R,daily,3-1-4,4-1-3,4-1-5,3-1-5,3-1-2,まくり差し,差し,まくり,まくり差し,まくり差し
202608171111,2026-08-17,11,11R,realtime,3-1-4,3-1-2,3-1-5,4-1-2,5-1-2,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608171112,2026-08-17,11,12R,daily,5-1-2,2-1-5,2-1-3,2-1-4,5-1-3,まくり差し,差し,差し,差し,まくり差し
202608171112,2026-08-17,11,12R,realtime,2-1-3,2-1-5,5-1-2,2-1-4,5-1-3,差し,差し,まくり差し,差し,まくり差し
202608171201,2026-08-17,12,1R,daily,2-1-4,2-1-3,4-1-2,4-1-3,3-1-2,差し,差し,まくり,差し,まくり差し
202608171201,2026-08-17,12,1R,realtime,4-1-2,2-1-4,2-1-3,4-1-3,4-2-1,まくり,差し,差し,差し,まくり
202608171202,2026-08-17,12,2R,daily,2-1-3,2-1-5,5-1-2,2-1-4,5-1-3,差し,差し,まくり差し,差し,まくり差し
202608171202,2026-08-17,12,2R,realtime,2-1-3,2-1-5,5-1-2,2-1-4,5-1-3,差し,差し,まくり差し,差し,まくり差し
202608171203,2026-08-17,12,3R,daily,3-1-4,4-1-3,4-1-2,3-1-2,4-1-5,まくり差し,差し,まくり,まくり差し,まくり
202608171203,2026-08-17,12,3R,realtime,3-1-4,4-1-3,3-4-1,4-3-1,3-1-5,まくり差し,差し,まくり,まくり,まくり差し
202608171204,2026-08-17,12,4R,daily,2-1-3,3-1-5,3-1-2,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202608171204,2026-08-17,12,4R,realtime,1-5-2,1-5-3,1-2-5,1-3-5,2-5-1,差し,差し,差し,差し,まくり差し
202608171205,2026-08-17,12,5R,daily,2-1-3,3-1-4,6-1-3,3-1-6,6-1-4,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608171205,2026-08-17,12,5R,realtime,6-1-2,6-1-3,6-1-4,6-2-1,2-1-6,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171206,2026-08-17,12,6R,daily,5-1-2,5-1-3,2-1-5,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608171206,2026-08-17,12,6R,realtime,2-1-5,5-1-2,2-1-3,2-1-4,5-1-3,差し,まくり差し,差し,差し,まくり差し
202608171207,2026-08-17,12,7R,daily,5-1-3,4-1-5,5-1-2,5-1-4,3-1-5,まくり差し,まくり,まくり差し,まくり差し,まくり差し
202608171207,2026-08-17,12,7R,realtime,3-1-5,5-1-3,3-1-4,5-1-4,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171208,2026-08-17,12,8R,daily,2-1-3,2-1-4,2-1-5,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608171208,2026-08-17,12,8R,realtime,2-1-4,2-1-6,2-1-3,2-1-5,6-1-2,差し,差し,差し,差し,まくり差し
202608171209,2026-08-17,12,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608171209,2026-08-17,12,9R,realtime,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し
202608171210,2026-08-17,12,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202608171211,2026-08-17,12,11R,daily,2-1-3,3-1-2,2-1-4,2-3-1,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608171212,2026-08-17,12,12R,daily,2-1-3,2-1-4,4-1-2,3-1-4,4-1-3,差し,差し,まくり,まくり差し,差し
202608171301,2026-08-17,13,1R,daily,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608171301,2026-08-17,13,1R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608171302,2026-08-17,13,2R,daily,4-1-2,4-1-3,4-1-5,2-1-4,4-1-6,まくり,差し,まくり,差し,まくり
202608171302,2026-08-17,13,2R,realtime,4-1-2,4-1-5,4-1-3,4-1-6,2-1-4,まくり,まくり,差し,まくり,差し
202608171303,2026-08-17,13,3R,daily,5-1-2,2-1-3,2-1-5,5-1-3,2-1-4,まくり差し,差し,差し,まくり差し,差し
202608171303,2026-08-17,13,3R,realtime,5-1-2,5-1-3,2-1-5,2-1-3,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202608171304,2026-08-17,13,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608171304,2026-08-17,13,4R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,2-1-6,差し,差し,差し,差し,差し
202608171305,2026-08-17,13,5R,daily,4-1-3,4-1-2,3-1-4,4-1-5,4-2-1,差し,まくり,まくり差し,まくり,まくり
202608171305,2026-08-17,13,5R,realtime,4-1-3,4-1-5,4-1-2,4-1-6,3-1-4,差し,まくり,まくり,まくり,まくり差し
202608171306,2026-08-17,13,6R,daily,4-1-2,2-1-3,4-1-3,4-1-5,3-1-2,まくり,差し,差し,まくり,まくり差し
202608171306,2026-08-17,13,6R,realtime,4-1-5,4-1-3,4-1-2,3-1-4,4-1-6,まくり,差し,まくり,まくり差し,まくり
202608171307,2026-08-17,13,7R,daily,3-1-2,2-1-3,3-1-4,2-3-1,2-1-4,まくり差し,差し,まくり差し,差し,差し
202608171307,2026-08-17,13,7R,realtime,2-1-3,3-1-2,3-1-4,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202608171308,2026-08-17,13,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608171308,2026-08-17,13,8R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608171309,2026-08-17,13,9R,daily,2-1-3,3-1-2,2-1-4,4-1-2,2-1-5,差し,まくり差し,差し,まくり,差し
202608171309,2026-08-17,13,9R,realtime,2-1-4,4-1-2,2-1-3,4-1-5,2-1-5,差し,まくり,差し,まくり,差し
202608171310,2026-08-17,13,10R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608171310,2026-08-17,13,10R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608171311,2026-08-17,13,11R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608171311,2026-08-17,13,11R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608171312,2026-08-17,13,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608171312,2026-08-17,13,12R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608171401,2026-08-17,14,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608171401,2026-08-17,14,1R,realtime,2-1-4,2-1-3,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり
202608171402,2026-08-17,14,2R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608171402,2026-08-17,14,2R,realtime,2-1-3,3-1-2,3-1-4,4-1-3,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608171403,2026-08-17,14,3R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202608171403,2026-08-17,14,3R,realtime,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608171404,2026-08-17,14,4R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202608171404,2026-08-17,14,4R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,4-1-5,差し,差し,差し,まくり,まくり
202608171405,2026-08-17,14,5R,daily,4-1-5,4-1-2,4-1-3,3-1-4,4-5-1,まくり,まくり,差し,まくり差し,まくり
202608171405,2026-08-17,14,5R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,4-3-1,差し,まくり,まくり,まくり差し,まくり
202608171406,2026-08-17,14,6R,daily,3-1-4,3-1-2,3-1-5,3-4-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608171406,2026-08-17,14,6R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608171407,2026-08-17,14,7R,daily,4-1-2,2-1-3,3-1-2,4-1-5,2-1-4,まくり,差し,まくり差し,まくり,差し
202608171407,2026-08-17,14,7R,realtime,3-1-4,3-1-2,2-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202608171408,2026-08-17,14,8R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-4-1,差し,差し,差し,差し,差し
202608171408,2026-08-17,14,8R,realtime,2-1-3,2-1-4,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202608171409,2026-08-17,14,9R,daily,4-1-3,3-1-4,4-1-2,4-1-5,3-1-2,差し,まくり差し,まくり,まくり,まくり差し
202608171409,2026-08-17,14,9R,realtime,3-1-2,2-1-3,4-1-2,4-1-6,4-1-3,まくり差し,差し,まくり,まくり,差し
202608171410,2026-08-17,14,10R,daily,3-1-4,3-1-5,3-1-2,3-4-1,5-1-3,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608171410,2026-08-17,14,10R,realtime,3-1-5,3-1-2,3-1-4,3-5-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608171411,2026-08-17,14,11R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608171411,2026-08-17,14,11R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-1-6,差し,差し,まくり,差し,差し
202608171412,2026-08-17,14,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202608171412,2026-08-17,14,12R,realtime,2-1-3,2-1-5,3-1-2,2-1-4,3-1-5,差し,差し,まくり差し,差し,まくり差し
202608171501,2026-08-17,15,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608171501,2026-08-17,15,1R,realtime,3-1-4,3-1-5,3-1-2,4-1-5,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608171502,2026-08-17,15,2R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608171502,2026-08-17,15,2R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,6-1-2,差し,差し,差し,まくり差し,まくり差し
