レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608260304,2026-08-26,03,4R,daily,3-1-2,3-1-4,3-1-5,3-2-1,3-4-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608260305,2026-08-26,03,5R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-3,差し,差し,まくり差し,差し,まくり差し
202608260306,2026-08-26,03,6R,daily,2-1-3,4-1-2,2-1-4,3-1-2,4-1-3,差し,まくり,差し,まくり差し,差し
202608260307,2026-08-26,03,7R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202608260308,2026-08-26,03,8R,daily,3-1-2,2-1-3,3-1-4,3-1-5,5-1-2,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608260309,2026-08-26,03,9R,daily,4-1-2,2-1-4,2-1-3,4-1-3,4-2-1,まくり,差し,差し,差し,まくり
202608260310,2026-08-26,03,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608260311,2026-08-26,03,11R,daily,4-1-2,4-1-3,4-1-5,2-1-4,2-1-3,まくり,差し,まくり,差し,差し
202608260312,2026-08-26,03,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608260601,2026-08-26,06,1R,daily,4-1-2,4-1-5,4-1-3,4-2-1,2-1-4,まくり,まくり,差し,まくり,差し
202608260601,2026-08-26,06,1R,realtime,4-1-2,2-1-3,4-1-5,2-1-4,4-1-3,まくり,差し,まくり,差し,差し
202608260602,2026-08-26,06,2R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202608260602,2026-08-26,06,2R,realtime,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,まくり差し,まくり差し,まくり,まくり差し,差し
202608260603,2026-08-26,06,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608260603,2026-08-26,06,3R,realtime,3-1-4,4-1-3,3-4-1,4-3-1,3-1-2,まくり差し,差し,まくり,まくり,まくり差し
202608260604,2026-08-26,06,4R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608260605,2026-08-26,06,5R,daily,5-1-2,5-1-3,5-1-4,2-1-3,3-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608260606,2026-08-26,06,6R,daily,3-1-4,3-1-5,3-1-2,3-4-1,3-1-6,まくり差し,まくり差し,まくり差し,まくり,まくり差し
202608260607,2026-08-26,06,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608260608,2026-08-26,06,8R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608260609,2026-08-26,06,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608260610,2026-08-26,06,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-3-1,差し,差し,まくり差し,まくり差し,差し
202608260611,2026-08-26,06,11R,daily,2-1-3,2-1-4,5-1-2,2-1-5,5-1-3,差し,差し,まくり差し,差し,まくり差し
202608260612,2026-08-26,06,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608260801,2026-08-26,08,1R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202608260801,2026-08-26,08,1R,realtime,2-1-4,4-1-2,3-1-4,2-1-3,4-1-3,差し,まくり,まくり差し,差し,差し
202608260802,2026-08-26,08,2R,daily,2-1-3,3-1-5,3-1-4,3-1-2,5-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608260802,2026-08-26,08,2R,realtime,2-1-4,2-1-6,2-1-3,2-6-1,2-4-1,差し,差し,差し,差し,差し
202608260803,2026-08-26,08,3R,daily,2-1-4,4-1-2,2-1-3,4-1-5,4-1-3,差し,まくり,差し,まくり,差し
202608260803,2026-08-26,08,3R,realtime,4-1-2,4-2-1,4-1-6,2-1-4,2-4-1,まくり,まくり,まくり,差し,差し
202608260804,2026-08-26,08,4R,daily,2-1-3,2-1-5,2-1-4,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202608260804,2026-08-26,08,4R,realtime,2-1-5,2-1-4,2-1-3,5-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202608260805,2026-08-26,08,5R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608260806,2026-08-26,08,6R,daily,4-1-2,3-1-4,4-1-3,2-1-4,3-1-2,まくり,まくり差し,差し,差し,まくり差し
202608260807,2026-08-26,08,7R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608260808,2026-08-26,08,8R,daily,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202608260809,2026-08-26,08,9R,daily,2-1-3,3-1-2,3-1-4,4-1-2,3-1-5,差し,まくり差し,まくり差し,まくり,まくり差し
202608260810,2026-08-26,08,10R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608260811,2026-08-26,08,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608260812,2026-08-26,08,12R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608260901,2026-08-26,09,1R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608260901,2026-08-26,09,1R,realtime,3-1-5,3-1-2,2-1-3,3-1-4,3-5-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608260902,2026-08-26,09,2R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり,差し,差し,差し
202608260902,2026-08-26,09,2R,realtime,6-1-2,6-1-3,6-1-4,6-1-5,3-1-6,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608260903,2026-08-26,09,3R,daily,4-1-2,2-1-4,2-1-3,4-1-5,4-1-3,まくり,差し,差し,まくり,差し
202608260903,2026-08-26,09,3R,realtime,4-1-2,4-1-3,2-1-4,2-1-3,4-1-5,まくり,差し,差し,差し,まくり
202608260904,2026-08-26,09,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608260904,2026-08-26,09,4R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608260905,2026-08-26,09,5R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-2-1,まくり,まくり,差し,差し,まくり
202608260905,2026-08-26,09,5R,realtime,4-1-2,4-1-6,4-1-5,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608260906,2026-08-26,09,6R,daily,5-1-2,2-1-3,5-1-3,5-1-4,3-1-5,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608260907,2026-08-26,09,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608260908,2026-08-26,09,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608260909,2026-08-26,09,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608260910,2026-08-26,09,10R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608260911,2026-08-26,09,11R,daily,2-1-3,5-1-2,3-1-2,3-1-4,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608260912,2026-08-26,09,12R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608261001,2026-08-26,10,1R,daily,3-1-2,2-1-3,3-1-5,3-1-4,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608261001,2026-08-26,10,1R,realtime,3-1-2,2-1-3,3-1-5,5-1-2,5-1-3,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608261002,2026-08-26,10,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608261002,2026-08-26,10,2R,realtime,2-1-3,2-1-4,2-3-1,3-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202608261003,2026-08-26,10,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608261003,2026-08-26,10,3R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-1-6,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608261004,2026-08-26,10,4R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり,差し,差し,差し
202608261004,2026-08-26,10,4R,realtime,4-1-2,2-1-4,4-1-5,2-1-3,4-1-3,まくり,差し,まくり,差し,差し
202608261005,2026-08-26,10,5R,daily,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202608261005,2026-08-26,10,5R,realtime,2-1-6,2-1-3,6-1-2,2-1-4,6-2-1,差し,差し,まくり,差し,まくり
202608261006,2026-08-26,10,6R,daily,2-1-3,2-1-4,2-3-1,2-1-6,2-1-5,差し,差し,差し,差し,差し
202608261006,2026-08-26,10,6R,realtime,2-1-6,2-1-3,2-6-1,6-1-2,6-2-1,差し,差し,差し,まくり,まくり
202608261007,2026-08-26,10,7R,daily,3-1-5,3-1-2,3-1-4,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608261007,2026-08-26,10,7R,realtime,3-1-5,3-1-2,3-1-4,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608261008,2026-08-26,10,8R,daily,2-1-3,2-3-1,2-1-4,2-3-4,3-1-2,差し,差し,差し,まくり,まくり差し
202608261008,2026-08-26,10,8R,realtime,2-1-3,2-3-1,2-1-4,2-3-4,2-4-3,差し,差し,差し,まくり,まくり
202608261009,2026-08-26,10,9R,daily,3-1-5,3-1-2,3-1-4,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608261010,2026-08-26,10,10R,daily,2-1-3,2-1-4,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202608261011,2026-08-26,10,11R,daily,2-1-3,2-1-5,3-1-2,2-1-4,2-3-1,差し,差し,まくり差し,差し,差し
202608261012,2026-08-26,10,12R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608261101,2026-08-26,11,1R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608261101,2026-08-26,11,1R,realtime,3-1-2,3-1-4,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608261102,2026-08-26,11,2R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608261102,2026-08-26,11,2R,realtime,3-1-4,3-1-2,3-2-1,3-4-1,3-1-5,差し,差し,差し,差し,差し
202608261103,2026-08-26,11,3R,daily,2-1-4,2-1-3,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202608261103,2026-08-26,11,3R,realtime,2-1-4,2-1-3,2-4-1,2-1-5,4-1-2,差し,差し,差し,差し,まくり
202608261104,2026-08-26,11,4R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202608261104,2026-08-26,11,4R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202608261105,2026-08-26,11,5R,daily,2-1-3,3-1-4,3-1-2,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608261105,2026-08-26,11,5R,realtime,2-1-3,3-1-2,2-1-5,5-1-2,2-1-4,差し,まくり差し,差し,まくり差し,差し
202608261106,2026-08-26,11,6R,daily,3-1-4,4-1-3,4-1-2,4-1-5,3-1-2,まくり差し,差し,まくり,まくり,まくり差し
202608261107,2026-08-26,11,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608261108,2026-08-26,11,8R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608261109,2026-08-26,11,9R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608261110,2026-08-26,11,10R,daily,2-1-4,2-1-3,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608261111,2026-08-26,11,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608261112,2026-08-26,11,12R,daily,3-1-4,2-1-3,2-1-4,3-1-2,4-1-3,まくり差し,差し,差し,まくり差し,差し
202608261301,2026-08-26,13,1R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608261301,2026-08-26,13,1R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608261302,2026-08-26,13,2R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608261302,2026-08-26,13,2R,realtime,3-1-2,3-1-5,2-1-3,3-1-4,2-1-5,まくり差し,まくり差し,差し,まくり差し,差し
202608261303,2026-08-26,13,3R,daily,2-1-3,3-1-4,3-1-2,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608261303,2026-08-26,13,3R,realtime,5-1-3,5-1-2,3-1-5,5-1-4,3-1-4,まくり,まくり,差し,差し,差し
202608261304,2026-08-26,13,4R,daily,2-1-3,2-1-4,3-1-4,3-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608261304,2026-08-26,13,4R,realtime,2-1-4,2-1-3,6-1-4,3-1-4,4-1-6,差し,差し,まくり差し,まくり差し,まくり
202608261305,2026-08-26,13,5R,daily,2-1-3,2-1-5,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608261305,2026-08-26,13,5R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608261306,2026-08-26,13,6R,daily,4-1-3,4-1-2,3-1-4,4-1-5,2-1-4,差し,まくり,まくり差し,まくり,差し
202608261307,2026-08-26,13,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608261308,2026-08-26,13,8R,daily,5-1-2,5-1-3,5-1-4,2-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,差し
202608261309,2026-08-26,13,9R,daily,2-1-3,5-1-2,6-1-2,5-1-6,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し
202608261310,2026-08-26,13,10R,daily,3-1-4,3-1-2,4-1-3,4-1-2,2-1-3,まくり差し,まくり差し,差し,まくり,差し
202608261311,2026-08-26,13,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608261312,2026-08-26,13,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608261401,2026-08-26,14,1R,daily,2-1-3,3-1-2,5-1-2,3-1-5,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608261401,2026-08-26,14,1R,realtime,5-1-2,5-1-3,5-1-4,3-1-5,2-1-5,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608261402,2026-08-26,14,2R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608261402,2026-08-26,14,2R,realtime,2-1-3,2-1-5,2-1-4,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608261403,2026-08-26,14,3R,daily,5-1-2,2-1-5,5-1-4,5-1-3,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608261403,2026-08-26,14,3R,realtime,5-1-2,2-1-5,5-1-3,5-1-4,5-1-6,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608261404,2026-08-26,14,4R,daily,4-1-5,4-1-2,5-1-2,5-1-4,4-1-3,まくり,まくり,まくり差し,まくり差し,差し
202608261404,2026-08-26,14,4R,realtime,4-1-2,5-1-2,4-1-5,5-1-4,2-1-4,まくり,まくり差し,まくり,まくり差し,差し
202608261405,2026-08-26,14,5R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608261405,2026-08-26,14,5R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608261406,2026-08-26,14,6R,daily,2-1-3,2-1-4,2-3-1,2-1-5,3-1-2,差し,差し,差し,差し,まくり差し
202608261406,2026-08-26,14,6R,realtime,2-1-3,2-3-1,2-3-6,3-2-1,2-1-4,差し,差し,まくり,まくり,差し
202608261407,2026-08-26,14,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-3-4,差し,差し,差し,差し,まくり
202608261407,2026-08-26,14,7R,realtime,2-1-3,2-3-1,2-1-5,2-1-4,2-3-5,差し,差し,差し,差し,まくり
202608261408,2026-08-26,14,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608261408,2026-08-26,14,8R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608261409,2026-08-26,14,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202608261409,2026-08-26,14,9R,realtime,2-1-4,2-1-3,2-1-5,2-4-1,4-1-2,差し,差し,差し,差し,まくり
202608261410,2026-08-26,14,10R,daily,5-1-4,5-1-2,5-1-3,4-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608261411,2026-08-26,14,11R,daily,3-1-4,3-1-5,3-1-2,2-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608261412,2026-08-26,14,12R,daily,2-1-3,3-1-2,2-1-4,2-3-1,2-1-5,差し,まくり差し,差し,差し,差し
202608261501,2026-08-26,15,1R,daily,4-1-5,4-1-2,2-1-3,2-1-4,4-1-3,まくり,まくり,差し,差し,差し
202608261502,2026-08-26,15,2R,daily,3-1-2,3-1-4,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608261503,2026-08-26,15,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608261504,2026-08-26,15,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608261505,2026-08-26,15,5R,daily,3-1-4,3-1-5,3-1-2,3-1-6,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608261506,2026-08-26,15,6R,daily,3-1-4,3-1-2,4-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202608261507,2026-08-26,15,7R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608261508,2026-08-26,15,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202608261509,2026-08-26,15,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202608261510,2026-08-26,15,10R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608261511,2026-08-26,15,11R,daily,2-1-3,2-1-4,5-1-2,3-1-2,3-1-4,差し,差し,まくり差し,まくり差し,まくり差し
202608261512,2026-08-26,15,12R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608261701,2026-08-26,17,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608261701,2026-08-26,17,1R,realtime,3-1-4,3-1-5,3-1-2,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608261702,2026-08-26,17,2R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり,差し,差し,差し
202608261702,2026-08-26,17,2R,realtime,6-1-2,6-1-4,6-1-3,4-1-6,6-2-1,差し,差し,差し,まくり差し,差し
202608261703,2026-08-26,17,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608261703,2026-08-26,17,3R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202608261704,2026-08-26,17,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608261704,2026-08-26,17,4R,realtime,2-1-5,2-1-3,2-1-4,2-1-6,2-5-1,差し,差し,差し,差し,差し
202608261705,2026-08-26,17,5R,daily,5-1-2,5-1-3,5-1-4,3-1-5,4-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608261706,2026-08-26,17,6R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-3-1,まくり差し,差し,まくり差し,まくり差し,差し
202608261707,2026-08-26,17,7R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608261708,2026-08-26,17,8R,daily,3-1-4,3-1-2,2-1-4,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202608261709,2026-08-26,17,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608261710,2026-08-26,17,10R,daily,2-1-3,3-1-2,3-1-5,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202608261711,2026-08-26,17,11R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608261712,2026-08-26,17,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608261801,2026-08-26,18,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608261801,2026-08-26,18,1R,realtime,5-1-2,2-1-5,2-1-3,5-1-3,3-1-2,差し,まくり差し,まくり差し,差し,差し
202608261802,2026-08-26,18,2R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608261802,2026-08-26,18,2R,realtime,2-1-3,2-1-5,3-1-2,2-1-4,5-1-2,差し,差し,まくり差し,差し,まくり差し
202608261803,2026-08-26,18,3R,daily,4-1-3,3-1-4,4-1-2,4-1-5,3-1-2,差し,まくり差し,まくり,まくり,まくり差し
202608261803,2026-08-26,18,3R,realtime,4-1-3,4-1-5,4-1-2,3-1-4,3-1-5,差し,まくり,まくり,まくり差し,まくり差し
202608261804,2026-08-26,18,4R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608261804,2026-08-26,18,4R,realtime,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202608261805,2026-08-26,18,5R,daily,2-1-4,2-1-3,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり
202608261805,2026-08-26,18,5R,realtime,2-1-4,4-1-2,2-1-3,2-1-5,4-1-5,差し,まくり,差し,差し,まくり
202608261806,2026-08-26,18,6R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202608261806,2026-08-26,18,6R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-2-1,差し,まくり差し,差し,まくり差し,まくり
202608261807,2026-08-26,18,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608261807,2026-08-26,18,7R,realtime,2-1-5,2-1-6,5-1-2,5-1-6,2-1-3,差し,差し,まくり差し,まくり差し,差し
