レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608150111,2026-08-15,01,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608150112,2026-08-15,01,12R,daily,4-1-5,4-1-2,4-1-3,4-5-1,2-1-4,まくり,まくり,差し,まくり,差し
202608150201,2026-08-15,02,1R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-3-4,差し,差し,差し,差し,まくり
202608150201,2026-08-15,02,1R,realtime,2-1-3,2-1-6,2-1-4,6-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608150202,2026-08-15,02,2R,daily,5-1-2,5-1-4,3-1-2,5-1-3,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150202,2026-08-15,02,2R,realtime,5-1-4,5-1-6,5-1-3,5-1-2,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150203,2026-08-15,02,3R,daily,2-1-4,2-1-3,2-1-5,2-4-1,2-3-1,差し,差し,差し,差し,差し
202608150203,2026-08-15,02,3R,realtime,2-1-4,2-1-3,2-4-1,2-3-1,2-1-5,差し,差し,差し,差し,差し
202608150204,2026-08-15,02,4R,daily,3-1-5,3-1-4,3-1-2,5-1-2,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150204,2026-08-15,02,4R,realtime,3-1-5,3-1-4,3-1-2,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150205,2026-08-15,02,5R,daily,4-1-5,4-1-2,4-1-3,4-5-1,2-1-4,まくり,まくり,差し,まくり,差し
202608150205,2026-08-15,02,5R,realtime,4-1-2,4-1-6,4-1-5,4-2-1,4-1-3,まくり,まくり,まくり,まくり,差し
202608150206,2026-08-15,02,6R,daily,3-1-5,5-1-2,3-1-4,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608150206,2026-08-15,02,6R,realtime,2-1-3,3-1-2,3-1-5,3-1-4,2-1-5,差し,まくり差し,まくり差し,まくり差し,差し
202608150207,2026-08-15,02,7R,daily,4-1-2,4-1-3,2-1-4,4-1-5,3-1-4,まくり,差し,差し,まくり,まくり差し
202608150207,2026-08-15,02,7R,realtime,4-1-5,5-1-4,3-1-4,4-1-3,4-1-2,まくり,まくり差し,まくり差し,差し,まくり
202608150208,2026-08-15,02,8R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608150208,2026-08-15,02,8R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608150209,2026-08-15,02,9R,daily,2-1-3,3-1-2,2-3-1,2-1-4,3-2-1,差し,まくり差し,差し,差し,まくり
202608150209,2026-08-15,02,9R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-2-1,差し,まくり差し,差し,まくり差し,まくり
202608150210,2026-08-15,02,10R,daily,2-1-4,2-1-3,2-1-5,2-1-6,4-1-2,差し,差し,差し,差し,まくり
202608150210,2026-08-15,02,10R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202608150211,2026-08-15,02,11R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608150211,2026-08-15,02,11R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150212,2026-08-15,02,12R,daily,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202608150212,2026-08-15,02,12R,realtime,2-1-4,2-1-3,6-1-4,6-1-2,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202608150301,2026-08-15,03,1R,daily,2-1-3,2-1-4,4-1-2,4-2-1,2-1-5,差し,差し,まくり,まくり,差し
202608150301,2026-08-15,03,1R,realtime,4-1-2,4-1-5,4-2-1,4-1-3,4-5-1,まくり,まくり,まくり,差し,まくり
202608150302,2026-08-15,03,2R,daily,4-1-2,4-1-3,4-1-5,3-1-4,2-1-4,まくり,差し,まくり,まくり差し,差し
202608150302,2026-08-15,03,2R,realtime,4-1-2,4-1-5,4-1-3,4-5-1,4-2-1,まくり,まくり,差し,まくり,まくり
202608150303,2026-08-15,03,3R,daily,5-1-2,2-1-5,4-1-5,2-1-3,4-1-2,まくり差し,差し,まくり,差し,まくり
202608150303,2026-08-15,03,3R,realtime,5-1-2,2-1-5,2-1-3,4-1-5,4-1-2,まくり差し,差し,差し,まくり,まくり
202608150304,2026-08-15,03,4R,daily,3-1-2,3-1-4,2-1-3,4-1-2,2-1-4,まくり差し,まくり差し,差し,まくり,差し
202608150304,2026-08-15,03,4R,realtime,3-1-2,3-1-4,3-1-5,4-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608150305,2026-08-15,03,5R,daily,4-1-2,2-1-4,4-1-5,5-1-2,2-1-3,まくり,差し,まくり,まくり差し,差し
202608150305,2026-08-15,03,5R,realtime,5-1-2,2-1-4,4-1-2,2-1-3,5-1-4,まくり差し,差し,まくり,差し,まくり差し
202608150306,2026-08-15,03,6R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608150306,2026-08-15,03,6R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202608150307,2026-08-15,03,7R,daily,2-1-4,2-1-3,2-1-6,4-1-2,6-1-2,差し,差し,差し,まくり,まくり差し
202608150307,2026-08-15,03,7R,realtime,2-1-3,2-1-4,2-1-6,6-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608150308,2026-08-15,03,8R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608150308,2026-08-15,03,8R,realtime,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608150309,2026-08-15,03,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608150309,2026-08-15,03,9R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150310,2026-08-15,03,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608150310,2026-08-15,03,10R,realtime,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608150311,2026-08-15,03,11R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608150311,2026-08-15,03,11R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150312,2026-08-15,03,12R,daily,3-1-2,3-1-4,3-1-5,4-1-2,4-1-5,まくり差し,まくり差し,まくり差し,まくり,まくり
202608150312,2026-08-15,03,12R,realtime,3-1-2,4-1-2,4-1-5,3-1-4,3-1-5,まくり差し,まくり,まくり,まくり差し,まくり差し
202608150401,2026-08-15,04,1R,daily,2-1-3,6-1-2,2-1-4,3-1-2,6-1-4,差し,まくり差し,差し,まくり差し,まくり差し
202608150401,2026-08-15,04,1R,realtime,2-1-3,6-1-2,3-1-2,2-1-4,2-1-6,差し,まくり差し,まくり差し,差し,差し
202608150402,2026-08-15,04,2R,daily,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202608150402,2026-08-15,04,2R,realtime,1-2-3,6-2-1,1-2-4,1-2-6,3-2-1,差し,まくり差し,差し,差し,まくり差し
202608150403,2026-08-15,04,3R,daily,4-1-2,2-1-4,2-1-3,4-2-1,4-1-3,まくり,差し,差し,まくり,差し
202608150403,2026-08-15,04,3R,realtime,4-1-2,4-2-1,2-1-3,2-1-4,4-1-5,まくり,まくり,差し,差し,まくり
202608150404,2026-08-15,04,4R,daily,2-1-4,2-1-3,2-1-5,4-1-2,2-4-1,差し,差し,差し,まくり,差し
202608150404,2026-08-15,04,4R,realtime,2-1-3,2-1-4,2-1-5,5-1-2,4-1-5,差し,差し,差し,まくり差し,まくり
202608150405,2026-08-15,04,5R,daily,3-1-5,3-1-2,3-1-4,2-1-3,5-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150405,2026-08-15,04,5R,realtime,3-1-5,5-1-2,5-1-3,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608150406,2026-08-15,04,6R,daily,2-1-5,2-1-3,5-1-2,2-1-4,5-2-1,差し,差し,まくり差し,差し,まくり差し
202608150406,2026-08-15,04,6R,realtime,5-1-3,5-3-1,5-1-2,2-1-3,3-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150407,2026-08-15,04,7R,daily,2-1-3,2-1-4,2-3-1,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202608150407,2026-08-15,04,7R,realtime,2-1-3,3-1-2,2-3-1,2-1-4,3-2-1,差し,まくり差し,差し,差し,まくり
202608150408,2026-08-15,04,8R,daily,2-1-3,2-1-4,2-3-1,2-4-1,2-1-5,差し,差し,差し,差し,差し
202608150408,2026-08-15,04,8R,realtime,2-1-3,4-1-2,4-2-1,4-1-5,2-3-1,差し,まくり差し,まくり差し,まくり差し,差し
202608150409,2026-08-15,04,9R,daily,3-1-5,3-1-4,3-1-2,5-1-3,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150409,2026-08-15,04,9R,realtime,5-1-4,4-1-5,5-1-2,3-1-4,3-1-5,まくり差し,まくり,まくり差し,まくり差し,まくり差し
202608150410,2026-08-15,04,10R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608150410,2026-08-15,04,10R,realtime,3-1-2,3-1-5,3-1-4,5-1-3,2-1-5,まくり差し,まくり差し,まくり差し,差し,まくり
202608150411,2026-08-15,04,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608150412,2026-08-15,04,12R,daily,2-1-4,2-1-3,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202608150501,2026-08-15,05,1R,daily,4-1-2,4-1-3,4-1-5,2-1-3,2-1-4,まくり,差し,まくり,差し,差し
202608150501,2026-08-15,05,1R,realtime,4-1-2,2-1-3,2-1-4,4-1-3,4-1-5,まくり,差し,差し,差し,まくり
202608150502,2026-08-15,05,2R,daily,5-1-2,5-1-4,4-1-5,5-1-3,4-1-2,まくり差し,まくり差し,まくり,まくり差し,まくり
202608150502,2026-08-15,05,2R,realtime,4-1-5,5-1-4,5-1-2,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150503,2026-08-15,05,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202608150503,2026-08-15,05,3R,realtime,2-1-4,2-1-3,2-4-1,4-1-2,4-2-1,差し,差し,差し,まくり差し,まくり
202608150504,2026-08-15,05,4R,daily,3-1-2,3-1-5,3-1-4,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150504,2026-08-15,05,4R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608150505,2026-08-15,05,5R,daily,3-1-5,3-1-4,5-1-3,5-1-2,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150505,2026-08-15,05,5R,realtime,2-1-5,3-1-2,5-1-2,3-1-5,2-1-3,差し,まくり差し,まくり差し,まくり差し,差し
202608150506,2026-08-15,05,6R,daily,3-1-5,3-1-4,3-1-2,3-4-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608150506,2026-08-15,05,6R,realtime,3-1-4,3-1-5,3-1-2,3-4-1,3-5-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608150507,2026-08-15,05,7R,daily,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608150507,2026-08-15,05,7R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608150508,2026-08-15,05,8R,daily,2-1-3,2-1-4,2-1-6,6-1-2,2-1-5,差し,差し,差し,まくり差し,差し
202608150508,2026-08-15,05,8R,realtime,2-1-3,6-1-2,2-1-6,6-1-3,3-1-2,差し,まくり差し,差し,まくり差し,まくり差し
202608150509,2026-08-15,05,9R,daily,3-1-4,3-1-2,4-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202608150509,2026-08-15,05,9R,realtime,3-1-4,3-1-2,3-1-5,4-1-3,3-4-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608150510,2026-08-15,05,10R,daily,2-1-3,2-1-4,3-1-2,4-1-2,4-1-3,差し,差し,まくり差し,まくり,差し
202608150510,2026-08-15,05,10R,realtime,2-1-3,3-1-2,2-3-1,2-1-4,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608150511,2026-08-15,05,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608150511,2026-08-15,05,11R,realtime,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,まくり差し,まくり差し,まくり差し,差し,差し
202608150512,2026-08-15,05,12R,daily,3-1-4,4-1-3,3-1-2,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202608150601,2026-08-15,06,1R,daily,2-1-3,3-1-2,5-1-2,5-1-3,3-1-5,差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150601,2026-08-15,06,1R,realtime,3-1-5,5-1-3,5-3-1,3-5-1,5-1-4,まくり差し,差し,まくり,まくり,まくり
202608150602,2026-08-15,06,2R,daily,3-1-4,3-1-2,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608150602,2026-08-15,06,2R,realtime,3-1-4,3-1-5,3-1-2,5-1-2,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150603,2026-08-15,06,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150603,2026-08-15,06,3R,realtime,6-1-2,3-1-2,2-1-6,3-1-4,2-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608150604,2026-08-15,06,4R,daily,3-1-4,3-1-2,3-1-5,4-1-3,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608150604,2026-08-15,06,4R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,5-1-3,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150605,2026-08-15,06,5R,daily,5-1-2,5-1-3,5-1-4,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150605,2026-08-15,06,5R,realtime,5-1-2,5-1-6,2-1-5,6-1-2,5-2-1,まくり差し,まくり差し,差し,まくり,まくり
202608150606,2026-08-15,06,6R,daily,3-1-2,3-1-5,3-1-4,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150606,2026-08-15,06,6R,realtime,3-1-5,5-1-3,3-1-2,5-1-2,5-1-6,まくり差し,差し,まくり差し,まくり,まくり
202608150607,2026-08-15,06,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150607,2026-08-15,06,7R,realtime,6-1-3,6-1-2,6-1-5,3-1-6,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150608,2026-08-15,06,8R,daily,3-1-4,3-1-5,4-1-3,3-1-2,4-1-5,まくり差し,まくり差し,差し,まくり差し,まくり
202608150608,2026-08-15,06,8R,realtime,3-1-4,4-1-3,4-1-5,3-1-5,4-1-2,まくり差し,差し,まくり,まくり差し,まくり
202608150609,2026-08-15,06,9R,daily,4-1-2,2-1-4,4-1-5,2-1-3,3-1-4,まくり,差し,まくり,差し,まくり差し
202608150609,2026-08-15,06,9R,realtime,4-1-5,4-1-6,4-1-3,5-1-4,6-1-4,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608150610,2026-08-15,06,10R,daily,3-1-4,2-1-3,3-1-2,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり
202608150610,2026-08-15,06,10R,realtime,2-1-4,3-1-4,4-1-2,2-1-3,3-1-2,差し,まくり差し,まくり,差し,まくり差し
202608150611,2026-08-15,06,11R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608150611,2026-08-15,06,11R,realtime,3-1-4,3-1-5,2-1-3,3-1-2,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608150612,2026-08-15,06,12R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150701,2026-08-15,07,1R,daily,2-1-3,3-1-4,2-1-4,3-1-2,2-3-1,差し,まくり差し,差し,まくり差し,差し
202608150701,2026-08-15,07,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202608150702,2026-08-15,07,2R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608150702,2026-08-15,07,2R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202608150703,2026-08-15,07,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608150703,2026-08-15,07,3R,realtime,2-1-3,2-1-4,6-1-2,6-1-4,6-1-3,差し,差し,まくり差し,まくり差し,まくり差し
202608150704,2026-08-15,07,4R,daily,5-1-2,5-1-3,2-1-3,2-1-5,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202608150704,2026-08-15,07,4R,realtime,5-1-2,5-1-3,2-1-5,2-1-3,5-1-4,まくり差し,まくり差し,差し,差し,まくり差し
202608150705,2026-08-15,07,5R,daily,5-1-2,5-1-3,5-1-6,5-1-4,3-1-5,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150706,2026-08-15,07,6R,daily,6-1-2,5-1-2,4-1-3,3-1-4,6-1-4,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608150707,2026-08-15,07,7R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608150708,2026-08-15,07,8R,daily,3-1-4,4-1-3,3-1-2,3-1-5,4-1-2,まくり差し,差し,まくり差し,まくり差し,まくり
202608150709,2026-08-15,07,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608150710,2026-08-15,07,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608150711,2026-08-15,07,11R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608150712,2026-08-15,07,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608150801,2026-08-15,08,1R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608150801,2026-08-15,08,1R,realtime,3-1-4,3-1-5,2-1-3,3-1-6,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608150802,2026-08-15,08,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608150802,2026-08-15,08,2R,realtime,2-1-3,2-1-5,2-3-1,3-1-2,2-3-5,差し,差し,差し,まくり差し,まくり
202608150803,2026-08-15,08,3R,daily,2-1-3,2-1-4,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し
202608150803,2026-08-15,08,3R,realtime,3-1-4,3-4-1,4-3-1,4-1-3,2-1-3,まくり差し,まくり,まくり,差し,差し
202608150804,2026-08-15,08,4R,daily,3-1-4,3-1-2,2-1-3,3-1-5,4-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202608150804,2026-08-15,08,4R,realtime,6-1-3,3-1-6,6-1-5,3-1-5,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608150805,2026-08-15,08,5R,daily,2-1-3,5-1-2,5-1-3,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
202608150805,2026-08-15,08,5R,realtime,5-1-6,5-1-3,2-1-3,5-1-4,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608150806,2026-08-15,08,6R,daily,4-1-2,2-1-3,2-1-4,4-1-3,4-1-5,まくり,差し,差し,差し,まくり
202608150806,2026-08-15,08,6R,realtime,4-1-2,4-1-3,4-1-5,4-1-6,2-1-4,まくり,差し,まくり,まくり,差し
202608150807,2026-08-15,08,7R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608150807,2026-08-15,08,7R,realtime,2-1-4,4-2-1,4-1-2,2-4-1,2-1-3,差し,まくり,まくり,差し,差し
202608150808,2026-08-15,08,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608150808,2026-08-15,08,8R,realtime,3-1-2,2-1-3,3-1-4,3-2-1,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202608150809,2026-08-15,08,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608150809,2026-08-15,08,9R,realtime,3-1-2,2-1-3,2-3-1,3-2-1,3-1-4,差し,まくり差し,まくり,まくり,まくり
202608150810,2026-08-15,08,10R,daily,2-1-3,2-1-4,3-1-2,2-3-1,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608150810,2026-08-15,08,10R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,4-1-2,差し,差し,差し,差し,まくり
202608150811,2026-08-15,08,11R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202608150811,2026-08-15,08,11R,realtime,2-1-3,3-1-4,2-1-4,4-1-3,3-1-5,差し,まくり差し,差し,差し,まくり差し
202608150812,2026-08-15,08,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608150812,2026-08-15,08,12R,realtime,3-1-2,2-1-3,3-1-6,3-1-4,3-1-5,まくり差し,差し,まくり差し,まくり差し,まくり差し
202608150901,2026-08-15,09,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202608150901,2026-08-15,09,1R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608150902,2026-08-15,09,2R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608150902,2026-08-15,09,2R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608150903,2026-08-15,09,3R,daily,2-1-3,2-1-5,2-1-4,3-1-5,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608150903,2026-08-15,09,3R,realtime,5-1-2,2-1-3,5-1-3,2-1-5,2-1-4,まくり差し,差し,まくり差し,差し,差し
202608150904,2026-08-15,09,4R,daily,2-1-3,2-1-4,2-1-5,3-1-4,3-1-2,差し,差し,差し,まくり差し,まくり差し
202608150904,2026-08-15,09,4R,realtime,2-1-3,2-1-4,2-1-5,3-1-5,2-3-1,差し,差し,差し,まくり差し,差し
202608150905,2026-08-15,09,5R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-3,差し,差し,まくり,まくり差し,差し
202608150905,2026-08-15,09,5R,realtime,3-1-4,2-1-3,4-1-3,3-1-2,2-1-4,まくり差し,差し,差し,まくり差し,差し
202608150906,2026-08-15,09,6R,daily,2-1-3,2-1-4,2-1-6,2-1-5,2-3-1,差し,差し,差し,差し,差し
202608150906,2026-08-15,09,6R,realtime,2-1-3,2-1-6,2-1-4,2-3-1,6-1-2,差し,差し,差し,差し,まくり差し
202608150907,2026-08-15,09,7R,daily,3-1-4,3-1-2,3-1-5,3-1-6,3-4-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202608150907,2026-08-15,09,7R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,3-2-1,まくり差し,まくり差し,まくり差し,まくり,まくり
202608150908,2026-08-15,09,8R,daily,2-1-3,3-1-2,3-1-5,2-1-5,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202608150908,2026-08-15,09,8R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-5,まくり差し,差し,まくり差し,まくり差し,差し
202608150909,2026-08-15,09,9R,daily,2-1-3,2-1-4,4-1-2,4-1-3,2-1-5,差し,差し,まくり,差し,差し
202608150909,2026-08-15,09,9R,realtime,2-1-6,2-1-3,2-1-4,2-1-5,4-1-2,差し,差し,差し,差し,まくり差し
