レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202608230806,2026-08-23,08,6R,daily,5-1-2,5-1-3,3-1-5,5-1-6,5-1-4,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202608230807,2026-08-23,08,7R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608230808,2026-08-23,08,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608230809,2026-08-23,08,9R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608230810,2026-08-23,08,10R,daily,4-1-2,4-1-3,3-1-4,4-1-5,2-1-4,まくり,差し,まくり差し,まくり,差し
202608230811,2026-08-23,08,11R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608230812,2026-08-23,08,12R,daily,4-1-2,4-1-3,4-1-5,3-1-4,2-1-4,まくり,差し,まくり,まくり差し,差し
202608231601,2026-08-23,16,1R,daily,4-1-2,4-1-3,4-1-5,2-1-3,2-1-4,まくり,差し,まくり,差し,差し
202608231602,2026-08-23,16,2R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608231603,2026-08-23,16,3R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608231604,2026-08-23,16,4R,daily,4-1-2,2-1-4,4-1-5,4-1-3,2-1-3,まくり,差し,まくり,差し,差し
202608231605,2026-08-23,16,5R,daily,2-1-3,2-1-4,2-1-6,2-3-1,2-1-5,差し,差し,差し,差し,差し
202608231606,2026-08-23,16,6R,daily,2-1-3,2-1-4,4-1-2,6-1-2,4-1-6,差し,差し,まくり,まくり差し,まくり
202608231607,2026-08-23,16,7R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608231608,2026-08-23,16,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608231609,2026-08-23,16,9R,daily,4-1-2,3-1-4,4-1-3,3-1-2,2-1-3,まくり,まくり差し,差し,まくり差し,差し
202608231610,2026-08-23,16,10R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608231611,2026-08-23,16,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202608231612,2026-08-23,16,12R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202608231801,2026-08-23,18,1R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608231802,2026-08-23,18,2R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608231803,2026-08-23,18,3R,daily,3-1-4,3-1-2,3-1-5,4-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202608231804,2026-08-23,18,4R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608231805,2026-08-23,18,5R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202608231806,2026-08-23,18,6R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608231807,2026-08-23,18,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608231808,2026-08-23,18,8R,daily,2-1-3,2-1-4,4-1-2,4-1-5,4-1-3,差し,差し,まくり,まくり,差し
202608231809,2026-08-23,18,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,4-1-2,差し,差し,差し,差し,まくり
202608231810,2026-08-23,18,10R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608231811,2026-08-23,18,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608231812,2026-08-23,18,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202608231901,2026-08-23,19,1R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202608231902,2026-08-23,19,2R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608231903,2026-08-23,19,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608231904,2026-08-23,19,4R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-1-6,差し,差し,まくり差し,差し,差し
202608231905,2026-08-23,19,5R,daily,5-1-2,2-1-3,2-1-4,2-1-5,5-1-4,まくり差し,差し,差し,差し,まくり差し
202608231906,2026-08-23,19,6R,daily,4-1-3,4-1-2,4-1-5,3-1-4,4-1-6,差し,まくり,まくり,まくり差し,まくり
202608231907,2026-08-23,19,7R,daily,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608231908,2026-08-23,19,8R,daily,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608231909,2026-08-23,19,9R,daily,2-1-4,2-1-3,4-1-2,2-1-5,4-1-3,差し,差し,まくり,差し,差し
202608231910,2026-08-23,19,10R,daily,2-1-3,3-1-2,3-1-5,2-1-4,3-1-4,差し,まくり差し,まくり差し,差し,まくり差し
202608231911,2026-08-23,19,11R,daily,2-1-3,4-1-2,4-1-5,2-1-4,4-1-3,差し,まくり,まくり,差し,差し
202608231912,2026-08-23,19,12R,daily,3-1-4,3-1-2,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608232001,2026-08-23,20,1R,daily,2-1-3,3-1-4,3-1-2,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608232002,2026-08-23,20,2R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202608232003,2026-08-23,20,3R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608232004,2026-08-23,20,4R,daily,2-1-3,2-1-4,2-1-5,5-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608232005,2026-08-23,20,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,4-1-3,差し,差し,差し,まくり,差し
202608232006,2026-08-23,20,6R,daily,2-1-3,3-1-5,3-1-2,3-1-4,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202608232007,2026-08-23,20,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608232008,2026-08-23,20,8R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-5,差し,まくり差し,差し,差し,まくり差し
202608232009,2026-08-23,20,9R,daily,2-1-3,2-1-4,2-1-5,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202608232010,2026-08-23,20,10R,daily,3-1-4,3-1-5,3-1-2,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202608232011,2026-08-23,20,11R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202608232012,2026-08-23,20,12R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202608232101,2026-08-23,21,1R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202608232101,2026-08-23,21,1R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608232102,2026-08-23,21,2R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-2-1,まくり,まくり,差し,差し,まくり
202608232103,2026-08-23,21,3R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202608232104,2026-08-23,21,4R,daily,3-1-4,4-1-3,2-1-3,2-1-4,4-1-2,まくり差し,差し,差し,差し,まくり
202608232105,2026-08-23,21,5R,daily,2-1-4,2-1-3,4-1-2,5-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202608232106,2026-08-23,21,6R,daily,3-1-4,3-1-5,3-1-2,5-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608232107,2026-08-23,21,7R,daily,2-1-3,2-1-4,4-1-2,3-1-4,3-1-2,差し,差し,まくり,まくり差し,まくり差し
202608232108,2026-08-23,21,8R,daily,4-1-2,4-1-5,4-1-3,2-1-4,4-2-1,まくり,まくり,差し,差し,まくり
202608232109,2026-08-23,21,9R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608232110,2026-08-23,21,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-1-6,差し,差し,差し,まくり,差し
202608232111,2026-08-23,21,11R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202608232112,2026-08-23,21,12R,daily,3-1-4,4-1-3,3-1-2,4-1-5,4-1-2,まくり差し,差し,まくり差し,まくり,まくり
202608232201,2026-08-23,22,1R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202608232202,2026-08-23,22,2R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202608232203,2026-08-23,22,3R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608232204,2026-08-23,22,4R,daily,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202608232205,2026-08-23,22,5R,daily,2-1-3,2-1-4,2-3-1,2-1-5,2-3-4,差し,差し,差し,差し,まくり
202608232206,2026-08-23,22,6R,daily,2-1-3,3-1-2,2-1-5,2-1-4,2-3-1,差し,まくり差し,差し,差し,差し
202608232207,2026-08-23,22,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202608232208,2026-08-23,22,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608232209,2026-08-23,22,9R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202608232210,2026-08-23,22,10R,daily,2-1-3,2-1-4,3-1-2,5-1-2,3-1-4,差し,差し,まくり差し,まくり差し,まくり差し
202608232211,2026-08-23,22,11R,daily,2-1-3,3-1-2,2-1-4,2-1-5,2-3-1,差し,まくり差し,差し,差し,差し
202608232212,2026-08-23,22,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202608232301,2026-08-23,23,1R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608232301,2026-08-23,23,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202608232302,2026-08-23,23,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202608232303,2026-08-23,23,3R,daily,4-1-2,2-1-4,2-1-3,4-1-3,3-1-2,まくり,差し,差し,差し,まくり差し
202608232304,2026-08-23,23,4R,daily,2-1-3,2-1-4,5-1-2,3-1-4,3-1-2,差し,差し,まくり差し,まくり差し,まくり差し
202608232305,2026-08-23,23,5R,daily,2-1-3,2-1-4,4-1-2,4-1-5,3-1-2,差し,差し,まくり,まくり,まくり差し
202608232306,2026-08-23,23,6R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202608232307,2026-08-23,23,7R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608232308,2026-08-23,23,8R,daily,2-1-3,5-1-2,3-1-4,2-1-4,3-1-2,差し,まくり差し,まくり差し,差し,まくり差し
202608232309,2026-08-23,23,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202608232310,2026-08-23,23,10R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608232311,2026-08-23,23,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202608232312,2026-08-23,23,12R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202608232401,2026-08-23,24,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202608232402,2026-08-23,24,2R,daily,2-1-3,2-1-5,2-1-4,5-1-2,5-1-3,差し,差し,差し,まくり差し,まくり差し
202608232403,2026-08-23,24,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202608232404,2026-08-23,24,4R,daily,2-1-3,2-1-4,4-1-2,5-1-2,4-1-5,差し,差し,まくり,まくり差し,まくり
202608232405,2026-08-23,24,5R,daily,2-1-3,2-1-4,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり
202608232406,2026-08-23,24,6R,daily,5-1-2,5-1-3,5-1-4,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202608232407,2026-08-23,24,7R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202608232408,2026-08-23,24,8R,daily,4-1-2,2-1-3,3-1-4,4-1-3,3-1-2,まくり,差し,まくり差し,差し,まくり差し
202608232409,2026-08-23,24,9R,daily,2-1-3,2-1-4,3-1-2,3-1-4,2-1-5,差し,差し,まくり差し,まくり差し,差し
202608232410,2026-08-23,24,10R,daily,4-1-2,4-1-3,4-1-5,3-1-4,2-1-4,まくり,差し,まくり,まくり差し,差し
202608232411,2026-08-23,24,11R,daily,3-1-2,3-1-4,2-1-3,3-1-5,5-1-2,まくり差し,まくり差し,差し,まくり差し,まくり差し
202608232412,2026-08-23,24,12R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
